"t","igr.mu.obs","igr.mu.sample","igr.sd.obs","igr.sd.sample","igr.mu.pred.EM1","igr.sd.pred.EM1","igr.mu.pred.EM2","igr.mu.pred.EM2.dev","igr.sd.pred.EM2","igr.sd.pred.EM2.dev","igr.sd.pred.EM3"
26,8.4,8.45073290172594,0.937,1.11,7.98,0.764,7.97,0.51,2.338,0.157,0.9
36,6.5,6.53474400167298,1.664,1.713,6.74,1.806,6.65,0.56,3.061,0.304,1.7
46,4.6,4.65702625141397,0.692,0.753,5.03,1.125,5.06,0.62,3.474,0.279,0.1
56,3.5,3.47896057363585,0.497,0.508,2.74,2.277,2.71,0.75,3.824,0.428,2.3
66,4.3,4.35608239379586,0.245,0.226,5.52,0.58,5.06,0.66,4.478,0.255,0.1
76,3,2.74189092749511,1.411,1.307,2.76,1.864,2.84,0.89,4.113,0.377,0.1
86,2,2.03455563812488,0.384,0.41,0.45,0.866,0.31,0.81,3.657,0.19,1.1
96,1.8,1.8060747580118,0.091,0.09,2.09,1.249,2.43,0.91,3.985,0.262,0.9
106,1.6,1.58849568120681,0.149,0.123,2.38,1.066,2.32,0.8,3.949,0.232,0.3
116,2,1.84166078112744,0.872,0.835,1.28,2.696,1.46,0.92,4.99,0.465,2.9
126,1.4,1.38348693797566,0.476,0.521,1.83,1.997,1.87,0.78,4.904,0.497,0.7
136,1.1,1.08046101207311,0.224,0.233,0.4,1.689,0.51,0.74,4.403,0.376,0.1
146,1,1.04827087054629,0.63,0.562,0.42,1.052,0.23,0.7,4.222,0.297,0.9
6,4,3.98352353599582,0.222,0.183,3.13,0.614,3.12,0.57,3.097,0.178,0.3
16,9.5,9.63128055047441,0.476,0.372,9.43,1.531,9.57,0.53,2.63,0.227,0.1
26,8.4,8.43697676755619,0.937,1.152,8.27,1.907,8.25,0.53,2.801,0.268,1.9
36,6.5,6.48320384282907,1.664,1.408,6.67,1.027,6.81,0.62,3.23,0.189,0.1
46,4.6,4.63978521716823,0.692,0.604,5.23,1.925,5.38,0.65,3.767,0.284,1.9
56,3.5,3.639107218427,0.497,0.514,3.4,1.062,3.63,1.05,4.351,0.273,1.1
66,4.3,4.27134013252988,0.245,0.243,3.44,1.801,3.56,0.83,4.085,0.327,0.1
76,3,2.77633019800298,1.411,1.434,3.53,3.222,3.52,1,4.669,0.511,3.3
86,2,2.02197926588031,0.384,0.287,0.52,3.038,0.44,1.06,4.769,0.516,0.1
96,1.8,1.78252476715137,0.091,0.089,0.79,2.846,0.9,0.71,4.942,0.446,2.9
106,1.6,1.59412591782115,0.149,0.165,4.81,2.601,4.86,0.89,4.682,0.475,0.7
116,2,1.91126901315814,0.872,1.141,1.53,0.885,1.62,0.8,4.247,0.319,1.1
126,1.4,1.40749396115331,0.476,0.569,1.97,0.57,2.05,0.82,4.206,0.266,0.5
136,1.1,1.09822533838948,0.224,0.212,0.94,1.472,1.03,0.76,4.211,0.275,0.3
146,1,0.965892619911224,0.63,0.742,1.03,0.933,0.92,0.75,3.659,0.223,0.5
6,4,3.99151244405973,0.222,0.163,3.48,0.968,3.37,0.35,2.479,0.187,0.1
16,9.5,9.41378779014525,0.476,0.454,9.31,1.163,9.41,0.42,2.673,0.265,1.1
26,8.4,8.38557820183662,0.937,0.712,8.4,0.77,8.33,0.48,2.721,0.179,0.1
36,6.5,6.81285027429128,1.664,1.783,6.75,1.537,6.71,0.5,3.093,0.326,1.5
46,4.6,4.54600228138727,0.692,0.618,4.27,1.211,4.18,0.61,3.753,0.278,0.9
56,3.5,3.4919460712845,0.497,0.466,3.53,1.132,3.61,0.6,3.734,0.244,0.3
66,4.3,4.27789890188788,0.245,0.279,5.15,1.403,5.11,0.63,3.68,0.292,1.1
76,3,2.68594235451916,1.411,1.242,2.19,1.622,2.09,0.8,4.162,0.304,1.7
86,2,1.91896975969408,0.384,0.35,2.22,2.409,2.24,0.7,3.823,0.394,0.5
96,1.8,1.80315287555384,0.091,0.075,2.46,2.45,2.44,0.58,3.943,0.399,2.5
106,1.6,1.54551899327378,0.149,0.15,-0.32,1.69,-0.07,0.89,4.237,0.254,0.3
116,2,1.85550347808654,0.872,1.155,2.54,1.01,2.61,1,4.036,0.269,1.1
126,1.4,1.32770867705418,0.476,0.488,2.47,1.491,2.4,0.67,3.882,0.233,0.1
136,1.1,1.09507322216146,0.224,0.236,0.14,3.245,0.2,0.87,5.137,0.432,3.5
146,1,0.919865017102305,0.63,0.626,2.05,2.889,1.95,0.92,5.088,0.446,0.7
6,4,4.08089494234449,0.222,0.239,4.6,0.435,4.7,0.43,2.833,0.148,0.3
16,9.5,9.52286739267228,0.476,0.52,9.25,1.456,9.15,0.36,2.412,0.223,0.1
26,8.4,8.01316465198456,0.937,0.791,8.45,1.447,8.4,0.49,2.437,0.231,1.5
36,6.5,6.43067300532899,1.664,1.679,5.99,1.376,5.96,0.55,3.052,0.292,1.3
46,4.6,4.52926662864223,0.692,0.635,4.61,0.901,4.66,0.69,3.416,0.313,1.1
56,3.5,3.54980759883799,0.497,0.386,3.93,2.351,3.92,0.94,4.122,0.384,2.3
66,4.3,4.24478111980757,0.245,0.196,3.15,2.417,3.03,1.05,4.139,0.517,0.3
76,3,3.04852683236274,1.411,1.796,5.04,2.121,5.08,0.79,4.247,0.392,2.1
86,2,2.02059904391053,0.384,0.391,0.4,0.489,0.19,0.83,4.677,0.26,0.7
96,1.8,1.79889235350033,0.091,0.101,2.03,1.537,1.97,0.72,4.343,0.342,0.3
106,1.6,1.588953428797,0.149,0.144,2.04,0.311,1.99,0.78,4.337,0.298,0.1
116,2,2.01307018654274,0.872,0.639,3.03,1.651,2.99,0.81,4.53,0.318,1.9
126,1.4,1.28387444528624,0.476,0.351,-0.02,1.509,-0.26,0.74,4.376,0.279,0.1
136,1.1,1.14286954466007,0.224,0.222,0.95,0.701,1.1,0.86,4.221,0.236,0.3
146,1,0.858040518526259,0.63,0.662,1.53,1.307,1.38,0.86,4.289,0.302,0.9
6,4,4.04623713925921,0.222,0.226,4.16,1.217,4.13,0.4,2.443,0.203,1.3
16,9.5,9.58028159116997,0.476,0.403,9.13,1.213,9.27,0.5,2.497,0.206,0.3
26,8.4,8.31278824951264,0.937,0.87,9.4,1.285,9.4,0.46,2.513,0.263,1.3
36,6.5,6.88450345312745,1.664,1.455,6,1.363,6.08,0.6,3.117,0.238,1.3
46,4.6,4.63675220841216,0.692,0.594,3.11,0.787,3,0.67,3.592,0.231,0.9
56,3.5,3.37899688688936,0.497,0.465,5.33,1.988,5.22,0.79,4.148,0.275,1.9
66,4.3,4.32590539188596,0.245,0.257,4.17,1.622,4.12,0.67,4.345,0.37,0.3
76,3,3.20004654816266,1.411,1.48,1.95,1.922,1.63,0.75,4.29,0.288,2.3
86,2,1.8535258724767,0.384,0.437,2.16,2.303,2.42,0.78,4.274,0.505,0.5
96,1.8,1.81902737863375,0.091,0.103,2.58,1.077,2.51,0.85,3.581,0.226,0.7
106,1.6,1.59556022554139,0.149,0.152,0.82,1.084,0.85,0.71,3.951,0.193,0.9
116,2,1.69379371077374,0.872,0.834,1.29,1.144,1.16,0.8,3.978,0.281,0.5
126,1.4,1.4943074425759,0.476,0.443,3.27,1.181,3.37,0.73,3.881,0.271,1.1
136,1.1,1.10110568261149,0.224,0.185,0.39,3.212,0.51,0.88,5.261,0.621,3.1
146,1,0.950372866830037,0.63,0.511,1.55,2.599,1.47,0.89,5.636,0.463,0.3
6,4,3.97315928408172,0.222,0.168,4.31,0.806,4.25,0.51,2.106,0.189,0.9
16,9.5,9.52642408936313,0.476,0.437,9.86,0.465,9.95,0.63,2.43,0.165,0.3
26,8.4,8.3455887696436,0.937,0.923,7.97,1.395,7.97,0.48,2.776,0.242,1.5
36,6.5,6.81888942507061,1.664,1.587,5.68,2.149,5.73,0.65,3.817,0.39,2.1
46,4.6,4.63466146502087,0.692,0.696,4.71,1.712,4.91,0.74,3.918,0.26,0.1
56,3.5,3.48507940368138,0.497,0.46,3.02,1.389,2.77,0.87,3.883,0.411,1.5
66,4.3,4.30217057854158,0.245,0.191,5.6,0.793,5.37,0.66,4.066,0.343,0.5
76,3,2.66218710224943,1.411,1.383,3.75,1.416,3.28,0.67,4.085,0.376,1.7
86,2,1.99448142078036,0.384,0.402,0.96,2.445,1.13,0.74,4.909,0.436,2.7
96,1.8,1.81193946253307,0.091,0.068,1.93,2.949,1.74,1.03,4.859,0.487,0.9
106,1.6,1.53490367067532,0.149,0.15,1.52,1.118,1.84,0.66,3.937,0.27,1.5
116,2,1.83166005648661,0.872,1.01,1.34,3.146,1.43,0.94,5.128,0.53,3.3
126,1.4,1.46935022875546,0.476,0.431,2.42,2.737,2.33,0.95,5.366,0.428,0.3
136,1.1,1.1481274472447,0.224,0.221,0.66,1.51,0.56,0.71,4.285,0.309,0.3
146,1,1.0757417825077,0.63,0.603,0.71,1.527,0.77,0.88,4.579,0.391,1.5
6,4,3.96022142817147,0.222,0.215,3.65,0.59,3.69,0.52,2.74,0.2,0.5
16,9.5,9.4910855490565,0.476,0.529,9.92,0.803,10.04,0.52,2.944,0.228,1.1
26,8.4,8.52020273569706,0.937,0.674,8.2,0.535,8.07,0.51,3.076,0.181,0.1
36,6.5,6.36103617995374,1.664,1.365,6.25,2.13,6.18,0.69,3.856,0.373,2.1
46,4.6,4.44316465416596,0.692,0.816,5.06,1.611,5.04,0.75,3.938,0.284,0.3
56,3.5,3.4794756301947,0.497,0.444,3.02,1.462,3.07,0.53,3.507,0.383,0.1
66,4.3,4.28978789589975,0.245,0.213,4.46,1.208,4.32,0.51,3.336,0.254,1.1
76,3,2.94124100489656,1.411,1.768,2.65,1.892,2.48,0.61,3.971,0.358,1.7
86,2,2.07083588571027,0.384,0.352,1.36,1.283,1.36,0.68,4.257,0.284,0.1
96,1.8,1.78464137500621,0.091,0.092,2.93,1.672,2.78,0.68,3.616,0.214,0.3
106,1.6,1.62779373730672,0.149,0.153,2.13,3.144,2.08,0.74,4.412,0.523,3.1
116,2,1.70837310450222,0.872,0.825,-0.34,2.886,-0.37,0.78,4.63,0.553,0.3
126,1.4,1.4941947747103,0.476,0.451,3.38,1.954,3.59,0.8,4.313,0.311,2.1
136,1.1,1.13111540909011,0.224,0.22,-0.03,0.487,0.17,0.93,4.423,0.287,0.1
146,1,1.02703259443225,0.63,0.701,2.75,2.377,2.78,0.9,5.123,0.518,2.5
6,4,4.00936414100588,0.222,0.198,5.17,0.912,5.25,0.42,2.299,0.124,0.9
16,9.5,9.46376432495017,0.476,0.401,9.63,1.272,9.58,0.58,2.745,0.237,1.3
26,8.4,8.49365993516819,0.937,1.166,8.18,0.884,8.31,0.54,3.137,0.18,0.9
36,6.5,6.19335037951662,1.664,1.628,7.33,1.924,7.5,0.55,3.684,0.331,1.9
46,4.6,4.65630317636993,0.692,0.822,2.99,1.639,3.19,0.61,3.954,0.32,0.1
56,3.5,3.44655237754338,0.497,0.442,3.94,1.201,4.04,0.75,3.788,0.34,1.5
66,4.3,4.28742007670033,0.245,0.217,4.5,0.838,4.65,0.58,3.918,0.288,0.5
76,3,2.96281744319755,1.411,1.535,3.54,0.503,3.34,0.75,4.284,0.217,0.3
86,2,2.01160413611749,0.384,0.385,1.37,1.829,1.46,0.79,3.856,0.396,0.3
96,1.8,1.80160471691843,0.091,0.087,2.39,2.486,2.37,0.68,4.142,0.468,2.5
106,1.6,1.62266050670538,0.149,0.153,1.07,2.088,0.85,0.63,4.327,0.321,0.1
116,2,1.98264860770974,0.872,0.781,1.18,0.809,1.36,0.88,3.814,0.19,0.9
126,1.4,1.42122546149181,0.476,0.339,1.66,2.479,1.5,0.92,4.685,0.41,2.3
136,1.1,1.18081827156583,0.224,0.274,2.03,2.356,1.78,0.82,4.738,0.507,0.1
146,1,0.973060125258189,0.63,0.665,1.49,0.647,1.57,0.68,4.187,0.305,0.5
6,4,4.00168192929018,0.222,0.245,4.68,0.897,4.74,0.52,2.611,0.161,0.1
16,9.5,9.33778263976942,0.476,0.525,8.94,0.521,8.82,0.49,2.412,0.144,0.5
26,8.4,8.71214406885568,0.937,0.896,8.13,1.032,8.16,0.53,2.735,0.217,0.9
36,6.5,6.73139211999499,1.664,2.204,7.39,2.467,7.37,0.61,3.59,0.451,2.5
46,4.6,4.55503154973047,0.692,0.749,4.19,2.123,4.16,0.65,4.043,0.415,0.5
56,3.5,3.49455744310678,0.497,0.541,3.17,2.411,3.09,0.69,4.336,0.45,2.5
66,4.3,4.35806598130677,0.245,0.265,4.73,1.674,4.59,0.83,4.594,0.401,0.5
76,3,3.05541406360321,1.411,1.393,2.96,0.892,3.01,0.7,4.064,0.297,0.3
86,2,2.10391737534685,0.384,0.384,2.14,0.98,2.1,0.55,4.136,0.326,0.7
96,1.8,1.82493146343435,0.091,0.085,1.65,1.582,1.76,0.76,3.794,0.342,0.1
106,1.6,1.59260436102963,0.149,0.14,1.84,3.377,1.64,0.7,4.693,0.503,3.5
116,2,2.02170144565822,0.872,0.882,2.02,2.191,2.2,0.78,5.478,0.473,0.3
126,1.4,1.4084272356789,0.476,0.481,-0.38,2.063,-0.54,0.91,4.742,0.353,0.3
136,1.1,1.04385461135363,0.224,0.255,1.92,1.942,1.93,0.8,4.722,0.44,1.7
146,1,0.848378344982694,0.63,0.724,1.8,1.93,1.83,0.95,4.676,0.371,0.5
6,4,3.99562154810088,0.222,0.241,3.63,0.984,3.66,0.36,2.477,0.193,0.9
16,9.5,9.56668890056364,0.476,0.57,10.03,0.619,10.04,0.35,2.818,0.205,0.3
26,8.4,8.30025079787725,0.937,1.292,8.03,1.013,8.07,0.48,2.753,0.162,0.9
36,6.5,6.14790655731804,1.664,1.377,7.41,1.794,7.41,0.55,3.452,0.281,1.9
46,4.6,4.50213409724815,0.692,0.528,4.2,1.068,3.95,0.73,4.094,0.332,0.7
56,3.5,3.55205173280493,0.497,0.444,2.99,1.099,2.99,0.75,3.931,0.249,0.1
66,4.3,4.34248330276987,0.245,0.253,3.83,0.81,4,0.66,3.828,0.235,0.3
76,3,2.988590601494,1.411,1.415,3.09,1.502,3.02,0.71,4.053,0.319,1.5
86,2,1.7418014330795,0.384,0.271,3.21,0.965,3.04,0.82,4.326,0.29,1.3
96,1.8,1.76467513969579,0.091,0.091,0.72,1.553,0.76,0.87,4.788,0.314,1.1
106,1.6,1.61913699475109,0.149,0.154,1.15,1.747,1.38,0.78,4.69,0.323,0.1
116,2,2.05921389776458,0.872,0.902,2.74,2.376,2.63,0.67,4.95,0.406,2.3
126,1.4,1.45288331779216,0.476,0.361,0.09,2.961,-0.08,0.8,4.481,0.421,0.5
136,1.1,1.15690807789049,0.224,0.169,2.55,0.823,2.55,0.54,3.514,0.251,0.7
146,1,1.18928225430903,0.63,0.659,1.56,2.502,1.65,0.84,4.47,0.406,2.5
6,4,4.02699690195014,0.222,0.223,4.48,1.138,4.46,0.4,2.246,0.241,0.1
16,9.5,9.44446509192946,0.476,0.506,9.32,0.741,9.36,0.33,2.089,0.158,0.5
26,8.4,8.55931435541062,0.937,0.713,7.76,1.532,7.73,0.5,2.671,0.281,1.5
36,6.5,6.28618132991296,1.664,1.519,6.92,0.06,6.96,0.51,3.099,0.218,0.1
46,4.6,4.49286179377653,0.692,0.644,4.46,2.533,4.63,0.77,3.998,0.476,2.7
56,3.5,3.70925982229913,0.497,0.499,3.21,0.674,3.18,0.69,4.615,0.275,0.3
66,4.3,4.35150927558774,0.245,0.23,5.02,2.012,5.04,0.62,4.326,0.332,0.3
76,3,2.75773178317273,1.411,1.562,2.54,1.4,2.69,0.68,4.16,0.271,1.5
86,2,2.14987749308175,0.384,0.359,1.47,1.046,1.41,0.8,4.253,0.3,0.1
96,1.8,1.78518257809589,0.091,0.09,1.81,0.459,1.74,0.75,4.189,0.267,0.5
106,1.6,1.58717222398459,0.149,0.127,2.12,2.382,2.15,0.78,4.864,0.511,2.1
116,2,2.10825329816287,0.872,0.798,3.17,0.688,3.15,1.25,5.221,0.342,0.3
126,1.4,1.37740355290804,0.476,0.355,-0.46,2.506,-0.49,0.84,4.751,0.54,0.5
136,1.1,1.12651786840635,0.224,0.207,1.21,2.075,1.08,0.99,4.273,0.284,2.3
146,1,0.902085978878522,0.63,0.655,1.67,0.685,1.51,0.83,5.059,0.372,0.1
6,4,3.96353085338972,0.222,0.183,3.27,0.726,3.41,0.49,2.29,0.181,0.9
16,9.5,9.59114966441859,0.476,0.488,9.8,1.221,9.95,0.6,2.802,0.227,1.3
26,8.4,8.52401951921081,0.937,1.012,9.72,1.209,9.76,0.5,2.758,0.231,0.1
36,6.5,6.80448529467814,1.664,1.464,5.26,2.13,5.35,0.68,3.349,0.41,2.1
46,4.6,4.55050654883352,0.692,0.602,3.87,1.655,4.01,0.93,4.243,0.295,1.7
56,3.5,3.48469490401467,0.497,0.576,4.64,2.291,4.55,0.65,3.856,0.396,0.3
66,4.3,4.30638688353661,0.245,0.222,3.39,1.706,3.39,0.66,3.677,0.314,1.7
76,3,2.82833659394359,1.411,1.327,3.43,2.2,3.3,0.77,4.551,0.412,2.1
86,2,2.18846743825064,0.384,0.37,0.79,1.149,0.56,1.2,5.181,0.392,1.1
96,1.8,1.81188418127059,0.091,0.089,1.85,2.083,2.09,0.86,4.858,0.39,0.3
106,1.6,1.57969232123154,0.149,0.152,2.92,1.476,2.85,0.67,4.145,0.246,0.1
116,2,2.03776741273477,0.872,1.056,1.99,2.185,1.95,0.83,4.286,0.428,2.3
126,1.4,1.40925999024409,0.476,0.564,0.65,0.412,0.73,0.9,4.964,0.295,0.3
136,1.1,1.103173902427,0.224,0.245,1.86,1.889,1.77,0.77,4.748,0.373,0.1
146,1,1.10688798137549,0.63,0.651,0.7,0.715,0.84,0.71,4.253,0.251,0.3
6,4,3.97353363368407,0.222,0.25,4.63,0.756,4.66,0.46,2.609,0.224,0.1
16,9.5,9.44853303514564,0.476,0.526,10.18,0.67,10.37,0.41,2.674,0.149,0.3
26,8.4,8.28788946339986,0.937,1.104,7.78,1.277,7.74,0.6,3.141,0.285,1.3
36,6.5,6.13127026179192,1.664,1.521,6.34,1.651,6.53,0.68,3.713,0.397,1.7
46,4.6,4.66611100275613,0.692,0.597,4.74,1.487,4.67,0.76,4.272,0.315,1.3
56,3.5,3.4181891376482,0.497,0.433,4.08,1.216,4.16,0.78,4.467,0.305,0.3
66,4.3,4.32708416906429,0.245,0.278,4.16,1.777,4.01,0.67,3.716,0.267,0.5
76,3,3.12991310166445,1.411,1.758,2.61,2.169,2.73,0.58,3.956,0.361,1.9
86,2,1.88925567814628,0.384,0.316,2.23,1.607,2.25,0.85,4.75,0.37,1.1
96,1.8,1.81421720404089,0.091,0.086,1.61,1.232,1.66,1.06,5.22,0.378,0.7
106,1.6,1.58652273596694,0.149,0.118,1.58,1.222,1.88,0.9,5.241,0.297,0.1
116,2,1.81659550619754,0.872,0.861,0.81,0.53,0.81,0.97,5.129,0.274,0.7
126,1.4,1.36178564885532,0.476,0.399,1.92,1.038,1.98,0.93,5.38,0.335,0.7
136,1.1,1.18126071588558,0.224,0.267,1.21,1.869,1.13,1,4.85,0.375,0.3
146,1,0.943164812347735,0.63,0.798,1.74,1.53,1.67,0.84,4.482,0.28,0.1
6,4,3.99926479541328,0.222,0.18,4.55,0.856,4.51,0.61,3.11,0.2,0.1
16,9.5,9.55198913182848,0.476,0.364,9.58,0.412,9.59,0.47,2.992,0.175,0.3
26,8.4,8.00002725677452,0.937,0.838,8.53,1.33,8.6,0.56,2.774,0.271,0.5
36,6.5,6.59792905222852,1.664,1.73,6.4,2.347,6.33,0.6,3.379,0.418,2.3
46,4.6,4.55280544293388,0.692,0.667,3.44,1.694,3.56,0.58,3.788,0.301,0.1
56,3.5,3.36907358695263,0.497,0.48,4.99,1.772,4.93,0.76,3.76,0.307,1.7
66,4.3,4.32788238504689,0.245,0.248,3.74,1.255,3.64,0.68,4.148,0.313,0.1
76,3,2.57874613420576,1.411,1.552,3.75,1.379,3.94,0.6,3.427,0.252,0.1
86,2,2.0478727514797,0.384,0.288,1,2.692,0.93,0.75,3.98,0.411,2.7
96,1.8,1.77671228949342,0.091,0.124,2.97,0.685,3.17,0.78,5.007,0.235,0.9
106,1.6,1.56176206541657,0.149,0.139,0.61,2.34,0.39,0.66,4.269,0.454,0.7
116,2,1.93077294839444,0.872,1.031,3.5,2.405,3.36,0.87,4.569,0.479,2.5
126,1.4,1.25055783503009,0.476,0.431,-0.47,2.544,-0.45,0.9,4.643,0.437,0.5
136,1.1,1.17013594087738,0.224,0.235,0.5,2.842,0.28,0.79,4.573,0.526,3.1
146,1,0.879725593845372,0.63,0.529,1.72,2.165,1.62,0.82,4.885,0.399,0.5
6,4,4.00728931951479,0.222,0.207,4.66,0.569,4.61,0.34,2.216,0.139,0.1
16,9.5,9.40659776841771,0.476,0.45,9.24,0.489,9.45,0.39,2.235,0.166,0.3
26,8.4,8.42676327517408,0.937,0.89,8.16,1.903,8.1,0.46,2.847,0.229,1.9
36,6.5,6.42591026659344,1.664,1.757,6.65,0.39,6.53,0.6,3.385,0.2,0.5
46,4.6,4.68031085154742,0.692,0.53,3.47,0.613,3.54,0.67,3.476,0.282,0.5
56,3.5,3.55434851463693,0.497,0.489,4.3,1.246,4.32,0.78,3.663,0.254,1.3
66,4.3,4.3654772444567,0.245,0.222,4.83,1.207,4.89,0.63,3.864,0.252,1.3
76,3,3.04327885106701,1.411,1.328,2.79,1.165,2.83,0.83,4.498,0.286,1.5
86,2,2.12070583914914,0.384,0.442,2.09,1.248,2.42,0.67,4.295,0.298,0.1
96,1.8,1.81339187098773,0.091,0.09,1.93,1.198,1.83,0.72,4.548,0.303,1.3
106,1.6,1.58949246150725,0.149,0.148,1.43,1.849,1.25,1,4.892,0.413,1.9
116,2,2.20600930579523,0.872,0.762,2.12,2.711,2.03,0.78,4.333,0.551,0.3
126,1.4,1.44277820759823,0.476,0.432,1.96,0.592,1.84,0.63,3.614,0.203,0.5
136,1.1,1.04184483634395,0.224,0.23,0.33,2.057,0.22,0.68,4.037,0.372,2.1
146,1,0.846770070958852,0.63,0.571,-0.02,3.204,-0.21,1.17,5.556,0.575,3.1
6,4,3.96670403638381,0.222,0.193,3.36,1.059,3.47,0.59,2.915,0.294,0.9
16,9.5,9.46756629922711,0.476,0.469,9.62,1.166,9.55,0.55,2.922,0.203,0.1
26,8.4,8.19861717851527,0.937,0.782,8.6,0.984,8.4,0.56,2.612,0.2,0.3
36,6.5,6.50565736710212,1.664,1.498,6.23,1.813,6.27,0.69,2.94,0.297,1.7
46,4.6,4.75667442715484,0.692,0.573,4.67,1.155,4.67,0.67,3.585,0.243,1.1
56,3.5,3.47501853197127,0.497,0.493,2.83,1.235,2.76,0.73,3.946,0.25,0.9
66,4.3,4.37419774602934,0.245,0.225,4.21,1.442,4.33,0.8,4.005,0.255,0.3
76,3,2.55488529836464,1.411,1.235,3.82,1.111,4.14,0.57,3.697,0.243,1.1
