"t","igr.mu.obs","igr.mu.sample","igr.sd.obs","igr.sd.sample","igr.mu.pred.EM1","igr.sd.pred.EM1","igr.mu.pred.EM2","igr.mu.pred.EM2.dev","igr.sd.pred.EM2","igr.sd.pred.EM2.dev","igr.sd.pred.EM3"
6,4,3.30578532105236,2.891,3.178,4.83,2.504,4.86,0.56,3.705,0.443,2.5
16,9.5,9.44851350634062,2.148,2.559,9.26,1.701,9,0.68,4.808,0.353,2.1
26,8.4,8.66579854456059,0.985,0.84,8.53,2.26,8.54,0.87,5.274,0.409,2.3
36,6.5,6.80069938946265,4.182,4.938,5.77,4.886,5.7,1.01,7.618,1.048,4.5
46,4.6,4.79460740118256,2.703,2.96,4.68,3.249,4.69,1.38,8.193,0.855,0.9
56,3.5,3.24668919119012,1.512,1.339,3.7,4.474,3.6,1.58,9.033,0.713,4.5
66,4.3,4.27435746382201,0.872,0.66,3.18,4.994,3.37,1.48,11.005,0.872,4.5
76,3,2.7546151541814,0.937,0.982,4.06,5.243,3.58,1.79,10.93,0.865,1.1
86,2,2.05771399585626,2.001,1.883,0.61,1.466,1.03,1.75,10.015,0.616,0.7
96,1.8,1.87057320739624,0.415,0.508,2.12,4.448,1.61,1.74,9.15,0.814,0.7
106,1.6,1.56558451864203,0.326,0.274,1.57,1.654,1.6,1.72,8.087,0.543,1.7
116,2,1.97966563201483,0.669,0.643,3.23,3.709,3.28,1.72,9.14,0.646,3.5
126,1.4,1.34109243819529,0.571,0.524,0.48,4.499,0.38,1.33,8.812,0.668,1.1
136,1.1,1.07976518359649,1.064,0.831,2.7,3.617,2.96,1.61,8.041,0.596,3.7
146,1,0.991240549365748,0.092,0.108,0.17,1.363,0.64,1.5,8.712,0.529,0.9
6,4,4.37036648494157,2.891,3.529,4.49,3.399,4.68,0.69,4.242,0.683,3.5
16,9.5,9.30360164381674,2.148,1.952,9.75,1.765,9.51,0.96,5.675,0.552,1.9
26,8.4,8.32465518870318,0.985,1.152,7.39,2.468,7.17,1.19,6.511,0.502,2.1
36,6.5,5.23669625163923,4.182,4.126,5.69,4.08,5.93,1.51,8.217,0.562,4.3
46,4.6,3.64071596623174,2.703,2.689,6.35,2.801,6.52,1.56,9.434,0.653,2.7
56,3.5,3.97205145132804,1.512,1.325,2.21,3.861,2.49,1.47,9.191,0.766,0.7
66,4.3,4.2751266962095,0.872,0.809,5.74,2.676,5.78,1.59,8.216,0.628,2.3
76,3,3.03223498014532,0.937,0.757,5.45,1.302,5.56,1.65,8.754,0.49,0.9
86,2,1.96316083599417,2.001,1.62,-1.94,2.493,-1.86,1.4,8.251,0.753,0.5
96,1.8,1.88128444065223,0.415,0.433,1.8,2.672,2.41,1.56,8.273,0.79,2.9
106,1.6,1.59762682180388,0.326,0.319,2.85,6.746,2.82,2.01,10.855,1.384,4.9
116,2,2.06863427969118,0.669,0.613,1.22,6.53,2.32,1.91,11.389,1.017,1.3
126,1.4,1.43751364041541,0.571,0.485,3.51,4.185,3.69,1.39,8.339,0.882,1.3
136,1.1,1.26643235611019,1.064,1.266,-0.46,4.257,-0.95,1.73,8.087,0.674,4.1
