"t","igr.mu.obs","igr.mu.sample","igr.sd.obs","igr.sd.sample","igr.mu.pred.EM1","igr.sd.pred.EM1","igr.mu.pred.EM2","igr.mu.pred.EM2.dev","igr.sd.pred.EM2","igr.sd.pred.EM2.dev","igr.sd.pred.EM3"
6,4,3.83069159312235,2.364,2.29,3.19,1.93,3.16,0.54,2.928,0.318,1.9
16,9.5,9.49208799784477,0.187,0.192,11.38,0.868,11.47,0.79,3.663,0.248,1.1
26,8.4,8.34656654710985,0.203,0.208,8.23,0.285,8.07,0.62,3.865,0.235,0.5
36,6.5,7.170856832329,11.205,12.918,3.45,7.163,3.95,1.7,7.989,1.086,4.9
46,4.6,4.51723163392511,1.094,0.972,8.94,10.752,7.7,2.23,15.188,2.249,4.9
56,3.5,3.71870025094265,2.547,1.966,6.14,9.17,5.94,3.38,16.113,1.702,1.1
66,4.3,4.39602112962738,0.351,0.352,-0.01,5.989,-0.32,2.53,11.582,0.913,0.1
76,3,2.97831007639546,0.181,0.196,9.58,4.984,8.75,1.76,11.293,0.943,4.5
86,2,1.83605667605715,0.503,0.389,-2.07,5.439,-2.48,2.51,14.032,1.126,4.5
96,1.8,1.27024603975529,1.566,1.933,-0.82,6.247,-1.01,2.69,12.931,1.154,1.3
106,1.6,1.59110711157601,0.724,0.748,0.84,5.431,0.66,2.03,10.335,0.958,0.7
116,2,1.86579472630711,0.504,0.52,2.22,7.881,1.61,2.04,12.24,1.4,4.5
126,1.4,1.4280238622132,1.071,0.977,-0.7,6.088,-0.5,1.9,13.106,1.154,0.7
136,1.1,0.968100924414858,0.495,0.529,7.22,7.597,7.92,1.95,13.612,1.274,4.9
146,1,1.01184784043752,0.342,0.302,-1.54,4.086,-0.57,3.36,16.342,1.251,3.1
6,4,3.94884754788796,2.364,2.352,3.75,2.412,3.64,0.71,3.763,0.415,2.3
16,9.5,9.54452572890315,0.187,0.198,8.17,1.731,8.13,0.63,3.964,0.307,0.1
26,8.4,8.4624488807096,0.203,0.218,10.09,1.029,10.23,0.7,3.727,0.343,1.1
36,6.5,6.40083939430484,11.205,13.123,4.92,10.151,5.25,2.06,10.436,1.699,4.7
46,4.6,4.13495716439121,1.094,1.06,8.15,7.215,8.26,3.37,16.395,1.06,4.7
56,3.5,3.8253132322375,2.547,2.689,3.34,9.495,3.21,2.94,14.889,1.764,0.7
66,4.3,4.33743802536872,0.351,0.341,0.53,8.534,0.28,2.84,14.891,1.872,4.7
76,3,2.94104652150354,0.181,0.171,-0.88,6.121,-1.6,2.79,15.619,1.101,2.1
