"t","igr.mu.obs","igr.mu.sample","igr.sd.obs","igr.sd.sample","igr.mu.pred.EM1","igr.sd.pred.EM1","igr.mu.pred.EM2","igr.mu.pred.EM2.dev","igr.sd.pred.EM2","igr.sd.pred.EM2.dev","igr.sd.pred.EM3"
106,1.6,1.53527750106264,0.677,0.741,0.87,6.428,0.54,3.19,18.569,1.435,4.5
116,2,1.9676055068188,0.272,0.368,0.9,7.078,1.33,3.78,18.048,1.739,0.1
126,1.4,1.29793206086563,0.351,0.303,-4.52,6.212,-5.25,3.23,17.24,1.044,4.7
136,1.1,1.15238810201061,0.521,0.56,7.21,4.434,6.65,3.73,20.07,1.533,3.3
146,1,0.949246059071419,0.655,0.652,10.84,5.298,11.64,3.27,20.554,1.696,3.5
6,4,3.85447046969496,0.506,0.399,3.23,1.319,3.22,0.58,2.759,0.179,1.3
16,9.5,9.55768890784644,0.925,0.602,10.07,1.57,10.13,0.37,2.611,0.38,0.1
26,8.4,8.30990398614738,3.749,4.256,8.42,3.267,8.2,0.74,3.616,0.46,3.3
36,6.5,1.86526039524546,11.354,11.38,9.99,9.656,10.11,1.97,10.933,1.421,4.9
46,4.6,4.71256032380969,1.247,1.338,-3.04,4.445,-3.61,2.55,13.361,0.864,1.1
56,3.5,5.890542394506,11.868,13.126,12.57,4.709,13.5,2.33,13.694,1.188,4.7
66,4.3,5.00238256439413,3.324,3.803,6.5,8.374,6.48,3.13,16.468,1.314,4.7
76,3,3.06287644020999,1.032,1.052,3.44,6.683,3.33,3.63,18.13,1.139,0.3
86,2,1.98288357470515,0.204,0.249,2.06,2.249,1.38,2.89,16.109,0.945,0.7
96,1.8,1.8147382536263,0.299,0.204,5.45,3.508,5.89,2.8,15.807,0.8,0.9
106,1.6,1.67858843423413,0.677,0.667,-6.31,1.586,-6.49,2.42,15.41,0.862,0.3
116,2,2.0126123669574,0.272,0.281,4.51,3.078,4.7,3,15.28,0.716,0.9
126,1.4,1.38332641299115,0.351,0.42,0.56,6.133,-0.23,2.9,15.655,1.246,4.7
136,1.1,0.960326015929993,0.521,0.584,-2.27,6.59,-2.93,3.73,17.333,1.278,4.1
146,1,1.07394278632669,0.655,0.59,3.77,7.565,3.93,3.88,20.42,1.673,4.7
6,4,4.06899191248683,0.506,0.521,3.21,0.483,3.07,0.61,2.701,0.188,0.1
16,9.5,9.58022281452096,0.925,0.972,10.91,0.725,10.93,0.51,2.45,0.156,0.1
26,8.4,7.73256090525104,3.749,4.467,7.59,3.314,7.7,0.79,4.113,0.533,3.5
36,6.5,5.85029462497419,11.354,9.657,6.43,9.411,6.5,1.92,10.66,1.331,4.9
46,4.6,4.89507762909817,1.247,1.211,6.87,4.584,7.25,2.32,15.187,1.364,3.9
56,3.5,2.05372120858529,11.868,10.291,-0.75,8.606,0.29,3.3,17.297,1.083,4.9
66,4.3,3.23597615762668,3.324,2.902,8.27,6.383,7.26,2.71,19.227,1.179,0.3
76,3,3.19542380151836,1.032,0.977,9.8,6.368,10.2,2.84,16.487,1.062,0.3
86,2,1.92524314670042,0.204,0.2,2.93,3.397,2.52,3.45,14.981,0.906,3.3
96,1.8,1.86995174558325,0.299,0.301,-7.59,7.161,-8.52,2.35,14.567,1.048,1.3
106,1.6,1.43179241218253,0.677,0.689,3.51,8.025,3.58,2.55,14.416,1.428,4.9
116,2,2.06352126301152,0.272,0.348,0.93,6.12,0.91,3.71,17.501,1.468,4.7
126,1.4,1.37527720358248,0.351,0.29,5.59,0.688,5.62,3.88,18.288,1.436,0.9
136,1.1,1.26835708198982,0.521,0.552,5.13,6.572,5.9,3.35,17.163,1.45,0.1
146,1,1.14188177354087,0.655,0.573,-6.98,7.464,-7.19,2.72,14.381,1.458,1.1
6,4,3.99790444966641,0.506,0.405,4.05,0.447,4.12,0.42,2.515,0.184,0.3
16,9.5,9.85281729417093,0.925,0.978,8.53,1.044,8.47,0.47,2.676,0.191,1.1
26,8.4,8.15329000866071,3.749,3.337,8.53,4.145,8.58,1.03,4.991,0.614,3.9
36,6.5,4.4892023000152,11.354,9.528,6.39,7.259,6.59,1.33,9.591,1.163,4.9
46,4.6,4.79440226402199,1.247,1.301,8.3,1.435,8.35,1.64,12.081,0.664,0.3
56,3.5,3.92138044312917,11.868,11.703,7.66,8.88,7.43,2.54,14.352,1.857,4.9
66,4.3,4.23040058497243,3.324,3.017,4.15,7.407,3.6,2.77,15.85,1.637,1.9
76,3,2.64898801331304,1.032,0.947,7.69,2.172,7.36,2.3,14,0.743,0.3
86,2,1.91488199381403,0.204,0.203,-3.01,4.39,-3.41,3,14.706,0.836,3.9
96,1.8,1.88034345574329,0.299,0.233,-3.49,5.474,-3.97,2.29,14.949,1.138,1.7
106,1.6,1.54324396349307,0.677,0.692,2.29,5.947,2.79,2.78,14.302,1.248,4.5
116,2,2.04013079632968,0.272,0.245,1.12,1.496,2.32,2.29,15.988,0.95,0.1
126,1.4,1.36207246698963,0.351,0.262,0.84,7.999,1.1,4.46,18.308,1.489,4.1
136,1.1,1.02889966983852,0.521,0.484,12.01,7.583,12.35,3.71,17.7,1.473,0.5
146,1,1.10480576736677,0.655,0.75,-8.87,6.315,-9.45,2.9,17.153,1.105,4.5
6,4,3.8777238490828,0.506,0.443,3.16,1.378,3.14,0.45,2.637,0.256,0.1
16,9.5,9.43115252802597,0.925,0.923,8.86,1.123,8.92,0.37,2.452,0.166,0.9
26,8.4,8.69316931872785,3.749,4.079,9.49,4.159,9.65,0.93,4.868,0.517,4.1
36,6.5,9.08383744285539,11.354,12.084,3.71,8.973,3.45,1.82,10.835,1.388,4.9
46,4.6,4.94675404191559,1.247,1.021,4.67,6.613,4.6,1.97,12.661,1.061,0.5
56,3.5,1.08774476388415,11.868,12.41,12.04,11.323,11.74,3.04,15.373,2.09,4.9
66,4.3,4.56868812680274,3.324,3.188,7.79,7.665,7.93,4.05,20.153,1.626,3.9
76,3,2.8424907309004,1.032,0.929,2.28,10.082,2.34,3.58,18.856,1.625,0.5
86,2,1.99917493239869,0.204,0.183,-1.92,5.512,-2.42,2.68,16.078,1.05,0.1
96,1.8,1.80492453291931,0.299,0.311,6.83,6.284,6.14,2.84,16.629,1.415,4.7
106,1.6,1.65467027681242,0.677,0.701,-0.31,8.132,-0.88,3.07,18.546,1.349,4.9
116,2,2.00462984700071,0.272,0.269,-9.26,5.995,-8.74,3.55,19.613,1.279,0.9
126,1.4,1.36334556234814,0.351,0.413,11,7.707,10.88,3.93,16.371,1.277,0.5
136,1.1,1.08480218815313,0.521,0.612,2.42,3.561,2.57,2.2,16.464,1.025,3.7
146,1,0.930260398149948,0.655,0.586,-2.68,3.994,-2.71,3.58,15.161,1.069,0.1
6,4,4.0443741916602,0.506,0.464,3.89,1.07,3.97,0.36,2.124,0.236,0.9
16,9.5,9.32759132913817,0.925,1.177,9.35,1.168,9.38,0.43,2.586,0.194,1.1
26,8.4,8.43651016593791,3.749,4.116,9.25,3.664,9.47,0.92,4.637,0.629,3.7
36,6.5,9.8788724216965,11.354,11.69,9.72,9.096,10.18,1.8,10.925,1.46,4.9
46,4.6,4.60135005222893,1.247,1.285,1.27,4.006,1.91,2.38,13.152,0.79,0.1
56,3.5,0.827861186250142,11.868,10.852,10.6,5.62,10.39,2,14.433,1.195,4.7
66,4.3,5.78341298610095,3.324,2.983,2.45,8.104,3.23,3,17.193,1.643,4.9
76,3,2.91508304204836,1.032,1.059,0.1,1.963,0.72,3.02,18.099,1.167,0.7
86,2,1.9534417150405,0.204,0.133,-3.42,5.068,-4.66,3.89,19.715,1.391,3.9
96,1.8,1.78290139177595,0.299,0.289,12.7,7.836,13.43,2.79,18.427,1.999,0.7
106,1.6,1.58915346137592,0.677,0.496,-0.23,5.963,-0.54,3.13,17.395,1.187,3.3
116,2,1.95636156977211,0.272,0.332,2.99,6.924,1.08,3.92,17.335,1.389,2.1
126,1.4,1.37551965497854,0.351,0.305,1.62,8.81,1.74,2.76,18.581,1.69,4.7
136,1.1,1.06861015670285,0.521,0.463,3.06,9.607,2.94,3,17.6,1.961,2.1
146,1,0.8679318868363,0.655,0.675,-6.77,5.057,-6.64,2.93,15.984,1.54,4.9
6,4,4.04367450608762,0.506,0.452,3.76,0.572,3.68,0.41,2.423,0.198,0.1
16,9.5,9.42973618844595,0.925,1.017,9.98,1.443,9.94,0.52,2.759,0.304,1.5
26,8.4,9.19154236082399,3.749,4.634,9.72,3.357,9.99,0.8,4.733,0.653,3.3
36,6.5,10.2665915900437,11.354,9.906,10.14,8.433,10.18,1.88,9.935,1.475,4.9
46,4.6,4.84077435947856,1.247,1.148,4.4,6.216,5.28,2.26,14.657,1.027,4.9
56,3.5,5.9717791885224,11.868,12.373,4.36,3.346,4.99,2.76,16.508,0.983,3.3
66,4.3,4.66492254098956,3.324,2.587,-0.51,7.211,0.75,2.9,17.957,1.629,4.7
76,3,2.76831398783137,1.032,1.009,8,1.392,8.15,4.32,19.987,1.033,1.7
86,2,2.01396250873701,0.204,0.189,3.6,5.345,3.11,3.6,17.75,1.164,0.1
96,1.8,1.82344597115444,0.299,0.287,-1.88,12.099,-2.21,3.51,21.628,1.777,4.7
106,1.6,1.52013363367984,0.677,0.718,5.39,13.962,5.05,3.53,20.594,2.342,0.3
116,2,1.98033224914173,0.272,0.269,-2.85,3.979,-4.54,2.24,15.226,1.157,4.5
126,1.4,1.50101611297887,0.351,0.295,6.92,8.214,7.14,3.48,17.589,1.505,4.9
136,1.1,1.17117899725336,0.521,0.482,-0.64,9.003,0.47,3.66,16.979,1.387,0.9
146,1,1.19785928056436,0.655,0.665,-3.1,8.428,-3.12,2.48,17.975,1.855,4.7
6,4,3.93780212501025,0.506,0.476,4.35,1.245,4.37,0.42,2.007,0.267,1.3
16,9.5,9.50741722125704,0.925,0.871,9.1,0.635,9.1,0.43,2.526,0.185,0.5
26,8.4,9.45112099666813,3.749,4.453,9.65,3.069,9.58,0.62,4.173,0.51,2.9
36,6.5,6.53243645050888,11.354,10.304,6.78,9.151,7.34,2.08,10.721,1.69,4.9
46,4.6,4.17117499317024,1.247,1.162,5.84,7.288,5.53,2.28,11.33,1.203,0.5
56,3.5,4.41820143384178,11.868,11.452,8.35,9.696,9.54,2.54,13.482,1.871,4.9
66,4.3,5.43154171757145,3.324,3.558,5.65,3.008,6.09,3.39,16.589,1.036,0.7
76,3,3.00200768676366,1.032,1.011,-5.5,9.679,-5.64,3.24,17.701,2.007,4.9
86,2,1.99671632585615,0.204,0.197,12.19,8.937,12.03,3.25,18.965,1.564,1.5
96,1.8,1.80478262144603,0.299,0.299,-4.44,1.852,-4.49,2.51,17.13,1.206,0.3
106,1.6,1.61307400965076,0.677,0.625,4.22,3.872,3.09,2.35,15.705,1.025,0.1
116,2,1.98110534717417,0.272,0.247,2.03,3.903,2.43,2.39,15.747,1.283,3.5
126,1.4,1.35872303238001,0.351,0.436,-1.58,4.964,-1.98,3.25,16.676,1.184,4.3
136,1.1,1.3268256336737,0.521,0.492,-2.28,9.234,-3.11,3.61,20.274,1.487,4.7
146,1,1.07912736889456,0.655,0.825,3.31,10.798,2.38,3.74,19.595,1.683,1.9
6,4,3.97817358862512,0.506,0.534,3.4,0.67,3.37,0.4,2.37,0.161,0.3
16,9.5,9.21535978709494,0.925,1.07,9.11,1.708,9.03,0.49,2.928,0.305,1.7
26,8.4,7.49168753601805,3.749,4.112,8.62,4,8.46,1.09,4.866,0.504,4.1
36,6.5,5.17294213322938,11.354,11.775,7.43,8.258,7.53,2.06,10.742,0.937,4.9
46,4.6,5.08650277750263,1.247,1.037,5.97,5.336,6.05,2.5,14.091,1.321,4.7
56,3.5,3.76373261871693,11.868,10.606,3.42,9.887,3.55,3.46,18.716,2.008,4.9
66,4.3,3.74120669917848,3.324,2.749,-2.02,10.266,-1.97,3.89,18.178,2.158,2.3
76,3,2.97209336590433,1.032,0.866,18.61,2.851,18.12,2.4,14.346,0.76,0.9
86,2,1.96712883078474,0.204,0.236,0.53,2.479,0.89,3.08,13.993,0.871,0.9
96,1.8,1.75590518864465,0.299,0.286,-6.8,4.747,-6.78,2.94,15.336,1.149,4.9
106,1.6,1.65685313290484,0.677,0.729,8.9,2.208,7.74,3.19,15.826,1.194,0.3
116,2,1.92295979489592,0.272,0.272,-1.26,4.06,-1.77,2.98,16.179,0.756,3.9
126,1.4,1.43520841762372,0.351,0.34,6.79,1.871,7.26,3.18,17.026,1.288,0.5
136,1.1,1.1965619087694,0.521,0.495,-3.67,3.056,-4.15,2.84,15.95,0.765,1.7
146,1,0.90437424339584,0.655,0.734,-0.33,4.4,-0.08,2.78,15.54,1.378,0.9
6,4,4.02345741036742,0.506,0.473,3.46,1.5,3.57,0.53,2.698,0.284,1.5
16,9.5,9.51014239187493,0.925,0.78,9.86,0.748,9.98,0.67,2.916,0.228,0.1
26,8.4,8.41043988930987,3.749,3.89,7.04,2.621,6.92,0.67,3.961,0.443,2.5
36,6.5,6.36008801598159,11.354,11.223,11.11,7.556,11.21,1.5,8.965,1.342,4.9
46,4.6,4.25111028629482,1.247,1.252,0.49,4.217,0.93,2.17,12.316,0.795,4.5
56,3.5,5.34134367136253,11.868,11.081,5.41,8.372,6.42,2.56,15.418,1.606,4.7
66,4.3,3.65407876655136,3.324,2.532,8.17,2.217,8.95,2.77,17.136,0.994,1.5
76,3,2.90647473087693,1.032,1.136,-2.43,9.594,-2.58,4.54,19.983,1.434,4.9
86,2,2.0956030320884,0.204,0.19,6.91,11.667,6.37,3.18,18.72,2.032,1.9
96,1.8,1.72824074512871,0.299,0.303,5.4,7.521,5.24,3.34,17.043,1.348,4.7
106,1.6,1.82528314836246,0.677,0.587,-3.31,2.77,-2.83,3.44,17.476,1.124,0.5
116,2,1.89351369732191,0.272,0.249,3.15,5.632,3.58,2.95,17.388,1.463,0.5
126,1.4,1.44334466075906,0.351,0.255,1.46,6.735,0.74,3.05,17.465,1.141,4.9
136,1.1,1.31422233385722,0.521,0.488,2.69,4.893,2.15,3.97,18.545,1.45,3.7
146,1,1.01661204664512,0.655,0.636,-3.67,7.033,-3.28,4,18.004,1.48,1.3
6,4,3.94909935693008,0.506,0.498,3.57,0.588,3.46,0.48,2.275,0.137,0.1
16,9.5,9.33920606844782,0.925,0.912,9.25,1.522,9.21,0.45,2.733,0.285,1.5
26,8.4,8.7548291024591,3.749,4.972,8.22,4.387,8.05,0.88,5.493,0.655,4.3
36,6.5,5.7934099112888,11.354,11.688,8.06,10.589,8.2,1.59,12.08,1.303,4.9
46,4.6,4.32759726816497,1.247,1.425,1.17,7.936,-0.09,2.49,14.401,1.469,2.5
56,3.5,0.430301787271001,11.868,10.497,9.68,12.516,9.84,3.07,17.979,1.632,4.9
66,4.3,4.64694020633732,3.324,3.033,3.88,9.741,4.92,3.24,18.95,1.523,1.7
76,3,2.90605254068345,1.032,0.771,5.25,7.396,5.14,2.95,18.606,1.206,4.5
86,2,1.93598127636244,0.204,0.228,5,1.685,5.45,3.9,18.893,1.617,3.3
96,1.8,1.75719363867297,0.299,0.259,1.57,8.639,2.05,4.55,21.981,1.583,4.7
106,1.6,1.56200562837454,0.677,0.688,-2.59,8.738,-2.92,3.65,21.159,1.653,0.5
116,2,2.05165428052599,0.272,0.307,2.35,4.917,2.33,3.43,19.398,1.44,0.5
126,1.4,1.45924166201557,0.351,0.332,4.9,6.684,4.9,2.82,16.812,1.493,0.9
136,1.1,0.995824403475863,0.521,0.52,0.16,6.892,0.18,2.93,16.521,1.432,4.5
146,1,1.12009244685155,0.655,0.597,-3.75,7.222,-3.33,2.83,15.972,1.363,0.3
6,4,3.95534542517833,0.506,0.498,4.65,0.768,4.75,0.46,2.398,0.141,0.1
16,9.5,9.46119102130485,0.925,1.004,8.75,0.422,8.79,0.46,2.563,0.156,0.3
26,8.4,8.53834800919202,3.749,4.086,8.03,4.326,8,0.77,4.92,0.722,4.3
36,6.5,6.43125444787501,11.354,10.199,6.2,9.715,6.85,2.32,11.922,1.372,4.9
46,4.6,4.51050662737467,1.247,1.103,6.32,5.676,5.87,2.89,14.433,1.133,1.3
56,3.5,6.16868600500129,11.868,13.637,6.85,10.58,6.95,2.92,16.626,1.482,4.5
66,4.3,3.96696889426218,3.324,2.964,6.32,6.046,6.5,3.18,19.072,1.309,0.7
76,3,2.93650180249165,1.032,0.832,-6.98,11.462,-7.37,3.69,21.73,1.976,4.7
86,2,2.02311010554806,0.204,0.216,19.89,9.036,19.43,4.55,21.936,1.708,0.5
96,1.8,1.82134304308554,0.299,0.322,0.1,10.14,-0.03,3.33,18.077,1.377,0.7
106,1.6,1.46964605693224,0.677,0.695,-3.45,9.593,-3.79,3.32,17.377,1.673,4.5
116,2,2.06198314054403,0.272,0.322,-0.05,7.104,1.24,4.09,18.474,1.094,1.1
126,1.4,1.50462071673369,0.351,0.327,-1.2,2.388,-1.96,2.87,17.141,1.1,2.7
136,1.1,1.14244528005321,0.521,0.61,-0.41,2.09,-1.01,3.52,17.115,1.175,0.7
146,1,0.826244887850066,0.655,0.54,3.87,6.998,4.68,2.36,15.445,1.02,0.5
6,4,3.81098026013182,0.506,0.455,4.47,1.66,4.38,0.4,2.515,0.281,1.5
16,9.5,9.4785462164825,0.925,0.928,9.11,0.957,9.22,0.59,2.821,0.247,0.5
26,8.4,8.86622780164816,3.749,3.241,8.45,4.09,8.32,1.18,4.963,0.563,4.1
36,6.5,5.19252010081482,11.354,9.757,7.28,8.548,7.27,1.98,10.577,1.533,4.9
46,4.6,4.56521429491654,1.247,1.341,7.58,2.61,7.35,2.53,12.922,1.155,2.9
56,3.5,5.67896432110712,11.868,13.495,10.34,6.628,10.4,2.41,16.206,1.433,4.9
66,4.3,4.93017425937408,3.324,3.915,-2,3.144,-2.02,3.15,17.156,1.164,3.7
76,3,3.15741250093204,1.032,1.222,5.81,6.293,5.82,3.54,18.203,1.449,4.9
86,2,2.00288410350239,0.204,0.208,3.87,5.321,3,3.02,18.657,1.113,2.3
96,1.8,1.7964115568988,0.299,0.245,-3.85,8.532,-3.45,3.38,16.011,1.672,1.9
106,1.6,1.69659320851201,0.677,0.797,1.78,5.051,1.55,2.64,14.654,0.981,4.9
116,2,2.05245810297036,0.272,0.342,1.32,10.921,0.97,4.16,19.051,1.568,4.7
126,1.4,1.31643918194371,0.351,0.32,10.94,8.059,9.7,4.09,20.777,1.729,0.7
136,1.1,0.988385104412048,0.521,0.54,-9.52,2.871,-9.17,2.77,18.667,1.171,1.3
146,1,1.1863421396586,0.655,0.663,5.22,6.917,5.33,3.18,18.61,1.385,4.3
6,4,3.9366496171003,0.506,0.541,4.79,0.466,4.74,0.46,2.504,0.218,0.5
16,9.5,9.5406898962348,0.925,0.785,9.33,0.531,9.21,0.31,2.565,0.204,0.1
26,8.4,8.68208833804833,3.749,3.381,8.78,3.481,8.8,0.71,4.152,0.435,3.3
36,6.5,6.95093176684891,11.354,13.276,3.88,13.616,3.73,3.05,15.209,2.074,4.9
46,4.6,4.99042829117714,1.247,1.39,10.48,9.205,11.23,3.26,17.296,1.934,1.3
56,3.5,4.43940291200533,11.868,13.281,3.45,1.809,3.33,2.52,14.884,1.035,0.1
66,4.3,4.79691926319787,3.324,3.065,6.39,3.124,6.75,2.53,15.479,0.946,2.7
76,3,3.3419081338812,1.032,1.201,6.01,4.807,6.47,2.91,14.121,0.934,1.5
86,2,1.93879364123251,0.204,0.22,1.57,8.704,1.57,2.66,16.056,1.443,4.9
96,1.8,1.81876688721797,0.299,0.331,4.5,6.342,4.78,2.77,17.306,1.307,1.3
106,1.6,1.5213408929557,0.677,0.745,0.72,2.383,0.28,2.91,16.021,1.06,1.3
116,2,2.03336361924682,0.272,0.225,-7.56,11.412,-8.46,3.04,19.089,2.082,4.9
126,1.4,1.3591809617483,0.351,0.351,3.66,12.36,4.85,3.28,18.913,1.983,0.1
136,1.1,1.04493517935399,0.521,0.439,-4.57,9.925,-4.76,3.31,17.389,1.553,4.7
146,1,0.961191825953636,0.655,0.641,2.28,6.127,2.65,4.27,19.624,1.68,0.7
6,4,3.93853792186978,0.506,0.63,3.03,0.335,3.14,0.46,2.57,0.175,0.1
16,9.5,9.30512117564025,0.925,0.918,10.15,0.649,10.14,0.47,2.66,0.185,0.9
26,8.4,9.94720549345491,3.749,2.916,7.6,3.795,7.58,0.91,4.506,0.672,3.9
36,6.5,9.83008879713902,11.354,8.93,8.08,8.249,8.32,1.78,9.863,1.112,4.9
46,4.6,4.5235370657483,1.247,1.216,7.15,1.596,7.03,2.45,13.165,0.837,0.3
56,3.5,2.76196227468584,11.868,11.975,2.86,12.338,2.34,3.92,18.554,1.864,4.9
66,4.3,4.3200267220803,3.324,3.194,1.41,7.095,1.9,3.13,21.059,1.404,0.7
76,3,2.90198917098958,1.032,0.919,15.01,7.774,15.05,3.97,17.866,1.646,1.7
86,2,1.99430475385518,0.204,0.214,-6.27,7.691,-6.37,3.35,18.033,1.633,4.9
96,1.8,1.7779652377802,0.299,0.249,2.31,5.25,2.08,2.99,18.589,1.302,0.7
106,1.6,1.6741056849268,0.677,0.729,1.63,7.79,1.13,2.54,15.955,1.548,1.5
116,2,2.0409274034733,0.272,0.317,4.29,5.961,4.64,2.69,15.169,1.233,4.9
126,1.4,1.52021514214707,0.351,0.326,-0.05,9.281,0.35,3.07,18.378,1.442,4.9
136,1.1,0.985697222357326,0.521,0.488,4.26,10.56,3.74,3.27,18.601,1.931,3.1
146,1,0.923698882056727,0.655,0.528,-1.65,8.704,-2.04,3.82,17.507,1.755,4.7
6,4,3.90435139935728,0.506,0.48,4.36,1.499,4.39,0.53,2.621,0.307,1.5
16,9.5,9.59835882751467,0.925,0.972,8.79,1.176,8.81,0.44,2.737,0.235,0.1
26,8.4,8.49252332631325,3.749,5.258,8.5,3.728,8.48,0.81,4.394,0.495,3.7
36,6.5,7.38496677652591,11.354,7.486,4.23,9.892,4.19,2.2,11.291,0.868,4.9
46,4.6,4.47296689680055,1.247,1.207,10.57,3.457,10.99,2.73,14.292,0.964,0.7
56,3.5,3.97277532086038,11.868,13.481,3.45,1.403,3.1,2.81,14.321,1.134,0.1
66,4.3,4.30037337263521,3.324,3.597,5.75,6.719,5.57,2.77,15.497,1.246,4.9
76,3,3.05097361078663,1.032,0.962,-7.08,5.304,-6.88,3.31,15.34,1.211,0.5
86,2,1.99974439806745,0.204,0.225,12.86,4.107,13.56,2.73,15.769,1.229,3.5
96,1.8,1.80395225344008,0.299,0.334,4.22,7.204,3.49,3.85,17.414,1.424,4.7
106,1.6,1.71166643376104,0.677,0.815,-5.6,9.547,-5.77,2.54,16.121,1.924,0.1
116,2,2.04639656883155,0.272,0.325,7.57,4.041,8,2.69,14.799,1.14,3.3
126,1.4,1.50325830885572,0.351,0.349,1.72,6.713,1.72,2.9,16.274,1.083,4.9
136,1.1,1.3808964096425,0.521,0.607,2.88,4.165,3.38,2.41,16.836,1.127,0.5
146,1,0.992617722407351,0.655,0.7,-4.92,6.254,-4.22,2.51,15.163,1.006,0.9
6,4,3.98674404942872,0.506,0.37,3.55,0.436,3.64,0.41,2.601,0.184,0.5
16,9.5,9.62250592617263,0.925,0.656,9.21,0.708,9.22,0.48,2.627,0.232,0.9
26,8.4,8.28026601277553,3.749,3.985,7.61,3.342,7.48,0.8,4.29,0.533,3.3
36,6.5,4.50585637766026,11.354,9.454,7.79,8.348,7.53,2.01,9.843,1.343,4.7
46,4.6,4.55348784065431,1.247,1.447,5.1,6.786,5.35,2.68,14.549,1.38,4.9
56,3.5,3.35126427271887,11.868,11.805,9.74,5.068,10.13,3.5,16.937,1.068,4.7
66,4.3,4.70254763612104,3.324,3.955,4.77,4.112,4.72,3.62,17.477,1.113,1.5
76,3,2.98063719738242,1.032,0.724,1.06,5.57,0.71,3.63,17.315,0.973,4.5
86,2,2.00243467497594,0.204,0.152,-7.69,3.654,-6.74,2.94,19.465,1.063,3.9
96,1.8,1.8722462050373,0.299,0.226,4.69,4.714,4.28,3.91,18.259,1.266,4.5
106,1.6,1.50197647395174,0.677,0.636,10.33,7.854,10.27,4.63,18.552,1.405,0.1
116,2,1.9606915988083,0.272,0.301,2.87,7.114,3.22,3.35,18.732,1.093,4.7
126,1.4,1.36334169900514,0.351,0.312,-5.06,8.526,-5.25,2.23,18.08,1.369,0.5
136,1.1,0.981529764139599,0.521,0.594,2.28,2.355,1.95,2.72,16.54,1.206,2.7
146,1,0.909574790888478,0.655,0.719,3.55,10.441,4.57,3.87,19.941,2.373,4.9
6,4,4.02515973957272,0.506,0.511,4.13,1.181,4.08,0.59,2.713,0.241,1.3
16,9.5,9.30468746079706,0.925,0.837,9.88,1.088,9.93,0.55,2.691,0.239,0.1
26,8.4,7.92091000193172,3.749,4.306,9.22,3.871,9.31,0.98,4.632,0.504,3.9
36,6.5,6.84493286761382,11.354,11.267,7.87,8.634,7.29,2.06,10.488,1.085,4.9
46,4.6,4.21133323063265,1.247,1.374,2.61,3.888,2.9,2.41,12.81,0.891,0.9
56,3.5,4.54672971174316,11.868,12.931,10.51,9.172,9.87,2.73,15.275,2.32,4.9
