"t","igr.mu.obs","igr.mu.sample","igr.sd.obs","igr.sd.sample","igr.mu.pred.EM1","igr.sd.pred.EM1","igr.mu.pred.EM2","igr.mu.pred.EM2.dev","igr.sd.pred.EM2","igr.sd.pred.EM2.dev","igr.sd.pred.EM3"
6,4,3.99711775832214,0.072,0.079,2.96,1.282,2.84,0.49,2.545,0.22,0.1
16,9.5,9.44517385451139,0.436,0.457,11.25,0.481,11.21,0.35,2.348,0.145,0.7
26,8.4,8.58398329328956,2.903,3.376,7.35,3.188,7.46,0.71,3.952,0.495,3.1
36,6.5,7.55986464492511,5.754,5.727,7,5.225,6.85,1.37,6.912,0.778,4.7
46,4.6,4.70487058195673,1.004,0.953,4.82,0.424,4.77,1.27,8.927,0.491,0.9
56,3.5,3.28160001226834,0.701,0.647,7.48,3.583,7.25,1.66,8.246,0.755,0.3
66,4.3,4.32109012545542,0.421,0.373,-1.17,4.363,-1.1,1.77,8.367,0.939,4.1
76,3,3.23754224460226,2.803,2.728,3.67,2.769,3.1,1.69,9.257,0.731,0.5
86,2,2.02561080672391,1.233,1.814,1.15,1.431,1.03,1.72,9.042,0.644,0.1
96,1.8,2.01389851670083,0.847,0.805,4.63,2.475,4.66,1.9,8.755,0.451,0.1
106,1.6,1.70336603068174,0.719,0.743,-3.65,1.892,-3.44,1.49,8.377,0.52,2.1
116,2,1.9458082952171,0.335,0.415,7.25,3.209,6.87,1.61,9.738,0.492,2.5
126,1.4,1.3393215766489,0.705,0.72,-1.56,1.671,-2.26,1.64,9.887,0.672,0.3
136,1.1,1.14641256392764,0.173,0.181,0.79,0.864,1.29,1.94,9.786,0.585,1.5
146,1,1.08045934007392,0.654,0.577,3.77,2.686,4.02,2.15,10.039,0.508,2.7
6,4,3.9909325529633,0.072,0.076,3.85,1.26,3.9,0.5,2.515,0.277,0.1
16,9.5,9.51754193309499,0.436,0.417,8.78,0.62,8.76,0.4,2.356,0.115,0.5
26,8.4,9.22609912741437,2.903,2.607,8.71,2.434,8.73,0.67,3.382,0.409,2.5
36,6.5,5.02530491741654,5.754,5.483,8.44,3.802,8.49,1.04,5.584,0.677,3.7
46,4.6,4.8307890036151,1.004,1.114,5.54,4.586,5.58,1.37,8.182,0.844,4.5
56,3.5,3.31705087954524,0.701,0.625,2.28,3.412,2.06,1.8,8.433,0.736,0.3
66,4.3,4.38831542948235,0.421,0.33,3.78,5.035,3.88,1.69,9.473,0.9,4.9
76,3,3.13847819652238,2.803,2.845,4.92,3.893,5.05,1.71,9.878,0.666,1.1
86,2,2.3600692299004,1.233,1.179,1.67,0.749,1.88,1.97,9.363,0.435,0.7
96,1.8,1.62879268211003,0.847,0.785,-3.49,5.047,-3.56,1.68,10.934,0.954,4.7
106,1.6,1.66823462506714,0.719,0.618,5.9,5.602,5.57,1.81,10.019,1.193,0.1
116,2,1.97071191043559,0.335,0.282,1.15,2.808,1.68,1.57,8.737,0.711,3.1
126,1.4,1.52566208594071,0.705,0.572,3.2,1.873,3.34,2.04,10.005,0.577,1.7
136,1.1,1.10831131954287,0.173,0.188,-0.03,2.379,-0.16,1.69,9.862,0.585,0.3
146,1,0.840794060045805,0.654,0.63,1.91,1.54,1.69,1.87,9.344,0.503,2.1
6,4,3.99933768205022,0.072,0.084,4.03,0.928,4.02,0.54,2.627,0.193,0.9
16,9.5,9.41090718558732,0.436,0.457,10.45,1.094,10.38,0.41,2.535,0.224,0.1
26,8.4,7.40690693012498,2.903,2.504,7.5,2.118,7.32,0.43,3.079,0.358,2.3
36,6.5,7.17344683354976,5.754,5.175,8.11,4.085,8.35,1.03,5.533,0.745,3.9
46,4.6,4.49586054295546,1.004,1.116,1.12,4.493,1.39,1.21,8.124,0.902,4.3
56,3.5,3.52994331122401,0.701,0.79,3.98,2.095,3.81,1.78,9.115,0.498,0.1
66,4.3,4.18450739128778,0.421,0.31,4.48,3.203,4.95,1.3,8.377,0.664,0.3
76,3,2.49904949574859,2.803,2.116,3,4.467,2.96,1.66,9.264,0.854,4.3
86,2,1.81543638328492,1.233,1.193,1.48,5.146,1.59,1.99,11.276,0.869,4.5
96,1.8,1.61767848854241,0.847,0.858,6.28,5.414,6.52,2.14,10.733,0.851,0.9
106,1.6,1.76363709909096,0.719,0.596,1.26,3.545,0.94,1.41,8.843,0.663,0.1
116,2,1.88606065832455,0.335,0.332,-0.47,6.317,-0.04,1.79,10.337,0.979,4.9
126,1.4,1.54887880484878,0.705,0.803,2.9,5.784,2.47,1.53,10.966,1.054,0.1
136,1.1,1.05687063376496,0.173,0.159,-0.53,1.997,-0.33,1.8,8.754,0.645,0.1
146,1,0.966188688469491,0.654,0.631,2.1,2.084,1.53,1.73,8.853,0.665,2.5
6,4,3.98442564485262,0.072,0.076,3.09,0.883,3.06,0.4,2.342,0.164,0.9
16,9.5,9.58695569017611,0.436,0.442,9.81,0.936,9.81,0.52,2.616,0.207,0.9
26,8.4,8.4878028614309,2.903,2.673,8.35,1.762,8.34,0.5,3.321,0.355,1.9
36,6.5,6.83661199379643,5.754,5.655,6.75,7.345,6.66,1.33,8.413,0.962,4.9
46,4.6,4.93457641171026,1.004,0.969,3.15,5.111,3.53,1.57,9.813,0.87,0.5
56,3.5,3.46024925134947,0.701,0.713,3.79,2.511,3.74,1.37,7.663,0.532,0.1
66,4.3,4.33700683291366,0.421,0.433,5.51,3.475,5.77,1.49,8.083,0.497,2.9
76,3,2.91705434225332,2.803,2.846,2.29,2.054,2.48,1.65,8.929,0.405,0.3
86,2,1.95542508212874,1.233,1.522,5.04,3.375,5.03,1.77,9.332,0.612,3.9
96,1.8,1.89626495310255,0.847,0.622,0.03,0.823,-0.25,1.38,9.716,0.791,1.9
106,1.6,1.60544173787898,0.719,0.706,2.68,0.738,2.78,1.47,9.769,0.545,0.1
116,2,1.99270887097361,0.335,0.29,0.28,3.935,0.17,2.36,10.609,0.665,4.5
126,1.4,1.47834085106854,0.705,0.62,1.69,4.742,2.04,1.84,9.789,0.726,0.3
136,1.1,1.14106190410969,0.173,0.185,1.78,3.081,1.84,1.47,8.597,0.682,0.1
146,1,0.989880986558938,0.654,0.683,1.63,3.354,1.06,1.67,8.485,0.863,3.3
6,4,4.00335114839071,0.072,0.082,3.53,1.094,3.44,0.51,2.806,0.216,1.1
16,9.5,9.5499625579851,0.436,0.434,9.77,1.401,9.81,0.48,2.579,0.311,0.1
26,8.4,9.51809457731662,2.903,3.145,8.03,2.405,7.88,0.58,3.081,0.286,2.3
36,6.5,6.52573566699374,5.754,6.305,6.01,5.527,6.17,1.49,6.787,0.764,4.9
46,4.6,4.71928631594913,1.004,0.946,4.57,1.829,4.66,1.51,8.45,0.666,0.3
56,3.5,3.47938812388334,0.701,0.692,4.64,5.748,5.2,1.66,9.948,1.216,4.7
66,4.3,4.15193704865901,0.421,0.471,4.65,5.827,4.76,1.43,9.762,0.854,0.7
76,3,2.03930993825866,2.803,2.713,3.31,3.799,3.32,1.76,9.385,0.659,3.9
86,2,2.17281851181454,1.233,1.163,2.3,2.484,2.36,2.17,9.978,0.591,2.7
96,1.8,1.6766382934826,0.847,0.778,0.87,3.439,0.93,1.49,10.635,0.742,3.5
106,1.6,1.54923341711698,0.719,0.692,1.19,1.825,0.73,2.29,11.242,0.901,1.7
116,2,1.91447024514904,0.335,0.426,4.12,2.004,4.45,1.54,11.136,0.673,1.5
126,1.4,1.50307655007069,0.705,0.793,-0.12,3.132,-0.1,2.16,10.537,0.615,1.3
136,1.1,1.09856703567261,0.173,0.174,0.77,4.834,0.75,1.08,8.446,0.74,0.3
146,1,1.12828842699002,0.654,0.542,0.69,0.094,0.49,1.03,7.276,0.606,0.9
6,4,4.00203785194292,0.072,0.067,4.19,0.74,4.17,0.45,2.68,0.186,0.1
16,9.5,9.28092218692356,0.436,0.497,9.05,0.417,9.1,0.39,2.627,0.148,0.3
26,8.4,7.49127129576726,2.903,3.698,9.17,2.711,9.55,0.64,3.886,0.409,2.5
36,6.5,7.63580902281434,5.754,6.725,6.07,5.153,5.86,1.45,6.73,0.85,4.7
46,4.6,4.4981013402639,1.004,1.085,4.37,3.912,4.26,1.7,9.34,0.743,4.3
