"t","igr.mu.obs","igr.mu.sample","igr.sd.obs","igr.sd.sample","igr.mu.pred.EM1","igr.sd.pred.EM1","igr.mu.pred.EM2","igr.mu.pred.EM2.dev","igr.sd.pred.EM2","igr.sd.pred.EM2.dev","igr.sd.pred.EM3"
6,4,4.02595729818051,0.201,0.229,4.53,0.911,4.48,0.45,2.504,0.189,0.9
16,9.5,9.76895622369044,2.616,2.41,9.51,2.367,9.78,0.74,3.617,0.405,2.5
26,8.4,7.64592989528516,6.046,5.913,9.32,6.227,9.17,1.78,7.481,0.83,4.9
36,6.5,6.79820248036904,3.072,2.971,6.04,1.617,6.46,1.6,9.844,0.666,1.1
46,4.6,4.72947761867963,0.891,0.783,3.2,6.806,3.24,1.51,11.399,1.223,4.9
56,3.5,3.57641261068853,0.541,0.578,4.8,4.456,4.65,2.24,13.293,1.054,4.9
66,4.3,4.30460505016342,0.628,0.812,6.75,8.773,7.46,1.79,11.872,1.412,0.9
76,3,3.01707847451517,0.064,0.058,-1.77,8.942,-1.67,2.24,12.348,1.627,4.9
86,2,1.56867801648936,0.877,1.015,4.52,8.772,5,2.51,12.242,1.676,1.1
96,1.8,1.79728265376975,0.184,0.162,-0.54,2.109,-0.65,1.75,8.357,0.499,1.5
106,1.6,1.55875926716975,0.517,0.477,3.77,5.045,3.76,1.47,9.25,0.761,4.9
116,2,2.03656289492266,0.409,0.403,-2.06,4.977,-1.74,1.56,9.596,0.862,1.1
126,1.4,1.41373655757058,0.136,0.131,5.29,7.72,4.96,1.72,11.251,1.271,4.9
136,1.1,1.07283715114456,0.292,0.256,0.89,7.749,1.02,1.54,10.97,1.271,0.9
146,1,0.898820260641878,0.669,0.562,-0.26,1.419,0.24,1.16,8.372,0.41,0.7
6,4,3.98728218990863,0.201,0.214,4.29,0.947,4.29,0.56,2.567,0.238,0.1
16,9.5,9.62510870892257,2.616,2.233,8.86,1.643,8.91,0.44,2.882,0.254,1.5
26,8.4,7.9243204249462,6.046,6.191,7.59,5.041,7.63,0.98,5.893,0.754,4.9
36,6.5,5.53783984756652,3.072,2.942,6.93,4.734,6.69,1.51,8.907,0.733,4.3
46,4.6,4.36887490862599,0.891,0.769,6.05,3.111,6.64,1.24,9.593,0.704,0.3
56,3.5,3.52372070066971,0.541,0.487,4.02,2.638,3.41,1.65,8.896,0.597,0.7
66,4.3,4.20342990862984,0.628,0.673,2.53,2.352,2.29,1.58,9.047,0.471,1.9
76,3,2.98991364608607,0.064,0.064,4.01,5.474,4.16,1.75,10.448,1.108,4.9
86,2,2.16310084645164,0.877,0.755,-0.03,5.015,-0.69,2.32,10.502,1.138,1.5
96,1.8,1.80878463544905,0.184,0.217,3.13,1.837,2.35,1.92,9.835,0.919,1.7
106,1.6,1.44004156755554,0.517,0.512,2.67,4.312,3.27,2.05,10.748,0.777,4.3
116,2,2.17282722670279,0.409,0.423,2.89,4.893,2.5,1.66,10.578,0.949,1.1
126,1.4,1.38725260260529,0.136,0.115,-1.55,7.723,-0.87,1.9,11.967,1.253,4.9
136,1.1,1.06130259073353,0.292,0.23,4.78,8.143,5.2,2.07,11.914,1.455,0.9
146,1,0.904397193443589,0.669,0.52,-0.95,5.213,-0.68,2.06,10.12,0.993,4.9
6,4,3.9913041186073,0.201,0.233,3.89,0.866,3.96,0.55,2.477,0.195,0.9
16,9.5,8.75167727106267,2.616,2.344,9.24,2.349,9.03,0.8,3.648,0.365,2.5
26,8.4,7.57485857787253,6.046,5.543,7.36,4.294,7.22,0.86,5.871,0.565,4.3
36,6.5,7.15389630177271,3.072,2.772,8,5.462,7.77,1.78,9.332,0.943,4.9
46,4.6,4.87309725084714,0.891,0.915,3.56,3.578,3.83,1.99,10.208,0.617,1.5
56,3.5,3.55592837687653,0.541,0.522,3.68,2.096,3.29,1.75,9.806,0.667,1.9
66,4.3,4.16698748458848,0.628,0.661,4.44,2.906,4.43,1.7,9.286,0.643,0.9
76,3,2.99524192318037,0.064,0.058,5.81,8.419,5.93,2.37,11.855,1.419,4.9
86,2,1.93177651671121,0.877,0.821,-1.04,7.307,-0.77,2.14,12.932,1.122,1.9
96,1.8,1.81132969375078,0.184,0.184,3.17,4.117,3.3,2.12,9.849,0.628,0.1
106,1.6,1.62817545221222,0.517,0.443,-0.46,4.09,-0.3,2.12,9.322,0.931,3.9
116,2,2.01394245735745,0.409,0.48,2.9,4.41,2.75,1.45,10.126,0.897,0.9
126,1.4,1.37627526682065,0.136,0.1,-0.93,4.804,-0.66,2.1,9.923,0.847,4.9
136,1.1,1.2217268702524,0.292,0.303,4.68,3.677,4.44,2.23,10.726,0.812,1.1
146,1,1.05942722911434,0.669,0.594,-0.24,4.934,0.27,2.1,10.912,0.861,4.5
6,4,4.03379133263985,0.201,0.18,3.92,0.775,3.89,0.41,2.235,0.217,0.9
16,9.5,10.0542149737142,2.616,2.192,9.36,3.304,9.38,0.73,4.014,0.564,3.3
