"t","igr.mu.obs","igr.mu.sample","igr.sd.obs","igr.sd.sample","igr.mu.pred.EM1","igr.sd.pred.EM1","igr.mu.pred.EM2","igr.mu.pred.EM2.dev","igr.sd.pred.EM2","igr.sd.pred.EM2.dev","igr.sd.pred.EM3"
6,4,4.25093261712237,1.273,1.235,4.74,1.451,4.71,0.68,3.1,0.264,1.5
16,9.5,9.53470989607699,0.187,0.196,8.56,1.678,8.69,0.51,2.94,0.241,0.1
26,8.4,8.42840558352046,0.354,0.325,8.99,1.867,8.98,0.56,3.123,0.331,1.9
36,6.5,7.34170115322439,3.409,3.624,5.87,4.664,6.16,0.89,5.857,0.814,4.5
46,4.6,4.48066028390119,0.776,0.729,5.08,1.843,4.86,1.22,7.202,0.45,0.1
56,3.5,2.96456229076007,1.365,1.329,4.13,2.594,3.89,1.22,6.667,0.44,0.1
66,4.3,4.30088125648197,0.141,0.108,4.41,0.95,4.59,1.08,6.105,0.298,1.1
76,3,3.06089675747039,0.435,0.376,3.25,1.654,3.46,1.14,5.972,0.297,0.1
86,2,1.73888715675264,0.765,0.827,-0.4,1.105,-0.01,0.97,5.971,0.414,1.1
96,1.8,2.01169363135872,0.445,0.409,2.38,0.739,2.18,1.21,5.866,0.471,0.7
106,1.6,1.65698712626372,0.652,0.526,2.26,3.301,2.71,1.39,6.797,0.592,3.3
116,2,1.95172360791545,0.612,0.653,2.23,2.909,1.71,1.19,7.03,0.511,0.7
126,1.4,1.53806637447114,1.073,1.052,1.43,2.838,1.35,0.98,5.573,0.451,0.5
136,1.1,1.26252838040942,0.585,0.698,1.07,1.248,0.97,0.93,4.825,0.397,0.3
146,1,2.12823355947821,2.803,3.172,0.92,5.287,0.63,1.36,7.055,0.85,4.9
6,4,3.99910511683305,1.273,1.351,4.33,0.647,4.29,0.53,3.068,0.181,0.7
16,9.5,9.48776089932876,0.187,0.204,9.03,2.106,9.11,0.78,3.651,0.435,2.1
26,8.4,8.46101839794499,0.354,0.359,7.65,0.878,7.69,0.76,3.985,0.236,0.1
36,6.5,6.65338815836258,3.409,3.648,8.16,1.795,8.19,0.67,4.273,0.317,1.9
46,4.6,4.63101512251626,0.776,0.643,4.36,1.865,4.37,1.02,5.031,0.432,2.1
56,3.5,3.34935022003868,1.365,1.459,2.97,0.68,3.19,1.31,5.468,0.303,0.5
66,4.3,4.27239226214367,0.141,0.159,4.8,1.478,5.13,0.91,5.647,0.351,1.1
76,3,3.14125018061675,0.435,0.442,0.93,0.688,0.99,0.82,5.648,0.432,0.7
86,2,1.96378622917826,0.765,0.914,2.67,0.948,2.6,0.98,5.745,0.397,0.5
96,1.8,1.94046713800277,0.445,0.357,2.77,1.415,3.16,1.14,5.679,0.356,0.1
106,1.6,1.56909657537569,0.652,0.658,1.61,1.043,1.64,0.92,5.814,0.335,0.9
116,2,2.16818018868618,0.612,0.558,2.17,2.981,2.38,1.24,6.522,0.671,2.9
126,1.4,1.31248487242924,1.073,1.354,0.94,2.907,1.28,1.45,6.614,0.434,0.5
136,1.1,0.949460377058308,0.585,0.545,2.11,2.8,2.01,1.13,6.481,0.675,2.7
146,1,-0.0770844396951943,2.803,2.731,0.37,1.852,0.48,1.39,6.717,0.431,0.1
6,4,3.6209630355373,1.273,1.191,4.88,0.649,4.74,0.53,2.58,0.174,0.3
16,9.5,9.39525612627088,0.187,0.168,8.89,1.22,8.83,0.53,2.987,0.292,1.3
26,8.4,8.3845293051324,0.354,0.344,8.02,0.479,8.04,0.49,3.155,0.182,0.7
36,6.5,7.14872386089384,3.409,3.711,7.78,3.177,7.71,0.59,4.388,0.661,2.9
46,4.6,4.63627080161879,0.776,0.678,4.71,1.349,4.61,1,5.263,0.268,0.3
56,3.5,3.39041816173676,1.365,1.294,1.32,3.265,1.45,1.08,5.946,0.5,3.1
66,4.3,4.30043756065403,0.141,0.131,5.89,2.578,5.58,1.05,6.25,0.364,0.1
76,3,2.98707673909107,0.435,0.438,2.96,0.753,3.28,0.88,5.951,0.251,0.3
86,2,1.98456753244979,0.765,0.708,2.57,2.762,2.56,1.13,5.369,0.506,0.5
96,1.8,1.77884386668519,0.445,0.349,2.73,2.286,2.67,0.68,4.978,0.484,2.5
106,1.6,1.67436886864148,0.652,0.606,0.88,3.333,0.75,1.31,6.635,0.656,3.5
116,2,1.95826716853212,0.612,0.452,1.26,3.358,1.18,1.36,6.727,0.615,0.5
126,1.4,1.43694401889085,1.073,0.914,-0.49,2.265,-0.5,1.23,6.068,0.536,2.1
136,1.1,1.09581673539439,0.585,0.495,2.21,2.857,1.73,1.23,7.32,0.659,2.9
146,1,1.06939922497437,2.803,2.894,0.29,3.102,0.58,1.05,6.839,0.696,0.3
6,4,3.56852788565054,1.273,1.083,4.1,1.222,4.03,0.59,3.185,0.249,1.3
16,9.5,9.52559531743018,0.187,0.171,10.07,1.798,10.16,0.52,2.865,0.256,0.1
26,8.4,8.3537741026388,0.354,0.399,7.42,2.273,7.58,0.53,3.253,0.376,2.3
36,6.5,5.94050792318015,3.409,3.303,6.76,2.574,7,0.83,4.577,0.506,2.5
46,4.6,4.4826857514952,0.776,0.676,4.59,1.9,4.58,1.13,5.726,0.384,1.9
56,3.5,3.73190086504515,1.365,1.498,2.87,2.095,3.1,0.84,5.619,0.372,0.3
66,4.3,4.33349948122088,0.141,0.142,4.89,0.63,4.98,1.06,5.122,0.272,0.3
76,3,2.84968296853313,0.435,0.392,4.42,2.298,4.58,1.24,5.881,0.447,2.5
86,2,1.94459351570676,0.765,0.81,1.01,1.738,0.81,1.19,5.993,0.498,0.1
96,1.8,1.81644822220491,0.445,0.402,0.73,2.626,0.52,0.95,4.986,0.4,0.1
106,1.6,1.45404502266903,0.652,0.781,1.71,1.257,1.48,0.93,4.588,0.317,1.5
116,2,2.16395459586966,0.612,0.68,2.71,3.813,2.8,1.08,6.128,0.527,3.7
126,1.4,1.49828278076713,1.073,1.055,2.13,1.848,1.68,1.37,7.083,0.569,0.1
136,1.1,1.03725694308998,0.585,0.695,0.31,0.385,0.2,1.42,6.474,0.376,1.1
146,1,0.643895697943419,2.803,2.742,0.25,0.964,0.17,1.14,6.405,0.335,0.9
6,4,4.25856113273316,1.273,1.177,4.38,0.734,4.24,0.49,3.26,0.308,0.7
16,9.5,9.44926873905058,0.187,0.186,8.82,1.165,8.76,0.62,3.078,0.242,0.1
26,8.4,8.39750430208637,0.354,0.294,8.43,0.76,8.52,0.47,2.944,0.175,0.5
36,6.5,6.2158913411576,3.409,2.931,7.27,3.421,7.31,0.71,4.54,0.525,3.5
46,4.6,4.72978503346429,0.776,0.746,4.63,0.554,4.57,1,5.603,0.307,0.5
56,3.5,3.57906533579382,1.365,1.405,2.72,1.708,2.46,0.91,5.894,0.379,1.9
66,4.3,4.27047984240609,0.141,0.134,5.22,1.927,5.58,1.06,5.801,0.477,0.3
76,3,3.02424403922462,0.435,0.44,1,1.22,1.19,1.28,5.542,0.438,0.1
86,2,1.93753317014355,0.765,0.907,3.9,1.906,4.16,1.24,5.918,0.368,2.1
96,1.8,1.85005729128704,0.445,0.439,-0.86,3.096,-0.6,1.23,6.953,0.521,3.3
106,1.6,1.50754580650452,0.652,0.667,5.04,4.1,5.03,1.1,6.604,0.731,0.7
116,2,1.99724446440333,0.612,0.595,0.44,3.384,0.34,1.12,6.114,0.828,3.1
126,1.4,1.4662004075317,1.073,1.108,2.02,1.076,2.2,1.26,7.053,0.479,0.1
136,1.1,1.1506244539728,0.585,0.579,0.41,0.671,0.37,1.22,6.612,0.525,0.5
146,1,1.29031646391694,2.803,2.342,2.77,3.124,3.08,1.43,7.275,0.663,3.1
6,4,4.15360728654618,1.273,1.063,3.35,0.33,3.33,0.39,2.276,0.174,0.1
16,9.5,9.52544280872528,0.187,0.204,9.41,0.72,9.35,0.48,2.363,0.117,0.5
26,8.4,8.42197023129413,0.354,0.366,8.59,1.43,8.68,0.56,2.822,0.289,1.5
36,6.5,7.69853561066539,3.409,3.082,5.58,2.689,5.49,0.84,4.144,0.501,2.7
46,4.6,4.63439189387817,0.776,0.853,5.2,3.111,5.15,1.19,5.6,0.308,3.3
56,3.5,3.27039465897018,1.365,1.211,3.77,1.518,3.72,1.19,6.225,0.447,0.1
66,4.3,4.34585065839746,0.141,0.103,4.26,1.147,4.15,1.13,6.527,0.436,1.7
76,3,2.9505249935969,0.435,0.428,3.44,1.185,3.67,1.15,6.179,0.313,0.1
86,2,2.02683228750676,0.765,0.676,2.19,1.686,1.97,1.2,6.171,0.303,1.7
96,1.8,1.75524414726313,0.445,0.4,0.39,1.447,0.22,1.07,6.522,0.333,0.1
106,1.6,1.51253581684011,0.652,0.72,2.64,2.02,2.46,0.97,5.92,0.501,0.1
116,2,2.10917282755333,0.612,0.647,1.16,1.3,1.14,1.08,5.624,0.36,0.7
126,1.4,1.25066777147704,1.073,1.237,1.48,2.883,1.51,1.17,6.128,0.489,2.7
136,1.1,1.06591347115216,0.585,0.541,1.58,1.758,1.9,1.26,6.353,0.418,0.3
146,1,1.1242569058991,2.803,3.153,0.91,2.187,0.8,1.17,6.438,0.409,2.7
6,4,4.12852172533728,1.273,1.335,3.46,0.893,3.51,0.58,2.884,0.152,0.1
16,9.5,9.522829745053,0.187,0.201,9.78,0.586,9.91,0.42,2.833,0.189,0.9
26,8.4,8.36423731566929,0.354,0.392,8.75,0.615,8.58,0.4,2.802,0.246,0.1
36,6.5,7.01778068337489,3.409,3.514,6.03,3.529,6.18,0.84,4.489,0.541,3.5
46,4.6,4.59734808895645,0.776,0.936,4.49,1.79,4.33,1,5.521,0.338,0.3
56,3.5,3.73246541293289,1.365,1.224,2.69,2.905,2.13,0.71,5.665,0.595,3.1
66,4.3,4.31031538963648,0.141,0.159,5.38,2.735,5.48,1.1,7.106,0.577,2.7
76,3,2.88040991672135,0.435,0.395,3.42,3.927,3.46,1.12,6.815,0.796,0.1
86,2,1.71723544072364,0.765,0.648,2.15,2.407,2.3,1.05,5.659,0.529,2.3
96,1.8,1.74635070600352,0.445,0.41,-0.26,0.232,0.07,1.28,6.141,0.513,0.7
106,1.6,1.62653331761847,0.652,0.599,3.86,2.047,3.77,1.21,6.194,0.432,2.1
116,2,1.99216973820104,0.612,0.671,0.7,1.475,0.64,1.26,6.573,0.452,0.7
126,1.4,1.11889040365403,1.073,1.562,2.65,1.632,2.45,1.4,6.891,0.567,1.9
136,1.1,1.07151899803792,0.585,0.496,0.95,1.689,1.04,1.41,7.045,0.442,1.9
146,1,0.8814525162704,2.803,3.077,1.24,2.187,1.42,1.18,7,0.469,0.1
6,4,3.96559732066572,1.273,1.195,3.96,1.609,3.93,0.56,3.152,0.271,1.5
16,9.5,9.44671915947314,0.187,0.165,9.22,1.95,9.25,0.53,2.889,0.388,0.1
26,8.4,8.38343670599503,0.354,0.357,8.16,2.023,8.26,0.57,3.015,0.363,2.1
36,6.5,6.1777030175334,3.409,4.018,6.6,2.719,6.37,0.89,4.302,0.384,2.9
46,4.6,4.68223372313852,0.776,0.695,4.78,1.413,4.91,1,5.483,0.334,1.1
56,3.5,3.0969579045821,1.365,1.491,2.41,1.221,2.38,1.4,5.484,0.371,1.5
66,4.3,4.30045291621462,0.141,0.157,6.33,1.252,6.08,1.27,6.097,0.448,0.9
76,3,3.06535248935371,0.435,0.485,2.07,2.298,1.98,1.11,6.566,0.392,2.5
86,2,1.83526521255293,0.765,0.674,2.04,2.817,2.22,1.33,7.555,0.554,2.7
96,1.8,1.8913050148477,0.445,0.485,1.48,3.27,1.53,1.4,7.451,0.633,0.1
106,1.6,1.75721442507564,0.652,0.45,1.49,2.586,1.52,1.34,5.966,0.425,0.1
116,2,2.06727392915245,0.612,0.609,2.27,4.117,1.83,1.4,6.782,0.754,3.7
126,1.4,1.25374088359701,1.073,1.037,1.69,1.007,2.04,1.82,7.856,0.513,0.9
136,1.1,1.08020441957059,0.585,0.777,0.78,2.585,0.38,1.5,7.872,0.49,0.9
146,1,1.30496805977502,2.803,3.432,1.33,1.789,1.44,1.56,6.841,0.314,0.3
6,4,3.79193248671857,1.273,1.181,3.86,1.613,3.81,0.5,3.005,0.224,1.7
16,9.5,9.45397831653322,0.187,0.186,8.65,0.895,8.81,0.55,3.251,0.289,0.1
26,8.4,8.44185009787954,0.354,0.325,8.64,1.261,8.64,0.62,3.321,0.212,1.3
36,6.5,5.82337150095008,3.409,3.079,8.29,2.398,8.23,0.71,4.117,0.394,2.5
46,4.6,4.84374068659501,0.776,0.815,3.7,3.838,3.7,1.01,6.56,0.935,3.9
56,3.5,3.66684006409355,1.365,1.134,1.65,1.701,1.58,1.32,7.18,0.485,0.3
66,4.3,4.27748728995111,0.141,0.147,5.25,0.395,5.26,1.1,6.94,0.646,0.7
76,3,2.96166332959431,0.435,0.397,4.55,1.869,5.08,1.09,6.605,0.453,1.1
86,2,2.07946155054348,0.765,0.753,1.12,1.469,0.96,1.36,6.523,0.463,1.3
96,1.8,1.97171814454216,0.445,0.418,3.45,3.146,3.47,1.2,6.071,0.58,0.7
106,1.6,1.49276572817531,0.652,0.647,1.17,1.968,0.98,1.06,5.38,0.408,1.7
116,2,1.97731247829691,0.612,0.677,-1.09,0.584,-0.96,0.83,5.749,0.321,0.1
126,1.4,1.40692265327122,1.073,1.235,3.76,2.02,3.61,1.19,5.972,0.382,2.1
136,1.1,1.2914817756957,0.585,0.704,0.62,1.907,0.63,1.22,5.943,0.494,0.1
146,1,0.649282610446799,2.803,2.448,1.28,3.52,1.48,1.16,6.731,0.579,3.5
6,4,3.81454351546261,1.273,1.341,4.7,1.478,4.85,0.49,2.667,0.319,1.5
16,9.5,9.54749456165758,0.187,0.147,9.11,1.697,9.14,0.64,3.532,0.286,1.7
26,8.4,8.35982542690856,0.354,0.392,8.77,1.153,8.72,0.58,3.491,0.238,0.1
36,6.5,6.45814853535469,3.409,3.061,6.32,3.522,6.3,0.86,5.037,0.583,3.5
46,4.6,4.41210539048181,0.776,0.727,4.62,1.62,4.5,1.04,5.691,0.313,0.7
56,3.5,3.52365314758587,1.365,1.439,3.51,1.75,3.4,1.02,5.033,0.431,0.5
66,4.3,4.32038980578984,0.141,0.154,3.4,1.76,3.44,0.81,5.329,0.351,1.9
76,3,2.9986462512196,0.435,0.487,3.1,1.112,3.1,1.01,5.353,0.392,0.1
86,2,1.93864512310153,0.765,0.702,3.8,1.627,3.6,1.38,5.587,0.443,1.5
96,1.8,1.74599344960599,0.445,0.483,0.91,2.77,0.81,1.1,6.686,0.758,2.7
106,1.6,1.58575079736658,0.652,0.547,1.77,2.677,1.58,1.07,6.543,0.621,1.3
116,2,1.96631471431707,0.612,0.579,1.89,1.246,1.69,1.02,6.106,0.305,0.9
126,1.4,1.59533931302862,1.073,1.361,2.09,1.341,2.08,1.25,6.287,0.481,1.1
136,1.1,1.05265411407211,0.585,0.613,2.24,1.434,2.14,1.23,6.607,0.348,0.7
146,1,1.25571370364025,2.803,2.725,-1.75,0.794,-1.77,0.86,6.873,0.413,0.5
6,4,3.90185702908202,1.273,1.095,2.92,1.142,2.95,0.47,2.722,0.241,1.1
16,9.5,9.43206092908717,0.187,0.18,10.71,0.713,10.69,0.51,3.038,0.169,0.5
26,8.4,8.46939585328237,0.354,0.394,8.36,0.409,8.39,0.57,3.194,0.243,0.1
36,6.5,6.61552606763396,3.409,3.573,5.48,3.194,5.41,0.7,4.674,0.488,3.1
46,4.6,4.51192310388401,0.776,0.912,4.73,1.49,4.44,0.95,5.41,0.336,1.5
56,3.5,3.29614417009582,1.365,1.316,3.28,0.933,3.33,1.07,5.962,0.474,0.7
66,4.3,4.30059355206033,0.141,0.182,4.01,2.074,4.08,1.12,6.294,0.369,1.9
76,3,2.83067650361494,0.435,0.47,2.85,2.344,2.79,1.15,6.687,0.619,0.1
86,2,2.19516139734248,0.765,0.834,2.77,1.562,2.84,1.09,5.686,0.373,0.5
96,1.8,1.86880568011567,0.445,0.416,1.56,1.175,1.7,0.93,5.294,0.319,0.7
106,1.6,1.49525599467907,0.652,0.423,0.69,2.555,1.03,1.07,5.658,0.401,2.5
116,2,1.99210187971658,0.612,0.556,2.85,1.677,2.82,1.19,6.148,0.41,1.3
126,1.4,1.35583946314618,1.073,1.148,1.63,2.984,1.53,0.99,5.952,0.585,0.1
136,1.1,1.13008508455322,0.585,0.519,0.71,1.792,1.13,0.76,4.748,0.319,0.3
146,1,0.345378112558829,2.803,2.543,0.97,6.043,0.91,1.61,7.681,0.887,4.9
6,4,3.70600038544067,1.273,0.978,3.52,1.884,3.53,0.59,3.263,0.303,1.9
16,9.5,9.48251764610003,0.187,0.183,8.87,2.085,8.82,0.45,3.212,0.284,0.3
26,8.4,8.38424643819974,0.354,0.42,9.44,1.416,9.43,0.54,2.703,0.253,1.3
36,6.5,6.74568083581514,3.409,3.404,5.77,2.511,5.89,0.65,3.992,0.451,2.3
46,4.6,4.65260394502421,0.776,0.582,5.56,1.982,5.66,1.01,5.108,0.351,1.7
56,3.5,3.49677557887021,1.365,1.172,1.61,1.611,1.58,1.12,5.713,0.329,1.9
66,4.3,4.29834064870825,0.141,0.157,5.02,0.663,5.04,1.1,5.86,0.323,0.5
76,3,2.93332056786952,0.435,0.468,1.66,2.62,1.93,1.26,6.598,0.566,2.7
86,2,2.06327255667791,0.765,0.779,3.13,3.329,3.46,1.33,6.342,0.55,0.3
96,1.8,1.83279306509277,0.445,0.488,3.14,2.141,2.91,0.85,5.366,0.335,2.3
106,1.6,1.80637818566268,0.652,0.732,1.29,1.663,1.37,1.29,6.198,0.338,1.1
116,2,2.07288816990472,0.612,0.649,1.79,0.752,1.43,1.28,6.115,0.41,0.7
126,1.4,1.30460454901576,1.073,0.906,0.84,2.854,1.06,1.4,6.031,0.661,0.1
136,1.1,1.04183398221132,0.585,0.597,1.65,3.914,1,1.21,6.558,0.615,3.9
146,1,1.1948585975473,2.803,2.66,-0.29,1.653,-0.45,1.47,7.322,0.408,0.7
6,4,4.06726628823986,1.273,1.312,3.37,2.66,3.25,0.59,3.294,0.373,2.7
16,9.5,9.52464989966261,0.187,0.187,10.02,2.205,9.96,0.45,3.631,0.339,0.1
26,8.4,8.33566451771638,0.354,0.299,7.88,1.323,8,0.66,3.223,0.268,1.3
36,6.5,5.60902676110701,3.409,3.329,7.27,3.115,7.01,0.84,4.692,0.553,3.1
46,4.6,4.51219509997763,0.776,0.906,4.89,1.331,5.11,1.14,5.452,0.335,1.1
56,3.5,3.83463794806425,1.365,1.471,2.09,0.678,2.29,1.04,5.775,0.32,0.5
66,4.3,4.32755150757971,0.141,0.136,5.48,1.642,5.84,0.96,5.741,0.489,0.1
76,3,2.98014195656941,0.435,0.445,3.65,1.355,3.49,0.96,5.709,0.361,1.7
86,2,1.96295724208973,0.765,0.868,1.54,1.443,1.5,1.21,5.513,0.337,0.1
96,1.8,1.82151728934489,0.445,0.489,1.16,1.497,1.31,1.11,5.427,0.295,1.1
106,1.6,1.41601031321903,0.652,0.76,1.88,1.209,2.19,1.13,5.737,0.383,1.1
116,2,1.91490068487631,0.612,0.531,2.19,0.271,2,1.04,5.807,0.426,0.1
126,1.4,1.37682043377393,1.073,1.101,0.7,2.418,1.11,1.06,6.545,0.418,2.5
136,1.1,1.03502775170139,0.585,0.639,2.4,2.427,2.59,1.18,6.268,0.469,0.5
146,1,1.15266920574532,2.803,3.212,0.08,4.215,0.3,1.14,7.04,0.797,4.1
6,4,4.2921663488244,1.273,1.564,4.26,0.777,4.31,0.43,2.708,0.217,0.1
16,9.5,9.51517732700378,0.187,0.142,8.82,0.671,8.69,0.36,2.597,0.191,0.7
26,8.4,8.46386381292464,0.354,0.339,8.78,1.158,8.68,0.53,3.09,0.256,1.1
36,6.5,6.9426795732168,3.409,3.032,6.99,3.417,7.21,0.84,4.584,0.584,3.3
46,4.6,4.58602935104414,0.776,0.788,3.13,3.84,3.07,1.41,7.029,0.745,4.3
56,3.5,3.64079462401947,1.365,1.408,5.27,2.897,5.15,1.44,7.161,0.665,0.5
66,4.3,4.3014590302436,0.141,0.126,4.45,2.635,4.73,0.9,6.321,0.574,0.3
76,3,2.98851732648875,0.435,0.374,2.42,2.151,2.35,1.2,6.106,0.391,2.1
86,2,1.87700119907831,0.765,0.953,2.78,2.921,3.06,1.21,5.888,0.587,0.1
96,1.8,1.78688203339539,0.445,0.5,1.4,1.756,1.26,1.06,5.387,0.356,2.1
106,1.6,1.43584265673435,0.652,0.572,2.56,3.171,2.34,1.29,6.239,0.432,3.1
116,2,2.01393222140657,0.612,0.66,-0.29,2.347,-0.32,1.11,7.019,0.41,0.1
126,1.4,1.18108717804223,1.073,1.293,1.4,1.45,1.29,1.05,6.145,0.367,0.5
136,1.1,1.20978044710734,0.585,0.545,2.41,4.957,2.62,1.52,7.326,0.738,4.7
146,1,0.88278009809887,2.803,2.621,0.24,4.343,0.44,1.66,8.063,0.7,1.7
6,4,4.23124796296383,1.273,1.155,4.22,1.336,4.19,0.5,2.56,0.238,1.3
16,9.5,9.49777408148691,0.187,0.182,9.73,1.433,9.67,0.75,3.222,0.254,1.5
26,8.4,8.47350909683395,0.354,0.358,7.82,1.454,7.95,0.65,3.258,0.291,0.3
36,6.5,5.37568468279896,3.409,3.408,7.48,3.612,7.56,0.86,4.754,0.628,3.7
46,4.6,4.64920778993432,0.776,0.781,3.32,2.118,3.38,0.98,6.04,0.547,2.5
56,3.5,3.57030449581529,1.365,1.12,5.22,1.149,5.24,1.17,6.966,0.523,1.5
66,4.3,4.27352509114246,0.141,0.123,2.4,2.912,2.89,1.21,6.129,0.478,0.3
76,3,3.01553114124676,0.435,0.443,3.25,0.998,3.31,1.11,5.2,0.335,0.3
