"t","igr.mu.obs","igr.mu.sample","igr.sd.obs","igr.sd.sample","igr.mu.pred.EM1","igr.sd.pred.EM1","igr.mu.pred.EM2","igr.mu.pred.EM2.dev","igr.sd.pred.EM2","igr.sd.pred.EM2.dev","igr.sd.pred.EM3"
6,4,4.13302746885458,0.938,0.91,4.14,1.383,4.19,0.55,2.954,0.285,1.3
16,9.5,9.83069284324235,4.994,4.54,10.57,5.184,10.77,1.08,5.882,0.644,4.9
26,8.4,5.63690706461346,16.69,19.392,13.84,9.876,14.13,1.91,12.391,1.685,4.9
36,6.5,6.47243940741778,0.295,0.283,2.56,4.361,1.43,2.44,16.45,1.132,3.7
46,4.6,4.43920009596578,1.401,1.32,16.51,12.323,16.85,3.94,20.855,1.956,4.7
56,3.5,3.2506836538756,2.284,2.356,-5.91,11.513,-6.45,2.89,20.808,1.963,1.3
66,4.3,4.54623513388915,0.719,0.746,-2.66,5.484,-2.57,3.46,17.094,1.149,0.3
76,3,3.04093831833361,0.294,0.339,15.14,7.522,16.47,3.53,18.137,1.475,4.9
86,2,1.79672479204448,1.064,1.042,-1.13,8.462,-0.94,3.62,17.945,1.243,0.9
96,1.8,1.80042369200563,0.42,0.334,-4.95,0.775,-5.87,2.82,15.115,1.25,0.9
106,1.6,1.5950005184932,0.326,0.274,5.38,3.765,5.52,2.22,16.101,1.107,3.9
116,2,2.42599361320093,2.697,2.797,-1.59,10.875,-1.81,3.91,19.186,1.9,4.9
126,1.4,1.42672593550044,0.297,0.291,6.01,11.912,5.62,3.23,19.611,2.622,1.3
136,1.1,1.04734496986816,0.416,0.436,0.15,11.195,-0.25,3.41,17.923,1.799,4.9
146,1,1.02002789653027,0.076,0.075,-0.94,10.415,-1.77,3.65,19.212,1.769,0.9
6,4,4.02623069018195,0.938,0.98,4.11,1.144,4.19,0.52,3.032,0.298,0.9
16,9.5,11.3138415075001,4.994,4.727,10.82,4.611,10.87,0.8,5.553,0.647,4.7
26,8.4,13.2374961870916,16.69,18.728,17.28,12.571,16.99,2.5,14.329,1.635,4.9
36,6.5,6.53951425431044,0.295,0.32,-2.81,9.07,-3.38,3.29,16.888,1.43,2.1
46,4.6,4.3802626880701,1.401,1.591,7.14,1.191,6.91,2.24,14.847,0.829,1.3
56,3.5,3.32942312837273,2.284,2.461,4.88,3.317,4.55,3,14.305,0.952,2.3
66,4.3,4.35172899919185,0.719,0.649,8.82,4.558,8.25,3.53,15.669,1.317,4.9
76,3,3.07006347844696,0.294,0.293,1.52,4.646,1.16,2.62,16.402,1.028,3.7
86,2,2.0550289029328,1.064,0.952,-0.55,9.888,-1.69,3.62,19.942,1.512,4.5
96,1.8,1.83689155529984,0.42,0.416,11.26,10.701,12.02,3.75,20.068,2.005,0.5
106,1.6,1.55273104771596,0.326,0.327,-13.15,6.55,-13.49,3.65,17.351,1.027,4.3
116,2,2.07707513649948,2.697,2.963,5.83,6.887,5.56,3.24,17.081,1.462,0.1
126,1.4,1.42589894385658,0.297,0.323,5.52,5.685,5.5,3.12,17.556,1.176,3.7
136,1.1,1.07372800663076,0.416,0.441,-4.63,9.172,-4.34,3.39,15.371,1.966,1.1
146,1,0.992265198719355,0.076,0.07,-0.29,8.18,-0.44,2.22,14.658,1.129,4.9
6,4,3.67266794247549,0.938,1.012,3.43,1.971,3.38,0.53,3.055,0.434,2.1
16,9.5,10.0169843548843,4.994,4.711,10.17,4.033,10.29,0.91,5.401,0.532,4.1
26,8.4,10.1371404613716,16.69,14.907,16.99,14.332,17.39,3.22,16.118,2.419,4.9
36,6.5,6.56421226142997,0.295,0.298,15.84,6.505,14.63,4.64,22.192,1.6,4.1
46,4.6,4.91010259698782,1.401,1.701,-2.41,9.902,-1.88,4.22,20.532,2.229,0.9
56,3.5,3.18497058814882,2.284,2.626,-6.7,7.177,-6.16,2.45,16.338,1.054,0.9
66,4.3,4.04504812274019,0.719,0.77,7.29,5.556,7.64,2.61,14.565,1.035,1.5
76,3,3.01033505179101,0.294,0.284,6.76,10.986,7.5,2.57,17.198,1.567,4.3
86,2,1.88275017109317,1.064,1.069,2.09,5.111,1.03,4.12,20.961,1.206,3.5
96,1.8,1.73817499021861,0.42,0.419,4.28,5.416,3.56,3.12,20.445,1.125,2.1
106,1.6,1.62047576749376,0.326,0.311,-3.24,7.314,-2.42,3.66,19.465,1.899,1.7
116,2,2.1614062877415,2.697,2.73,2.3,7.495,2.16,4.06,19.566,1.657,4.5
126,1.4,1.49040805520292,0.297,0.323,5.4,5.976,4.92,3.03,19.606,1.029,0.3
136,1.1,1.0949383301567,0.416,0.344,-3.89,7.703,-5.36,2.62,16.781,1.214,3.3
146,1,1.00109015524621,0.076,0.069,-1.04,7.385,-1.27,3.09,16.646,1.127,4.9
6,4,4.10483755843832,0.938,0.842,3.97,1.102,3.89,0.42,2.303,0.192,1.1
16,9.5,10.270010819343,4.994,4.536,9.89,4.797,9.88,1.01,5.746,0.817,4.9
26,8.4,5.48828365292945,16.69,15.975,20.07,15.029,19.63,3.21,16.689,1.871,4.9
36,6.5,6.50690090025519,0.295,0.294,-0.02,4.334,-0.39,3.71,22.7,1.606,2.7
46,4.6,4.35590464821692,1.401,1.176,0.47,9.795,0.61,3.19,19.476,1.738,1.1
56,3.5,3.82697234072837,2.284,2.669,8.29,2.352,8.67,2.67,16.018,0.779,0.9
66,4.3,4.26189702390403,0.719,0.678,1.57,3.858,1.4,3.57,16.566,1.131,3.5
76,3,2.96303548556098,0.294,0.239,13.12,6.734,13.51,3.46,18.16,1.546,4.7
86,2,2.03088719565547,1.064,1.224,-7.64,1.648,-7.84,2.94,19.459,1.496,0.1
96,1.8,1.82471001899782,0.42,0.469,8.71,3.713,8.7,3.63,19.138,1.164,1.1
106,1.6,1.54861757636194,0.326,0.335,-4.11,5.334,-5.03,3.19,17.32,1.051,0.9
116,2,1.90777114514418,2.697,2.078,7.28,10.412,7.31,3.88,19.659,1.744,4.7
126,1.4,1.42484734649608,0.297,0.372,0.28,10.7,-1.5,3.82,20.361,1.855,0.1
136,1.1,1.02603148156672,0.416,0.43,-2.27,4.261,-2.18,3.14,18.245,1.101,3.9
146,1,0.97280326637028,0.076,0.082,3.81,6.373,3.56,3.92,19.221,1.567,4.5
6,4,4.14357542445218,0.938,1.049,4.73,0.963,4.65,0.43,2.551,0.164,0.1
16,9.5,10.0594087303092,4.994,3.95,7.57,7.181,7.56,1.69,7.634,1.036,4.9
26,8.4,8.89015934137977,16.69,15.888,17.6,13.498,17.89,2.99,16.68,2.118,4.9
36,6.5,6.50614791191333,0.295,0.251,5.69,7.198,5.25,3.32,21.19,1.802,0.1
46,4.6,4.96925380079073,1.401,1.44,5.48,5.167,4.5,4.58,19.602,1.169,4.9
56,3.5,3.12017155296239,2.284,2.066,5.52,9.125,6.26,2.73,18.792,1.76,0.5
66,4.3,4.17787538169328,0.719,0.576,3.48,3.235,3.49,2.71,15.769,0.924,0.3
76,3,2.98168435311967,0.294,0.278,-0.22,5.212,-0.55,3.04,16.322,1.052,4.9
86,2,2.02762202045704,1.064,0.907,-1.85,4.412,-0.61,3.39,17.212,1.243,4.3
96,1.8,1.76591425863691,0.42,0.422,11.87,0.994,10.65,3.78,17.646,1.306,3.1
106,1.6,1.66274721689142,0.326,0.269,-8.7,4.943,-8.55,3.16,18.389,1.113,2.9
116,2,2.09862939317086,2.697,2.981,13.65,12.959,14.41,4.16,20.348,2.387,4.3
126,1.4,1.36513793199157,0.297,0.324,-18.81,8.992,-18.86,4.57,23.522,1.843,0.1
136,1.1,1.13601431228616,0.416,0.352,17.56,6.515,19.31,2.96,20.749,1.141,0.5
146,1,1.01797040585545,0.076,0.072,-0.08,10.463,-0.25,4.18,21.905,1.632,4.1
6,4,4.07470892806738,0.938,0.805,3.62,1.079,3.56,0.55,2.743,0.191,0.1
16,9.5,9.2359150897079,4.994,5.212,11.66,5.646,11.49,1.04,6.083,0.744,4.9
26,8.4,9.13053092506542,16.69,15.622,12.4,7.061,12.53,1.75,10.865,1.117,4.9
36,6.5,6.433283691369,0.295,0.332,10.62,5.499,10.36,3.12,14.052,1.192,4.9
46,4.6,4.39746908242258,1.401,1.737,-3.92,3.615,-3.93,3.15,15.389,1.167,3.3
56,3.5,2.78968945685475,2.284,2.419,4.93,3.957,4.05,3.13,15.846,1.217,0.1
66,4.3,4.4250109739789,0.719,0.655,4.83,2.61,4.27,2.97,15.275,0.91,0.5
76,3,2.93008693744388,0.294,0.282,6.17,8.421,6.19,2.27,17.89,1.882,4.7
86,2,2.12218547506347,1.064,1.125,-0.15,7.602,-1.11,3.47,20.485,1.67,4.9
96,1.8,1.75285516330086,0.42,0.4,5.8,5.172,5.59,3.35,21.653,1.421,2.9
106,1.6,1.69914875169101,0.326,0.337,-5.87,9.511,-5.22,4.18,17.899,1.26,0.5
116,2,1.79640958002793,2.697,3.131,7.21,5.927,7.95,3.07,17.345,0.993,4.7
126,1.4,1.44484370233737,0.297,0.273,7.97,5.096,9.5,3.31,17.224,1.206,0.3
136,1.1,1.14664515241171,0.416,0.424,-12.53,6.373,-12.44,3,15.143,1.256,1.3
146,1,1.01514541563741,0.076,0.069,9.56,6.656,10.08,3.43,15.187,1.102,4.5
6,4,3.94449871415034,0.938,1.016,5.05,1.194,5.1,0.49,2.606,0.275,0.1
16,9.5,9.67632868106681,4.994,5.189,7.86,6.229,7.81,1.31,6.577,0.888,4.9
26,8.4,9.5175922775069,16.69,14.201,12.53,12.807,10.72,3.13,15.64,1.979,4.3
36,6.5,6.43963757161123,0.295,0.281,16.51,2.349,17.12,3.68,20.807,0.968,1.3
46,4.6,4.3351778278516,1.401,1.565,5.03,9.712,5.13,3.28,21.875,1.919,4.7
56,3.5,3.46653812839358,2.284,2.334,-3.13,7.722,-2.31,4.57,23.758,1.738,0.9
66,4.3,4.40212097452286,0.719,0.796,2.21,7.923,2.16,2.98,20.828,1.461,1.1
76,3,2.95736388592306,0.294,0.291,6.07,5.177,6.64,3.63,18.255,1.084,0.1
86,2,1.6920968491321,1.064,0.904,-1.15,4.568,-1.53,2.75,17.248,0.983,0.9
96,1.8,1.71419769345429,0.42,0.459,6.12,5.903,6.09,2.42,14.846,0.871,0.1
106,1.6,1.61195762482384,0.326,0.26,2.3,3.372,2.32,2.72,14.485,0.828,0.5
116,2,2.77096956101378,2.697,2.409,0.73,14.562,-0.58,3.65,19.389,1.999,4.5
126,1.4,1.38590776064755,0.297,0.263,-2.83,10.701,-3.35,3.34,20.268,2.07,2.3
136,1.1,1.25150086900678,0.416,0.518,3.12,5.053,2.46,4.31,19.992,0.942,4.5
146,1,0.996923592469627,0.076,0.07,-2.96,7.516,-3.14,3.03,19.163,2.057,1.5
6,4,4.05096398214563,0.938,0.948,4.84,1.393,4.93,0.46,2.878,0.287,1.3
16,9.5,9.12413032581094,4.994,5.139,10.02,6.765,9.68,1.32,7.158,0.815,4.9
26,8.4,7.83246543682045,16.69,18.355,10.56,15.003,11.74,3.45,18.082,2.296,4.9
36,6.5,6.49359844177697,0.295,0.387,9.78,13.368,9.73,3.62,19.152,2.001,1.7
46,4.6,4.6086121595426,1.401,1.374,0.08,5.54,0.46,3.11,14.708,0.825,3.7
56,3.5,3.20567046924147,2.284,2.626,4.74,3.064,3.87,3.2,16.063,0.932,1.3
66,4.3,4.22460286094262,0.719,0.649,4.65,7.445,3.65,2.93,16.976,1.362,3.9
76,3,2.95871825852681,0.294,0.246,7.2,4.179,7.53,2.68,19.087,1.327,1.1
86,2,2.18489012792084,1.064,1.071,-3.19,2.106,-3.06,3.25,17.737,0.925,2.3
96,1.8,1.78410694413554,0.42,0.525,6.73,4.897,6.86,3.05,16.58,1.227,1.3
