"t","igr.mu.obs","igr.mu.sample","igr.sd.obs","igr.sd.sample","igr.mu.pred.EM1","igr.sd.pred.EM1","igr.mu.pred.EM2","igr.mu.pred.EM2.dev","igr.sd.pred.EM2","igr.sd.pred.EM2.dev","igr.sd.pred.EM3"
106,1.6,1.60768704431945,0.482,0.31,0.61,1.814,0.51,1.59,8.171,0.569,1.3
116,2,2.05798301725495,0.408,0.355,3.73,3.145,3.62,1.88,9.082,0.814,2.5
126,1.4,1.33875716484386,0.517,0.506,2.74,4.542,2.78,1.7,8.207,1.001,0.9
136,1.1,1.14414411135805,0.497,0.42,-3.03,4.797,-2.68,1.92,8.273,0.747,4.3
146,1,1.09892094688004,0.665,0.602,3.13,2.496,3.11,1.81,9.96,0.61,2.3
6,4,4.03715892430726,1.329,1.683,3.92,0.067,4.03,0.53,2.255,0.118,0.3
16,9.5,9.18052077502615,3.205,3.617,10.09,2.894,10.42,0.77,3.468,0.393,2.9
26,8.4,8.44281451482152,0.295,0.238,8.07,2.218,8.25,0.93,5.312,0.472,2.3
36,6.5,7.07743686175643,4.492,4.713,6.71,2.539,6.91,1.05,6.154,0.51,2.3
46,4.6,4.62365008593247,1.856,1.769,2.43,2.201,2.26,1.26,7.141,0.567,2.3
56,3.5,3.94403485763674,1.769,2.095,3.9,3.432,3.71,1.34,8.107,0.646,3.5
66,4.3,4.34149146229367,0.292,0.306,4.61,2.707,4.71,1.39,8.43,0.58,0.3
76,3,2.99830499285295,0.279,0.299,2.42,3.973,2.25,1.32,7.09,0.611,0.1
86,2,1.90005001540903,0.351,0.307,4.25,4.828,4.31,1.32,7.11,0.962,4.7
96,1.8,1.56378567814533,0.872,0.73,0.31,5.084,0.4,1.34,10.032,0.973,4.9
106,1.6,1.6660175176222,0.482,0.365,3.06,5.768,3.24,1.82,9.837,0.918,0.1
116,2,2.07582255847037,0.408,0.437,1.05,1.938,0.92,1.07,7.762,0.454,0.5
126,1.4,1.41811958003408,0.517,0.494,-0.38,3.512,-0.72,1.63,8.024,0.615,3.3
136,1.1,1.09433912199948,0.497,0.51,4.09,1.872,4.2,1.56,8.568,0.418,0.5
146,1,0.868501940064484,0.665,0.774,0.47,1.468,0.47,1.7,8.946,0.669,0.9
6,4,4.04248121502391,1.329,1.353,3.93,2.085,3.91,0.6,3.308,0.397,2.1
16,9.5,10.3888067744798,3.205,2.769,8.97,3.568,8.89,1.1,5.231,0.495,3.7
26,8.4,8.36577100441308,0.295,0.332,8.86,3.142,8.74,1.13,5.594,0.558,0.1
36,6.5,6.3927316540586,4.492,5.01,7.5,4.257,7.74,1.13,6.324,0.555,4.3
46,4.6,4.34756115650658,1.856,1.686,4.01,2.465,3.61,1.23,7.626,0.609,2.1
56,3.5,4.01689470468715,1.769,1.552,3.52,1.277,3.28,1.54,8.155,0.555,0.7
66,4.3,4.23175103848652,0.292,0.297,3.58,2.717,3.48,1.76,8.594,0.642,2.5
76,3,3.00862039367988,0.279,0.251,3.81,4.192,3.52,1.89,9.851,0.783,4.1
86,2,1.89544300794017,0.351,0.343,1.61,5.741,1.38,1.87,9.226,0.879,0.1
96,1.8,1.75171863607931,0.872,0.732,1.22,3.605,1.07,1.46,7.792,0.685,3.7
106,1.6,1.63165753999899,0.482,0.436,1.2,0.889,1.41,1.45,8.528,0.607,0.5
116,2,2.04138963359026,0.408,0.386,2.37,2.918,2.64,1.65,9.42,0.689,3.3
126,1.4,1.32156753744353,0.517,0.559,0.97,3.418,1.04,1.57,10.205,0.819,3.1
136,1.1,1.05546309235139,0.497,0.429,5.59,5.734,5.83,1.79,8.86,1.086,1.1
146,1,0.859156886612818,0.665,0.692,-0.7,3.54,-0.3,1.37,7.695,0.589,4.1
6,4,3.93325500694991,1.329,1.419,4.34,2.18,4.27,0.61,3.481,0.406,2.3
16,9.5,9.9505313005808,3.205,2.521,9.54,3.032,9.22,0.66,5.229,0.568,3.1
26,8.4,8.47333177046575,0.295,0.267,7.42,1.849,7.34,0.87,5.797,0.396,0.3
36,6.5,7.54205687575666,4.492,5.074,7.07,2.627,7.16,1.18,6.131,0.372,2.7
46,4.6,4.89957699596425,1.856,2.243,5.84,4.394,5.76,1.4,7.701,0.668,4.5
56,3.5,4.2657065584672,1.769,1.693,1.92,1.02,2.01,1.55,9.042,0.661,1.7
66,4.3,4.35678658676536,0.292,0.236,4.5,4.853,4.56,1.39,7.039,0.83,0.1
76,3,2.97356562530759,0.279,0.238,5.12,2.746,4.48,1.11,6.07,0.613,2.7
86,2,2.06333443608696,0.351,0.284,3.09,0.815,3.16,0.97,7.085,0.493,0.1
96,1.8,1.74609713457774,0.872,0.955,-1.86,4.34,-2.59,1.69,8.365,0.724,4.1
106,1.6,1.43963245596655,0.482,0.493,2.66,1.813,2.82,2.33,8.956,0.656,0.9
116,2,2.11314506335763,0.408,0.431,0.68,2.151,1.05,1.4,8.621,0.65,0.7
126,1.4,1.46124587134112,0.517,0.472,3.68,3.214,3.95,1.43,8.945,0.692,3.3
136,1.1,0.995604688280216,0.497,0.551,1.74,4.932,1.71,1.08,7.936,0.857,0.1
146,1,0.951726213464027,0.665,0.713,0.5,4.042,0.74,1.4,7.791,0.711,3.7
6,4,4.13916988815386,1.329,1.155,3.73,1.353,3.6,0.52,3.08,0.249,1.5
16,9.5,9.2455627927495,3.205,3.502,8.63,2.527,8.6,0.61,4.171,0.339,2.3
26,8.4,8.4290287722882,0.295,0.327,9.07,3.182,8.88,1.32,5.779,0.629,3.3
36,6.5,6.27534260732788,4.492,4.038,8.57,1.994,8.31,1.09,6.949,0.545,2.1
46,4.6,4.88932718381814,1.856,2.282,2.56,4.414,2.69,1.67,8.224,1.008,4.1
56,3.5,3.4140653232122,1.769,2.075,1.53,3.636,1.75,2.01,8.441,0.661,0.3
66,4.3,4.42220705373115,0.292,0.286,6.46,2.939,6.4,1.53,8.453,0.61,3.1
76,3,2.98931253045117,0.279,0.201,2.52,3.231,2.5,1.52,8.26,0.665,0.1
86,2,2.02406976990384,0.351,0.33,0.81,2.086,0.82,1.58,7.978,0.58,1.5
96,1.8,1.84765558938939,0.872,1.13,3.14,0.717,2.89,1.19,8.055,0.491,0.5
106,1.6,1.70123839329117,0.482,0.429,3.15,4.177,3.16,1.33,7.239,0.813,0.1
116,2,2.06650097091796,0.408,0.305,0.3,4.139,0.16,1.29,7.266,0.831,4.1
126,1.4,1.39538002900365,0.517,0.534,1.41,2.252,0.79,1.46,8.352,0.613,1.3
136,1.1,1.13786638022593,0.497,0.479,2.06,1.396,2.2,1.58,8.729,0.411,1.1
146,1,1.1205070146151,0.665,0.719,1.09,2.69,1.36,2.05,8.938,0.593,2.9
6,4,4.19435288354163,1.329,1.298,3.88,1.477,3.96,0.32,2.839,0.25,1.5
16,9.5,8.70502576435425,3.205,3.069,10.42,3.236,10.58,0.88,4.391,0.557,3.3
26,8.4,8.36954258347638,0.295,0.237,7.59,1.799,7.5,1.01,5.189,0.416,0.3
36,6.5,6.78450834287698,4.492,4.628,6.95,1.991,6.69,1.23,5.242,0.361,1.9
46,4.6,4.57409309290033,1.856,2.287,4.89,6.393,4.59,1.67,8.322,1.003,4.9
56,3.5,4.01891045749094,1.769,1.742,1.48,4.827,1.28,1.92,9.532,0.909,0.7
66,4.3,4.36204462667049,0.292,0.263,4.7,5.042,4.37,1.75,9.512,0.859,4.7
76,3,3.15276141685004,0.279,0.206,4.27,5.121,4.53,1.23,9.036,0.857,0.5
86,2,1.97899433469062,0.351,0.349,1.27,2.112,1.46,1.5,7.358,0.543,0.5
96,1.8,2.06839818236836,0.872,0.817,-0.12,3.54,0.03,1.58,8.215,0.579,3.5
106,1.6,1.62172874432608,0.482,0.458,3.23,1.295,3.13,2.16,9.398,0.612,0.3
116,2,2.11687409767547,0.408,0.401,2.85,3.817,2.71,1.55,8.066,0.563,0.9
126,1.4,1.4618571957725,0.517,0.562,2.66,1.713,2.88,1.63,7.588,0.496,1.9
136,1.1,1.0008237009315,0.497,0.444,0.17,5.887,0.32,1.82,9.594,0.801,4.9
146,1,1.00198816099577,0.665,0.66,-0.28,5.32,-0.62,1.92,10.654,1.131,0.1
6,4,4.05686524906902,1.329,1.273,3.09,0.324,2.94,0.56,2.721,0.206,0.1
16,9.5,9.05012246631686,3.205,3.268,9.69,3.96,9.57,1.01,4.7,0.606,3.7
26,8.4,8.44284944912814,0.295,0.283,9.43,3.268,9.45,0.87,5.243,0.637,0.3
36,6.5,6.40394489892524,4.492,3.819,4.62,6.635,4.63,1.26,7.719,1.137,4.9
46,4.6,4.42171795063005,1.856,1.511,7.24,4.359,7.49,1.85,9.155,0.854,0.1
56,3.5,3.23110966663641,1.769,1.523,2,1.644,1.74,1.42,8.036,0.527,0.3
66,4.3,4.32224511775041,0.292,0.343,5.02,1.53,5.35,1.67,7.47,0.531,0.1
76,3,3.01720565003861,0.279,0.263,3.58,4.252,3.92,1.78,8.591,0.836,4.1
86,2,1.99165965776586,0.351,0.367,1.89,2.236,2.12,1.69,9.059,0.674,0.1
96,1.8,1.88862364026944,0.872,0.899,3.27,2.095,3.16,1.49,8.831,0.552,0.5
106,1.6,1.72426388553947,0.482,0.58,-0.48,3.19,-1.11,1.44,8.067,0.56,0.7
116,2,2.15488935110607,0.408,0.41,-0.45,4.82,-0.06,1.74,8.546,0.902,4.9
126,1.4,1.57366095918169,0.517,0.588,3.07,3.688,3.15,1.72,9.587,0.937,0.3
136,1.1,1.13546145559957,0.497,0.458,2.21,2.574,1.96,1.4,9.06,0.644,2.5
146,1,0.820990787353644,0.665,0.609,2.19,4.55,2.5,1.37,8.046,0.814,0.1
6,4,3.97813310578264,1.329,1.127,3.92,1.493,4.03,0.58,3.236,0.278,1.5
16,9.5,8.76417935596804,3.205,2.679,8.19,3.923,8.27,1.17,5.142,0.519,3.9
26,8.4,8.45934843356665,0.295,0.295,8.72,2.608,8.91,1.09,5.911,0.429,0.1
36,6.5,7.01243642346132,4.492,4.505,5.95,5.046,6.35,1.58,7.518,0.955,4.9
46,4.6,4.52741567392805,1.856,2.239,4.5,4.951,4.04,1.56,7.476,1.086,0.1
56,3.5,2.91905831391061,1.769,1.847,5.64,3.446,5.76,1.34,6.506,0.613,3.1
66,4.3,4.37166465871137,0.292,0.281,3.92,1.264,3.71,1.35,7.534,0.572,1.1
76,3,3.00460807311834,0.279,0.316,3.5,2.403,3.41,1.06,7.033,0.626,0.5
86,2,1.93365366270449,0.351,0.398,2.42,2.512,2.49,1.56,6.997,0.675,2.3
96,1.8,1.84266624214658,0.872,0.675,0.01,2.833,-0.02,1.6,8.104,0.53,3.1
106,1.6,1.5169027069048,0.482,0.464,1.46,3.541,1.53,1.36,7.781,0.91,0.7
116,2,2.02533770502383,0.408,0.519,4.23,4.236,4.04,1.19,8.03,0.796,4.3
126,1.4,1.40791175945568,0.517,0.468,-0.66,3.014,-1.15,1.42,8.576,0.53,1.1
136,1.1,1.15834710812915,0.497,0.455,3.45,3.734,3.38,1.48,7.457,0.856,0.5
146,1,1.01367457380412,0.665,0.795,-0.44,4.879,-0.06,1.47,8.007,1.053,4.9
6,4,3.70621397016087,1.329,1.335,4.29,1.749,4.29,0.58,2.8,0.343,1.9
16,9.5,9.02386600264636,3.205,2.491,10.15,1.82,10.41,0.75,3.68,0.262,1.9
26,8.4,8.4081211617092,0.295,0.378,7.98,2.107,8.15,0.78,4.693,0.505,2.1
36,6.5,6.84797272322246,4.492,3.816,7.3,2.944,7.22,1.23,5.827,0.46,2.9
46,4.6,4.48120402707325,1.856,2.266,2.75,3.212,3.02,1.16,7.076,0.566,3.3
56,3.5,3.35515575439919,1.769,1.299,5.89,2.432,6.34,1.5,7.532,0.516,0.3
66,4.3,4.26326396487864,0.292,0.259,2.42,4.026,2.33,1.55,8.079,0.755,4.1
76,3,3.06085284539426,0.279,0.255,3.24,2.224,3.35,1.64,9.094,0.711,0.7
86,2,1.99052589944965,0.351,0.277,1.79,1.455,2.06,1.71,8.078,0.51,0.1
96,1.8,1.70216545889092,0.872,0.947,1.93,1.712,1.49,1.23,8.694,0.543,2.7
106,1.6,1.54252041299507,0.482,0.537,-1.35,0.976,-1.12,1.38,9.16,0.521,0.9
116,2,2.09701205506808,0.408,0.392,4.92,3.734,4.61,1.97,9.695,0.683,3.5
126,1.4,1.33000173874801,0.517,0.481,1.22,5.504,1.35,1.79,8.845,0.941,0.3
136,1.1,0.962002928199965,0.497,0.495,2.82,3.108,3.28,1.49,7.412,0.639,2.9
146,1,0.944412649966064,0.665,0.629,-1.11,2.911,-1.13,1.13,7.72,0.573,0.1
6,4,4.21341469284506,1.329,1.674,4.17,1.389,4.24,0.52,2.645,0.262,1.3
16,9.5,9.34315490636891,3.205,2.949,9.18,4.028,9.09,0.82,5.121,0.598,4.1
26,8.4,8.32430354701032,0.295,0.343,8.9,1.349,9.1,1.22,6.092,0.334,0.7
36,6.5,7.7612061061181,4.492,4.81,6.06,2.545,6.29,1.25,6.989,0.566,2.9
46,4.6,4.75788021344819,1.856,1.876,6.09,2.728,6.05,1.73,7.451,0.56,2.9
56,3.5,3.30050923258868,1.769,1.665,5.09,3.919,4.99,1.18,9.122,0.846,4.1
66,4.3,4.38047684018596,0.292,0.277,0.62,4.571,0.55,1.74,8.553,0.816,0.5
76,3,3.02219131800025,0.279,0.248,4.25,2.047,4.31,1.44,7.601,0.37,2.7
86,2,1.93015662125263,0.351,0.43,1.19,2.048,1.06,1.44,7.486,0.517,0.7
96,1.8,1.6372485273412,0.872,0.809,2.13,3.851,1.75,1.48,8.048,0.847,4.1
106,1.6,1.60394730624223,0.482,0.463,1.88,1.483,1.44,1.6,8.93,0.501,0.5
116,2,2.09326863943728,0.408,0.385,1.4,1.079,1.46,1.34,9.377,0.696,0.3
126,1.4,1.43410937727569,0.517,0.535,3.44,3.13,4.18,1.82,10.003,0.691,3.9
136,1.1,1.14481687031852,0.497,0.332,2.18,5.491,1.81,1.59,8.456,1.145,0.9
146,1,0.76917425701535,0.665,0.778,-1.68,4.095,-1.99,1.35,8.001,0.816,4.5
6,4,4.08094349750028,1.329,1.448,3.85,0.828,3.89,0.45,2.751,0.202,0.9
16,9.5,9.11329741464075,3.205,3.556,9.41,3.754,9.54,0.81,4.689,0.556,3.7
26,8.4,8.42882956799349,0.295,0.259,9.88,1.885,10.06,1.24,6.278,0.386,2.1
36,6.5,8.75165133799092,4.492,4.299,7.06,2.572,7.4,1.42,6.911,0.507,1.9
46,4.6,4.84257021538001,1.856,1.96,4.06,3.54,3.93,1.31,6.723,0.506,0.9
56,3.5,3.70327350884227,1.769,1.939,2.05,5.675,1.79,0.98,7.746,0.895,4.9
66,4.3,4.32310221192787,0.292,0.292,6.09,0.532,6.45,1.97,10.218,0.721,1.9
76,3,2.99282494545935,0.279,0.316,3.1,2.279,3.17,1.8,9.423,0.56,0.1
86,2,1.96604962312367,0.351,0.331,1.04,3.147,1.38,1.81,8.632,0.641,0.5
96,1.8,1.73207575147626,0.872,0.958,-0.32,3.094,-1.03,1.63,8.443,0.618,2.9
106,1.6,1.47692385247042,0.482,0.361,3.58,4.578,3.71,1.51,7.692,0.7,1.1
116,2,2.00637359476689,0.408,0.397,0.81,6.806,0.85,1.74,9.642,1.144,4.9
126,1.4,1.47772961500117,0.517,0.586,2.21,4.786,2.25,1.77,10.268,0.561,0.7
136,1.1,1.24776142957587,0.497,0.416,1.32,1.787,0.95,1.5,9.468,0.581,2.3
146,1,0.858948789396068,0.665,0.692,3.13,4.675,2.98,1.94,8.508,0.618,0.9
6,4,3.59825100517513,1.329,1.163,3.88,0.656,3.98,0.48,2.798,0.193,0.5
16,9.5,10.0454078747254,3.205,3.687,8.98,2.903,8.96,0.83,4.222,0.465,2.9
26,8.4,8.34361516667357,0.295,0.295,9.19,1.758,8.93,0.81,5.22,0.309,2.1
36,6.5,5.40700516993968,4.492,4.542,7.11,4.228,7.27,1.08,6.965,0.756,4.5
46,4.6,4.78365040317639,1.856,1.883,2.62,1.174,2.71,1.42,8.507,0.561,0.3
56,3.5,4.34186871523355,1.769,1.45,3.35,6.387,4.06,1.71,10.708,1.158,4.9
66,4.3,4.25120948065967,0.292,0.289,3.65,5.803,3.84,1.8,10.756,1.277,0.3
