"t","igr.mu.obs","igr.mu.sample","igr.sd.obs","igr.sd.sample","igr.mu.pred.EM1","igr.sd.pred.EM1","igr.mu.pred.EM2","igr.mu.pred.EM2.dev","igr.sd.pred.EM2","igr.sd.pred.EM2.dev","igr.sd.pred.EM3"
56,3.5,4.19275979889443,3.487,3.582,5.05,5.142,4.78,3.89,21.103,1.397,3.9
66,4.3,4.26145478417294,1.449,1.158,3.48,6.397,2.93,4.88,23.022,1.604,4.9
76,3,3.10104177782655,0.578,0.666,11.57,1.622,11.12,4.95,24.875,1.59,3.3
86,2,1.83043747814832,0.778,0.695,-2.1,10.189,-2.23,4.32,21.849,1.988,1.1
96,1.8,2.00399287115853,0.81,0.804,-1.21,2.374,-1.56,2.84,19.464,1.102,1.5
106,1.6,1.56804287228199,1.204,1.177,4.81,4.611,4.81,3.65,18.346,1.423,1.3
116,2,2.05672539101738,0.48,0.526,-7.53,4.97,-7.85,3.18,18.451,1.49,4.9
126,1.4,1.40884409603093,0.351,0.32,1.66,7.571,2.42,4.3,20.199,1.779,4.9
136,1.1,1.10424498381496,0.092,0.094,0.95,12.367,0.91,3.15,17.585,1.978,3.7
146,1,0.995067318723279,0.63,0.639,2.3,6.216,2.41,2.7,14.981,1.326,4.9
6,4,3.75648630079107,1.653,1.548,4.38,1.896,4.34,0.67,2.894,0.347,2.1
16,9.5,9.4349026463492,0.217,0.201,9.11,1.928,9.43,0.63,4.001,0.275,1.9
26,8.4,8.11883568956458,18.8,21.851,22.14,10.728,22.31,1.52,11.316,1.334,4.9
36,6.5,6.54026013823827,2.502,2.394,0.86,4.048,0.76,2.7,15.256,1.147,0.5
46,4.6,4.62187969398137,2.53,2.755,-1.08,3.23,-0.93,2.4,14.884,1.288,0.3
56,3.5,4.25559738397743,3.487,3.934,1.06,3.076,0.29,2.35,13.705,0.962,0.1
66,4.3,4.58814915474399,1.449,1.197,16.47,11.061,17,3.28,17.417,2.492,4.9
76,3,2.88078721096829,0.578,0.556,-2.64,6.976,-2.19,3.63,19.039,1.468,0.5
86,2,1.75771880849699,0.778,1.003,9.01,12.123,7.44,3.75,20.211,1.775,4.9
96,1.8,1.82488629649343,0.81,0.645,-10.17,13.847,-8.95,4.23,19.978,2.045,1.9
106,1.6,1.93155891666815,1.204,1.298,12.33,10.868,13.14,3.39,18.856,2.1,4.9
116,2,2.03758718051502,0.48,0.439,-5.76,10.322,-5.53,3.04,18.833,1.586,0.5
126,1.4,1.43559425165455,0.351,0.281,8.48,8.575,8.61,3.75,17.887,1.677,4.5
136,1.1,1.09028432938583,0.092,0.098,-6.09,9.277,-6.16,3.52,17.107,2.034,0.3
146,1,0.926011164593579,0.63,0.619,9.87,8.015,9.73,3.13,16.937,1.471,4.9
6,4,4.01918443426726,1.653,1.571,3.72,0.905,3.8,0.45,2.934,0.214,0.1
16,9.5,9.55973396782727,0.217,0.216,10,2.313,10.04,0.61,3.578,0.397,2.3
26,8.4,8.0995531903373,18.8,15.445,10.84,13.197,10.64,2.29,13.709,1.393,4.9
36,6.5,6.64194809629824,2.502,2.123,7.81,8.163,8.14,3.3,16.615,1.643,1.1
46,4.6,4.31232373881311,2.53,2.213,12.42,5.241,12.52,3.41,16.522,1.33,4.3
56,3.5,3.0423727955172,3.487,3.51,-0.92,1.474,-0.51,3.46,16.289,1.059,1.1
66,4.3,4.18541035939849,1.449,1.312,5.36,10.063,6.53,4.81,19.938,1.71,4.9
76,3,2.99968594238987,0.578,0.582,3.51,7.779,3.69,4.28,23.445,1.499,3.5
86,2,2.15473846174439,0.778,0.848,-5.17,14.091,-5.1,3.97,19.814,2.16,0.5
96,1.8,1.80664732549082,0.81,0.788,3.36,2.719,3.7,2.9,13.878,0.806,2.5
106,1.6,1.49107645003325,1.204,1.184,9.8,8.75,9.9,2.92,16.355,1.647,4.5
116,2,1.98846768915256,0.48,0.521,3.66,10.256,2.79,4.81,21.497,1.516,4.7
126,1.4,1.54215631425123,0.351,0.362,-4.13,12.09,-3.39,4.38,20.27,2.584,2.3
136,1.1,1.10873127038342,0.092,0.083,0.16,7.06,0.49,2.78,15.509,1.677,0.7
146,1,1.0368352420459,0.63,0.683,5.71,11.307,6.36,3.23,17.689,2.387,4.7
6,4,3.66607064205704,1.653,1.531,4.91,2.172,4.89,0.57,2.859,0.371,2.1
16,9.5,9.41444398142476,0.217,0.252,9.37,1.473,9.53,0.66,3.812,0.336,1.7
26,8.4,7.38797897426261,18.8,18.74,9.28,10.504,9.77,2.11,11.378,1.478,4.9
36,6.5,6.25299787911597,2.502,2.228,14.39,7.617,14.29,3.33,17.718,1.163,4.5
46,4.6,3.82169390395296,2.53,2.651,7.15,5.404,5.31,4.17,19.185,1.275,3.5
56,3.5,2.43099821158101,3.487,3.76,-1.97,8.297,-2.62,3.14,18.078,1.518,2.1
66,4.3,4.32614746818956,1.449,1.398,7.81,6.328,8.63,2.7,17.174,1.453,4.3
76,3,3.06391634660468,0.578,0.551,4.31,3.856,4.56,3.35,18.8,1.309,3.3
86,2,2.04306948980819,0.778,0.631,-9.16,8.677,-8.54,3.16,17.258,1.398,2.1
96,1.8,1.88278063629365,0.81,0.728,17.93,9.742,18.36,2.98,17.97,1.507,4.9
106,1.6,1.80864595435163,1.204,1.412,-8.93,10.279,-8.68,3.32,18.617,1.845,0.7
116,2,2.03328438342946,0.48,0.568,-5.83,12.424,-6.78,3.85,18.353,1.995,4.5
126,1.4,1.39277296650279,0.351,0.459,9.61,12.182,9.72,3.68,19.128,1.984,2.5
136,1.1,1.09589454920577,0.092,0.095,11.76,8.275,12.82,2.76,16.704,1.622,4.7
146,1,1.0440002351335,0.63,0.655,-5.65,4.932,-5.28,2.93,17.916,1.273,0.5
6,4,3.83248313422388,1.653,1.561,4.24,2.615,4.1,0.58,3.42,0.438,2.7
16,9.5,9.48092459485315,0.217,0.22,10.03,0.684,9.92,0.8,4.349,0.265,0.5
26,8.4,5.68906553243258,18.8,17.61,8.83,12.861,9.1,2.58,13.963,2.128,4.9
36,6.5,6.88704503487746,2.502,3.052,14.05,6.84,13.32,3.05,16.898,1.406,0.9
46,4.6,4.5399217749928,2.53,2.916,0.81,3.625,0.83,2.68,16.822,1.405,3.9
56,3.5,2.85870755732569,3.487,4.214,5.36,2.417,5.5,2.62,16.479,1.041,1.3
66,4.3,4.12827545379203,1.449,1.29,10.71,9.338,10.54,3.15,18.336,1.532,4.7
76,3,2.82807954402641,0.578,0.64,-3.02,7.793,-3.24,3.44,19.109,1.552,0.9
86,2,2.23184735715895,0.778,0.85,6.47,8.837,7.39,3.76,19.922,1.15,4.5
96,1.8,1.72943724550267,0.81,0.754,-7.37,3.746,-6.82,3.53,21.918,1.687,2.5
106,1.6,1.37971029118551,1.204,1.434,7.78,5.593,7.73,4.04,21.797,1.292,3.7
116,2,1.93325388626473,0.48,0.525,4.7,7.96,5.08,4.07,21.639,1.701,1.5
126,1.4,1.40838387495033,0.351,0.415,6.5,5.792,7.2,4.03,17.621,1.415,2.7
136,1.1,1.09601620904413,0.092,0.104,-11.55,3.705,-11.98,3.13,17.906,1.399,1.7
146,1,1.2588883913579,0.63,0.495,7.83,5.801,7.47,3.28,17.458,1.025,4.9
6,4,4.00289079699881,1.653,1.509,4.48,2.383,4.4,0.57,3.371,0.485,2.5
16,9.5,9.4751966349836,0.217,0.206,9.24,2.135,9.17,0.5,3.642,0.445,0.1
26,8.4,8.13322731029363,18.8,19.428,13.69,11.338,13.8,2.04,11.715,1.357,4.9
36,6.5,6.5540466929939,2.502,1.968,13.18,8.285,12.75,3.56,17.686,1.371,4.7
46,4.6,4.93564307017134,2.53,2.302,-1.72,4.948,-1.27,3.31,18.457,1.176,2.9
56,3.5,3.02736280691417,3.487,3.547,7.61,10.171,8.26,3.96,21.613,1.997,4.5
66,4.3,3.4613628520524,1.449,1.333,-0.53,12.799,-0.25,4.36,19.985,1.842,1.3
76,3,3.05393338743083,0.578,0.46,16.17,12.407,16.26,3.47,19.389,1.902,4.9
86,2,1.92151489665025,0.778,0.77,-8.62,9.296,-9.28,3.65,21.828,1.275,1.5
96,1.8,1.86143593379653,0.81,0.996,-0.87,8.049,-1.38,3.08,17.003,1.647,0.9
106,1.6,1.5168535888813,1.204,0.991,7.12,7.588,6.15,2.78,16.398,1.376,4.9
116,2,2.08214530987416,0.48,0.437,-1.21,8.191,-0.64,3.8,17.207,1.468,1.7
126,1.4,1.42887869682777,0.351,0.296,-1,4.702,-1.13,3.06,15.239,0.997,4.9
136,1.1,1.1048535536675,0.092,0.081,5.23,13.295,5.64,4.11,20.887,2.745,4.9
146,1,1.0568296179863,0.63,0.551,-1.06,8.273,-2.03,5.09,22.802,1.887,0.3
6,4,3.71039708012705,1.653,1.538,3.01,2.264,3.01,0.46,3.017,0.386,2.3
16,9.5,9.43121227140437,0.217,0.214,9.55,1.484,9.6,0.61,3.418,0.319,0.1
26,8.4,5.34102208964298,18.8,20.334,19.49,10.363,19.25,2.02,10.136,1.244,4.9
36,6.5,5.92411729367396,2.502,2.102,10.94,2.806,11.26,2.97,14.282,0.86,2.7
46,4.6,4.52479037084595,2.53,2.698,-3.48,5.571,-3.9,3.7,15.845,1.033,4.7
56,3.5,3.51278987981392,3.487,4.077,7.04,9.672,6.8,4.48,19.693,1.844,4.9
66,4.3,4.41686640678266,1.449,1.274,-5.78,6.662,-3.84,3.99,23.148,2.001,3.9
76,3,2.9497345232239,0.578,0.504,7.06,10.309,7.5,3.57,21.938,1.615,0.7
86,2,2.05446445703828,0.778,0.715,8.48,10.398,9.71,3.68,21.305,2.223,3.7
96,1.8,1.63718854420748,0.81,0.911,-6.63,13.823,-6.27,4.64,19.224,2.285,2.9
106,1.6,1.62657888729839,1.204,1.191,0.75,11.378,0.75,3.75,17.858,1.774,4.9
116,2,1.95366327048934,0.48,0.452,8.08,5.401,8.25,4.3,20.976,1.428,0.3
126,1.4,1.2954495588198,0.351,0.296,-1.69,7.305,-1.27,2.84,18.595,1.412,0.1
136,1.1,1.10605750991713,0.092,0.096,0.71,9.374,0.2,2.98,20.029,1.762,4.9
146,1,0.987901770996282,0.63,0.529,3.5,5.907,3.05,4.2,22.523,1.556,4.3
6,4,4.09239135637405,1.653,1.501,5.01,1.885,5.05,0.52,3.098,0.373,1.7
16,9.5,9.51052893193967,0.217,0.184,8.25,1.048,8.06,0.71,3.779,0.3,1.1
26,8.4,11.8605451048447,18.8,20.064,18.54,15.109,18.83,2.59,15.025,2.006,4.7
36,6.5,6.71317002172303,2.502,2.505,0.79,5.236,0.49,3.78,22.159,1.595,3.9
46,4.6,4.96321011269293,2.53,2.632,9.26,13.31,9.6,2.88,18.07,2.443,2.1
56,3.5,3.51397157416152,3.487,3.031,1.23,5.747,1.58,2.34,14.5,1.036,4.9
66,4.3,4.57218032423786,1.449,1.217,10.87,6.956,10.17,2.35,17.643,1.535,4.9
76,3,2.94197121003353,0.578,0.55,-5.51,4.342,-5.62,3.35,17.334,0.992,1.3
86,2,1.94109084016181,0.778,0.84,-8.65,11.423,-8.43,3.69,21.037,2.015,4.9
96,1.8,1.63670951531718,0.81,0.787,18.24,10.686,17.57,4.66,20.64,2.328,0.1
106,1.6,1.82580017556787,1.204,1.156,3.44,3.171,4.45,2.9,17.634,1.478,3.7
116,2,1.9320574894351,0.48,0.425,-2.97,6.709,-3.19,2.78,19.909,1.439,4.7
126,1.4,1.34788129274411,0.351,0.335,6.65,3.443,5.83,5.78,20.309,1.055,2.1
136,1.1,1.0879109857107,0.092,0.09,-4.02,9.318,-4.83,2.84,18.026,1.623,1.3
146,1,1.18548372900879,0.63,0.737,9.3,6.082,8.97,3,15.914,1.255,4.5
6,4,3.87112976219583,1.653,1.915,3.75,1.997,3.69,0.62,3.034,0.363,1.9
16,9.5,9.50929917158692,0.217,0.216,9.16,0.97,9.1,0.67,3.54,0.222,0.3
26,8.4,14.0202779739171,18.8,21.54,19.36,10.219,19.7,1.69,10.72,1.236,4.9
36,6.5,6.61828018407462,2.502,2.423,-7.98,2.336,-7.07,3.19,14.792,0.889,0.1
46,4.6,4.64836104089576,2.53,2.376,18.63,11.257,18.6,3.63,18.058,1.8,4.9
56,3.5,2.16341789820072,3.487,4.085,-3.03,3.314,-2.49,4.48,22.509,1.618,0.3
66,4.3,4.27341923460751,1.449,1.703,9.76,7.875,10.04,3.85,19.428,1.539,1.3
76,3,3.07135309404674,0.578,0.57,8.21,7.936,8.44,3.35,20.17,1.353,4.7
86,2,1.96752375838197,0.778,0.677,2.65,6.78,3.44,3.28,20.009,1.585,0.3
96,1.8,1.95768923764249,0.81,1.093,-11.8,7.197,-11.18,2.76,16.025,1.065,1.3
106,1.6,1.38512753972821,1.204,1.103,3.1,3.083,3.14,2.84,16.398,1.084,2.9
116,2,2.14308979568054,0.48,0.506,5.8,5.626,5.69,3.22,16.876,0.91,4.9
126,1.4,1.43031345369639,0.351,0.334,-1.85,5.453,-1.26,2.65,17.178,1.687,1.1
136,1.1,1.10840696029681,0.092,0.115,12.86,10.956,12.63,3.35,19.129,2.2,4.7
146,1,1.05276456507243,0.63,0.532,-13.4,2.016,-13.28,4.27,22.382,1.297,0.5
6,4,4.06870387973183,1.653,1.373,3.63,1.553,3.63,0.43,2.904,0.318,1.5
16,9.5,9.43400223361073,0.217,0.207,9.77,0.183,9.68,0.67,3.28,0.252,0.7
26,8.4,4.2714313548974,18.8,17.702,12.11,10.017,12.43,1.97,10.602,1.519,4.7
36,6.5,6.26199839038698,2.502,3.527,11.76,13.479,12.44,2.41,19.291,2.083,4.9
46,4.6,4.45485400319557,2.53,2.157,3.19,11.328,3.06,3.34,20.618,1.709,1.3
