"t","igr.mu.obs","igr.mu.sample","igr.sd.obs","igr.sd.sample","igr.mu.pred.EM1","igr.sd.pred.EM1","igr.mu.pred.EM2","igr.mu.pred.EM2.dev","igr.sd.pred.EM2","igr.sd.pred.EM2.dev","igr.sd.pred.EM3"
106,1.6,1.61620690551728,0.253,0.256,2.08,3.087,1.95,1.15,6.066,0.436,2.9
116,2,1.99585909392655,0.258,0.239,2.4,3.215,2.26,1.03,6.315,0.645,0.5
126,1.4,1.5035051342291,0.524,0.488,0.81,2.049,0.79,1,5.492,0.553,2.1
136,1.1,1.1633744833395,0.174,0.207,1.44,0.912,1.53,0.88,6.049,0.312,0.5
146,1,1.07988286705983,1.261,1.221,0.88,2.728,1,0.93,6.457,0.672,2.9
6,4,3.97430231538391,0.281,0.317,4.24,1.538,4.25,0.53,2.355,0.218,1.5
16,9.5,9.37378718648241,1.934,1.411,10.04,1.61,10.05,0.64,3.361,0.291,1.5
26,8.4,8.43743972599363,0.203,0.201,7.52,1.708,7.47,0.75,4.207,0.241,1.5
36,6.5,6.33870618417518,1.808,1.734,7.64,0.579,7.41,0.75,4.473,0.223,0.7
46,4.6,4.87798844867334,1.397,1.749,3.74,1.538,3.8,0.99,4.612,0.365,1.5
56,3.5,2.60156430389944,2.338,2.086,3.66,2.026,3.49,0.81,5.445,0.346,2.1
66,4.3,4.42067464033157,0.664,0.852,4.22,2.022,3.99,0.66,5.288,0.271,0.3
76,3,2.99348509821726,0.338,0.385,3.27,3.842,3.21,1.2,6.204,0.839,3.7
86,2,2.00143168138496,0.435,0.358,2.17,3.933,2.5,0.97,6.11,0.722,1.3
96,1.8,1.70862030406193,0.674,0.531,1.86,3.928,1.86,1.07,6.091,0.72,3.9
106,1.6,1.63220521811884,0.253,0.317,1.75,0.978,2.21,0.96,6.776,0.469,0.3
116,2,2.0585598191384,0.258,0.249,0.8,2.617,0.77,1.36,6.372,0.432,0.5
126,1.4,1.46857872554669,0.524,0.496,2.41,2.142,2.27,0.95,5.787,0.387,0.5
136,1.1,1.11853528126308,0.174,0.171,0.55,3.914,0.64,1.46,6.78,0.748,3.9
146,1,0.785665788075063,1.261,1.284,2.36,3.545,2.75,1.35,6.877,0.65,0.5
6,4,4.00423501884281,0.281,0.33,2.95,0.283,2.99,0.34,2.574,0.165,0.3
16,9.5,9.43805208510801,1.934,1.223,10.17,1.457,10.16,0.44,2.998,0.275,1.5
26,8.4,8.45868929575597,0.203,0.2,7.88,2.917,7.95,0.73,4.432,0.446,2.9
36,6.5,6.60310297680917,1.808,1.837,7.52,3.001,7.35,0.86,4.338,0.398,0.3
46,4.6,4.58451696415481,1.397,1.42,4.47,2.323,4.31,0.69,3.85,0.414,2.3
56,3.5,2.8511721301093,2.338,2.225,2.52,2.113,2.46,0.91,4.83,0.425,2.1
66,4.3,4.21386109592927,0.664,0.57,3.76,1.579,3.82,0.96,5.174,0.485,0.1
76,3,2.92747714359994,0.338,0.381,3.78,2.292,3.9,1.22,5.373,0.475,2.5
86,2,1.87948012302781,0.435,0.444,2,1.697,2.18,1.25,6.103,0.458,1.5
96,1.8,1.78984960406923,0.674,0.621,2.24,2.873,2.17,1.02,5.245,0.463,0.1
106,1.6,1.59408911050228,0.253,0.258,1.71,1.762,1.88,1.07,5.218,0.305,1.7
116,2,1.93756991271283,0.258,0.218,1.93,3.23,1.86,1.3,6.405,0.545,3.5
126,1.4,1.57166999612993,0.524,0.503,1.35,1.383,1.41,1.05,6.941,0.496,0.5
136,1.1,1.11689459643384,0.174,0.154,0.13,2.27,-0.03,1.27,6.627,0.325,0.3
146,1,1.12769054253946,1.261,1.312,1.66,3.677,1.63,1.22,6.973,0.722,3.5
6,4,3.96866214421939,0.281,0.341,3.21,1.112,3.2,0.62,2.86,0.214,1.1
16,9.5,9.83147223540091,1.934,1.785,9.88,0.889,9.89,0.48,3.183,0.186,0.9
26,8.4,8.33958392647892,0.203,0.189,8.7,1.459,8.73,0.48,2.936,0.291,0.1
36,6.5,7.15822968801809,1.808,1.366,6.76,2.264,6.77,0.65,3.593,0.455,2.5
46,4.6,4.61846127006094,1.397,1.145,4.2,1.684,4.6,0.75,4.508,0.358,2.1
56,3.5,3.27473378870771,2.338,2.308,4.01,2.642,3.93,1.01,5.243,0.46,2.9
66,4.3,4.33219056726224,0.664,0.744,1.94,2.797,1.79,0.8,6.7,0.557,2.7
76,3,3.01953663683528,0.338,0.324,5.49,2.967,5.64,1.35,6.738,0.482,0.3
86,2,1.93924815629963,0.435,0.485,3.21,1.015,3.13,1.27,5.766,0.396,0.7
96,1.8,1.8561878414368,0.674,0.555,-0.57,2.459,-0.39,1.04,5.106,0.459,0.1
106,1.6,1.58550889607344,0.253,0.249,3.07,2.231,3.35,1.07,5.206,0.469,2.1
116,2,2.04152190921408,0.258,0.214,3.09,0.983,3.07,0.92,5.726,0.326,0.7
126,1.4,1.55112785708224,0.524,0.539,-0.27,1.281,-0.32,0.88,5.582,0.323,0.3
136,1.1,1.01563582617799,0.174,0.183,1.25,2.581,1.52,0.7,5.893,0.429,2.5
146,1,0.992738030004705,1.261,1.188,-0.01,0.544,-0.23,1.18,6.444,0.385,1.3
6,4,4.05595291909335,0.281,0.306,3.85,0.189,3.91,0.34,1.979,0.155,0.3
16,9.5,9.01815081965271,1.934,1.696,9.71,2.705,9.56,0.51,3.278,0.433,2.7
26,8.4,8.4164149323141,0.203,0.171,9.14,2.132,9.19,0.66,3.929,0.439,0.3
36,6.5,6.57473450703067,1.808,1.885,4.42,2.481,4.55,0.53,3.963,0.477,2.5
46,4.6,4.01743514280422,1.397,1.676,5.06,1.641,4.72,0.92,4.144,0.289,0.1
56,3.5,3.23959438112241,2.338,1.945,3.84,5.441,3.86,1.13,6.68,0.749,4.9
66,4.3,4.25040888403726,0.664,0.594,6.31,5.547,6.73,1.06,6.77,1.005,1.7
76,3,2.96015730969591,0.338,0.284,0.92,3.218,0.9,0.87,4.928,0.628,3.1
86,2,1.95691684161006,0.435,0.441,2.56,1.096,2.73,1.04,5.654,0.342,0.3
96,1.8,1.63736888375243,0.674,0.583,2.17,0.97,2.22,0.65,5.465,0.439,0.1
106,1.6,1.6133021506193,0.253,0.219,0.77,2.122,0.84,1.1,5.54,0.383,2.1
116,2,2.02472020554942,0.258,0.233,1.91,1.513,2.25,1.27,6.16,0.288,0.9
126,1.4,1.3460130392838,0.524,0.634,2.24,1.465,2.36,0.85,5.81,0.332,0.3
136,1.1,1.10548485927847,0.174,0.147,1.64,1.707,2.13,0.89,5.803,0.38,1.5
146,1,0.844536392815861,1.261,1.178,1.13,3.899,1.16,1.16,7.341,0.579,4.3
6,4,4.0253952114286,0.281,0.292,4.61,0.307,4.73,0.55,2.578,0.189,0.1
16,9.5,9.78169331206504,1.934,2.092,9.08,1.202,9.01,0.49,2.76,0.298,1.1
26,8.4,8.370994481523,0.203,0.168,7.54,1.864,7.72,0.82,3.556,0.351,1.9
36,6.5,6.88104779157902,1.808,1.656,7.98,2.548,8.03,0.89,4.663,0.465,2.5
46,4.6,4.54575300793706,1.397,1.248,4.53,2.808,4.54,0.8,4.457,0.516,0.3
56,3.5,3.9901043550414,2.338,2.852,2.87,4.475,2.83,1.02,5.549,0.575,4.3
66,4.3,4.23839826886809,0.664,0.731,4.48,3.249,4.49,1.25,6.461,0.603,0.3
76,3,2.96656490480107,0.338,0.325,3.2,1.922,3.32,0.98,5.318,0.4,0.3
86,2,1.98571320630676,0.435,0.36,2.43,2.538,2.25,1.03,5.645,0.476,2.3
96,1.8,1.61872025901859,0.674,0.539,-0.14,1.766,0,1.05,6.36,0.493,1.5
106,1.6,1.57806641471617,0.253,0.215,3.58,1.008,3.12,1.33,6.67,0.431,1.7
116,2,2.02460585245321,0.258,0.236,1.11,2.095,1.1,1.09,6.393,0.477,0.1
126,1.4,1.31232966603039,0.524,0.462,2.22,2.34,2.24,1.08,5.628,0.414,0.1
136,1.1,1.07468753103145,0.174,0.193,-1.32,3.135,-1.41,0.79,6.016,0.624,3.3
146,1,1.00661862079371,1.261,1.332,1.3,2.483,1.37,1.29,7.392,0.547,2.3
6,4,4.03680829407016,0.281,0.263,4.52,0.582,4.43,0.54,2.776,0.166,0.5
16,9.5,9.34346156527868,1.934,2.042,8.92,0.281,8.74,0.53,3.042,0.131,0.3
26,8.4,8.40246099734509,0.203,0.166,8.72,1.421,8.72,0.7,3.237,0.269,1.5
36,6.5,7.14761211594929,1.808,1.571,6.92,1.512,7.03,0.74,3.869,0.3,1.5
46,4.6,4.2200111391264,1.397,1.566,3.5,1.412,3.21,0.64,4.427,0.286,1.5
56,3.5,2.77022781194503,2.338,2.11,5.98,1.741,6.14,0.81,4.213,0.264,0.3
66,4.3,4.56392539789619,0.664,0.835,1.59,3.789,1.62,0.92,5.287,0.665,3.9
76,3,2.98980431934418,0.338,0.403,4.13,4.054,3.97,1.33,7.745,1.061,4.5
86,2,2.01626538718277,0.435,0.356,2.49,5.184,2.72,1.8,7.018,0.811,0.7
96,1.8,1.5902219266874,0.674,0.484,1.41,3.903,1.66,1.21,6.021,0.626,3.9
106,1.6,1.59741910590266,0.253,0.284,1.46,2.927,1.46,1.38,6.406,0.481,0.1
116,2,2.04310293580937,0.258,0.254,2.29,2.344,2.12,1.01,5.443,0.426,0.5
126,1.4,1.29007554224674,0.524,0.516,0.7,1.234,0.6,0.89,4.756,0.298,0.5
136,1.1,1.11801948890986,0.174,0.153,1.37,2.43,1.7,0.96,5.384,0.421,2.3
146,1,1.06865416382039,1.261,1.39,1.68,3.856,1.83,1.17,7.079,0.855,3.5
6,4,4.07358708834767,0.281,0.297,3.45,0.107,3.5,0.58,2.826,0.245,0.3
16,9.5,10.0249202655451,1.934,1.998,9.96,0.607,10.1,0.54,2.81,0.131,0.3
26,8.4,8.39003265664228,0.203,0.227,8.47,1.353,8.36,0.56,3.271,0.346,1.3
36,6.5,6.53647848849599,1.808,1.583,5.45,1.032,5.36,0.72,3.259,0.251,0.3
46,4.6,4.74139890964807,1.397,1.53,6,1.29,5.99,0.59,3.296,0.284,1.3
56,3.5,3.33527578915709,2.338,2.457,2.87,4.471,3.13,0.84,5.781,0.712,4.5
66,4.3,4.22249705435119,0.664,0.753,5.78,1.146,5.94,1.13,7.149,0.499,0.7
76,3,2.9401609850162,0.338,0.335,0.72,3.889,0.91,1.1,6.283,0.634,0.1
86,2,2.08747311994109,0.435,0.373,2.94,2.494,2.89,1.41,5.524,0.312,2.7
96,1.8,1.85612114275686,0.674,0.634,1.16,0.979,0.99,0.77,6.042,0.518,0.3
106,1.6,1.60948645797257,0.253,0.27,1.47,2.102,1.47,1.15,5.723,0.397,0.1
116,2,2.02263787719242,0.258,0.256,3.29,2.729,3.27,0.95,5.957,0.537,2.9
126,1.4,1.51151277540822,0.524,0.526,1.41,2.254,1.18,0.97,5.961,0.557,0.1
136,1.1,1.08790986967954,0.174,0.197,0.82,1.326,0.74,1.04,5.932,0.429,1.1
146,1,1.21304817950995,1.261,1.325,0.44,1.767,0.49,1.12,6.273,0.482,1.7
6,4,3.99127896582973,0.281,0.263,4.82,1.563,4.66,0.5,2.75,0.269,1.5
16,9.5,10.1131481327195,1.934,1.858,9.42,1.153,9.39,0.55,3.318,0.243,1.3
26,8.4,8.40651761851685,0.203,0.252,7.88,1.133,7.99,0.64,3.227,0.243,0.5
36,6.5,7.37296229612119,1.808,1.784,7.15,1.126,7.15,0.58,3.403,0.276,0.7
46,4.6,4.56743359624397,1.397,1.285,5.06,2.761,4.95,0.77,4.575,0.492,2.7
56,3.5,3.69441277168512,2.338,2.203,2.8,1.537,2.83,1.09,5.424,0.373,1.3
66,4.3,4.11120939906699,0.664,0.494,3.05,2.14,2.89,1.25,6.098,0.442,1.9
76,3,3.00140081367443,0.338,0.364,4.97,2.33,5.11,0.96,5.888,0.415,0.7
86,2,2.0530572984896,0.435,0.363,1.06,1.953,0.91,0.79,6.055,0.375,2.1
96,1.8,1.79589628432829,0.674,0.797,2.06,3.139,2.18,1.1,7.21,0.647,2.9
106,1.6,1.64716628845197,0.253,0.285,1.92,4.062,2.14,1.17,6.489,0.837,0.7
116,2,2.03731806969038,0.258,0.219,1.23,2.688,1.27,0.87,5.77,0.655,2.5
126,1.4,1.40607247835733,0.524,0.552,2.69,2.193,2.74,0.99,6.278,0.505,0.5
136,1.1,1.11702926756423,0.174,0.216,0.86,0.3,0.46,0.8,5.519,0.434,1.3
146,1,0.837069273796317,1.261,1.214,-0.34,4.379,-0.1,1.07,6.694,0.74,4.5
6,4,4.06050359548457,0.281,0.297,4.14,0.432,4.14,0.6,2.732,0.152,0.1
16,9.5,9.43722172690971,1.934,1.905,9.15,0.2,9.33,0.54,2.707,0.172,0.5
26,8.4,8.42564174821472,0.203,0.173,8.63,2.142,8.75,0.59,3.465,0.27,2.1
36,6.5,6.55948584001431,1.808,1.797,7.06,0.673,7.04,0.89,4.166,0.369,0.3
46,4.6,4.70045152162321,1.397,1.439,3.39,1.513,3.35,0.74,4.395,0.381,1.5
56,3.5,3.57161788382905,2.338,2.239,4.2,2.358,4.29,1.16,5.29,0.288,2.5
66,4.3,4.19994239023968,0.664,0.573,3.94,1.791,4.18,0.91,5.29,0.437,0.7
76,3,2.89502655826245,0.338,0.369,3.03,2.031,3.12,0.57,4.943,0.384,0.1
86,2,2.07075290138254,0.435,0.44,2.74,2.409,3.08,0.96,4.797,0.426,2.5
96,1.8,1.40252503306066,0.674,0.594,0.07,5.168,-0.29,1.63,7.601,0.964,4.7
106,1.6,1.5260817793605,0.253,0.284,3.17,5.201,3.58,1.2,7.626,0.866,1.3
116,2,1.91917746577308,0.258,0.284,0.62,2.129,0.55,0.99,5.576,0.475,1.9
126,1.4,1.41893029166495,0.524,0.575,3.81,2.391,3.95,0.88,5.685,0.441,0.1
136,1.1,1.07854354477583,0.174,0.178,0.79,2.064,0.79,0.95,5.681,0.464,1.9
146,1,1.49392658275766,1.261,1.519,-0.28,1.949,-0.18,1.12,5.421,0.382,0.1
6,4,3.9616033474776,0.281,0.314,3.74,0.096,3.64,0.44,2.297,0.109,0.3
16,9.5,9.04325164764935,1.934,2.284,9.93,1.798,9.99,0.51,2.918,0.309,1.7
26,8.4,8.47488521398427,0.203,0.187,7.93,1.478,7.98,0.5,3.121,0.362,0.1
36,6.5,6.40380338214167,1.808,1.595,6.93,2.309,6.9,0.77,3.486,0.36,2.3
46,4.6,4.80378361457574,1.397,1.521,4.48,2.317,4.38,0.75,4.935,0.391,2.3
56,3.5,3.40517812712617,2.338,2.529,4.02,3.497,3.85,1.14,6.295,0.672,3.7
66,4.3,4.2406505655126,0.664,0.646,2.15,1.835,2.36,1.09,6.879,0.372,0.5
76,3,3.06388950705051,0.338,0.314,5.24,0.941,5.27,1.19,6.728,0.417,0.1
86,2,1.82183131744497,0.435,0.509,0.99,0.742,0.94,1.53,6.571,0.361,0.3
96,1.8,1.79135163469271,0.674,0.638,3.16,1.995,3.19,1.16,6.098,0.515,0.5
106,1.6,1.61755218051346,0.253,0.321,-0.26,0.471,-0.48,1.02,5.814,0.373,1.1
116,2,2.01681303162649,0.258,0.265,4.21,0.924,4.33,1.38,5.806,0.468,0.5
126,1.4,1.32750628839234,0.524,0.564,-0.29,2.048,-0.2,0.79,5.498,0.438,0.3
136,1.1,1.11752025609408,0.174,0.17,2.5,1.634,2.63,0.87,4.96,0.356,1.5
146,1,1.37571679045972,1.261,1.079,0.03,0.321,0.19,0.93,5.499,0.332,0.5
6,4,4.01063288457551,0.281,0.27,4.19,1.338,4.19,0.33,2.526,0.214,0.1
16,9.5,9.15664307009912,1.934,1.893,9.41,2.706,9.44,0.54,3.406,0.505,2.7
26,8.4,8.4008919252479,0.203,0.186,7.66,1.604,7.79,0.9,4.29,0.308,0.1
36,6.5,6.70865100292388,1.808,1.565,6.92,1.185,6.84,0.73,3.972,0.304,0.9
46,4.6,4.67476682570051,1.397,1.465,5.07,1.083,4.9,0.84,4.147,0.25,1.1
56,3.5,3.50328234312603,2.338,2.765,2.73,1.592,2.81,0.67,4.728,0.362,1.7
66,4.3,4.26254201589118,0.664,0.757,4.61,1.167,4.73,0.99,4.995,0.275,1.5
76,3,2.99736505331085,0.338,0.288,4.16,1.293,4.18,1.08,5.211,0.406,1.5
86,2,2.09472341269856,0.435,0.524,1.86,1.213,1.89,0.72,5.526,0.347,0.9
96,1.8,1.77704556822164,0.674,0.708,1.16,0.059,1.06,1.26,6.01,0.282,0.1
106,1.6,1.62881336698243,0.253,0.267,2.54,3.477,3,0.84,6.781,0.59,3.7
116,2,2.06241026745529,0.258,0.261,0.99,2.528,0.6,1.37,7.057,0.436,0.3
126,1.4,1.36858470211516,0.524,0.427,2.56,2.06,2.55,1.2,6.414,0.518,0.1
136,1.1,1.1266577544659,0.174,0.193,0.01,1.999,-0.16,1.14,6.079,0.47,2.1
146,1,0.617810882726732,1.261,1.594,2.56,2.364,2.73,1.06,6.023,0.488,0.5
6,4,4.02429339086117,0.281,0.344,4.45,0.887,4.48,0.45,2.319,0.183,0.1
16,9.5,9.24082703255023,1.934,1.476,8.82,1.612,8.8,0.4,2.579,0.306,1.5
26,8.4,8.41024814264573,0.203,0.229,9.12,0.083,9.1,0.43,3.113,0.213,0.3
36,6.5,7.26253800803213,1.808,1.962,7.14,1.804,6.85,0.63,3.338,0.269,1.9
46,4.6,5.03844557259229,1.397,1.582,3.18,1.855,3.21,0.84,4.505,0.41,1.9
56,3.5,2.66924951914614,2.338,2.198,3.4,3.391,3.67,0.93,5.905,0.542,3.1
66,4.3,4.25781234812751,0.664,0.696,5.03,2.288,5.22,1.08,6.51,0.388,0.3
76,3,3.03111629469576,0.338,0.292,3.19,2.003,3.08,0.93,5.684,0.429,0.1
86,2,2.03099985312296,0.435,0.407,2.17,3.175,2.05,0.93,6.197,0.396,3.1
96,1.8,1.73227835618862,0.674,0.843,2.44,1.278,3,1.38,6.753,0.473,0.5
106,1.6,1.55694167694141,0.253,0.271,0.02,3.235,0.23,1.14,6.184,0.62,0.1
116,2,1.98425604039283,0.258,0.272,1.67,1.631,1.76,1.07,5.585,0.402,1.7
126,1.4,1.38230775282464,0.524,0.437,3.21,2.48,3.39,1.09,5.42,0.357,0.5
136,1.1,1.11631879463809,0.174,0.144,0.25,2.584,0.08,1.25,5.546,0.455,2.5
146,1,1.33255675136883,1.261,1.34,1.17,1.63,1.03,1.07,5.855,0.367,0.5
6,4,4.00116004650553,0.281,0.256,3.91,1.407,3.86,0.48,2.599,0.245,0.1
16,9.5,8.94752331682697,1.934,2.274,9.32,2.215,9.19,0.5,3.138,0.309,2.1
26,8.4,8.41463786107202,0.203,0.227,9.46,1.394,9.56,0.61,3.454,0.29,0.3
36,6.5,6.82889736226192,1.808,1.739,5.93,1.811,5.73,0.68,3.864,0.356,1.5
46,4.6,4.76909811767646,1.397,1.719,4.26,1.645,4.18,0.68,4.482,0.322,1.9
56,3.5,2.78382466200548,2.338,2.438,3.38,3.62,3.24,1.1,5.955,0.562,3.7
66,4.3,4.39320209437108,0.664,0.711,5.2,3.285,4.96,1.15,6.184,0.551,0.3
76,3,3.03185747415073,0.338,0.272,1.61,1.309,1.46,1.02,5.313,0.443,1.5
86,2,2.07001048003574,0.435,0.393,1.93,1.467,1.93,1.11,5.766,0.382,1.7
96,1.8,1.70067075194968,0.674,0.641,3.86,2.408,3.96,1.35,6.269,0.383,2.7
106,1.6,1.62838991155411,0.253,0.254,-0.88,3.183,-0.58,0.97,6.065,0.523,0.5
116,2,2.01943322443025,0.258,0.3,3.1,0.913,2.93,0.91,5.304,0.398,0.9
126,1.4,1.25831600422477,0.524,0.5,2.36,3.656,2.24,1.29,6.512,0.82,3.7
136,1.1,1.13056350337621,0.174,0.172,0.16,3.487,0.34,1.34,6.557,0.682,0.1
146,1,0.735630938835213,1.261,1.358,1.32,4.98,1.12,1.34,7.508,0.79,4.9
6,4,3.975280379163,0.281,0.254,4,1.417,3.95,0.52,2.574,0.173,0.3
16,9.5,10.433659324056,1.934,2.261,9.04,2.501,9.09,0.49,3.312,0.429,2.5
26,8.4,8.42425786630231,0.203,0.185,8.16,1.336,8.53,0.72,4.239,0.275,1.5
36,6.5,6.72497925454673,1.808,1.462,7.13,2.191,7.12,0.61,3.953,0.441,0.5
46,4.6,4.66259624536667,1.397,1.357,4.78,1.507,4.39,0.59,3.734,0.28,1.3
56,3.5,3.00552579962241,2.338,2.381,2.43,3.233,2.44,0.91,5.185,0.508,3.1
66,4.3,4.14144196028208,0.664,0.629,5.55,2.24,5.29,0.86,5.729,0.54,0.3
76,3,2.87090282814169,0.338,0.369,3.7,1.988,3.53,1.06,5.584,0.423,1.9
86,2,1.91556185298191,0.435,0.44,1.02,1.805,0.98,1.22,6.152,0.468,1.3
96,1.8,1.57690714968171,0.674,0.609,2.4,1.662,2.36,0.96,5.922,0.48,0.5
106,1.6,1.55495550534539,0.253,0.279,2.01,2.078,2.11,0.97,5.452,0.404,0.7
116,2,1.9059680568736,0.258,0.248,1.28,2.483,1.69,1.04,5.726,0.579,2.7
126,1.4,1.54288016794412,0.524,0.526,-0.85,3.17,-0.99,1.33,6.748,0.515,3.3
136,1.1,1.11380635039145,0.174,0.175,2.83,1.706,3.7,0.95,7.968,0.591,1.9
146,1,1.3202125077987,1.261,1.285,1.01,4.271,0.99,1.23,6.824,0.752,0.3
6,4,3.9087605325278,0.281,0.292,3.76,1.509,3.72,0.43,2.529,0.305,1.5
16,9.5,9.49606737267042,1.934,1.96,9.9,1.859,9.95,0.7,3.569,0.315,1.9
26,8.4,8.37628603358186,0.203,0.229,8.62,0.53,8.39,0.78,3.919,0.272,0.3
36,6.5,6.09924368269588,1.808,2.039,6.64,1.437,6.49,0.84,4.172,0.308,1.3
46,4.6,4.85209206455112,1.397,1.655,2.1,0.829,1.8,0.76,4.463,0.233,1.1
56,3.5,3.72306598302644,2.338,2.409,4.65,1.144,4.97,0.88,4.642,0.372,1.3
66,4.3,4.32260171990424,0.664,0.684,4.82,3.378,4.86,0.93,5.928,0.608,3.3
76,3,3.02568464346185,0.338,0.329,2.59,3.013,2.84,1.19,5.733,0.518,0.1
86,2,1.9692520905109,0.435,0.473,3.5,0.921,3.5,1.03,5.446,0.331,1.3
96,1.8,1.87863757930756,0.674,0.769,1.72,3.394,1.52,0.93,6.307,0.461,3.3
106,1.6,1.56481965420983,0.253,0.182,0.93,3.504,1.3,0.98,6.458,0.605,0.5
116,2,1.91612161819306,0.258,0.269,3.51,3.379,3.48,0.91,6.129,0.662,3.3
126,1.4,1.49895234050907,0.524,0.454,2.5,2.127,2.47,1.54,7.112,0.528,0.7
136,1.1,1.04848971367999,0.174,0.139,-0.61,2.989,-0.66,0.9,5.841,0.816,0.5
146,1,1.37086455892174,1.261,1.509,-0.09,2.977,0.23,0.87,5.739,0.563,2.9
6,4,3.95660520539824,0.281,0.23,4.01,0.685,3.93,0.37,2.258,0.167,0.1
16,9.5,9.26328136820168,1.934,1.752,8.71,2.15,8.57,0.56,3.004,0.427,2.3
26,8.4,8.42078368538938,0.203,0.238,9.42,0.457,9.29,0.57,3.606,0.236,0.3
36,6.5,6.55806832746167,1.808,1.34,7.02,1.359,6.95,0.61,3.777,0.345,1.3
46,4.6,4.55241597462751,1.397,1.726,4.19,0.59,4.25,0.79,4.049,0.292,0.5
56,3.5,3.44723342363541,2.338,2.129,2.77,3.58,3,0.9,5.233,0.636,3.7
66,4.3,4.4561290081043,0.664,0.719,3.98,1.835,3.99,1.11,6.237,0.464,0.3
76,3,2.95110930806704,0.338,0.347,3.44,4.33,3.98,1.38,7.416,0.545,4.7
86,2,1.87258304802665,0.435,0.416,2.86,4.134,2.75,1.5,7.6,0.782,1.1
96,1.8,2.04068586003167,0.674,0.567,2.29,1.966,2.54,0.89,6.557,0.709,1.9
106,1.6,1.61345662954726,0.253,0.223,1.74,1.187,1.41,1.19,7.124,0.463,0.7
116,2,2.01428180813091,0.258,0.294,0.76,1.407,0.74,1.08,6.509,0.417,0.5
126,1.4,1.39865007229003,0.524,0.457,0.42,2.739,0.35,1.14,6.026,0.556,0.5
136,1.1,1.11067225532432,0.174,0.222,1.65,3.523,1.52,0.93,6.292,0.493,3.3
146,1,0.885503581099647,1.261,1.057,2,2.115,2.19,0.99,7.029,0.549,0.1
6,4,4.11198076219403,0.281,0.254,4.19,0.542,4.1,0.41,2.291,0.144,0.1
16,9.5,9.11910717129552,1.934,1.799,9.49,1.494,9.47,0.54,2.702,0.205,1.5
26,8.4,8.39288314110539,0.203,0.175,8.41,1.321,8.47,0.61,3.39,0.33,1.3
36,6.5,6.79345786689182,1.808,1.742,6.69,2.433,6.57,0.75,4.13,0.488,2.5
46,4.6,4.49153733692437,1.397,1.75,4.87,1.532,4.97,0.89,4.647,0.456,0.3
56,3.5,4.20234907520472,2.338,2.676,2.71,2.584,2.59,0.87,5.186,0.517,2.5
66,4.3,4.4476082884566,0.664,0.626,3.62,0.732,3.59,1.13,5.817,0.331,0.7
76,3,2.92942363626562,0.338,0.347,3.43,1.556,3.24,1.09,5.497,0.41,0.7
