"t","igr.mu.obs","igr.mu.sample","igr.sd.obs","igr.sd.sample","igr.mu.pred.EM1","igr.sd.pred.EM1","igr.mu.pred.EM2","igr.mu.pred.EM2.dev","igr.sd.pred.EM2","igr.sd.pred.EM2.dev","igr.sd.pred.EM3"
126,1.4,1.48320920528217,0.595,0.594,-0.64,3.93,-0.56,1.46,10.52,0.855,0.7
136,1.1,1.16800819676754,0.303,0.307,3.13,4.017,2.78,2.02,10.761,1.135,4.3
146,1,1.0184520973815,0.18,0.209,2.02,1.612,1.96,2.34,10.498,0.625,0.9
6,4,3.69802003448245,1.182,1.143,3.62,0.398,3.7,0.63,2.752,0.216,0.5
16,9.5,9.26111486023098,2.776,2.684,10.1,3.109,10.13,0.73,4.095,0.465,3.1
26,8.4,8.51486107835533,0.298,0.258,7.82,0.515,7.9,0.98,5.168,0.341,0.3
36,6.5,6.25589537857845,7.727,7.805,8.52,6.454,9.11,1.79,8.565,1.096,4.9
46,4.6,4.80093539881912,1.689,1.582,2.99,5.181,3.08,2.7,11.38,0.938,4.9
56,3.5,3.09088279791699,4.608,5.73,5,3.328,4.51,2.51,12.316,0.854,0.9
66,4.3,4.50108844615797,0.686,0.654,6.65,2.247,6.52,1.91,11.489,0.914,0.1
76,3,2.92449507803286,2.803,2.449,1.38,4.975,0.36,2.42,12.667,1.31,4.7
86,2,2.08401878139112,1.755,1.5,0.96,5.586,1.02,2.49,12.256,1.367,0.5
96,1.8,1.80358501330245,0.416,0.375,1.57,3.548,1.85,2.02,11.35,0.747,3.9
106,1.6,0.981559484258592,2.572,2.202,1.47,2.582,1.6,2.59,12.048,0.954,1.1
116,2,2.11448293136644,1.293,1.282,1.2,2.646,0.24,1.87,11.284,0.877,0.9
126,1.4,1.14953302787767,0.595,0.535,1.42,11.323,0.31,2.71,15.936,1.673,4.5
136,1.1,1.06440067176558,0.303,0.246,2.19,11.095,1.96,2.66,15.307,1.601,1.5
146,1,0.997104793347129,0.18,0.169,-0.47,7.566,-0.59,2.62,14.24,1.502,4.9
6,4,3.88776410222314,1.182,1.058,2.77,1.635,2.86,0.58,2.677,0.356,1.7
16,9.5,9.66445502640086,2.776,2.864,9.87,2.768,10.03,0.79,4.238,0.517,2.9
26,8.4,8.41854258816655,0.298,0.327,9.13,1.696,9.13,0.89,4.616,0.352,0.1
36,6.5,4.3207554893167,7.727,6.828,5.73,7.91,5.59,1.74,9.349,1.062,4.9
46,4.6,4.55545607958083,1.689,1.868,7.15,2.918,7.33,2.91,12.104,0.876,1.7
56,3.5,4.6805717235246,4.608,4.495,5.58,4.635,5.67,1.72,12.011,0.749,1.5
66,4.3,4.36087289036456,0.686,0.683,0.8,3.056,1.24,1.99,11.135,0.67,2.7
76,3,3.08581521927703,2.803,2.574,3.76,10.113,3.75,2.95,15.226,1.881,4.9
86,2,2.23669902483686,1.755,1.371,2.17,8.492,1.65,2.13,16.048,1.192,1.1
96,1.8,1.85453453618633,0.416,0.439,0.33,3.927,0.3,2.51,13.552,1.024,0.9
106,1.6,1.96079125562814,2.572,3.296,2.5,3.382,1.81,2.36,13.917,1.112,3.1
116,2,2.2675049734149,1.293,0.862,3.37,6.326,3.9,2.31,11.929,1.352,0.7
126,1.4,1.4425047028088,0.595,0.609,1.54,6.399,2.02,2.2,11.997,1.053,4.9
136,1.1,1.17665870129486,0.303,0.31,2.53,9.003,2.96,2.97,15.964,0.975,4.7
146,1,0.971283729225229,0.18,0.2,0.12,10.771,1.22,2.56,15.549,2.007,1.5
6,4,4.10490245437922,1.182,1.033,3.71,2.153,3.82,0.57,3.56,0.318,2.3
16,9.5,9.63517157832833,2.776,2.394,10.11,3.326,10.12,0.91,5.29,0.635,3.3
26,8.4,8.38774064754843,0.298,0.263,8.28,2.995,8.19,1.03,5.624,0.574,0.1
36,6.5,6.61632131187152,7.727,6.938,6.92,7.055,7.21,1.88,7.981,0.94,4.9
46,4.6,4.67327944359232,1.689,1.774,0.84,2.806,0.15,2.11,10.53,0.702,1.1
56,3.5,3.43911479163674,4.608,3.91,6.77,7.753,6.02,2.37,12.436,1.246,4.9
66,4.3,4.18739851544629,0.686,0.647,6.67,2.637,6.44,3.16,15.06,1.092,3.5
76,3,2.90460258085102,2.803,2.729,-1.29,6.513,-1.76,2.29,14.251,1.168,1.3
86,2,1.56570780926727,1.755,1.83,5.48,1.853,5.34,2.6,12.134,0.732,1.1
96,1.8,1.79594089288787,0.416,0.366,0.38,3.844,0.2,2.3,12.996,0.718,3.3
106,1.6,1.64555046396811,2.572,2.547,3.52,4.5,3.75,2.31,12.761,0.986,0.7
116,2,2.06472916363377,1.293,1.474,-0.67,4.228,-0.61,2.54,13.01,0.984,4.7
126,1.4,1.42305461493256,0.595,0.627,1.66,7.328,1.36,2.5,11.312,1.275,1.1
136,1.1,1.05767644096868,0.303,0.281,0.16,2.981,0.46,1.78,9.524,0.751,2.5
146,1,1.00475336695219,0.18,0.178,2.42,9.575,2.38,2.16,13.514,1.573,4.9
6,4,4.00693492041832,1.182,1.046,4.35,1.002,4.43,0.29,2.539,0.161,0.9
16,9.5,9.75014827178419,2.776,2.446,9.3,2.93,9.39,0.81,3.838,0.425,2.9
26,8.4,8.43988031003192,0.298,0.24,7.1,1.037,6.99,0.99,4.901,0.313,0.3
36,6.5,6.21713077721826,7.727,6.845,3.84,13.008,4.41,2.35,14.431,2.15,4.7
46,4.6,4.90699396830577,1.689,1.6,6.47,11.796,6.53,2.39,14.4,2.111,0.5
56,3.5,3.75260161098481,4.608,5.307,5.14,8.905,5,2.31,13.021,1.215,4.9
66,4.3,4.29063922120221,0.686,0.732,5.9,4.47,5.77,2.89,15.809,1.245,0.5
76,3,2.61152978565645,2.803,2.106,1.92,5.49,1.84,2.53,13.023,0.976,0.5
86,2,1.94912940846359,1.755,1.586,2.82,2.768,2.96,2.04,12.357,0.982,3.3
96,1.8,1.66536054973544,0.416,0.482,1.35,4.711,0.8,2.58,11.506,0.918,0.5
106,1.6,1.20846232227716,2.572,3.067,3.19,4.04,2.95,2.18,11.527,0.693,4.9
116,2,2.23963354454986,1.293,1.2,-0.97,8.473,-0.4,2.63,14.079,1.339,4.9
126,1.4,1.36670191007458,0.595,0.55,2.94,7.011,3.66,3.21,16.026,0.883,0.9
136,1.1,0.985258540021858,0.303,0.355,0.65,1.916,-0.12,2.47,13.417,1,1.1
146,1,1.02435185475957,0.18,0.185,4.32,3.275,4.22,2.62,13.406,0.772,0.3
6,4,4.41044843149129,1.182,1.087,3.48,1.662,3.36,0.55,2.713,0.235,1.7
16,9.5,9.64523622710671,2.776,2.162,11.57,3.122,11.73,0.93,4.492,0.561,3.1
26,8.4,8.42040599690806,0.298,0.375,6.78,2.281,6.53,0.84,5.945,0.391,2.3
36,6.5,5.52592347826174,7.727,7.288,9.24,4.285,8.7,1.56,7.355,0.725,4.5
46,4.6,4.36457700923382,1.689,1.882,3.27,0.87,3.36,1.26,8.613,0.519,0.9
56,3.5,3.10818708634951,4.608,6.188,3.44,2.879,3.58,1.6,9.366,0.754,2.7
66,4.3,4.36735690276338,0.686,0.715,0.99,10.808,1.07,2.43,14.636,1.445,4.9
76,3,2.90178172486006,2.803,2.385,4.99,9.563,5.16,3.16,15.526,1.582,2.1
86,2,1.31941169882147,1.755,1.902,2.05,7.994,1.49,2.52,14.532,1.279,4.9
96,1.8,1.73326426547557,0.416,0.356,-0.12,8.983,-0.64,2.69,13.523,1.415,3.1
106,1.6,1.66722340073084,2.572,2.467,3.61,8.398,3.52,2.62,13.193,1.606,4.9
116,2,2.11269881310628,1.293,1.037,6.31,7.56,6.84,2.42,13.699,1.28,2.9
126,1.4,1.09175210832887,0.595,0.497,1.9,3.272,3.22,2.51,11.811,0.597,3.5
136,1.1,1.11157805147066,0.303,0.289,-5.48,1.795,-4.72,2.28,12.625,0.913,1.1
146,1,0.93386162193451,0.18,0.173,5.54,9.247,5.25,3.1,15.206,1.495,4.9
6,4,3.68260141593265,1.182,1.008,4.23,0.85,4.32,0.53,3.059,0.203,0.5
16,9.5,9.14995558070009,2.776,2.8,10.38,3.23,10.53,0.91,4.548,0.625,3.3
26,8.4,8.45541352164217,0.298,0.362,7.79,2.005,7.85,0.87,4.993,0.357,0.1
36,6.5,5.90005495601192,7.727,8.044,5.29,7.679,5.27,1.53,8.877,1.224,4.9
46,4.6,4.80496488588751,1.689,1.654,4.7,2.147,4.27,2.15,11.124,0.77,0.5
56,3.5,5.48763433627072,4.608,4.297,8.02,3.269,7.56,2.29,10.92,0.752,0.1
66,4.3,4.29778502709456,0.686,0.678,1.93,6.097,1.51,1.91,12.164,1.262,4.9
76,3,3.21346501759963,2.803,2.716,1.76,3.644,2.05,2.61,13.344,0.872,0.5
86,2,1.66880430802752,1.755,1.375,4.81,0.612,4.77,2.25,12.533,0.657,1.9
96,1.8,1.87140249711475,0.416,0.468,1.66,5.497,1.63,2.37,13.835,1.169,4.9
106,1.6,1.20153377498631,2.572,2.249,3.45,6.774,3.17,2.37,13.683,1.108,1.5
116,2,2.56141896807869,1.293,1.144,-0.73,10.927,-0.64,2.77,15.54,1.811,4.1
126,1.4,1.43386116925902,0.595,0.617,-0.7,10.505,-1.3,3.57,16.227,1.909,1.7
136,1.1,1.11625305081388,0.303,0.352,4.51,4.911,3.98,1.5,11.113,0.898,0.9
146,1,0.973681487860526,0.18,0.163,-1.47,7.529,-1.63,2.44,12.456,1.18,4.7
6,4,3.92688840604874,1.182,1.001,4.19,2.162,4.26,0.6,3.081,0.394,2.1
16,9.5,10.5634560783259,2.776,2.994,9.5,2.374,9.51,0.7,4.398,0.488,2.5
26,8.4,8.41532634640504,0.298,0.314,7.99,2.198,8.17,1.14,5.529,0.482,2.1
36,6.5,7.40849919989899,7.727,7.075,7.76,6.466,7.56,1.63,8.677,0.901,4.9
46,4.6,4.43266204126599,1.689,2.054,2.23,10.929,1.69,2.72,15.268,1.49,4.9
56,3.5,1.73014423794225,4.608,5.614,2.2,10.409,2.24,2.35,16.093,1.906,1.1
66,4.3,4.20449741313856,0.686,0.638,9.35,0.531,8.99,2.45,11.86,0.835,0.7
76,3,2.75758240098331,2.803,3.282,2.33,6.414,2.61,2.22,13.503,1.114,4.9
86,2,2.32713110013716,1.755,1.678,2.13,1.951,2.25,2.43,14.674,0.915,1.7
96,1.8,1.83658828849886,0.416,0.407,3.15,5.42,3.21,2.35,13.94,1.102,0.5
106,1.6,2.56804531825443,2.572,2.763,-1.92,1.17,-2.04,2.36,12.266,0.947,1.9
116,2,2.05227987666972,1.293,1.731,1.14,11.487,1.4,2.97,17.253,2.071,4.5
126,1.4,1.34809437740683,0.595,0.754,2.22,12.45,2.95,2.86,16.835,2.211,3.7
136,1.1,1.12220480807215,0.303,0.285,3.04,3.605,2.55,1.65,11.085,0.973,4.3
146,1,1.01243447944775,0.18,0.174,0.3,2.269,0.75,2.13,11.695,0.781,2.3
6,4,3.71664299705131,1.182,1.249,4.69,1.134,4.65,0.53,2.54,0.198,0.1
16,9.5,9.49020602023426,2.776,2.792,9.35,3.267,9.37,0.61,3.989,0.44,3.3
26,8.4,8.33198218233695,0.298,0.312,7.72,1.346,7.88,1.11,5.14,0.321,1.3
36,6.5,6.58142865560566,7.727,7.174,10.5,6.977,10.72,1.41,8.738,1.186,4.9
46,4.6,4.62173171705907,1.689,1.875,0.66,5.158,0.23,2.28,12.16,0.674,4.9
56,3.5,3.76572122297232,4.608,6.019,3.67,2.603,3.66,2.73,13.226,0.67,0.7
66,4.3,4.32051714919617,0.686,0.655,4.63,4.66,5.07,2.29,11.417,0.752,0.9
76,3,3.09259736798122,2.803,2.838,4.2,3.871,3.95,2.28,11.138,0.885,3.9
86,2,1.53632873817968,1.755,1.765,4.62,3.129,4.58,2.18,12.77,0.725,3.5
96,1.8,1.77841254671155,0.416,0.331,-0.41,2.758,-0.05,2.46,13.04,1.227,2.3
106,1.6,2.32887575860619,2.572,2.37,-0.14,8.188,-0.13,3.05,15.995,1.294,4.9
116,2,1.53814417103804,1.293,1.479,3.33,8.19,3.41,2.55,16.026,1.769,2.1
126,1.4,1.67220650184078,0.595,0.446,1.29,4.684,1.79,2.47,12.717,0.984,0.3
136,1.1,1.01960063219832,0.303,0.297,3.51,2.728,3.48,2.5,11.948,0.712,0.5
146,1,0.995443586531998,0.18,0.13,-0.63,6.079,-0.83,1.78,12.825,1.092,4.9
6,4,4.4797825224054,1.182,1.184,4.23,1.159,4.2,0.53,3.052,0.284,1.1
16,9.5,9.15851861452466,2.776,2.826,10.38,2.59,10.47,0.81,4.242,0.43,2.5
26,8.4,8.39158866089172,0.298,0.351,7.1,0.373,6.96,1.09,4.877,0.341,0.9
36,6.5,7.48219602065496,7.727,7.588,6.5,7.036,7.06,1.67,8.467,1.097,4.9
46,4.6,4.78472179775624,1.689,1.92,4.88,2.34,4.67,2.35,11.338,0.936,2.5
56,3.5,2.87820311961596,4.608,5.638,4.49,5.52,3.81,1.63,12.384,1.111,4.9
66,4.3,4.08411735226637,0.686,0.657,5.48,6.039,5.32,2.06,12.293,1.645,0.3
76,3,3.19561773878211,2.803,3.21,-1.82,4.037,-1.82,2.43,11.582,0.808,3.9
86,2,2.60745884487755,1.755,1.647,4.15,5.217,4.93,2.11,11.14,1.053,1.1
96,1.8,1.92444634469922,0.416,0.362,7.9,4.514,7.7,2.08,10.199,0.909,4.7
106,1.6,1.69199884028404,2.572,2.441,0.38,2.595,1.24,2.65,11.844,0.773,2.5
116,2,1.86979224945058,1.293,1.382,-0.74,2,-0.33,2.49,12.414,0.668,1.3
126,1.4,1.39576263820403,0.595,0.669,3.07,6.368,3.66,2.39,13.134,0.928,4.9
136,1.1,1.13748369345869,0.303,0.332,-4.53,6.667,-3.89,3.27,16.582,1.127,4.5
146,1,1.00879132637294,0.18,0.135,3.36,9.707,3.57,2.67,14.344,1.416,0.7
6,4,4.03368039179648,1.182,0.88,4.55,1.597,4.61,0.5,2.52,0.314,1.5
16,9.5,9.70815631478549,2.776,3.231,9.04,2.096,9.05,0.63,3.785,0.422,2.1
26,8.4,8.40291165891834,0.298,0.316,8.28,2.806,8.5,1.01,4.931,0.518,2.7
36,6.5,5.7071441862525,7.727,5.39,6.68,7.549,7.01,1.87,9.251,1,4.7
46,4.6,4.16372343986184,1.689,1.582,4.32,4.876,4.29,1.93,11.253,0.691,0.7
56,3.5,3.81020500777308,4.608,3.986,3.87,8.166,3.69,1.69,12.205,1.495,4.9
66,4.3,4.35180853054052,0.686,0.667,3.97,3.891,3.96,2.41,14.356,0.926,0.1
76,3,2.88044660217509,2.803,3.389,2.59,2.605,2.21,2.54,13.961,0.809,1.1
86,2,1.84731157131477,1.755,1.326,4.93,6.727,5.32,2.44,11.638,1.167,0.7
96,1.8,1.88738432611607,0.416,0.377,3.87,4.89,3.83,2.05,11.061,0.926,4.7
106,1.6,1.96558441359301,2.572,2.339,-3.03,4.299,-2.73,2.82,12.726,0.72,4.3
116,2,1.8816431358494,1.293,1.229,2.55,5.288,2.67,2.16,12.96,0.883,0.7
126,1.4,1.34299843208803,0.595,0.648,8.24,4.009,8.04,1.94,11.616,0.843,3.9
136,1.1,1.17251599086807,0.303,0.336,-3.56,9.822,-3.44,3.02,16.217,1.75,4.9
146,1,0.992228567955361,0.18,0.197,-2.01,8.593,-2,3.3,16.905,1.529,0.5
6,4,4.43529113771387,1.182,1.012,3.64,1.874,3.61,0.59,2.762,0.323,1.9
16,9.5,8.84529836534785,2.776,2.896,10.24,3.136,10.33,0.83,4.564,0.453,3.1
26,8.4,8.43982986717459,0.298,0.262,6.65,1.484,6.37,1,5.353,0.317,0.1
36,6.5,5.77715524384988,7.727,8.709,8.2,7.788,8.21,1.73,9.394,1.081,4.9
46,4.6,5.06511218389404,1.689,1.562,0.83,10.926,0.71,3,16.058,1.766,4.9
56,3.5,2.87599427028747,4.608,5.435,10,11.866,10.38,2.79,14.624,1.977,1.7
66,4.3,4.17812557026508,0.686,0.758,-1.83,6.369,-2.07,2.35,12.202,0.873,4.9
76,3,2.90523338764236,2.803,2.462,4.6,4.2,4.23,2.43,12.341,1.102,0.1
86,2,2.01414660435306,1.755,1.614,0.21,3.543,-0.42,2.35,11.25,0.826,1.7
96,1.8,1.77241201526463,0.416,0.338,5.3,2.802,5.69,2.27,11.228,0.716,3.1
106,1.6,1.05328261139779,2.572,1.766,3.5,4.832,3.19,1.56,10.287,0.582,1.1
116,2,1.61539746752781,1.293,1.295,0.63,8.404,0.74,2.43,12.29,1.586,4.9
126,1.4,1.45042023129362,0.595,0.547,3.25,2.835,3.27,2.52,14.712,0.91,0.1
136,1.1,1.06343772617934,0.303,0.276,0.35,5.336,0.73,2.72,13.953,0.987,0.5
146,1,1.02048035331336,0.18,0.151,4.07,1.25,4.82,2.33,12.157,0.702,2.3
6,4,3.9950829985088,1.182,1.264,3.53,1.143,3.55,0.37,2.63,0.275,1.1
16,9.5,9.33671114113406,2.776,2.897,10.36,2.328,10.35,0.83,3.762,0.408,2.3
26,8.4,8.43665428242893,0.298,0.31,8.38,1.22,8.65,0.69,4.462,0.339,1.3
36,6.5,4.58275983808058,7.727,7.536,7.65,5.923,7.83,1.75,7.548,1.062,4.9
46,4.6,4.6163798603744,1.689,1.736,1.89,2.166,1.99,1.47,10.15,0.634,1.5
56,3.5,4.82836620337526,4.608,5.306,7.49,6.15,7.3,2.68,12.148,1.579,4.7
66,4.3,4.32853657755928,0.686,0.643,6.3,5.193,6.12,2.12,12.196,0.862,0.5
76,3,2.23933103508745,2.803,3.1,3.64,0.228,3.75,2.37,10.349,0.746,1.3
86,2,1.84386219975814,1.755,2.205,-2.12,3.355,-1.91,1.9,11.849,0.928,3.5
96,1.8,1.72767605282129,0.416,0.385,-2.69,8.794,-2.2,2.45,14.608,1.445,4.7
106,1.6,1.89635943348786,2.572,2.639,3.16,6.062,3.03,2.55,15.719,1.078,1.3
116,2,1.60491647166856,1.293,1.311,3.35,6.202,3.35,2.29,13.296,0.936,0.1
126,1.4,1.42394718905347,0.595,0.629,1.03,3.344,1.47,2.26,12.049,0.854,0.1
136,1.1,1.11064225217346,0.303,0.358,-1.51,3.461,-1.17,1.44,10.1,0.664,0.1
146,1,0.999173490454696,0.18,0.2,7.51,3.676,7.1,1.77,10.366,0.772,3.5
6,4,3.88041268906022,1.182,0.9,3.66,0.984,3.55,0.51,2.823,0.232,0.7
16,9.5,9.54740159722124,2.776,2.358,9.27,2.318,9.18,0.72,3.615,0.435,2.5
26,8.4,8.39031126906497,0.298,0.249,8.04,0.574,8.2,0.72,3.99,0.249,0.3
36,6.5,5.40960702340855,7.727,8.662,6.52,5.844,6.6,1.42,7.407,0.66,4.9
46,4.6,4.87577730365654,1.689,1.777,4.37,6.786,4.47,1.86,10.968,1.189,4.9
56,3.5,3.82845674617556,4.608,5.461,6.58,4.268,7.13,2.7,14.063,1.205,4.3
66,4.3,4.13384986925555,0.686,0.697,-0.09,3.166,-0.86,2.87,14.205,1.059,0.7
76,3,2.9736496760843,2.803,3.074,3.68,7.089,3.33,1.98,12.205,1.325,0.1
86,2,1.62026764019552,1.755,1.868,5.48,5.359,5.4,2.52,10.879,0.786,4.5
96,1.8,1.85777038761365,0.416,0.389,-0.15,2.402,0.14,1.91,11.825,0.861,0.1
106,1.6,1.57212430428581,2.572,2.128,-0.03,1.973,-0.78,2.43,13.125,0.872,0.1
116,2,2.08979793112782,1.293,1.198,6.83,5.397,7.29,2.54,13.237,0.962,4.9
126,1.4,1.38551536252536,0.595,0.446,1.09,5.159,1.15,3.03,15.111,0.929,3.9
136,1.1,0.985451701500317,0.303,0.3,1.34,9.928,0.89,2.26,13.351,1.493,0.1
146,1,0.997328048278678,0.18,0.166,1.34,8.909,1.66,1.92,11.99,1.42,4.9
6,4,4.27310689647764,1.182,1.167,5.67,1.209,5.84,0.52,2.991,0.263,1.1
16,9.5,10.2737466913927,2.776,2.608,8.62,2.594,8.76,0.79,4.203,0.396,2.5
26,8.4,8.3786768786035,0.298,0.3,9.38,1.993,9.19,0.84,5.344,0.381,1.9
36,6.5,5.20391364492178,7.727,6.601,7.45,4.428,7.62,1.59,7.021,0.702,4.3
46,4.6,4.24434150984654,1.689,1.865,4.77,2.425,5.42,1.72,8.596,0.746,2.5
56,3.5,3.90229991981163,4.608,5.167,-0.58,5.445,-0.75,2.05,10.961,1.035,4.9
66,4.3,4.18562517389434,0.686,0.657,12.8,3.64,12.57,2.66,11.96,0.849,3.9
76,3,2.44882819220214,2.803,3.187,0.33,4.863,0.31,2.16,11.851,0.782,1.3
86,2,2.34364279880933,1.755,2.103,0.24,3.198,0.55,1.46,11.894,0.739,2.9
96,1.8,1.77065355866832,0.416,0.454,3.02,2.293,2.66,2.08,12.292,0.718,1.7
106,1.6,1.44748584188684,2.572,2.351,-1.63,4.164,-1.36,1.76,11.169,0.903,0.5
116,2,1.67769266135738,1.293,1.224,0.07,4.704,0.19,2.2,11.737,0.76,4.7
126,1.4,1.21960547516575,0.595,0.583,6.07,6.387,6.53,2.5,14.004,1.276,4.7
136,1.1,0.995947351902487,0.303,0.309,-2.97,7.272,-2.88,3.03,13.611,1.508,0.1
146,1,1.00988360417912,0.18,0.189,2.96,4.941,2.67,2.49,12.603,0.798,4.7
6,4,4.15135483417384,1.182,1.143,3.78,0.123,3.82,0.52,2.87,0.25,0.1
16,9.5,8.69255912959134,2.776,2.771,10.38,2.192,10.5,0.72,3.522,0.402,2.3
26,8.4,8.35290525038222,0.298,0.305,8.04,3.805,7.81,0.93,5.589,0.701,3.9
36,6.5,6.35928099029913,7.727,8.199,9.25,10.238,8.83,1.96,12.156,1.696,4.9
46,4.6,4.3785795804632,1.689,2.048,2.03,9.178,1.91,2.38,13.219,1.424,1.7
56,3.5,2.90257548002975,4.608,5.003,3.91,6.443,4.17,1.98,11.507,1.229,4.9
66,4.3,4.36252916462855,0.686,0.658,4.32,1.731,3.74,2.11,12.235,0.713,0.3
76,3,3.43053591078354,2.803,2.985,0.18,4.633,-0.46,2.04,12.247,0.903,0.7
86,2,1.7374429134758,1.755,1.709,7.41,5.056,7.22,2.1,12.114,0.936,4.9
96,1.8,1.82356557540415,0.416,0.446,-3.29,3.572,-3.43,2.25,13.807,0.919,3.9
106,1.6,0.978469786314695,2.572,2.048,9.14,4.825,9.42,2.68,14.487,0.888,4.1
116,2,2.0179707039221,1.293,1.269,-0.33,7.213,-1.3,3.07,14.502,1.054,1.5
126,1.4,1.51954787701181,0.595,0.555,-0.3,5.749,-1.19,2.04,13.191,0.967,4.7
136,1.1,1.02641868449487,0.303,0.356,0.67,5.777,0.07,3.13,12.845,1.187,1.3
146,1,1.01540293205754,0.18,0.162,2.5,6.401,2.27,2.48,12.799,1.228,4.9
6,4,4.3918979984076,1.182,1.345,3.59,2.067,3.68,0.5,2.793,0.36,2.1
16,9.5,10.1232797356023,2.776,2.244,10.02,2.326,10.07,0.88,4.283,0.389,2.3
26,8.4,8.37999365789065,0.298,0.238,7.22,2.318,7.48,1.18,5.126,0.365,2.1
36,6.5,6.22238390235493,7.727,7.531,8.55,6.917,9.28,1.3,8.744,0.891,4.7
46,4.6,4.99927940100827,1.689,1.692,4.51,1.893,4.59,2.58,10.897,0.64,0.5
56,3.5,5.41495482539824,4.608,4.84,1.34,9.009,1.64,2.13,13.989,1.753,4.9
66,4.3,4.3738674611937,0.686,0.668,4.95,7.941,6.11,2.58,14.67,1.599,2.7
76,3,2.10404058588586,2.803,2.606,6.43,6.935,6.36,2.53,14.684,1.405,4.9
86,2,1.86292856416531,1.755,1.682,-0.21,8.214,0.06,2.39,13.485,1.609,0.9
96,1.8,1.81408059926763,0.416,0.335,2.61,4.201,2.38,2.35,11.42,0.701,3.9
106,1.6,1.60656218160828,2.572,2.386,-0.72,6.669,-0.52,2.45,14.338,1.299,4.9
116,2,2.09716505489598,1.293,1.147,6.01,7.455,7.2,2.08,13.135,1.003,0.5
126,1.4,1.54715861527204,0.595,0.621,-0.03,2.866,-0.33,1.98,11.334,0.541,2.7
136,1.1,1.05539643626483,0.303,0.374,4.36,2.787,4.27,1.87,11.571,0.603,0.5
146,1,0.989018628270751,0.18,0.199,-1.18,3.385,-0.44,2.02,10.621,0.92,0.5
6,4,3.73578804494522,1.182,1.236,3.95,1.501,4.03,0.5,2.546,0.242,1.5
16,9.5,9.14531453090727,2.776,2.669,10.76,2.109,10.87,0.54,3.656,0.476,1.9
26,8.4,8.51172642969646,0.298,0.281,7.53,1.649,7.79,0.73,4.596,0.422,1.7
36,6.5,6.04242755116457,7.727,8.26,2.92,13.005,2.69,2.03,13.778,1.429,4.9
46,4.6,4.02939418925845,1.689,2.104,11.29,11.214,11.85,2.57,15.118,1.791,1.1
56,3.5,2.67355646322239,4.608,5.48,2.56,8.571,2.26,1.87,12.888,1.476,4.9
