"t","igr.mu.obs","igr.mu.sample","igr.sd.obs","igr.sd.sample","igr.mu.pred.EM1","igr.sd.pred.EM1","igr.mu.pred.EM2","igr.mu.pred.EM2.dev","igr.sd.pred.EM2","igr.sd.pred.EM2.dev","igr.sd.pred.EM3"
36,6.5,6.6894185530853,2.845,2.809,5.07,3.053,4.97,1.79,8.399,0.654,2.9
46,4.6,4.08229302018548,2.482,2.2,6.82,2.884,6.41,1.6,8.166,0.703,0.9
56,3.5,6.55005195160387,9.693,8.267,-0.84,7.581,-0.8,2.09,10.738,1.307,4.9
66,4.3,4.29961757027404,0.131,0.141,10.55,3.527,10.7,1.89,12.684,0.97,0.7
76,3,3.01271077717512,0.75,0.788,1.29,3.117,1.66,1.88,13.373,0.746,3.5
86,2,2.00245113026128,0.524,0.409,3.5,1.435,3.45,2.21,13.897,0.798,1.1
96,1.8,1.23783818109055,2.913,2.86,1.5,3.719,0.8,2.38,12.413,0.918,0.5
106,1.6,1.55584376277158,0.382,0.451,-0.08,7.309,-0.38,2.79,13.879,1.356,4.9
116,2,2.12487995438612,1.005,1.185,1.31,9.016,1.67,2.42,13.306,1.378,0.9
126,1.4,1.49494015027039,0.272,0.241,5.79,4.846,5.32,2.12,10.884,0.851,4.5
136,1.1,1.16623676871755,1.443,1.035,-4.14,3.139,-4.18,1.69,11.6,0.857,1.1
146,1,1.0686769530538,2.61,2.129,1.85,7.901,1.35,2.4,13.342,1.271,4.1
6,4,4.56645966324553,3.355,3.295,3.94,2.786,3.94,0.66,3.811,0.407,2.9
16,9.5,9.57064134165036,4.321,4.558,8.98,4.302,9.03,1.04,6.432,0.68,4.1
26,8.4,8.26490301294558,0.38,0.361,11.47,2.434,11.48,2.01,7.931,0.595,2.1
36,6.5,6.2840193028267,2.845,2.86,2.82,5.866,2.63,2.27,10.563,1.182,4.9
46,4.6,5.03943310134775,2.482,2.412,7.9,6.248,7.72,1.97,10.229,1.126,1.7
56,3.5,-0.131881245479094,9.693,11.072,4.36,5.577,3.89,1.83,9.509,1.037,4.9
66,4.3,4.3251375578772,0.131,0.149,4.49,7.412,4.69,2.46,13.736,1.205,4.7
76,3,2.91060149647037,0.75,0.707,4.3,3.318,3.84,2.15,14.333,0.873,1.3
86,2,1.99627131242582,0.524,0.558,-0.37,6.859,-0.31,2.73,12.635,1.345,1.3
96,1.8,2.10116167537792,2.913,3.736,0.77,9.105,0.59,2.31,14.292,1.701,4.9
106,1.6,1.64615253777522,0.382,0.35,1.41,8.396,1.12,2.71,14.497,1.712,1.5
116,2,2.09697962401655,1.005,1.137,4.41,7.405,4.34,2.33,13.882,1.313,4.9
126,1.4,1.44192810423217,0.272,0.293,-0.67,6.199,-1.22,2.67,14.62,0.989,0.5
136,1.1,0.906591001757834,1.443,1.419,0.83,0.899,0.87,3.06,13.436,0.763,0.7
146,1,1.34995632205609,2.61,2.578,0.04,6.877,0.05,2.45,15.04,1.135,4.5
6,4,4.25970755690194,3.355,2.757,3.56,3.057,3.6,0.78,4.104,0.388,3.1
16,9.5,9.08975700865156,4.321,3.553,10.42,4.408,10.34,1.28,6.855,0.625,4.5
26,8.4,8.32507925739491,0.38,0.373,9.44,2.175,9.49,1.13,7.472,0.458,0.5
36,6.5,7.24524571342301,2.845,3.463,5.37,3.083,5.17,1.51,8.067,0.662,3.3
46,4.6,4.84584866157172,2.482,2.282,4.39,3.5,4.65,1.86,9.482,0.77,3.1
56,3.5,3.92096902505743,9.693,10.68,6.26,6.175,6.36,1.8,11.228,1.173,4.9
66,4.3,4.29652093618135,0.131,0.146,-0.31,5.754,0.14,2.36,14.689,1.04,4.7
76,3,3.14618219033935,0.75,0.783,4.52,3.336,4.36,3.54,14.669,0.884,3.7
86,2,2.01510105379103,0.524,0.621,6.95,7.649,7.76,2.33,13.741,1.163,1.7
96,1.8,1.71528467008034,2.913,2.811,-5.2,8.198,-4.74,2.1,14.599,1.31,4.7
106,1.6,1.60418939063311,0.382,0.377,7.85,4.906,7.71,4.07,16.307,0.972,0.5
116,2,2.08648201386414,1.005,1.072,-0.57,2.101,-0.87,2.84,15.22,0.802,2.3
126,1.4,1.37895341283801,0.272,0.279,2.97,3.828,3.44,3.19,15.818,0.992,3.5
136,1.1,1.00170969524154,1.443,1.167,-4.66,3.821,-4.14,2.87,15.178,1.132,0.5
146,1,1.37664172351976,2.61,2.483,0.15,3.543,0.2,3.15,15.63,1.011,2.7
6,4,4.31866262715977,3.355,3.867,3.96,3.774,4.21,0.75,4.503,0.582,3.9
16,9.5,8.83346365130398,4.321,5.196,8.94,6.512,8.35,1.31,8.684,1.085,4.9
26,8.4,8.3811590942586,0.38,0.342,10.8,5.31,10.48,1.9,9.75,1.028,0.9
36,6.5,5.5193750870602,2.845,3.2,5.6,2.023,5.48,1.77,8.323,0.54,2.1
46,4.6,4.64946326500876,2.482,2.68,1.7,6.794,1.29,2.01,10.88,1.149,4.9
56,3.5,1.88271734956364,9.693,11.623,5.99,4.104,6.07,2.1,11.604,0.699,0.7
66,4.3,4.2661915269056,0.131,0.143,5.36,3.435,5.39,2.67,11.768,0.836,3.9
76,3,3.12539164849929,0.75,0.564,1.56,7.886,1.41,2.35,14.178,1.484,4.7
86,2,2.07142939428459,0.524,0.52,8.25,7.796,9.23,3.04,14.522,1.213,1.5
96,1.8,1.86920269101804,2.913,2.519,3.38,5.362,2.65,2.31,13.915,0.892,4.3
106,1.6,1.65629961115892,0.382,0.38,-6.03,5.929,-5.12,2.21,12.856,0.947,0.1
116,2,2.24390299597624,1.005,0.823,6.01,4.66,5.89,1.96,12.489,0.877,4.3
126,1.4,1.36381611083899,0.272,0.258,0.11,6.141,0.67,2.21,12.001,0.894,1.5
136,1.1,1.06762829216807,1.443,1.468,-1.32,2.172,-0.77,1.99,10.169,0.685,0.9
146,1,0.659192039678413,2.61,2.747,3.65,7.356,4.1,2.4,12.128,1.604,4.9
6,4,4.31087160816049,3.355,3.029,3.32,2.143,3.37,0.49,3.264,0.375,2.1
16,9.5,8.1176590790827,4.321,3.927,10.24,5.102,10.28,1.37,6.317,0.777,4.9
26,8.4,8.37998948747031,0.38,0.351,8.52,3.186,8.97,1.32,8.623,0.566,2.5
36,6.5,5.52507842682006,2.845,2.731,5.19,2.557,5.07,1.68,9.024,0.532,0.1
46,4.6,4.26954467751486,2.482,2.276,6.1,1.673,5.87,1.75,8.483,0.643,0.1
56,3.5,6.30515679688798,9.693,9.515,2.69,10.687,3.01,2.4,13.815,1.709,4.9
66,4.3,4.31140253356582,0.131,0.129,5.02,9.256,4.06,3.61,14.262,1.83,0.5
76,3,2.700705025506,0.75,0.907,4.26,5.782,3.87,2.52,13.449,1.24,4.9
86,2,1.91968153623971,0.524,0.552,4.07,2.146,3.61,2.19,13.126,0.735,1.7
96,1.8,1.60147149487072,2.913,2.856,-4.4,4.854,-4.45,2.59,12.153,1.014,1.1
106,1.6,1.63748197379128,0.382,0.424,7.71,3.137,8.02,2.03,11.59,0.733,0.9
116,2,2.07250213811668,1.005,0.977,4.66,1.243,4.28,1.68,10.626,0.664,2.1
126,1.4,1.40768380512667,0.272,0.21,-1.03,1.592,-0.38,2.23,11.066,0.738,1.7
136,1.1,1.32411578747897,1.443,1.3,-3.71,3.738,-3.92,2.21,11.752,1.012,3.5
146,1,1.21855557406484,2.61,2.62,2.05,4.266,3.16,1.85,11.489,0.798,0.1
6,4,3.82181724309939,3.355,2.744,5.28,3.593,5.34,0.97,4.172,0.608,3.7
16,9.5,8.89243764019501,4.321,4.623,10.04,3.808,10.15,1.22,6.492,0.711,3.9
26,8.4,8.35439354982032,0.38,0.315,6.72,4.037,6.31,1.91,8.516,0.612,3.7
36,6.5,6.31539739536158,2.845,2.517,7.36,4.398,7.5,1.75,8.392,0.672,0.3
46,4.6,4.4843955854662,2.482,2.442,2.62,4.478,2.56,1.64,8.38,0.956,4.3
56,3.5,5.29240769960518,9.693,10.399,4.39,4.808,5.38,1.97,10.456,0.862,4.5
66,4.3,4.31383872328751,0.131,0.172,3.9,6.817,3.33,2.98,12.983,1.21,4.7
76,3,2.95522402618937,0.75,0.655,1.41,4.961,0.98,2.71,15.973,0.851,4.9
86,2,1.9386893793321,0.524,0.576,5.52,8.484,6.54,2.68,14.696,1.826,1.3
96,1.8,2.2889741947462,2.913,2.245,0.3,5.162,0.56,2.15,12.445,0.91,4.9
106,1.6,1.64279171105219,0.382,0.354,1.66,7.324,1.41,2.16,11.696,1.146,1.3
116,2,2.03401856155023,1.005,0.98,5.89,6.186,6.17,2.07,10.492,1.276,4.5
126,1.4,1.39015590113559,0.272,0.282,-2.57,7.517,-1.89,3.12,15.219,1.326,4.9
136,1.1,1.34645840078711,1.443,1.419,3.19,5.008,3.28,2.93,15.618,1.387,1.5
146,1,0.863750173462423,2.61,2.649,-0.3,6.264,-0.71,2.87,13.635,1.025,1.5
6,4,3.89118759387072,3.355,3.872,4.02,3.989,4.09,0.81,4.883,0.586,3.9
16,9.5,8.19488066602876,4.321,4.475,10.47,3.373,10.7,1.44,7.026,0.656,3.1
26,8.4,8.31387256232652,0.38,0.382,9.27,1.328,9.42,1.43,7.602,0.407,0.1
36,6.5,7.00388554269388,2.845,3.678,6.3,2.357,5.84,1.76,8.097,0.631,2.5
46,4.6,4.31883864909389,2.482,2.483,4.45,2.243,4.42,1.32,8.831,0.563,2.7
56,3.5,3.60546110566075,9.693,12.424,4.79,7.268,5.16,1.77,12.466,1.128,4.9
66,4.3,4.30567185796606,0.131,0.12,5.53,5.32,6.69,2.37,12.854,1.263,0.3
76,3,2.86846245060497,0.75,0.642,3.13,8.659,3.12,2.37,14.495,1.63,4.9
86,2,2.03384688388521,0.524,0.53,1.6,3.828,1.72,2.78,16.171,0.957,0.7
96,1.8,2.41493586907496,2.913,2.881,-2.42,4.053,-3.04,2.67,15.211,0.944,1.1
106,1.6,1.69523228652234,0.382,0.475,3.92,5.745,4.41,2.01,13.567,0.831,1.9
116,2,1.75096572166354,1.005,0.892,6.71,5.454,6.47,1.67,10.88,0.89,0.1
126,1.4,1.40759279038214,0.272,0.332,-3.52,5.755,-3.71,1.86,10.874,1.014,4.9
136,1.1,1.17673520159095,1.443,1.633,0.15,2.203,0.81,2.26,12.591,0.776,0.3
146,1,0.590113737107139,2.61,2.436,1.15,6.159,0.84,2.38,13.434,1.161,4.5
6,4,3.93375241730686,3.355,3.214,5.39,2.973,5.51,0.76,3.717,0.498,2.9
16,9.5,9.04090208125283,4.321,3.725,9.26,2.764,9.33,0.88,5.468,0.601,2.5
26,8.4,8.37564770509255,0.38,0.41,8.11,5.048,8.1,1.74,8.272,0.887,4.7
36,6.5,7.41357051754146,2.845,2.618,6.03,1.861,6.36,1.76,9.588,0.684,2.9
46,4.6,5.27566674193806,2.482,2.414,4.9,4.387,4.25,2.04,10.911,0.878,4.5
56,3.5,5.81535797656607,9.693,9.565,3.6,4.883,3.83,1.84,10.266,0.927,0.5
66,4.3,4.28054629912967,0.131,0.115,5.53,3.485,4.95,1.49,9.925,0.84,2.9
76,3,3.02310152166516,0.75,0.869,2.08,5.114,2.29,1.63,11.423,0.99,4.7
86,2,2.04245134925661,0.524,0.614,5.67,4.531,5.77,2.31,12.121,0.94,0.1
96,1.8,1.19409620120236,2.913,3.339,-0.24,3.616,-0.18,1.76,11.61,0.855,3.7
106,1.6,1.6090724782758,0.382,0.363,3.31,4.891,3.59,1.87,11.408,1.176,0.5
116,2,2.02963753515425,1.005,0.853,-4.72,8.945,-5.18,2.35,13.722,1.386,4.7
126,1.4,1.49939995276693,0.272,0.205,7.89,7.246,8.06,1.85,14.266,1.374,0.9
136,1.1,0.877698225623217,1.443,1.082,-5.32,6.309,-5.1,1.77,10.25,1.284,0.9
146,1,1.46292486541976,2.61,2.855,2.89,6.218,2.63,2.3,10.855,0.838,4.9
6,4,4.61165863102529,3.355,4.323,3.52,3.778,3.64,0.79,4.371,0.589,3.5
16,9.5,7.94505936091083,4.321,3.551,10.67,5.307,10.55,1.6,8.016,0.913,4.9
26,8.4,8.33595613347164,0.38,0.373,8.38,4.523,8.46,1.19,8.354,0.901,0.1
36,6.5,6.17558091933642,2.845,3.509,4.79,3.459,4.28,1.5,7.561,0.652,3.7
46,4.6,4.39108614940601,2.482,2.639,8.05,3.423,7.97,1.51,8.132,0.821,0.9
56,3.5,3.85389756550671,9.693,8.156,-2.75,8.485,-2.91,1.89,11.291,1.232,4.9
66,4.3,4.28834494121145,0.131,0.137,4.91,2.693,4.64,2.44,13.418,0.629,1.1
76,3,3.02907311136297,0.75,0.871,6.6,0.285,6.93,2.42,13.173,0.79,0.7
86,2,1.96423601782823,0.524,0.47,6.96,5,7.52,2.91,14.527,0.983,4.3
96,1.8,1.59723596619057,2.913,2.8,-1.76,5.686,-1.93,2.7,13.417,1.366,0.5
106,1.6,1.60702693140013,0.382,0.431,1.79,3.36,2.47,2.53,12.876,1.405,3.7
116,2,1.75312496725868,1.005,0.827,3.7,4.305,4.06,2.56,12.208,0.939,0.1
126,1.4,1.39366816019278,0.272,0.272,-1.36,1.554,-1.2,1.87,12.101,0.516,1.5
136,1.1,0.70070104538011,1.443,1.767,3.77,5.595,3.32,1.9,10.742,1.267,0.7
146,1,0.826309308513378,2.61,2.317,4.78,4.876,4.62,2.04,10.431,1.102,4.3
6,4,4.26663377776738,3.355,3.721,5.16,3.888,5.02,1.07,4.431,0.57,3.9
16,9.5,8.38063903422541,4.321,5.168,7.7,3.913,7.76,1.45,7.113,0.816,3.9
26,8.4,8.48402810719355,0.38,0.331,7.79,4.214,7.66,1.68,9.216,0.737,4.3
36,6.5,7.37495709169713,2.845,2.789,6.92,5.284,6.77,1.7,8.7,0.778,0.1
46,4.6,4.34477752538596,2.482,2.866,4.33,3.514,4.69,1.23,8.051,0.763,3.9
56,3.5,5.78165967308481,9.693,10.399,3.11,9.001,3.51,2.3,12.357,1.469,4.3
66,4.3,4.31428294585745,0.131,0.144,5.48,5.532,5.55,2.68,14.286,1.067,1.3
76,3,3.17362195965875,0.75,0.834,5.71,0.063,6.33,2,13.341,0.711,1.7
86,2,2.1356781918732,0.524,0.465,-0.71,4.657,0.17,2.91,13.694,0.917,4.5
96,1.8,2.23290425507856,2.913,3.592,1.76,4.558,2.94,2.73,13.23,0.751,0.3
106,1.6,1.67580285520004,0.382,0.467,1.74,4.2,1.3,2.47,12.193,1.01,1.5
116,2,2.09212757848212,1.005,1.14,1.63,3.844,1.88,2.31,11.241,0.81,0.3
126,1.4,1.53649553272766,0.272,0.218,5.18,5.873,5.45,2.53,12.001,1.127,4.9
136,1.1,0.813502491663243,1.443,1.545,-3.71,8.087,-4.25,2.5,14.479,1.38,4.7
146,1,1.26714109068123,2.61,2.678,9.4,8.616,9.46,2.64,14.777,1.715,0.7
6,4,3.86108840911315,3.355,2.825,4.72,3.176,4.68,0.88,4.415,0.525,3.1
16,9.5,9.60129003678335,4.321,4.412,8.72,2.411,9.1,1.04,6.1,0.448,2.1
26,8.4,8.45569848191428,0.38,0.405,7.95,5.679,7.82,1.6,8.709,1.264,4.9
36,6.5,5.3024861758765,2.845,2.594,7.52,5.689,7.76,1.39,8.663,1.034,0.9
46,4.6,4.47589762278677,2.482,2.73,4.74,4.843,4.69,1.36,7.937,0.658,4.7
56,3.5,4.64362686344989,9.693,10.347,4.88,1.644,5.18,1.37,9.587,0.55,2.1
66,4.3,4.33901168367591,0.131,0.15,1.99,5.831,2.04,2.35,11.625,1.307,4.7
76,3,3.06031592332455,0.75,0.708,5.84,4.112,5.93,2.91,13.39,0.798,3.9
86,2,1.83790433955873,0.524,0.531,-2.56,6.822,-2.1,3.95,15.3,1.329,4.9
96,1.8,0.395521866574374,2.913,2.422,5.97,2.921,6.42,3.09,16.965,1.067,0.7
106,1.6,1.70560690101417,0.382,0.338,0.19,4.84,0.79,3.15,15.717,0.915,0.7
116,2,1.64119348150591,1.005,1.066,-1.04,2.718,-1.46,2.58,14.43,1.081,0.5
126,1.4,1.34935383447481,0.272,0.252,1.41,5.66,1.24,2.39,15.458,1.061,4.9
136,1.1,1.35683774624079,1.443,1.369,6.25,5.68,6.81,3.63,14.356,1.244,0.5
146,1,1.36081243024104,2.61,2.911,-0.71,6.711,-0.9,2.29,12.818,1.009,0.1
6,4,4.16253958992982,3.355,3.075,4.36,3.389,4.3,0.81,4.107,0.656,3.5
16,9.5,9.50366690742671,4.321,4.827,6.79,3.909,6.92,1.55,6.757,0.791,4.1
26,8.4,8.25356058486662,0.38,0.413,10.31,4.439,10.4,1.73,8.437,0.831,4.5
36,6.5,6.52741795507847,2.845,3.333,5.96,4.193,5.78,1.75,8.86,0.637,0.5
46,4.6,4.66192402808311,2.482,3.046,7.29,3.021,7.36,1.43,7.356,0.48,0.7
56,3.5,3.51351662802763,9.693,10.878,0.56,8.728,-0.11,2.11,11.327,0.974,4.9
66,4.3,4.26580706597353,0.131,0.134,3.78,5.817,3.65,2.26,12.6,1.192,0.5
76,3,3.10659791396005,0.75,0.743,3.62,2.414,3.27,1.94,11.541,0.545,2.3
86,2,1.97640631571855,0.524,0.618,0.75,7.074,1.17,2.67,13.323,1.378,4.9
96,1.8,2.3009956908911,2.913,2.526,5.55,4.289,6.23,2.76,14.355,0.883,2.1
106,1.6,1.57459824421302,0.382,0.386,3.54,0.249,3.21,2.34,13.965,0.899,2.3
116,2,1.92088609199941,1.005,0.807,0.66,0.423,1.55,2.94,13.93,0.89,1.5
126,1.4,1.38618121418415,0.272,0.255,1.42,4.675,1.35,2.65,15.073,1.358,4.3
136,1.1,1.07107092829303,1.443,1.954,4.52,2.18,4.15,2.65,15.759,1.018,1.3
146,1,1.35549356429286,2.61,2.488,-1.63,6.217,-1.45,3.15,14.612,1.11,1.1
6,4,5.12305116689639,3.355,3.465,3.78,2.43,3.69,0.61,3.667,0.455,2.3
16,9.5,10.0468325479188,4.321,3.59,11.77,6.155,11.64,0.97,7.433,1.008,4.9
26,8.4,8.44849345585335,0.38,0.306,6.96,3.815,6.43,1.87,9.07,0.746,0.5
36,6.5,6.7656216352803,2.845,3.589,5.94,2.618,5.71,1.25,7.814,0.43,0.3
46,4.6,4.35543636960637,2.482,2.681,5.22,4.266,5.03,1.66,8.213,0.718,4.3
56,3.5,4.05943939954531,9.693,6.579,4.37,7.339,4.66,1.94,11.455,1.478,4.9
66,4.3,4.31907133912568,0.131,0.141,3.66,3.47,3.23,2.7,12.934,1.084,0.9
76,3,2.83095187117349,0.75,0.799,3.55,5.437,3.39,2.3,14.182,1.288,4.7
86,2,2.1311899299694,0.524,0.469,1.5,5.65,0.77,2.36,13.957,1.059,0.1
96,1.8,1.50225110894375,2.913,3.545,1.04,4.071,0.81,1.85,12.102,0.826,0.5
106,1.6,1.64116072192758,0.382,0.329,0.42,6.692,0.24,2.39,13.463,1.19,4.9
116,2,2.24438255857605,1.005,0.952,0.66,3.242,0.83,2.61,15.133,0.875,1.1
126,1.4,1.48405414408718,0.272,0.321,5.84,3.278,6.55,2.12,13.661,0.769,0.5
136,1.1,1.03415352965954,1.443,1.421,4.18,5.482,4.3,2.29,12.595,0.863,1.1
146,1,0.864512010305748,2.61,1.965,-4.08,7.503,-3.83,2.35,12.996,1.035,4.9
6,4,3.83961652008887,3.355,3.988,4.22,2.598,4.29,0.67,3.514,0.432,2.5
16,9.5,9.01782420934431,4.321,4.631,10.25,3.56,10.43,0.96,5.888,0.637,3.5
26,8.4,8.36428920349916,0.38,0.479,6.74,2.138,6.8,1.18,6.442,0.414,0.1
36,6.5,7.82929092426096,2.845,2.711,8.48,3.816,8.59,1.24,7.305,0.646,3.7
46,4.6,4.90761671807536,2.482,2.2,0.24,9.172,0.42,2.12,11.927,1.378,4.9
56,3.5,2.66910909974012,9.693,9.71,6.85,4.907,6.42,2.77,14.254,1.362,0.5
66,4.3,4.3374343091947,0.131,0.14,7.12,3.228,7.34,2.27,14.026,1.284,1.1
76,3,2.99567441299902,0.75,0.647,-3.85,1.782,-3.68,2.45,14.12,0.755,3.1
86,2,2.06609920944504,0.524,0.576,2.41,4.492,1.81,3.3,15.371,1.132,4.7
96,1.8,1.80970791436615,2.913,2.872,3.66,8.589,3.06,2.48,12.983,1.491,1.3
106,1.6,1.77071472267536,0.382,0.429,4.3,8.196,4.29,2.61,13.083,1.53,4.9
116,2,1.80149862524126,1.005,0.894,0.71,5.872,0.56,2.13,14.626,1.364,0.5
126,1.4,1.3849026006317,0.272,0.262,0.56,5.817,-0.36,2.29,14.359,1.064,4.9
136,1.1,1.23175544659551,1.443,1.465,6.91,7.155,7.05,2.5,13.021,1.216,1.5
146,1,1.32116467254987,2.61,2.21,-3.1,6.862,-2.71,2.73,12.968,1.322,4.9
6,4,4.37412059928768,3.355,2.797,3.85,4.061,3.59,0.65,4.801,0.56,4.1
16,9.5,8.04508481733063,4.321,5.554,9.72,4.22,9.78,1.53,7.296,0.677,4.3
26,8.4,8.46151205211743,0.38,0.421,10.98,4.014,10.56,1.59,7.898,0.8,0.1
36,6.5,7.00367159729984,2.845,2.858,5.46,4.269,5.26,1.3,7.721,0.737,4.5
46,4.6,4.63649137480165,2.482,2.933,2.15,4.278,2.08,1.86,9.773,0.828,4.3
56,3.5,4.3161867059187,9.693,11.243,5.03,2.87,4.85,2.02,10.72,0.741,3.1
66,4.3,4.29050912485563,0.131,0.171,5.7,4.686,5.42,2.1,10.402,0.897,0.1
76,3,2.837619953144,0.75,0.719,4.93,7.95,5.13,2.51,12.038,1.384,4.7
86,2,1.87018826294453,0.524,0.573,0.17,4.116,-0.19,2.63,14.831,1.213,3.7
96,1.8,2.70727828824122,2.913,3.678,0.15,1.807,0.22,3.34,15.233,1.094,2.1
106,1.6,1.73383569986262,0.382,0.343,-0.84,8.415,-0.64,2.59,13.103,1.817,0.5
116,2,1.92233737463356,1.005,0.921,1.81,8.341,2.54,2.78,13.298,1.444,4.9
126,1.4,1.49025200877762,0.272,0.233,6.64,3.124,6.94,2.14,15.627,0.847,0.1
136,1.1,1.35242904593412,1.443,1.266,-0.22,7.48,-0.89,2.94,12.978,1.376,1.7
146,1,0.737431111453063,2.61,2.965,-0.73,9.62,-1.39,2.73,14.508,1.397,4.3
6,4,4.73103081428448,3.355,3.871,4.22,2.908,4.23,0.75,3.869,0.516,2.9
16,9.5,10.3225479489904,4.321,4.306,8.64,6.197,8.84,1.66,7.572,0.884,4.9
26,8.4,8.32513048538527,0.38,0.337,11.45,3.389,11.35,2.03,9.776,0.657,0.7
36,6.5,6.0505746238712,2.845,2.831,3.85,2.496,4.37,1.68,8.13,0.464,0.9
46,4.6,4.70560669361462,2.482,2.367,4.72,2.56,5.22,1.84,8.168,0.546,2.5
56,3.5,3.77478151242724,9.693,9.361,5.89,7.384,5.62,2.35,11.383,1.28,4.9
66,4.3,4.3312691209373,0.131,0.148,2.18,6.492,3.05,1.74,11.561,1.25,0.1
76,3,3.28763687130007,0.75,0.681,9.08,5.212,9.22,2.13,10.983,1.083,4.7
86,2,2.11808029298268,0.524,0.615,-1.74,6.016,-1.46,2.25,13.926,1.348,4.9
96,1.8,2.70225312450323,2.913,2.213,-2.1,6.34,-2.78,2.73,13.511,1.214,0.3
106,1.6,1.60653585768834,0.382,0.279,7.71,3.432,8.24,2.54,11.803,0.663,1.7
116,2,1.59243426497202,1.005,1.264,0.76,4.674,0.34,2.06,9.899,0.642,0.1
126,1.4,1.4267423724709,0.272,0.268,0.15,8.966,0.83,2.43,12.29,1.362,4.9
136,1.1,1.11130636722643,1.443,1.745,4.72,5.79,4.72,2.83,14.36,0.985,0.5
146,1,1.94318356219281,2.61,2.435,-5.29,4.945,-4.91,2.43,12.433,0.867,0.7
6,4,3.99325619203392,3.355,2.606,4.63,3.342,4.57,0.69,4.108,0.504,3.3
16,9.5,8.38491284947637,4.321,4.068,10.83,6.581,10.94,1.14,8.517,0.923,4.9
26,8.4,8.41582461569149,0.38,0.36,7.18,5.827,6.83,1.27,8.725,1.008,0.7
36,6.5,6.1082835414164,2.845,2.606,6.3,3.56,6.24,1.38,7.403,0.656,3.5
46,4.6,4.60131633341232,2.482,2.082,5.54,4.555,5.83,1.35,9.499,1.049,4.3
56,3.5,3.5885238414315,9.693,8.379,3.45,5.585,3.24,2.5,11.951,1.258,4.7
