"t","igr.mu.obs","igr.mu.sample","igr.sd.obs","igr.sd.sample","igr.mu.pred.EM1","igr.sd.pred.EM1","igr.mu.pred.EM2","igr.mu.pred.EM2.dev","igr.sd.pred.EM2","igr.sd.pred.EM2.dev","igr.sd.pred.EM3"
6,4,5.38299920328898,4.982,5.936,4.94,4.647,5.01,1.07,5.432,0.9,4.7
16,9.5,9.41357435198916,0.688,0.773,9.42,2.807,9.58,1.26,6.617,0.468,0.3
26,8.4,9.03659416622731,11.205,11.664,4.51,10.395,4.9,2.22,11.859,2.123,4.7
36,6.5,6.04690458606321,1.334,1.282,13.11,7.442,13.22,1.89,13.266,1.394,0.1
46,4.6,4.38288225870644,0.932,1.012,-3.11,7.761,-3.29,2.52,13.547,1.195,4.9
56,3.5,3.42265803148895,1.074,1.152,7.01,6.958,7.33,2.72,14.231,1.44,0.5
66,4.3,4.31959746185098,0.204,0.183,2.1,12.352,2.61,3.05,18.137,2.048,4.5
76,3,3.07675549220366,0.872,1.057,7.14,10.227,7.75,3.14,18.583,2.079,3.3
86,2,1.96191481077361,0.476,0.499,1.5,2.719,1.16,1.56,17.45,1.12,3.1
96,1.8,1.81586358291409,0.872,0.726,2.86,8.395,2.38,2.33,13.004,1.473,0.1
106,1.6,1.37606902949847,1.351,1.382,0.72,5.116,0.66,2.39,12.973,1.06,4.7
116,2,1.96839850881483,0.296,0.287,4.52,2.034,5.31,2.64,13.517,0.833,2.7
126,1.4,1.52721103116308,1.005,0.766,-1.82,4.345,-1.56,2.87,14.524,1.077,3.1
136,1.1,1.04633669461895,1.027,0.759,3.33,4.424,2.98,2.76,14.492,0.877,0.7
146,1,1.0918282027149,0.632,0.844,1.37,8.627,1.53,2.61,16.172,1.703,4.7
6,4,3.26349735015168,4.982,4.822,5.06,4.707,4.76,0.83,5.201,0.635,4.7
16,9.5,9.36053156431841,0.688,0.747,8.25,1.219,8.05,1.46,6.989,0.547,0.9
26,8.4,9.2515386442723,11.205,12.777,13.27,10.733,13.5,2.63,12.994,1.65,4.9
36,6.5,6.63024564189569,1.334,1.257,4.93,4.298,4.14,2.62,16.028,1.382,0.1
46,4.6,4.60162008342398,0.932,0.786,4.59,7.303,4.19,2.68,14.136,1.342,0.1
56,3.5,3.16142950252355,1.074,0.897,2.54,2.81,2.89,1.83,12.082,0.521,1.5
66,4.3,4.33889559941554,0.204,0.191,7.39,9.472,6.7,3.05,15.171,1.849,4.9
76,3,2.81308059433826,0.872,0.862,-1.96,4.813,-2.37,3.08,17.523,1.513,0.5
86,2,2.11439853469003,0.476,0.554,1.9,8.687,1.48,3.42,18.01,1.578,4.7
96,1.8,1.77138136552558,0.872,0.741,1.99,6.228,3.15,2.33,20.101,1.152,0.5
106,1.6,1.86486444324233,1.351,1.287,3.24,9.877,2.83,3.21,15.601,1.6,2.7
116,2,1.98742654000175,0.296,0.244,1.08,6.734,1.21,2.34,14.24,1.115,4.9
126,1.4,1.58300516917614,1.005,1.01,-1.51,7.298,-1.62,2.17,13.928,1.111,0.3
136,1.1,0.849749042951103,1.027,1.011,1.29,10.006,2.09,2.61,15.795,1.865,4.7
146,1,0.908926722891829,0.632,0.728,2.88,10.767,2.34,3,14.842,2.114,0.7
6,4,4.86426301944104,4.982,4.71,3.19,5.597,2.97,0.99,6.139,0.96,4.9
16,9.5,9.46011373375656,0.688,0.776,10.9,1.411,11.01,1.8,8.136,0.568,2.3
26,8.4,10.9868647486555,11.205,11.151,10.12,10.447,10.39,2.54,13.323,1.289,4.9
36,6.5,6.17922837985958,1.334,1.39,4.22,4.616,4.02,3.4,16.583,1.035,4.3
46,4.6,4.32047548697451,0.932,1.187,6.17,5.59,6.12,3.24,17.283,0.961,0.1
56,3.5,3.52462482935096,1.074,0.941,0.38,6.978,0.65,2.18,14.671,1.138,0.9
66,4.3,4.32690801991759,0.204,0.202,7.68,6.292,7.13,1.86,11.458,0.919,0.3
76,3,3.17248841106681,0.872,0.795,5.89,7.383,6.32,2.1,12.45,1.399,4.9
86,2,1.92145486587783,0.476,0.459,2.27,4.203,2.32,3.01,14.181,0.897,4.9
96,1.8,1.48526167898998,0.872,0.766,-4.03,1.731,-4.71,3.15,15.5,1.165,1.1
106,1.6,1.63513650466742,1.351,1.05,3.97,6.686,3.36,3.14,13.839,1.097,0.3
116,2,1.94936912640816,0.296,0.215,6.79,10.069,6.84,2.51,15.228,1.513,4.7
126,1.4,1.57265717544271,1.005,0.92,-4.01,10.193,-3.81,2.48,15.058,1.904,0.3
136,1.1,1.20403910516249,1.027,0.842,2.32,5.526,2.76,2.32,13.026,1.177,4.9
146,1,0.793816753270277,0.632,0.568,0.5,6.349,1.12,3.29,15.255,1.222,4.9
6,4,5.01700157186366,4.982,4.852,4.56,5.181,4.6,1.38,5.958,0.718,4.9
