"t","igr.mu.obs","igr.mu.sample","igr.sd.obs","igr.sd.sample","igr.mu.pred.EM1","igr.sd.pred.EM1","igr.mu.pred.EM2","igr.mu.pred.EM2.dev","igr.sd.pred.EM2","igr.sd.pred.EM2.dev","igr.sd.pred.EM3"
66,4.3,4.39880641543443,0.495,0.543,3.73,1.745,3.94,1.47,9.273,0.538,0.9
76,3,2.98291352635208,0.254,0.284,4.95,2.637,5.09,1.42,8.314,0.693,0.3
86,2,2.07083538750721,0.652,0.716,1.63,3.522,1.67,1.54,7.393,0.548,0.3
96,1.8,1.77064974074178,0.196,0.171,0.97,3.001,0.56,1.45,6.885,0.563,3.1
106,1.6,1.62572682178128,0.259,0.247,1.06,0.914,1.48,1.23,7.414,0.452,1.1
116,2,1.93842686154982,1.567,1.479,1.72,3.786,2.01,1.39,8.949,0.549,4.1
126,1.4,1.3692830496765,0.309,0.338,2.73,2.374,2.55,1.59,8.915,0.574,0.9
136,1.1,1.06669274474877,0.246,0.308,-1.05,2.737,-0.82,1.18,8.389,0.624,0.3
146,1,0.942350866718163,0.52,0.688,1.15,3.164,1.49,1.5,8.496,0.722,2.3
6,4,3.80883893960853,1.394,1.188,4.22,1.239,4.23,0.43,3.018,0.219,0.1
16,9.5,10.2732975084505,4.063,3.848,10.51,3.838,10.53,1.06,4.831,0.485,3.7
26,8.4,8.37323067059183,2.271,2.327,7.02,1.298,6.78,1.18,5.582,0.414,0.1
36,6.5,6.59372642734023,0.857,0.882,5.4,5.991,5.12,1.73,8.456,0.991,4.9
46,4.6,4.11864749326888,2.012,2.612,6.25,5.683,6.19,1.71,8.428,0.956,0.3
56,3.5,3.75147626598621,2.574,2.074,3.44,3.87,3.34,1.58,7.257,0.624,4.3
66,4.3,4.15022279908781,0.495,0.5,5.57,0.762,5.72,1.58,8.432,0.589,0.9
76,3,3.02954208516752,0.254,0.241,3.01,5.026,2.65,1.93,10.202,1.031,4.7
86,2,2.2751632422368,0.652,0.671,-0.27,4.429,-0.23,2.08,9.904,0.841,0.5
96,1.8,1.78924044773406,0.196,0.205,1.47,4.723,0.82,1.37,7.934,0.608,0.5
106,1.6,1.71522464329696,0.259,0.245,1.04,2.964,0.66,1.14,7.027,0.649,2.5
116,2,2.74332767703806,1.567,1.889,3.88,3.232,4.32,1.41,8.131,0.686,3.5
126,1.4,1.39546685443647,0.309,0.265,1.27,3.646,1.33,1.45,8.205,0.613,0.3
136,1.1,1.09482800123763,0.246,0.28,1.25,3.22,1.51,1.67,7.968,0.723,3.3
146,1,0.97130526704677,0.52,0.426,1.3,3.645,1.83,1.3,7.219,0.643,0.9
6,4,4.09214603611984,1.394,1.122,4.41,0.419,4.4,0.47,2.756,0.172,0.1
16,9.5,10.3128871155372,4.063,4.332,8.24,5.066,8.66,0.97,5.577,0.83,4.9
26,8.4,8.50383332076717,2.271,2.606,9.18,3.856,9.22,1.15,6.664,0.812,0.9
36,6.5,6.49652891515465,0.857,0.971,7.12,1.53,7.02,0.94,5.513,0.478,0.7
46,4.6,4.36243800428861,2.012,1.696,3.84,3.995,3.62,1.23,7.017,0.68,3.9
56,3.5,3.04666335917886,2.574,2.379,3.98,2.813,4.29,1.48,7.697,0.58,0.1
66,4.3,4.42906296437825,0.495,0.586,5.39,1.921,5.35,1.16,7.295,0.52,1.9
76,3,2.93446434981324,0.254,0.235,1.29,1.145,1.65,1.37,7.312,0.534,1.1
86,2,1.97914164546689,0.652,0.654,3.09,3.881,2.99,1.67,8.132,0.768,4.1
96,1.8,1.7507853051661,0.196,0.219,1.14,3.879,1.08,1.96,8.895,0.621,0.7
106,1.6,1.58093798080428,0.259,0.256,-0.79,5.886,-1.05,1.45,9.329,0.885,4.9
116,2,1.65881311293909,1.567,1.707,4.23,6.096,4.52,1.47,9.36,1.153,0.3
126,1.4,1.40435308462696,0.309,0.285,0.29,3.546,0.17,1.37,7.953,0.759,3.1
136,1.1,1.18991610047716,0.246,0.227,3.11,1.992,2.39,2.17,8.746,0.541,1.9
146,1,1.03442170204291,0.52,0.438,0.83,2.158,1.32,1.97,9.168,0.509,1.5
6,4,3.89962738543477,1.394,1.521,3.95,1.259,3.9,0.42,2.836,0.272,0.1
16,9.5,10.6476110538459,4.063,4.973,9.48,4.314,9.54,0.89,4.972,0.579,4.5
26,8.4,7.86567921441103,2.271,2.201,7.39,2.753,7.61,1.09,5.851,0.59,0.3
36,6.5,6.67397147367353,0.857,0.996,7.53,2.588,7.32,1.04,6.135,0.543,2.5
46,4.6,4.63408625959705,2.012,1.924,5.83,1.519,6.05,1.54,6.332,0.363,1.3
56,3.5,3.39727191193802,2.574,2.375,3.84,2.211,4.09,1.28,6.941,0.343,1.9
66,4.3,4.36929299753831,0.495,0.584,0.66,2.128,0.56,1.81,7.82,0.493,1.7
76,3,2.98733195420229,0.254,0.229,4,1.868,3.83,1.92,8.373,0.423,1.3
86,2,2.01724490355187,0.652,0.56,4.67,0.889,4.33,1.7,8.836,0.605,0.9
96,1.8,1.75684369309721,0.196,0.169,-0.18,3.171,-0.11,1.23,7.937,0.709,0.1
106,1.6,1.62873553542888,0.259,0.259,-0.18,3.078,0.13,1.24,7.979,0.45,3.5
116,2,2.12725559022261,1.567,1.759,3.83,2.226,4.09,1.8,8.564,0.659,1.1
126,1.4,1.31124506291588,0.309,0.316,0.91,2.655,1.37,1.99,9.773,0.58,2.9
136,1.1,1.11661084391182,0.246,0.23,3.73,5.11,4.12,1.75,8.337,0.808,0.9
146,1,1.06276846159551,0.52,0.67,-0.06,3.598,-0.17,1.3,7.479,0.572,3.5
6,4,3.73285594595316,1.394,1.15,4.22,0.847,4.16,0.48,2.841,0.255,0.7
16,9.5,10.0625757452004,4.063,3.787,9.23,4.022,9.23,0.97,5.091,0.606,3.9
26,8.4,8.34721369865151,2.271,2.022,8.75,2.531,8.76,1.28,5.807,0.486,0.1
36,6.5,6.44076823570177,0.857,0.805,8.15,3.876,8.21,1.26,6.242,0.598,3.9
46,4.6,4.4051401084451,2.012,1.639,3.05,2.811,3.05,1.7,6.872,0.603,0.3
56,3.5,3.78985900836262,2.574,2.708,2.62,2.884,2.29,1.36,6.599,0.463,3.1
66,4.3,4.27826113090948,0.495,0.47,3.86,2.136,3.63,1.47,7.205,0.61,0.7
76,3,3.00349385426897,0.254,0.223,6.78,3.916,6.88,1.25,7.657,0.617,4.1
86,2,2.09079019224043,0.652,0.514,-1.6,4.402,-2.05,1.27,7.536,0.779,0.7
96,1.8,1.81888835651111,0.196,0.223,3.17,7.789,2.73,1.72,10.43,1.246,4.9
106,1.6,1.62041013165433,0.259,0.285,1.98,6.454,1.67,2.06,11.304,1.376,0.5
116,2,2.45369027458637,1.567,1.598,1.06,3.98,1.4,1.64,8.271,0.987,0.5
126,1.4,1.38693734136707,0.309,0.327,1.61,3.581,1.65,1.25,7.788,0.648,3.9
136,1.1,1.12257039900574,0.246,0.234,1.89,4.635,1.66,1.51,7.059,0.654,0.5
146,1,0.923960297746508,0.52,0.516,-1.53,6.42,-1.49,1.22,8.44,1.14,4.9
6,4,3.94855619569031,1.394,1.458,4.29,0.677,4.18,0.46,2.769,0.19,0.9
16,9.5,10.1201032338567,4.063,3.435,9.4,3.038,9.4,0.85,4.167,0.365,2.9
26,8.4,8.51555242341612,2.271,2.066,8.47,3.406,8.55,1.23,5.872,0.483,3.5
36,6.5,6.90365117396576,0.857,1.054,5.96,1.995,5.69,1.13,7.264,0.385,1.9
46,4.6,4.59449098988973,2.012,1.724,5.64,1.533,6.19,1.17,7.523,0.706,1.1
56,3.5,3.8239641948791,2.574,2.683,1.76,2.753,1.67,1.21,7.681,0.499,2.7
66,4.3,4.26212776117245,0.495,0.393,7.46,2.872,7.35,1.23,7.721,0.547,0.7
76,3,3.04505281000595,0.254,0.196,1.13,0.788,1.25,1.37,7.053,0.39,0.9
86,2,2.04353307877654,0.652,0.637,1.86,1.543,2.07,1.37,7.117,0.448,1.9
96,1.8,1.77583502849005,0.196,0.18,-0.23,2.761,-0.58,1.38,7.706,0.602,3.3
106,1.6,1.61794795374851,0.259,0.263,2.87,3.694,2.67,1.58,7.14,0.666,0.5
116,2,2.02635249556857,1.567,1.434,0.52,5.354,0.34,1.76,8.847,1.088,4.9
126,1.4,1.3002645276496,0.309,0.334,2.47,4.407,2.3,1.85,9.09,0.738,0.5
136,1.1,1.11405212579213,0.246,0.223,2.63,3.454,2.6,1.04,7.187,0.638,1.1
146,1,1.02318986262734,0.52,0.477,-2.86,2.753,-2.44,1.03,6.56,0.559,3.1
6,4,3.78860833898114,1.394,1.583,3.94,1.255,3.89,0.75,3.036,0.228,1.1
16,9.5,10.6430000414385,4.063,4.913,9.46,3.687,9.37,0.81,4.893,0.585,3.7
26,8.4,8.25775275592485,2.271,2.155,8.53,2.446,8.61,1.19,6.455,0.6,2.1
36,6.5,6.48471852108896,0.857,0.846,6.39,2.163,6.5,1.56,7.555,0.439,2.3
46,4.6,4.57857342746656,2.012,2.072,4.53,3.536,4.07,1.03,6.945,0.543,1.1
56,3.5,3.97901250331623,2.574,2.694,2.28,2.488,2.05,1.32,6.188,0.491,2.3
66,4.3,4.26554188043011,0.495,0.566,4.38,2.502,4.48,1.32,6.859,0.431,2.5
76,3,3.08935786557262,0.254,0.183,3.55,3.351,3.97,1.46,7.284,0.626,0.7
86,2,1.99424805488744,0.652,0.56,3.29,2.468,3.48,1.05,6.604,0.558,2.7
96,1.8,1.80551505569875,0.196,0.23,-0.17,6.267,-0.18,1.5,9.456,1.055,4.9
106,1.6,1.52912496609796,0.259,0.286,3.27,6.437,3.04,2.13,9.107,0.923,0.3
116,2,1.83587469946283,1.567,1.749,0.83,0.97,0.79,1.14,6.925,0.356,1.5
126,1.4,1.4004423640665,0.309,0.256,2.03,3.408,1.55,1.73,7.357,0.751,3.3
136,1.1,1.06558995122995,0.246,0.225,1.58,2.815,1.82,1.71,7.866,0.466,0.1
146,1,1.0787995452056,0.52,0.474,-0.13,4.911,0.79,1.42,8.968,0.944,4.9
6,4,3.71962307583598,1.394,1.381,4.25,0.95,4.36,0.66,2.734,0.208,0.9
16,9.5,9.14679994112124,4.063,3.772,10.68,3.075,10.59,0.85,4.184,0.493,3.3
26,8.4,8.10559891679287,2.271,1.986,6.17,5.339,5.64,1.24,7.582,0.862,4.9
36,6.5,6.54727529070952,0.857,0.944,7.23,4.105,7.2,1.28,8.207,0.699,0.5
46,4.6,5.14598380070244,2.012,1.879,4.16,3.917,3.79,1.51,8.245,0.663,4.1
56,3.5,3.56975008287975,2.574,3.498,2.63,3.246,2.76,1.52,9.5,0.724,3.1
66,4.3,4.18804906947712,0.495,0.506,4.86,5.466,4.75,1.61,8.542,1.156,0.1
76,3,2.99589612578892,0.254,0.232,2.15,7.536,2.26,1.82,10.06,1.242,4.9
86,2,1.98409806713272,0.652,0.679,3.18,7.079,3.34,2.52,10.069,1.065,2.5
96,1.8,1.78006989001653,0.196,0.224,2.71,0.998,2.65,1.57,7.67,0.487,0.5
106,1.6,1.59739676229612,0.259,0.246,0.79,1.91,0.55,1.57,7.66,0.497,2.1
116,2,2.52593559196323,1.567,1.577,1.26,1.856,1.07,1.33,8.131,0.541,1.1
126,1.4,1.32617774957507,0.309,0.243,4.9,1.911,4.57,1.8,8.78,0.746,2.3
136,1.1,1.10277463874472,0.246,0.214,-0.08,0.671,0.21,1.61,8.523,0.582,0.3
146,1,0.867765152514444,0.52,0.383,-1.55,3.767,-1.34,1.61,8.106,0.75,0.1
6,4,3.99413161740021,1.394,1.175,4.42,0.439,4.4,0.62,3.088,0.194,0.3
16,9.5,8.14515876564252,4.063,3.418,11.41,4.561,11.23,1.02,5.625,0.588,4.7
26,8.4,8.40248155885266,2.271,1.931,6.39,3.268,6.41,1.08,6.384,0.519,0.5
36,6.5,7.02672173810439,0.857,0.816,5.7,3.017,5.13,1,5.952,0.585,3.5
46,4.6,4.47907845677356,2.012,2.43,5.82,0.424,5.72,1.14,6.822,0.452,0.9
56,3.5,3.42761406058803,2.574,2.19,3.74,4.31,3.41,1.51,8.408,0.919,4.5
66,4.3,4.37060171106757,0.495,0.51,4.86,4.598,5.06,1.37,7.847,0.719,0.5
76,3,3.03291352952426,0.254,0.293,-0.18,4.513,-0.53,1.6,8.358,0.856,4.7
86,2,2.10360680034072,0.652,0.663,2.65,3.911,2.36,1.48,7.678,0.577,0.9
96,1.8,1.79450840609269,0.196,0.213,1.84,1.417,1.87,1.55,7.399,0.753,1.3
106,1.6,1.57907569078275,0.259,0.262,1.36,4.413,1.07,1.76,9.051,0.819,4.5
116,2,1.88901557740108,1.567,1.318,4.59,4.552,4.64,1.52,8.788,0.844,0.9
126,1.4,1.45622694962521,0.309,0.277,1.27,2.69,1.92,1.5,7.724,0.506,2.9
136,1.1,1.09008283360559,0.246,0.164,-0.61,5.676,-0.49,1.89,10.191,1.039,4.9
146,1,0.960838814573062,0.52,0.565,2.2,5.653,2.67,1.6,9.806,1.044,0.9
6,4,4.10619085218109,1.394,1.656,4.82,1.097,4.87,0.62,2.981,0.26,1.1
16,9.5,9.29170726186674,4.063,4.112,9.36,4.065,9.4,0.94,4.921,0.563,4.1
26,8.4,8.65875717290445,2.271,2.328,9.82,0.757,9.82,1.45,6.818,0.333,0.9
36,6.5,6.27628084638167,0.857,0.923,3.21,0.134,2.98,0.98,6.522,0.377,0.5
46,4.6,4.89163123929866,2.012,2.082,7.97,1.439,8.07,1.15,6.406,0.441,0.3
56,3.5,3.34633912377945,2.574,3.121,2.29,1.137,2.3,0.98,6.214,0.385,0.7
66,4.3,4.30928333795982,0.495,0.559,3.45,3.412,3.24,1.06,7.084,0.578,3.3
76,3,2.96729945346669,0.254,0.24,2.25,3.289,2.2,1.68,8.208,0.721,3.1
86,2,1.93859699643587,0.652,0.689,3.85,3.944,4.17,1.64,7.882,0.706,0.1
96,1.8,1.7857646797061,0.196,0.188,0.44,0.754,0.39,1.72,7.065,0.437,1.1
106,1.6,1.5914329761041,0.259,0.308,0.83,2.723,0.79,1.44,7.839,0.692,2.1
116,2,1.50170608105121,1.567,1.019,4.63,0.489,4.59,1.55,7.824,0.41,0.1
126,1.4,1.41735753198493,0.309,0.383,1.54,2.997,1.05,1.62,7.187,0.584,0.1
136,1.1,1.10594835680595,0.246,0.213,-0.66,2.96,-0.78,1.39,7.619,0.699,3.1
146,1,0.804718288676071,0.52,0.452,3.06,0.44,2.99,1.73,8.09,0.459,0.7
6,4,3.7470575130862,1.394,1.152,3.63,0.887,3.59,0.62,2.941,0.16,0.9
16,9.5,8.75637702083429,4.063,3.66,8.14,4.665,8.08,1.11,5.603,0.681,4.7
26,8.4,8.57436725015438,2.271,2.131,10.8,2.862,10.27,1.16,6.797,0.592,0.5
36,6.5,6.65333184064071,0.857,1.082,4.85,3.2,5.16,1.26,6.713,0.587,3.3
46,4.6,5.01526441700771,2.012,1.826,4.47,3.54,4.06,1.63,8.315,0.676,3.3
56,3.5,2.82045278197012,2.574,2.765,5.07,1.865,4.86,1.55,8.687,0.731,0.1
66,4.3,4.25682010457974,0.495,0.572,4.52,4.153,4.39,1.78,7.819,0.828,0.9
76,3,3.03785271591552,0.254,0.279,1.95,3.165,1.95,1.27,7.224,0.586,3.1
86,2,2.13437786743449,0.652,0.6,2.42,2.309,2.06,1.39,8.05,0.627,2.3
96,1.8,1.80666262989999,0.196,0.226,2.71,3.615,2.9,1.14,7.876,0.726,0.3
106,1.6,1.6494028805198,0.259,0.271,0.44,6.26,0.53,1.4,9.27,1.252,4.9
116,2,1.65893067858639,1.567,1.496,1.84,6.267,1.93,1.27,9.085,1.092,0.5
126,1.4,1.37388344662959,0.309,0.332,2.65,2.275,2.74,1.25,6.715,0.365,2.3
136,1.1,1.0596793140986,0.246,0.245,0.03,1.686,-0.05,1.48,7.555,0.386,0.1
146,1,0.915400774584082,0.52,0.499,3.39,1.843,3.26,1.31,7.767,0.46,1.1
6,4,3.83255588725828,1.394,1.31,4.22,0.682,4.18,0.39,2.369,0.138,0.1
16,9.5,9.55009008813965,4.063,3.92,10.2,4.644,10.3,0.94,5.21,0.694,4.7
26,8.4,8.36915631531073,2.271,1.973,9.1,1.053,8.92,0.98,6.744,0.54,0.3
36,6.5,6.66009468129094,0.857,0.949,4.9,3.224,5.28,1.56,7.543,0.875,3.1
46,4.6,4.64682261837261,2.012,1.951,3.42,3.25,3.12,1.68,8.786,0.796,2.9
56,3.5,3.05463778618543,2.574,2.454,4.14,4.033,4.25,1.63,8.391,0.658,0.7
66,4.3,4.35106113729519,0.495,0.637,3.65,3.628,3.74,1.43,8.137,0.643,3.7
76,3,3.04211862786698,0.254,0.207,5.36,2.452,5.37,1.53,8.352,0.508,0.7
86,2,2.05047496538895,0.652,0.642,1.43,2.919,1.12,1.7,7.915,0.476,0.3
96,1.8,1.83936470759561,0.196,0.242,2.71,2.728,2.77,1.33,7.74,0.542,2.9
106,1.6,1.58041079421046,0.259,0.294,0.79,3.137,0.57,1.33,7.41,0.568,0.5
116,2,2.12809233922251,1.567,1.427,1.28,1.276,1.23,1.36,6.848,0.439,0.7
126,1.4,1.44601956069805,0.309,0.23,1.77,1.914,2.05,1.21,7.478,0.417,1.9
136,1.1,1.11215434862147,0.246,0.203,0.23,4.615,0.44,1.65,8.552,0.897,4.5
146,1,1.14692959743796,0.52,0.435,1.3,5.413,1.85,1.59,8.202,0.88,0.9
6,4,4.25433860009848,1.394,1.134,3.76,2.511,3.87,0.64,3.271,0.402,2.7
16,9.5,9.58640230442705,4.063,3.78,9.8,2.415,9.83,0.62,4.734,0.502,2.1
26,8.4,8.93562690022354,2.271,1.96,7.56,2.695,7.41,1.01,5.741,0.638,2.5
36,6.5,6.89817935390705,0.857,0.966,6.84,1.677,6.24,1,6.315,0.542,0.7
46,4.6,4.15836359450952,2.012,2.366,5.39,1.414,5.31,1.05,6.145,0.377,0.9
56,3.5,4.08500894183334,2.574,2.753,3.38,4.025,2.82,1.49,6.901,0.801,4.1
66,4.3,4.26547925259771,0.495,0.471,5.17,3.031,5.15,1.4,7.654,0.646,1.1
76,3,2.95144289208257,0.254,0.265,1.25,5.039,1.2,1.3,8.368,1.077,4.7
86,2,2.00764867935962,0.652,0.732,2.11,4.635,2.2,1.99,8.925,0.784,0.9
96,1.8,1.79342174193836,0.196,0.21,1.37,3.385,0.8,1.93,8.144,0.559,3.3
106,1.6,1.51063107781548,0.259,0.287,2.83,3.064,3.12,1.57,8.177,0.532,0.3
116,2,1.63931420217186,1.567,1.28,2.72,2.737,3.16,1.13,7.012,0.472,0.3
126,1.4,1.40083079326614,0.309,0.341,-0.73,0.645,-0.8,1.34,6.668,0.466,1.1
136,1.1,1.08975974053712,0.246,0.183,3.12,4.717,3.18,1.49,8.41,1.036,4.7
146,1,1.09296490142901,0.52,0.528,-0.08,3.954,-0.27,1.44,8.786,0.744,1.1
6,4,4.00420353089132,1.394,1.318,3.79,1.071,3.78,0.49,2.705,0.175,1.1
16,9.5,10.1457795366385,4.063,3.639,9.57,3.854,9.6,0.76,4.606,0.586,3.9
26,8.4,8.6703147615355,2.271,2.362,7.24,1.907,7.06,1.42,6.418,0.373,1.5
36,6.5,6.81014460272369,0.857,0.779,10.3,3.138,9.89,1.09,6.121,0.519,0.3
46,4.6,4.38225067299831,2.012,2.149,1.83,5.221,1.85,1.22,7.041,0.655,4.9
56,3.5,2.80541640750476,2.574,2.737,3.72,2.753,3.17,1.58,8.34,0.695,1.1
66,4.3,4.27925429042894,0.495,0.498,3.41,0.406,3.9,1.7,8.135,0.489,0.9
76,3,3.02203935425464,0.254,0.224,3.32,2.571,4,1.51,8.508,0.718,2.9
86,2,2.24745195425214,0.652,0.676,1.35,3.638,1.04,1.38,8.094,0.785,0.9
96,1.8,1.80137924551446,0.196,0.194,3.36,3.204,3.91,1.76,7.611,0.68,3.7
106,1.6,1.54112505076016,0.259,0.323,-0.23,3.499,-0.43,1.58,9.122,0.649,3.3
116,2,1.52764032090048,1.567,1.444,2.67,4.774,2.57,1.63,8.721,0.751,0.7
126,1.4,1.33478622522749,0.309,0.37,1.69,3.093,1.21,1.4,7.662,0.672,3.5
136,1.1,1.13270834441592,0.246,0.26,2.63,3.576,2.91,1.31,7.423,0.602,0.3
146,1,0.898945273635702,0.52,0.456,-0.32,5.203,-0.49,1.65,8.129,0.831,4.9
6,4,4.12015950885888,1.394,1.2,3.59,1.354,3.61,0.56,2.839,0.229,1.1
16,9.5,9.14293538870159,4.063,4.342,10.06,5.651,9.85,1.1,6.528,0.831,4.9
26,8.4,7.55102371050971,2.271,1.89,7.43,4.207,7.71,1.55,7.454,0.72,0.3
36,6.5,6.78965849223505,0.857,0.888,7.1,1.157,6.88,0.91,5.961,0.398,0.7
46,4.6,4.64907793181373,2.012,2.23,5.02,2.533,5.36,1.32,6.35,0.569,2.9
56,3.5,3.23241506586045,2.574,3.333,4.37,3.08,4.42,1.23,7.599,0.58,3.5
66,4.3,4.15348623640461,0.495,0.432,3.57,0.833,3.99,1.26,8.373,0.608,0.3
76,3,3.02980576986722,0.254,0.245,3.89,5.382,3.72,1.71,9.864,1.1,4.9
86,2,2.02390827725775,0.652,0.813,0.32,5.487,0.49,1.76,9.616,0.818,0.1
96,1.8,1.75069491066856,0.196,0.23,3.88,1.583,3.65,1.27,8.034,0.474,0.3
106,1.6,1.55512214411943,0.259,0.224,0.88,3.912,1.34,1.19,6.933,0.688,0.3
116,2,2.21816967089589,1.567,1.447,0.67,4.575,0.93,1.46,7.331,0.72,4.3
126,1.4,1.41439248484565,0.309,0.304,2.37,1.085,2.08,1.53,8.571,0.491,0.9
136,1.1,1.1136531238438,0.246,0.199,0.39,3.517,0.3,1.32,7.599,0.598,0.1
146,1,1.06660148019218,0.52,0.514,0.66,4.737,0.51,1.65,8.519,1.022,4.7
6,4,4.04624266142291,1.394,1.839,4.39,1.362,4.55,0.38,2.727,0.281,1.3
16,9.5,8.07410234597186,4.063,2.979,10.95,3.852,11.26,0.96,4.731,0.66,3.9
26,8.4,7.95503270576403,2.271,2.082,7.64,2.748,7.62,0.99,6.615,0.643,2.7
36,6.5,6.87022972767076,0.857,1.095,6.05,3.305,6.22,1.14,6.622,0.566,0.1
46,4.6,4.32805532804786,2.012,1.999,2.96,2.445,2.93,1.02,6.31,0.456,2.5
56,3.5,3.27328071728472,2.574,2.347,4.24,2.366,4.03,1.36,7.025,0.372,2.9
66,4.3,4.27261021918241,0.495,0.683,5.71,0.783,5,1.35,7.362,0.411,0.5
76,3,3.11638669785753,0.254,0.191,2.07,2.009,1.65,1.43,7.792,0.566,0.5
86,2,2.1078140809707,0.652,0.509,2.63,0.899,2.57,1.22,7.859,0.509,0.9
96,1.8,1.75524501994794,0.196,0.235,0.39,3.184,-0.02,1.65,6.939,0.597,0.1
106,1.6,1.59617482368906,0.259,0.252,2.88,2.79,2.84,1.05,7.052,0.54,2.5
116,2,1.92791794762179,1.567,1.702,0.73,4.61,0.55,1.38,8.832,0.8,4.9
126,1.4,1.33330510648547,0.309,0.276,0.71,5.025,0.84,1.56,8.583,0.849,0.1
136,1.1,1.05729874693455,0.246,0.237,2.52,3.964,2.66,1.16,7.914,0.654,4.1
146,1,1.02730717485287,0.52,0.446,3.49,3.936,3.53,1.31,8.192,0.913,0.1
6,4,4.22780854849245,1.394,1.658,3.75,1.038,3.67,0.52,2.658,0.202,0.1
16,9.5,9.37046407445419,4.063,3.924,9.99,4.095,10.1,0.79,4.749,0.656,3.9
26,8.4,8.9598525430434,2.271,3.041,7.52,1.71,7.36,1.11,6.278,0.437,1.9
36,6.5,7.03065042459938,0.857,1.061,7.7,1.42,7.73,1.29,6.501,0.363,0.3
46,4.6,5.01331495841467,2.012,1.993,3.23,2.205,3.23,1.07,6.754,0.462,2.3
56,3.5,4.60296061852639,2.574,2.563,3.27,3.278,3.19,1.46,7.922,0.764,3.1
66,4.3,4.42887323061116,0.495,0.522,4.92,3.199,5.06,1.3,7.845,0.473,0.3
