"t","igr.mu.obs","igr.mu.sample","igr.sd.obs","igr.sd.sample","igr.mu.pred.EM1","igr.sd.pred.EM1","igr.mu.pred.EM2","igr.mu.pred.EM2.dev","igr.sd.pred.EM2","igr.sd.pred.EM2.dev","igr.sd.pred.EM3"
66,4.3,4.39087106418542,0.578,0.668,3.88,6.673,4.01,2.47,12.699,1.274,0.5
76,3,3.0356355399323,0.258,0.219,4.54,3.295,4.82,2.03,10.676,0.721,0.9
86,2,1.98458273125813,0.272,0.318,0.34,8.99,1,2.59,13.173,1.779,4.9
96,1.8,1.69836433465592,0.609,0.577,1.93,8.98,2.25,2.03,13.141,1.316,0.3
106,1.6,1.61178125506496,0.18,0.167,-1.36,8.269,-1.49,2.62,12.643,1.294,4.9
116,2,1.94828426124122,0.663,0.565,8,6.375,9.28,2.25,13.574,1.127,0.1
126,1.4,1.28305765551141,0.622,0.65,1.7,5.671,2.02,1.63,10.952,1.003,0.3
136,1.1,1.10256299547519,0.204,0.196,-2.01,7.501,-2.37,1.73,11.736,1.361,4.9
146,1,0.90344242563066,0.524,0.481,3.56,1.997,2.57,2.19,13.869,0.999,1.7
6,4,3.75844069041029,1.126,1.022,3.23,1.246,3.14,0.52,2.803,0.282,1.3
16,9.5,9.63535971228404,1.154,1.313,10.7,2.12,10.64,0.61,3.677,0.369,2.1
26,8.4,10.444699849883,9.336,10.394,7.6,8.619,7.8,1.76,9.459,1.272,4.9
36,6.5,6.60066434227071,1.091,1.106,6.66,3.817,6.7,2.48,12.199,1.025,0.9
46,4.6,4.72998382902881,1.633,1.816,2.19,6.237,1.94,1.81,12.914,1.115,4.9
56,3.5,3.74859207530137,0.733,0.804,7.2,6.744,7.05,1.88,13.102,1.347,1.5
66,4.3,4.36879484110689,0.578,0.469,1.35,1.901,1.16,2.98,11.108,0.882,1.7
76,3,3.07266073743107,0.258,0.217,3.79,7.323,4.13,3.02,13.054,1.801,4.7
86,2,2.05550019315311,0.272,0.241,7.01,6.758,6.83,2.58,14.069,1.18,0.1
96,1.8,1.89311487681581,0.609,0.634,-1.36,4.089,-1.1,1.97,11.421,1.065,0.1
106,1.6,1.60105468178759,0.18,0.218,1.36,5.127,0.86,2,11.361,1.112,4.3
116,2,1.8071702888947,0.663,0.638,2.56,4.506,2.69,2.2,11.69,1.153,0.3
126,1.4,1.4241044928196,0.622,0.572,0.51,7.996,0.01,2.18,13.707,1.678,4.7
136,1.1,1.09016101718978,0.204,0.205,0.58,5.106,1.02,2.85,15.14,1.177,0.5
146,1,0.833419091462957,0.524,0.472,2.8,4.695,2.29,2.84,13.437,1.119,0.3
6,4,3.97696093429954,1.126,1.313,3.84,1.564,3.86,0.46,3.376,0.323,1.7
16,9.5,9.69889359885305,1.154,0.977,9.22,1.874,9.16,0.52,3.055,0.331,0.1
26,8.4,7.31738188208993,9.336,8.859,8.78,6.226,8.69,1.39,6.722,0.942,4.9
36,6.5,6.14762848305838,1.091,1.053,7.79,5.423,7.88,2.14,10.853,1.387,4.9
46,4.6,4.78415529542864,1.633,1.632,5.51,4.352,5.57,2.12,10.548,0.821,0.3
56,3.5,3.4332999323653,0.733,0.733,2.71,7.144,2.99,1.91,12.197,1.279,4.7
66,4.3,4.4906063506595,0.578,0.47,0.69,4.495,0.95,2.55,13.372,0.805,0.3
76,3,3.04240701086953,0.258,0.265,1.44,2.669,1.66,2.42,12.672,0.816,0.7
86,2,2.0417259926393,0.272,0.269,2.11,3.851,2.47,2.6,12.456,0.758,3.1
96,1.8,1.75174678487722,0.609,0.586,4.07,7.728,4.33,1.84,11.423,1.132,0.3
106,1.6,1.59802849282039,0.18,0.197,0.39,5.126,0.48,1.17,9.337,0.815,4.9
116,2,2.20389410683685,0.663,0.694,4.9,3.189,4.75,1.56,10.211,0.69,0.1
126,1.4,1.42876886902253,0.622,0.72,-0.11,6.933,-0.28,2.22,11.66,1.515,4.9
136,1.1,1.17896599842253,0.204,0.246,1.06,4.013,0.35,2.38,13.108,0.874,0.9
146,1,0.900830219179762,0.524,0.455,1.72,4.43,1.29,2.06,12.842,0.828,4.1
6,4,4.02372422490635,1.126,1.26,3.39,0.657,3.38,0.5,2.653,0.149,0.5
16,9.5,9.26857957048187,1.154,1.021,10.14,0.622,10.08,0.6,2.73,0.158,0.5
26,8.4,8.50241699795307,9.336,6.933,6.42,6.067,6.55,1.2,6.704,1.048,4.9
36,6.5,6.34556456477899,1.091,0.901,13.19,7.101,13.09,2.26,10.852,1.072,4.7
46,4.6,4.60013712483148,1.633,1.743,0.03,5.685,-0.11,2.2,12.005,1.089,0.9
56,3.5,3.29146144508355,0.733,0.667,4.69,1.464,4.88,2.37,10.78,0.693,1.1
66,4.3,4.28025863015459,0.578,0.52,0.46,7.513,0.53,1.83,13,1.535,4.9
76,3,3.03606967635956,0.258,0.268,8.98,6.821,9.48,2.51,12.74,0.998,0.9
86,2,1.93462606581039,0.272,0.253,-1.36,2.587,-1.11,1.97,10.879,0.688,0.9
96,1.8,1.70715854668838,0.609,0.505,3.7,7.846,4.06,2.03,13.418,1.154,4.9
106,1.6,1.5903183593805,0.18,0.146,2.01,5.767,2.46,2.46,14.158,1.028,1.1
116,2,1.99791076270767,0.663,0.545,3.14,6.125,3.1,2.07,11.994,1.007,0.5
126,1.4,1.26210675467037,0.622,0.605,-2.5,3.904,-2.91,1.68,9.531,0.872,0.5
136,1.1,1.09807666043188,0.204,0.188,4.97,4.304,5.26,2.09,9.635,1.02,4.5
146,1,1.01127110186659,0.524,0.557,-3.81,1.982,-4.11,1.65,9.981,0.58,0.7
6,4,3.83662336182477,1.126,1.212,4.16,1.774,4.09,0.59,3.127,0.296,1.7
16,9.5,9.33254970946157,1.154,1.208,9.67,1.137,9.41,0.61,3.901,0.308,1.1
26,8.4,6.02485900028094,9.336,10.167,7.04,7.372,7.24,1.08,8.397,0.834,4.9
36,6.5,6.42625781633954,1.091,1.151,7.31,3.552,7.25,2.48,11.626,0.846,3.3
46,4.6,3.99501109704553,1.633,1.813,5.88,6.899,6.09,2.04,9.481,1.189,0.3
56,3.5,3.67319652092748,0.733,0.806,4.52,8.482,4.21,1.74,11.267,1.378,4.9
66,4.3,4.26666364418612,0.578,0.623,3.95,1.104,4.69,2.12,14.663,0.88,0.3
76,3,2.98087437838759,0.258,0.237,2.13,6.832,2.15,2.42,12.156,1.308,1.9
86,2,1.97392702601112,0.272,0.232,-1.8,3.936,-1.59,2.13,10.751,0.763,3.9
96,1.8,1.86810572784633,0.609,0.54,4.58,2.551,4.26,2.36,11.764,0.93,2.7
106,1.6,1.5853737342033,0.18,0.184,3.76,5.382,3.33,2.24,12.898,0.659,4.7
116,2,1.98806231420601,0.663,0.639,3.84,7.416,3.55,2.64,12.325,1.354,1.5
126,1.4,1.32877093654637,0.622,0.629,-2.22,4.457,-2.05,2.02,10.45,0.753,4.3
136,1.1,1.12642726438508,0.204,0.227,4.96,6.764,5.2,2.48,13.233,1.102,4.9
146,1,0.876037889647214,0.524,0.571,0.24,0.932,-0.14,2.68,14.851,1.178,2.3
6,4,3.62001352925913,1.126,1.048,4.61,1.513,4.63,0.69,3,0.269,1.5
16,9.5,9.31192164634305,1.154,1.05,9.84,1.021,9.78,0.49,3.011,0.223,0.1
26,8.4,9.53336432221497,9.336,8.128,7.6,10.179,6.8,1.88,10.436,1.181,4.7
36,6.5,6.36587849927865,1.091,1.046,8.28,4.827,7.38,2.69,16.186,1.037,4.5
46,4.6,4.60732816484224,1.633,1.551,2.2,4.988,1.43,2.64,15.079,1.233,0.3
56,3.5,3.57164749536654,0.733,0.784,4.68,5.099,4.91,2.52,13.434,0.76,1.1
66,4.3,4.524153189266,0.578,0.64,5.9,2.891,5.77,2.26,12.481,0.936,0.9
76,3,2.91538551592612,0.258,0.263,2.96,4.62,2.88,1.65,10.773,0.972,0.9
86,2,1.99756822734893,0.272,0.31,1.69,0.384,1.35,1.92,10.14,0.62,0.9
96,1.8,1.89337623519886,0.609,0.657,1.05,4.007,1.65,2.17,10.734,0.936,4.3
106,1.6,1.58056156790128,0.18,0.147,-1.6,5.682,-1.71,1.7,9.704,0.9,0.5
116,2,1.98682773430054,0.663,0.68,4.1,6.744,3.48,1.78,10.636,1.238,4.9
126,1.4,1.36831347952699,0.622,0.569,2.32,1.345,1.68,2.26,13.186,1.013,2.9
136,1.1,1.12163559907553,0.204,0.218,1.08,5.023,1.05,2.14,11.53,0.774,0.1
146,1,0.98896840918232,0.524,0.435,4.81,5.546,4.77,1.35,9.353,0.898,0.5
6,4,3.85959272128818,1.126,1.081,3.74,0.448,3.77,0.55,2.529,0.161,0.3
16,9.5,9.81889231074259,1.154,1.108,10.27,1.915,10.28,0.59,3.277,0.369,1.9
26,8.4,6.03127916980141,9.336,9.78,7.82,6.351,7.74,1.32,7.358,1.1,4.9
36,6.5,6.43800487510252,1.091,0.862,8.6,2.559,8.07,2.08,10.156,0.721,2.5
46,4.6,4.29866753365034,1.633,1.364,3.76,1.657,3.71,1.73,10.224,0.614,1.3
56,3.5,3.66918244768843,0.733,0.855,3.05,7.585,3.09,2.04,12.913,1.353,4.7
66,4.3,4.23812800257673,0.578,0.448,3.51,4.315,4.26,2.79,14.157,1.249,0.9
76,3,3.01342462063375,0.258,0.257,0.48,3.254,0.59,2.24,14.377,1.046,3.1
86,2,1.99434931486251,0.272,0.3,2.58,3.259,2.14,3.18,14.653,0.933,1.1
96,1.8,1.78292091828787,0.609,0.584,7.05,6.892,6.62,2.81,13.762,0.934,0.7
106,1.6,1.56086115479801,0.18,0.158,1.7,4.666,1.46,2.72,12.472,0.83,4.7
116,2,2.13735607534154,0.663,0.575,0.19,6.269,-0.35,2.92,15.463,1.383,4.7
126,1.4,1.22113193113772,0.622,0.641,5.05,9.044,5.85,2.17,13.382,1.421,0.3
136,1.1,1.05448889280349,0.204,0.188,-1.65,1.161,-1.48,1.97,9.982,0.667,1.9
146,1,1.05425450449174,0.524,0.524,-3.22,1.446,-2.82,1.57,9.349,0.506,0.7
6,4,4.28655914860017,1.126,1.141,4.25,1.606,4.17,0.57,3.039,0.259,1.7
16,9.5,9.53183607320253,1.154,1.239,9.55,0.966,9.55,0.56,3.358,0.269,0.9
26,8.4,7.62208777644379,9.336,7.803,9.34,7.869,9.69,1.58,8.729,1.166,4.9
36,6.5,6.25453291406876,1.091,0.987,9.6,2.893,9.35,2.13,11.766,0.78,1.9
46,4.6,4.37158564281231,1.633,1.599,0.77,6.231,0.27,3.04,13.668,1.283,4.9
56,3.5,3.78579869250251,0.733,0.605,5.03,6.446,4.88,2.59,14.357,1.181,0.3
66,4.3,4.4558282724248,0.578,0.635,0.86,4.873,0.38,2.14,10.965,0.915,0.3
76,3,3.05015394474497,0.258,0.242,2.63,4.348,2.08,1.77,11.284,0.907,3.9
86,2,2.01995790000486,0.272,0.247,5.08,3.255,5.19,2.25,11.049,0.931,0.3
96,1.8,1.71555508647729,0.609,0.556,2.77,4.357,2.71,1.83,11.037,0.798,4.3
106,1.6,1.56734378187063,0.18,0.18,2.2,6,1.79,1.44,10.601,1.076,0.5
116,2,1.97695954036491,0.663,0.655,1.95,5.854,1.83,2.1,10.817,1.197,4.7
126,1.4,1.25359592252085,0.622,0.573,1.42,3.52,1.2,2.88,12.634,0.834,3.9
136,1.1,1.09641457279281,0.204,0.165,-2.7,6.308,-2.5,2.2,11.659,1.314,0.3
146,1,0.930774294810413,0.524,0.56,2.14,8.796,2.16,2.75,12.927,1.406,4.9
6,4,3.89850994446531,1.126,1.17,4.41,1.645,4.51,0.6,3.214,0.314,1.5
16,9.5,9.91921104439931,1.154,0.995,9.49,0.901,9.31,0.66,3.393,0.167,0.3
26,8.4,11.4939869626585,9.336,10.065,8.96,5.857,9.14,1.12,6.547,0.729,4.9
36,6.5,6.59852770947588,1.091,1.059,7.12,3.05,6.91,1.67,8.971,0.754,3.1
46,4.6,4.28094413956174,1.633,1.697,2.01,2.039,1.81,1.81,9.709,0.726,0.1
56,3.5,3.59818173724293,0.733,0.645,7.91,5.47,7.67,2.1,11.258,1.095,4.9
66,4.3,4.33027929507989,0.578,0.7,1.4,6.209,1.17,2.92,14.195,1.105,4.9
76,3,2.91537264108046,0.258,0.272,0.17,6.193,0.32,1.87,13.706,1.159,0.3
86,2,1.95680534991065,0.272,0.354,4.22,4.655,4.57,2.59,12.841,0.898,4.7
96,1.8,1.80067231502343,0.609,0.631,3.6,2.609,3.63,2.03,14.071,1.084,1.5
106,1.6,1.62327356550839,0.18,0.2,4.46,2.463,4.98,2.5,13.48,0.867,0.3
116,2,1.96448053170391,0.663,0.709,-3.5,4.173,-3.89,2.54,12.172,0.761,0.1
126,1.4,1.3539419907162,0.622,0.58,1.7,6.536,1.78,2.25,12.761,0.976,4.9
136,1.1,1.0558667205558,0.204,0.195,0.42,4.816,1,2.87,15.568,0.633,3.5
146,1,1.02757564021753,0.524,0.47,1.23,7.734,1.3,2.4,14.164,1.482,0.9
6,4,4.32365781026387,1.126,1.245,4.8,2.211,4.83,0.61,3.116,0.469,2.3
16,9.5,9.52305467640775,1.154,1.228,8.95,1.977,8.86,0.53,3.302,0.344,0.5
26,8.4,7.62051527834159,9.336,10.394,10.82,8.455,10.72,1.49,8.689,1.075,4.9
36,6.5,6.69859073032062,1.091,1.325,1.88,1.369,1.54,2.15,12.382,0.791,1.1
46,4.6,4.38871950414225,1.633,1.814,6.65,3.879,6.72,1.88,11.698,0.944,0.9
56,3.5,3.34948456797691,0.733,0.561,5.6,7.629,5.5,1.99,12.917,1.194,4.9
66,4.3,4.23375896780741,0.578,0.505,3.45,5.555,3.23,2.69,13.408,0.982,0.5
76,3,3.05404592957472,0.258,0.237,6.05,2.381,6.25,2.13,13.282,1.048,3.3
86,2,2.02777841349667,0.272,0.323,-1.41,1.261,-2.07,2.14,13.212,0.792,0.3
96,1.8,1.79629145982098,0.609,0.452,-0.28,1.495,-0.01,2.12,13.98,1.072,1.9
106,1.6,1.61569371561683,0.18,0.16,3,7.067,3.04,1.76,11.887,1.529,0.5
116,2,1.94492441257856,0.663,0.663,5.5,4.019,5.74,1.71,10.34,0.749,3.7
126,1.4,1.1675795684604,0.622,0.436,-1.76,3.063,-1.79,1.73,10.22,0.8,0.1
136,1.1,1.13703132603043,0.204,0.198,-1.76,2.256,-1.43,1.7,10.072,0.697,2.1
146,1,0.936594037235455,0.524,0.409,6.8,5.401,7.5,2.19,11.267,1.045,4.9
6,4,4.17331431931727,1.126,0.99,3.29,2.089,3.3,0.56,2.903,0.316,2.1
16,9.5,9.66157137127561,1.154,1.144,10.1,0.749,10,0.68,3.571,0.216,0.7
26,8.4,8.52215227012128,9.336,10.235,11.68,7.369,11.58,1.43,8.266,0.935,4.9
36,6.5,6.43772106940225,1.091,1.021,4.81,0.912,4.41,2.02,11.319,0.737,0.9
46,4.6,5.01260128770298,1.633,1.539,3.53,6.38,3.51,2.67,12.653,1.293,4.7
56,3.5,3.49681907690895,0.733,0.625,1.45,5.002,1.55,2.36,13.391,1.039,1.1
66,4.3,4.17200679834167,0.578,0.577,8.05,2.241,8.39,2.31,12.115,0.751,1.5
76,3,3.00427845419217,0.258,0.204,2.36,3.543,2.53,1.88,12.254,0.651,0.3
86,2,2.02121219875839,0.272,0.237,1.43,4.243,1.5,1.71,10.835,0.783,1.3
96,1.8,1.70371140185462,0.609,0.594,4.12,1.854,4.33,1.81,9.823,0.54,1.1
106,1.6,1.62352583395626,0.18,0.174,-2.88,9.413,-2.64,2.2,14.236,1.523,4.9
116,2,2.09414910407425,0.663,0.614,2.49,9.463,3.09,2.24,13.217,1.654,0.3
126,1.4,1.31278592847668,0.622,0.505,3.86,4.695,4.37,1.83,10.762,0.837,4.9
136,1.1,1.10229061769583,0.204,0.19,5.07,1.604,3.94,2.2,11.839,0.817,0.3
146,1,0.919388760477623,0.524,0.513,-5.83,1.837,-5.54,1.98,11.41,0.683,0.1
6,4,4.02088192465474,1.126,1.426,3.55,0.618,3.41,0.48,2.838,0.119,0.1
16,9.5,8.9331486026848,1.154,1.646,10.32,1.092,10.35,0.43,2.92,0.308,1.1
26,8.4,9.03591624513022,9.336,8.869,9.27,5.681,8.83,1.1,6.334,0.739,4.9
36,6.5,6.53400966710186,1.091,1.159,6.42,5.385,6.65,1.72,9.932,1.046,4.9
46,4.6,4.55677665143649,1.633,1.588,2.39,2.5,2.78,1.86,10.979,0.782,1.5
56,3.5,3.68672702069458,0.733,0.736,2.83,7.492,2.6,2.13,13.472,1.563,4.7
66,4.3,4.4239871623261,0.578,0.464,4.75,7.223,5.04,2.83,13.502,1.439,1.3
76,3,2.92406360643237,0.258,0.229,5.79,2.537,5.66,1.95,11.105,0.939,0.1
86,2,1.99702865100987,0.272,0.215,-1.19,8.302,-1.79,2.36,13.393,1.262,4.9
96,1.8,1.77145637823944,0.609,0.438,7.46,7.532,7.35,2.26,13.586,1.248,1.1
106,1.6,1.63009663122132,0.18,0.196,-2.96,8.281,-1.91,2.57,14.416,1.378,4.5
116,2,1.93068974317568,0.663,0.686,3.71,7.893,4.12,2.56,14.961,1.279,1.3
126,1.4,1.39811771586104,0.622,0.535,0.47,3.75,-0.03,2.37,11.881,0.82,0.7
136,1.1,1.09066515643699,0.204,0.255,0.1,8.045,-0.11,2.65,12.913,1.77,4.7
146,1,0.95884327192924,0.524,0.501,3.3,7.4,3.06,2.22,14.092,1.425,0.7
6,4,4.03968733255683,1.126,1.214,4.37,1.146,4.34,0.61,2.566,0.177,0.3
16,9.5,9.70497692591838,1.154,1.169,8.81,1.465,8.85,0.51,2.739,0.265,1.5
26,8.4,9.06674558900638,9.336,8.656,8.85,9.801,8.58,1.89,10.451,1.373,4.9
36,6.5,6.58938411855625,1.091,1.086,8.67,3.079,9.78,3.31,14.442,0.929,0.7
46,4.6,4.77553744215785,1.633,1.451,1.73,5.82,1.33,2.23,13.61,1.273,0.1
56,3.5,3.57746503440245,0.733,0.631,1.09,4.943,0.33,2.02,11.867,0.887,1.3
66,4.3,4.3082239334622,0.578,0.634,10.37,6.965,10.99,1.91,12.547,1.489,4.9
76,3,2.97206038331067,0.258,0.304,0.13,7.857,-0.2,2.1,11.545,1.33,0.7
86,2,2.06736229950219,0.272,0.256,1.72,6.021,1.2,1.75,10.664,1.173,4.9
96,1.8,1.72425673143194,0.609,0.618,0.71,3.7,1.45,2.56,13.065,0.952,4.1
106,1.6,1.5961980539113,0.18,0.138,0.46,4.985,0.36,1.86,12.583,1.004,0.3
116,2,2.01139329351003,0.663,0.716,5.52,6.274,4.99,2.78,13.223,1.262,4.7
126,1.4,1.35202131047626,0.622,0.613,1.27,5.761,1.39,2.71,13.527,1.541,0.5
136,1.1,1.13876938598267,0.204,0.209,0.66,4.539,0.59,2.39,10.655,0.843,0.3
146,1,0.869769518830854,0.524,0.534,3.64,6.72,4.08,2.4,11.561,1.091,4.5
6,4,4.10997049815228,1.126,1.137,4.09,1,4.17,0.45,2.46,0.193,0.9
16,9.5,9.76655547605968,1.154,0.946,9.98,1.782,10.07,0.48,3.128,0.354,1.7
26,8.4,9.00195602375277,9.336,9.534,7.53,8.851,7.75,1.36,9.661,1.508,4.9
36,6.5,6.06425544588234,1.091,1.016,9.12,5.383,8.88,2.03,12.218,1.263,0.3
46,4.6,4.89380969108356,1.633,1.619,1.45,8.938,2.13,2.25,14.778,1.339,4.1
56,3.5,3.71297488347847,0.733,0.639,6.85,7.521,6.19,1.88,14.494,1.561,1.3
66,4.3,4.44041169078389,0.578,0.56,1.73,1.114,2.17,1.78,12.554,0.902,1.3
76,3,3.00578874285097,0.258,0.221,5.04,1.765,5.12,1.71,12.275,0.671,1.3
86,2,2.06255502773665,0.272,0.28,-0.9,5.096,-0.86,2.14,12.058,0.867,0.5
96,1.8,1.80552976983526,0.609,0.67,3.64,2.426,3.39,2.52,10.982,0.577,2.1
106,1.6,1.61607856419165,0.18,0.222,2.73,1.86,3.15,1.66,10.571,0.961,0.3
116,2,2.08471222552833,0.663,0.558,-0.35,5.883,-0.8,2.23,12.392,0.887,4.7
126,1.4,1.35822377504374,0.622,0.666,0.37,5.859,0.01,2.26,14.876,1.637,4.7
136,1.1,1.11470941663072,0.204,0.221,2.8,7.019,3.62,2.67,13.679,1.359,0.7
146,1,0.978919711622308,0.524,0.416,1.94,2.947,2.36,2.34,13.02,0.968,3.5
6,4,3.96827207633119,1.126,0.953,4.41,0.793,4.42,0.58,3.058,0.214,0.7
16,9.5,9.35014177034131,1.154,0.964,9.61,0.769,9.49,0.65,3.235,0.271,0.1
26,8.4,6.54721616823809,9.336,9.457,5.2,8.879,5.22,1.68,9.282,1.244,4.9
36,6.5,6.35395398020288,1.091,1.142,10.78,5.931,10.43,2.26,11.317,1.204,0.3
46,4.6,3.99864707676287,1.633,1.442,3.03,7.388,2.58,2.45,12.349,1.511,4.5
56,3.5,3.62856288071386,0.733,0.51,4.86,2.403,5.18,2.63,14.353,0.846,1.3
66,4.3,4.40921225953432,0.578,0.699,5.38,5.118,5.91,2.5,14.764,1.129,4.7
76,3,2.98763642157035,0.258,0.27,3.97,8.297,3.5,2.72,13.19,1.326,0.9
86,2,2.06749841733273,0.272,0.303,-2.4,2.138,-2.55,2.34,10.588,0.899,1.5
96,1.8,1.7558726677666,0.609,0.594,3.2,5.273,2.97,3.1,12.385,1.397,4.7
106,1.6,1.64692747359219,0.18,0.188,4.04,2.949,3.86,2.2,12.988,1.037,0.5
116,2,1.74420382826468,0.663,0.741,0.02,5.115,0.09,2.54,12.525,1.022,4.9
126,1.4,1.22446974505342,0.622,0.734,0.17,3.175,0.34,2.51,14.093,0.92,0.5
136,1.1,1.10148354484466,0.204,0.24,1.27,5.284,0.4,2.05,12.361,0.856,0.1
146,1,0.881060823559988,0.524,0.469,2.84,3.924,3.13,2.19,10.858,0.582,0.1
6,4,4.02270217666965,1.126,1.251,2.32,0.272,2.19,0.51,3.013,0.16,0.3
16,9.5,9.94426894440823,1.154,1.079,10.61,1.159,10.61,0.44,2.821,0.237,0.1
26,8.4,8.75038170728289,9.336,9.471,8.15,9.01,7.75,1.45,9.412,1.209,4.9
36,6.5,6.29694935027403,1.091,0.951,6.84,1.884,6.41,2.2,12.767,0.78,0.5
46,4.6,4.69873919759892,1.633,1.654,5.74,3.101,4.7,2.3,12.65,1.032,0.3
56,3.5,3.64566378662852,0.733,0.571,2.47,4.703,1.88,2.99,13.417,0.88,4.1
66,4.3,4.29514489366182,0.578,0.51,3.06,5.752,3.07,2.1,12.721,0.897,0.7
