"t","igr.mu.obs","igr.mu.sample","igr.sd.obs","igr.sd.sample","igr.mu.pred.EM1","igr.sd.pred.EM1","igr.mu.pred.EM2","igr.mu.pred.EM2.dev","igr.sd.pred.EM2","igr.sd.pred.EM2.dev","igr.sd.pred.EM3"
106,1.6,1.72513362970696,0.573,0.579,4.59,3.487,4.38,1.72,10.182,0.573,0.5
116,2,2.16407836014646,1.519,1.545,0.81,2.451,0.39,1.75,9.446,0.639,0.7
126,1.4,1.29220771078786,0.722,0.825,0.56,2.16,1.27,1.35,9.082,0.468,0.3
136,1.1,0.742411033057055,0.858,0.873,-1.43,6.217,-1.7,2.1,10.884,1.324,4.9
146,1,1.04207798161291,0.168,0.157,5.57,2.891,5.7,2,11.431,0.871,0.7
6,4,3.93096931096084,0.792,0.772,3.19,1.435,3.14,0.55,2.763,0.256,1.5
16,9.5,10.5044595354747,6.859,6.24,11.77,5.063,11.8,1.06,5.637,0.849,4.9
26,8.4,8.47707153068863,0.907,0.96,7.43,2.946,7.21,1.4,8.236,0.681,2.7
36,6.5,6.79802778103037,3.95,3.775,7.44,1.211,7.55,1.48,8.968,0.769,0.5
46,4.6,4.573557259864,1.659,1.337,1.6,5.251,1.74,1.65,10.423,1.018,4.5
56,3.5,3.21987556801712,0.804,0.74,5.94,3.256,6.39,2.31,11.325,0.676,0.7
66,4.3,4.34551434773811,0.765,0.936,3.03,5.227,2.71,2.49,11.714,1.135,4.9
76,3,2.64143337818827,1.549,1.554,6.84,5.192,6.93,2.38,11.832,0.683,0.3
86,2,1.97165623221238,0.175,0.179,-3.33,4.538,-3.42,1.91,9.496,0.992,0.5
96,1.8,1.94202291036634,0.655,0.744,2.12,2.143,1.85,1.5,8.048,0.626,0.7
106,1.6,1.66564252600116,0.573,0.7,4.04,4.983,4.5,1.83,9.933,1.014,4.7
116,2,1.70679126786773,1.519,1.556,-0.25,6.373,-0.45,2.13,12.745,1.105,4.9
126,1.4,1.24086350681988,0.722,0.643,3.04,6.155,3.19,2.03,11.923,1.123,1.1
136,1.1,1.20137798475621,0.858,1.034,0.09,3.378,-0.17,1.9,10.732,0.78,0.3
146,1,0.998864330070424,0.168,0.196,3.7,1.771,3.55,2.18,10.256,0.593,2.3
6,4,3.99337226842293,0.792,0.886,3.04,0.164,3.02,0.46,2.712,0.165,0.3
16,9.5,9.23258942983474,6.859,8.207,10.37,6.235,10.38,1.21,6.719,0.831,4.9
26,8.4,8.12176863239768,0.907,0.909,9.48,4.851,9.34,1.47,8.235,0.734,0.5
36,6.5,5.44525653582012,3.95,3.252,6.22,5.319,6.13,1.4,7.82,0.838,4.9
46,4.6,5.08440977715385,1.659,1.53,2.36,4.103,2.1,1.57,8.348,0.676,0.7
56,3.5,3.79702011031269,0.804,0.794,3.39,5.983,3.74,1.62,9.898,1.075,4.9
66,4.3,4.24024888696817,0.765,0.725,2.36,4.407,2.59,1.74,10.381,0.838,0.5
76,3,2.39410573145338,1.549,1.783,7.33,3.211,7.36,1.78,9.292,0.744,0.9
86,2,2.01588422706178,0.175,0.192,1.78,4.014,2.29,1.89,9.598,0.821,4.7
96,1.8,1.7193823596819,0.655,0.7,1.99,3.14,2.48,2.18,10.637,0.615,3.1
106,1.6,1.43162286833278,0.573,0.47,0.84,1.688,0.81,2.08,11.44,0.751,1.1
116,2,1.80175818979482,1.519,1.567,3.99,5.273,3.54,2.28,12.679,0.886,4.9
126,1.4,1.25481575144274,0.722,0.666,1.37,5.706,2.06,2.3,12.14,1.155,0.7
136,1.1,0.759867228976868,0.858,0.657,-1.31,2.646,-1.58,1.95,11.432,0.782,3.1
146,1,0.975981654391258,0.168,0.178,2.39,0.571,2.42,2.31,11.641,0.765,0.7
6,4,4.39291297453398,0.792,0.633,3.35,0.605,3.35,0.45,2.478,0.158,0.3
16,9.5,9.70289363280392,6.859,8.098,9.39,6.003,9.38,1.07,6.512,1.025,4.9
26,8.4,8.41649238623684,0.907,0.98,9.91,1.385,9.8,1.88,8.754,0.603,1.3
36,6.5,6.67904111762667,3.95,2.979,6.55,4.415,6.66,1.92,10.192,0.963,4.3
46,4.6,4.50434587717768,1.659,1.644,1.62,8.038,1.75,3.46,13.716,1.149,4.9
56,3.5,3.96032841962233,0.804,0.692,4.01,2.98,3.84,2.68,15.835,0.857,0.5
66,4.3,4.13596088957354,0.765,0.698,4.51,8.237,4.49,2.05,12.699,1.374,0.1
76,3,3.30987564596593,1.549,1.408,4.06,2.448,4.4,1.89,9.812,0.641,0.9
86,2,2.00709215598484,0.175,0.157,3.24,5.575,3.25,2.21,10.537,0.82,4.7
96,1.8,1.7706126721208,0.655,0.617,-1.15,4.797,-1.32,1.92,10.974,1.113,0.9
106,1.6,1.55414717994018,0.573,0.687,2.49,0.922,2.43,1.95,10.025,0.673,0.9
116,2,1.86135557107054,1.519,1.407,2.38,4.015,2.25,1.97,11.67,1.098,4.3
126,1.4,1.43459555810284,0.722,0.667,3.82,1.238,3.7,2.58,12.091,0.886,1.3
136,1.1,1.15409596770349,0.858,0.802,-0.07,3.61,-0.01,1.69,11.048,0.927,0.1
146,1,0.974750743744147,0.168,0.16,-0.33,3.932,-0.17,1.9,9.845,0.846,1.1
6,4,4.02060201757097,0.792,0.803,4.24,0.218,4.13,0.46,2.734,0.199,0.3
16,9.5,9.9594042804649,6.859,6.992,12.44,8.192,12.3,1.88,8.772,1.125,4.9
26,8.4,8.43460102269319,0.907,1.048,4.75,6.992,4.68,1.67,9.954,1.128,0.7
36,6.5,5.65728989020459,3.95,4.399,7.65,6.009,7.13,1.75,8.789,1.421,4.9
46,4.6,4.98349568655725,1.659,1.927,4.58,4.86,4.51,1.75,9.154,0.9,0.1
56,3.5,3.2978614551889,0.804,0.841,2.14,3.543,2,1.39,9.06,0.723,3.7
66,4.3,4.53744012431934,0.765,0.769,7.13,5.284,6.85,1.96,10.887,0.725,4.7
76,3,2.85202192484006,1.549,1.493,0.11,5.274,-0.17,1.89,10.328,1.124,0.3
86,2,1.9982679559881,0.175,0.169,3.39,1.289,3.33,1.81,9.828,0.59,1.7
96,1.8,1.65871004854509,0.655,0.512,0.34,1.757,0.61,1.85,9.943,0.686,2.3
106,1.6,1.63111122587417,0.573,0.618,3.23,2.591,3.44,1.45,9.722,0.729,0.1
116,2,2.62303081621125,1.519,1.729,2.98,2.859,2.93,1.64,8.716,0.511,0.3
126,1.4,1.50586488567366,0.722,0.721,2.8,4.239,2.58,2.22,9.569,0.713,4.3
136,1.1,1.0962662849919,0.858,1.078,-1.4,5.555,-1.39,1.83,11.752,1.034,4.7
146,1,0.998486840433833,0.168,0.161,-0.66,5.788,-0.91,1.57,11.699,1.174,0.1
6,4,3.8323832500875,0.792,0.836,4.06,0.652,3.97,0.31,1.974,0.12,0.1
16,9.5,7.15751780475935,6.859,7.832,8.44,6.721,9.05,1.41,6.923,0.949,4.9
26,8.4,8.43461354619751,0.907,0.802,8.79,3.756,9.33,1.82,10.436,0.827,3.5
36,6.5,5.72940829477949,3.95,4.341,7.82,3.501,7.57,1.41,11.284,0.77,3.9
46,4.6,4.88393714860636,1.659,1.451,4.92,4.919,4.7,2.13,11.112,0.98,0.5
56,3.5,3.40327828956022,0.804,0.799,2.92,1.711,1.87,1.99,9.667,0.515,1.5
66,4.3,4.3526925607701,0.765,0.862,3.27,3.096,3.43,1.93,9.099,0.677,0.3
76,3,3.18227652638343,1.549,1.761,3.44,5.009,3.36,1.89,9.558,0.999,4.9
86,2,2.00079667292168,0.175,0.197,0.74,4.291,-0.22,2.33,11.489,0.635,3.9
96,1.8,1.84049970507429,0.655,0.759,3.31,3.645,3.19,2.46,11.562,0.859,0.5
106,1.6,1.63570378086822,0.573,0.661,0.18,2.411,-0.35,1.74,11.772,0.751,2.9
116,2,2.22576820852279,1.519,1.612,2.83,4.664,2.86,2.06,10.709,0.893,1.1
126,1.4,1.46853356282521,0.722,0.787,1.17,1.941,0.55,1.9,10.029,0.698,0.7
136,1.1,0.970783821635929,0.858,0.966,0.6,3.491,0.93,1.94,10.125,0.661,3.7
146,1,1.05193877790064,0.168,0.155,2.83,3.789,3.03,1.65,10.279,0.675,0.5
6,4,3.7736124918273,0.792,0.818,4.3,1.036,4.3,0.42,2.521,0.207,1.1
16,9.5,9.74781800189822,6.859,6.294,10.69,9.601,11.17,1.7,9.407,1.104,4.9
26,8.4,8.32217642625409,0.907,0.933,6.59,8.136,6.59,2.3,11.291,1.487,0.9
36,6.5,7.53246247630856,3.95,4.391,3.72,7.806,3.99,1.68,10.835,1.631,4.9
46,4.6,4.99905615616234,1.659,1.701,10.46,6.762,10.19,2.29,11.575,1.243,0.3
56,3.5,3.53893236520395,0.804,1.003,-1.57,8.486,-1.73,2.45,13.373,1.508,4.9
66,4.3,4.48414717404475,0.765,0.73,6.86,6.615,7.53,2.41,13.65,1.14,0.9
76,3,2.51453348005165,1.549,1.44,2.32,4.16,2.15,2.05,10.927,0.883,0.1
86,2,1.98309277514936,0.175,0.126,2.28,4.512,2.53,2.41,11.151,0.729,4.5
96,1.8,1.6083468227742,0.655,0.599,4.08,3.852,4.06,2.53,12.234,0.764,3.9
106,1.6,1.68183064927419,0.573,0.654,1.28,8.193,1.14,2.6,14.959,1.379,4.7
116,2,1.86154523774707,1.519,1.531,0.89,10.032,0.05,2.86,14.281,1.748,0.1
126,1.4,1.55722332172142,0.722,0.747,-0.31,2.747,-0.64,1.7,11.531,0.911,1.5
136,1.1,1.15276303815983,0.858,0.905,1.06,4.725,1.45,1.34,10.446,0.718,0.5
146,1,1.06246275759703,0.168,0.192,2.64,7.675,2.07,1.85,12.663,1.291,4.9
6,4,3.81607651140737,0.792,0.576,3.96,0.814,3.93,0.33,2.261,0.203,0.9
16,9.5,10.8403000598561,6.859,5.704,6.88,8.912,6.87,1.37,8.918,1.231,4.5
26,8.4,8.37816554556042,0.907,0.717,13.34,5.489,13.92,2.13,11.295,0.895,0.3
36,6.5,5.38504067166954,3.95,4.565,4.94,2.948,4.82,2.1,9.899,0.598,3.3
46,4.6,4.12660807624198,1.659,1.896,3.21,3.26,2.83,2.13,10.499,0.666,0.7
56,3.5,3.17255258160564,0.804,0.746,1.91,1.336,2.63,1.67,9.856,0.585,1.7
66,4.3,4.1094823916288,0.765,0.716,7.57,4.937,7.71,1.6,8.918,0.717,0.3
76,3,3.43836407094877,1.549,1.482,1.35,12.177,1.54,2.78,14.031,1.893,4.9
86,2,1.97804889527415,0.175,0.157,2.26,11.252,2.16,2.64,13.769,1.649,0.5
96,1.8,1.88027288894782,0.655,0.53,2.95,2.369,2.68,2.07,10.008,0.758,2.7
106,1.6,1.52345544071823,0.573,0.542,0.56,0.838,0.66,1.91,10.286,0.584,1.1
116,2,1.8777151751554,1.519,1.303,3.01,5.451,2.24,2.32,11.496,0.748,4.5
126,1.4,1.35395995966388,0.722,0.781,0.21,2.322,-0.31,2.01,13.093,0.801,2.5
136,1.1,0.99048007750414,0.858,0.777,4.09,6.884,4.32,2.26,11.683,1.294,1.5
146,1,0.971580787869721,0.168,0.175,-0.12,4.811,-0.06,1.65,10.524,1.128,4.5
6,4,3.93060634834386,0.792,0.873,3.13,0.391,3.13,0.57,2.694,0.197,0.1
16,9.5,10.1442052413563,6.859,6.429,9.56,8.655,9.19,1.62,9.06,1.287,4.9
26,8.4,8.38912962071768,0.907,1.246,7.05,2.909,6.76,1.75,12.197,0.639,0.9
36,6.5,7.06374806308782,3.95,3.574,9.14,4.171,9.35,2.06,11.038,0.635,0.5
46,4.6,4.75745170441278,1.659,1.308,6.42,3.601,6.44,2.44,11.033,0.642,3.9
56,3.5,3.7548745830717,0.804,0.777,2.44,0.774,2.01,1.6,11.115,0.6,0.5
66,4.3,4.35540896471406,0.765,0.86,1.62,3.905,1.68,2.26,10.609,0.786,0.3
76,3,2.52452898754476,1.549,1.558,4.66,5.405,3.8,2.53,10.87,1.059,4.9
86,2,1.95837006945315,0.175,0.193,3.31,3.52,4.08,2.5,12.285,0.917,0.1
96,1.8,1.74664345458421,0.655,0.718,-0.45,4.79,-0.29,1.88,10.381,0.826,0.5
106,1.6,1.67757395643159,0.573,0.652,4.25,3.452,4.11,1.52,10.145,0.578,3.1
116,2,1.81943582352128,1.519,1.331,-0.93,3.058,-1.04,1.68,10.071,0.67,1.3
126,1.4,1.25216685380401,0.722,0.862,2.83,2.193,3.25,1.72,9.757,0.646,0.1
136,1.1,1.08286914208186,0.858,0.783,0.17,12.045,-0.8,2.96,14.683,1.799,4.5
146,1,0.938855722131608,0.168,0.132,3.64,11.932,4.04,2.93,15.431,2.165,0.5
6,4,3.99044993103704,0.792,0.609,3.56,0.271,3.57,0.54,3.03,0.223,0.3
16,9.5,11.4549452180771,6.859,5.882,9.39,6.16,9.65,1.29,6.903,1.07,4.9
26,8.4,8.72943176117804,0.907,1.085,8.13,4.633,7.93,2.14,10.607,0.85,4.5
36,6.5,7.13912403956828,3.95,4.968,7.77,4.859,8.24,2.19,12.315,1.05,4.9
46,4.6,4.69216288102268,1.659,1.671,4.01,7.233,3.86,2.26,11.174,1.195,0.5
56,3.5,3.2330270702369,0.804,0.882,3.84,4.827,3.37,1.53,9.389,0.861,4.5
66,4.3,4.06194824884574,0.765,0.766,5.12,4.203,5.38,1.85,10.026,0.784,0.1
76,3,2.82945462594673,1.549,1.105,4.27,3.812,3.7,1.81,9.536,0.7,3.7
86,2,2.00848550365612,0.175,0.158,-0.75,2.831,-0.75,1.98,10.039,0.83,0.9
96,1.8,1.79486041916507,0.655,0.445,3.3,3.02,3.57,1.56,9.019,0.697,0.7
106,1.6,1.64429620388346,0.573,0.565,-0.36,8.36,-0.06,2.87,11.872,1.42,4.9
116,2,1.84692291983033,1.519,1.407,4.73,7.795,4.97,1.77,12.308,1.703,0.3
126,1.4,1.62293756749735,0.722,0.753,-0.47,4.033,-0.19,2.22,10.527,0.879,4.5
136,1.1,0.999458197030571,0.858,0.804,1.36,2.026,1.53,2.25,11.081,0.703,1.1
146,1,1.0552056835173,0.168,0.16,1.47,3.311,1.36,1.96,9.942,0.894,0.1
6,4,4.0445033036192,0.792,0.749,4.73,0.487,4.71,0.54,2.616,0.153,0.5
16,9.5,10.0241372313315,6.859,6.622,10.33,6.762,10.58,1.2,7.157,0.853,4.9
26,8.4,8.58060124208457,0.907,0.763,7.2,7.591,7.24,2.19,12.26,1.298,4.9
36,6.5,7.15766096660464,3.95,3.758,6.08,7.404,5.44,2.26,12.022,1.248,1.7
46,4.6,5.03460636070518,1.659,1.844,7.13,4.176,7.36,1.99,10.858,0.634,4.1
56,3.5,3.59523858792953,0.804,0.652,-0.02,6.786,-1.1,2.32,13.926,1.329,4.9
66,4.3,4.4174227349828,0.765,0.773,6.6,8.221,6.59,2.16,12.846,1.577,0.9
76,3,2.93017949980795,1.549,1.321,0.71,7.234,0.21,2.18,12.359,1.121,4.9
86,2,1.98247779527573,0.175,0.154,4.61,5.112,3.84,2.45,12.811,1.201,0.5
96,1.8,1.80289285083924,0.655,0.696,2.38,5.479,2.51,1.99,10.982,1,0.1
106,1.6,1.65847175864741,0.573,0.582,-2.6,6.925,-2.37,2.32,11.638,1.205,4.9
116,2,2.48063789265825,1.519,1.508,5.45,4.527,6.4,2.77,12.553,0.843,1.7
126,1.4,1.43644298107884,0.722,0.8,-0.74,2.33,-0.8,2.05,11.571,0.832,0.9
136,1.1,1.05179007232483,0.858,0.903,-0.43,1.649,-0.23,1.88,11.166,0.698,0.7
146,1,1.04004037859624,0.168,0.164,6.95,4.467,7.02,1.42,10.1,1.031,0.3
6,4,4.19409016874701,0.792,0.871,4.09,0.961,4.02,0.38,2.231,0.233,1.1
16,9.5,8.6051411900824,6.859,6.122,7.98,9.243,8.46,1.07,9.754,1.406,4.9
26,8.4,8.42663937816046,0.907,0.9,9.2,5.655,9.53,1.74,12.021,1.437,1.1
36,6.5,6.3529196373996,3.95,3.959,7.31,5.416,6.87,1.33,9.065,1.138,0.5
46,4.6,4.45534250605773,1.659,1.661,3.94,4.74,4.04,1.7,9.137,0.777,4.5
56,3.5,3.4111902742922,0.804,0.724,2.87,11.335,1.85,2.45,15.751,1.534,4.9
66,4.3,4.32179968175734,0.765,0.734,8.79,10.309,8.45,3.13,15.595,1.828,3.5
76,3,3.10619983501231,1.549,1.699,2.74,4.245,2.82,2.06,11.491,1.027,1.1
86,2,2.0260012715068,0.175,0.148,-0.91,2.145,-0.49,1.61,10.09,0.775,0.1
96,1.8,1.88415806773299,0.655,0.804,2.81,1.583,2.53,1.62,10.106,0.743,1.9
106,1.6,1.63903647879429,0.573,0.633,0.77,6.311,1.28,2.52,11.532,1.206,4.7
116,2,1.91982171297486,1.519,1.599,3.5,6.719,2.85,1.58,11.623,1.197,0.7
126,1.4,1.25770163338628,0.722,0.774,-2.76,8.083,-3.1,2.43,12.695,1.689,4.7
136,1.1,1.00507305326355,0.858,0.678,2.18,5.412,2.59,2.73,13.856,1.022,1.1
146,1,1.02157186243656,0.168,0.193,1.24,6.614,1.79,2.44,11.076,1.222,1.3
6,4,4.20705028074549,0.792,0.844,3.83,0.402,3.89,0.56,2.499,0.165,0.5
16,9.5,9.27191160044989,6.859,8.96,8.07,9.926,7.13,2.07,10.34,1.613,4.9
26,8.4,8.70799680472722,0.907,0.989,10.09,6.542,10.31,2.8,12.814,1.26,0.7
36,6.5,4.9264200838719,3.95,4.107,6.86,5.463,6.77,2.15,12.45,1.116,4.9
46,4.6,4.71153687080131,1.659,1.944,2.75,3.312,2.76,2.25,13.223,0.852,0.9
56,3.5,3.66305509850275,0.804,0.759,4.29,4.509,4.31,2.3,11.048,0.594,0.1
