"t","igr.mu.obs","igr.mu.sample","igr.sd.obs","igr.sd.sample","igr.mu.pred.EM1","igr.sd.pred.EM1","igr.mu.pred.EM2","igr.mu.pred.EM2.dev","igr.sd.pred.EM2","igr.sd.pred.EM2.dev","igr.sd.pred.EM3"
106,1.6,1.62204900462894,0.284,0.286,0.61,5.348,0.81,1.33,9.331,0.837,1.1
116,2,1.85614447433107,0.487,0.569,2.79,1.279,2.94,1.39,8.095,0.495,0.5
126,1.4,1.23890401781065,0.878,0.844,-0.22,4.083,-0.23,1.71,8.224,0.657,3.9
136,1.1,1.05493604281579,0.719,0.733,3.75,4.887,3.24,1.56,8.143,0.662,0.5
146,1,1.1646564120978,0.582,0.566,1.89,2.052,1.66,1.57,6.754,0.414,2.1
6,4,3.9936895703021,0.288,0.282,4.55,0.262,4.49,0.45,2.842,0.211,0.3
16,9.5,9.55663662703279,0.915,0.928,9.59,0.825,9.68,0.58,2.755,0.194,0.9
26,8.4,9.15962684550664,2.377,2.939,6.32,1.495,6.38,0.6,3.382,0.323,1.3
36,6.5,6.33337670700107,3.294,2.586,9.05,3.084,9.1,0.92,5.026,0.754,3.1
46,4.6,4.35333128473477,2.655,2.716,3.56,2.007,3.82,1.21,6.046,0.428,2.1
56,3.5,3.66714860323674,2.28,1.727,4.1,3.604,4.35,1.43,6.864,0.592,3.3
66,4.3,4.38207016145659,0.287,0.304,4.8,2.523,4.91,1.37,8.792,0.852,2.3
76,3,3.03232699755797,0.517,0.433,1.52,3.897,1.74,1.72,7.899,0.612,0.7
86,2,2.13534534619176,0.763,0.685,3.8,3.279,3.47,1.31,6.451,0.548,0.1
96,1.8,1.64248488447954,1.232,1.098,-0.72,3.03,-0.93,0.86,6.022,0.559,2.7
106,1.6,1.64031949906145,0.284,0.273,2.03,1.487,2,1.45,6.857,0.335,1.9
116,2,1.98743288654092,0.487,0.569,1.72,2.958,1.83,1.04,7.419,0.557,3.1
126,1.4,1.19279260502206,0.878,0.865,3.45,4.012,3.52,1.84,9.1,0.781,4.3
136,1.1,1.35096615246656,0.719,0.654,-0.18,4.788,-0.24,1.47,8.07,0.897,0.7
146,1,0.987903603386313,0.582,0.526,1.27,1.316,1.6,1.06,7.138,0.443,0.3
6,4,3.9118777951032,0.288,0.286,3.62,0.647,3.56,0.48,2.34,0.135,0.1
16,9.5,9.69321029363556,0.915,0.965,9.26,1.416,9.37,0.4,2.648,0.267,1.3
26,8.4,8.23090008310397,2.377,2.277,8.56,2.619,8.61,0.68,4.072,0.515,2.5
36,6.5,7.25963425081088,3.294,3.422,6.59,2.575,6.4,0.99,5.364,0.497,2.5
46,4.6,3.66921127879972,2.655,2.845,3.79,0.766,3.94,1.01,5.682,0.357,0.1
56,3.5,4.06155733812918,2.28,1.932,3.3,5.711,3.24,1.48,7.952,1.069,4.7
66,4.3,4.33157684100689,0.287,0.292,5.83,5.161,6.4,1.46,8.853,1.003,0.1
76,3,3.02292803592633,0.517,0.605,0.72,1.464,0.49,1.2,6.912,0.522,1.5
86,2,1.82967295494949,0.763,0.636,3.92,1.978,3.98,1.35,7.282,0.49,1.5
96,1.8,1.71847984493658,1.232,0.96,0.06,2.558,0.06,1.33,7.304,0.498,0.5
106,1.6,1.55951360134285,0.284,0.265,4.12,1.165,4.02,1.11,6.766,0.344,0.5
116,2,1.96275443785951,0.487,0.463,-0.83,1.709,-0.9,1.37,6.795,0.375,0.7
126,1.4,1.47736704297328,0.878,0.867,2.57,1.3,3.08,0.98,6.548,0.451,0.1
136,1.1,1.20907236478726,0.719,0.657,1.59,3.615,1.51,1.32,7.024,0.703,3.5
146,1,0.889546634376979,0.582,0.757,1.12,2.5,1.06,1.58,8.43,0.613,2.5
6,4,3.94852770388665,0.288,0.29,4.82,1.047,4.82,0.46,2.577,0.197,0.3
16,9.5,9.31416331291045,0.915,1.059,9.66,1.27,9.64,0.58,2.586,0.226,1.3
26,8.4,8.08146707630399,2.377,1.672,7.98,1.43,7.99,0.7,3.151,0.258,1.5
36,6.5,6.15856318642936,3.294,3.125,6.97,3.564,7.01,0.86,4.848,0.493,3.7
46,4.6,4.25478407374073,2.655,3.083,4.09,3.386,3.96,1.12,7.409,0.637,3.5
56,3.5,3.90744037039233,2.28,1.982,4.46,1.966,4.67,1.56,7.24,0.449,0.1
66,4.3,4.34599193224815,0.287,0.287,2.01,0.419,1.72,1.14,7.454,0.526,1.1
76,3,2.97490072682699,0.517,0.502,4.89,3.465,4.66,1.34,8.102,0.941,3.9
86,2,2.00865209426435,0.763,0.692,2.17,3.84,2.28,1.41,7.909,0.708,0.3
96,1.8,1.53654441188239,1.232,1.157,1.51,1.793,1.43,1.29,6.671,0.462,0.1
106,1.6,1.45834340634075,0.284,0.3,0.86,6.354,1.04,1.91,9.113,1.167,4.9
116,2,2.11200395415138,0.487,0.586,2.01,5.845,2.06,1.6,9.368,0.91,0.3
126,1.4,1.27231392793283,0.878,0.948,2.13,4.843,2.35,1.47,8.578,1.053,4.9
136,1.1,0.905799965737692,0.719,0.759,1.49,3.996,1.57,1.16,8.641,0.783,0.1
146,1,1.07783188472843,0.582,0.538,-0.47,1.984,-0.7,1.63,8.591,0.71,2.1
6,4,4.05325230409623,0.288,0.213,4.18,1.257,4.19,0.47,2.602,0.269,0.1
16,9.5,9.28910257970244,0.915,0.922,10.17,1.834,10.33,0.5,2.907,0.349,1.9
26,8.4,7.86039057117743,2.377,2.228,6.72,2.925,6.85,0.75,4.583,0.37,3.1
36,6.5,5.94766521429763,3.294,3.221,8.52,2.723,8.58,1.14,5.897,0.467,2.7
46,4.6,4.280110052066,2.655,2.619,2.42,3.738,2.9,1.55,7.263,0.702,3.9
56,3.5,3.43350161980815,2.28,2.533,4.23,3.093,4.18,1.5,7.828,0.466,0.1
66,4.3,4.25925676961918,0.287,0.275,3.87,5.561,3.96,1.56,8.99,1.167,4.9
76,3,3.1029229544852,0.517,0.528,2.43,5.123,3.11,1.67,8.817,0.654,0.5
86,2,2.11922039612363,0.763,0.79,4.67,2.271,4.31,1.22,7.483,0.486,0.3
96,1.8,1.86809877798827,1.232,1.446,0.95,3.049,0.92,1.31,8.038,0.655,3.3
106,1.6,1.58599424773855,0.284,0.281,1.48,3.726,1.83,1.21,7.292,0.767,0.3
116,2,2.0325397112595,0.487,0.495,1.19,2.141,1.2,1.1,6.86,0.5,1.9
126,1.4,1.16072168847961,0.878,0.942,2.57,3.712,3.16,1.66,8.031,0.582,3.7
136,1.1,0.91863091359485,0.719,0.856,0.61,3.477,0.79,1.51,8.112,0.563,0.1
146,1,1.03106489257254,0.582,0.634,3.6,1.653,3.41,1.44,7.616,0.406,1.7
6,4,4.04799981330325,0.288,0.247,4.38,1.14,4.4,0.49,2.495,0.186,0.3
16,9.5,9.92495769343933,0.915,1.03,9.4,1.591,9.58,0.54,2.731,0.323,1.5
26,8.4,8.21798699684429,2.377,2.198,7.59,1.936,7.51,0.69,3.526,0.458,1.9
36,6.5,6.45671955098936,3.294,3.142,8.51,4.041,8.25,1.04,5.906,0.547,4.1
46,4.6,3.79221831396794,2.655,3.067,2.74,5.605,2.35,1.44,9.151,0.969,4.9
56,3.5,4.25186070747452,2.28,2.052,3.51,1.546,3.83,1.79,10.335,0.685,1.1
66,4.3,4.34697345360869,0.287,0.261,2.49,2.696,2.2,1.62,9.951,0.604,1.5
76,3,2.9580136264819,0.517,0.518,6.36,2.051,5.8,1.59,9.611,0.881,2.3
86,2,1.7508171140887,0.763,0.747,-1.18,5.102,-1.08,1.75,8.496,0.826,0.9
96,1.8,1.66560573643793,1.232,1.351,3.76,2.103,3.75,1.26,6.672,0.506,0.9
106,1.6,1.59801734327221,0.284,0.327,2.37,1.505,2.39,1.07,6.277,0.495,0.3
116,2,1.92032008934463,0.487,0.569,2.81,4.135,3,1.03,7.476,0.69,4.3
126,1.4,1.08948357673603,0.878,0.93,-0.53,2.412,-0.67,1.32,8.161,0.593,0.9
136,1.1,0.988767554864057,0.719,0.832,2.68,2.154,2.78,1.38,7.939,0.602,1.5
146,1,0.927255019906644,0.582,0.713,-0.19,3.259,-0.3,1.41,8.873,0.735,2.7
6,4,4.01971077353039,0.288,0.261,2.82,0.896,2.79,0.43,2.444,0.188,0.1
16,9.5,9.71845089657215,0.915,0.842,10.11,1.429,10.11,0.58,2.766,0.226,1.5
26,8.4,8.17448421886021,2.377,2.43,8.35,1.992,8.17,0.74,3.681,0.308,2.1
36,6.5,5.51783767505605,3.294,3.452,6.86,4.204,7.19,1.06,5.789,0.791,4.1
46,4.6,4.49436810347975,2.655,2.768,3.71,1.357,3.97,1.26,6.918,0.531,1.9
56,3.5,3.58726109246691,2.28,2.384,2.81,2.566,2.86,1.2,6.642,0.525,0.1
66,4.3,4.26453717108098,0.287,0.279,5.61,0.542,5.54,1.15,6.323,0.347,0.9
76,3,2.92500067059706,0.517,0.55,3.03,4.314,3.17,1.35,7.664,0.721,4.5
86,2,2.10668944733678,0.763,0.744,2.8,2.568,3.13,1.45,8.445,0.504,0.7
96,1.8,1.69971056866537,1.232,1.459,1.93,0.831,1.78,1.53,7.971,0.475,0.9
106,1.6,1.60531459314776,0.284,0.262,1.06,3.433,1.14,1.37,7.334,0.587,0.3
116,2,1.94959146560474,0.487,0.478,1.93,0.619,2.15,1.2,6.764,0.354,0.7
126,1.4,1.65795346425175,0.878,0.805,-0.07,5.985,0.39,1.52,8.97,0.904,4.9
136,1.1,1.36470693642867,0.719,0.72,1.73,2.146,1.53,1.94,10.93,0.818,0.3
146,1,0.940695163083172,0.582,0.687,1.37,4.353,1.88,1.9,9.361,0.832,0.9
6,4,3.97059150448578,0.288,0.254,3.4,1.048,3.64,0.47,2.72,0.244,1.1
16,9.5,9.50421713404841,0.915,0.649,10.22,0.735,10.16,0.58,2.847,0.246,0.1
26,8.4,8.51204484302797,2.377,2.285,7.61,2.941,7.65,0.73,4.101,0.501,2.9
36,6.5,7.34519379042316,3.294,3.355,7.36,1.665,7.29,0.86,5.045,0.369,1.5
46,4.6,4.32540031930133,2.655,3.187,4.34,4.297,4.83,1.33,6.97,0.773,4.3
56,3.5,3.98730412494192,2.28,2.804,4.94,1.626,5.35,1.53,8.249,0.603,1.1
66,4.3,4.2231925967032,0.287,0.265,0.47,3.808,0.52,1.51,8.835,0.84,4.3
76,3,2.99226501601467,0.517,0.407,4.35,4.457,3.48,1.41,8.41,0.944,0.5
86,2,2.19263553182196,0.763,0.647,3.19,1.117,3.12,1.54,6.985,0.441,0.3
96,1.8,2.39558400302147,1.232,1.139,0.5,6.125,0.31,1.73,9.507,0.989,4.7
106,1.6,1.57754548973351,0.284,0.26,0.83,2.222,1.29,2.26,11.114,0.657,2.3
116,2,1.95905155032418,0.487,0.472,2.87,6.012,2.76,1.54,9.718,1.287,1.9
126,1.4,1.16228968201182,0.878,0.736,1.5,4.19,1.71,1.49,8.246,0.681,3.7
136,1.1,0.942296053326575,0.719,0.706,1.45,5.341,1.38,1.47,8.434,0.922,0.5
146,1,0.86552964574039,0.582,0.559,2.55,3.332,2.68,1.26,6.953,0.681,3.1
6,4,3.97448881002587,0.288,0.28,4.1,1.54,3.89,0.42,2.647,0.252,0.1
16,9.5,9.44129766822006,0.915,0.956,9.39,1.831,9.23,0.43,2.905,0.303,1.9
26,8.4,8.62703673462918,2.377,2.098,8.44,2.759,8.5,0.97,4.418,0.532,2.7
36,6.5,6.75466608278081,3.294,3.319,6.28,3.314,6.43,1.11,6.117,0.737,3.1
46,4.6,5.08082155630671,2.655,3,6.78,2.963,6.58,1.2,6.33,0.543,0.5
56,3.5,3.88013122004099,2.28,2.19,0.13,2.023,0.24,0.83,5.976,0.327,2.1
66,4.3,4.31987312726079,0.287,0.263,6.19,4.812,6.31,1.28,7.919,1.022,4.7
76,3,2.96183292983219,0.517,0.557,3.97,4.15,4.17,1.6,8.126,0.638,0.3
86,2,1.84349782530581,0.763,0.744,0.02,1.904,-0.12,1.21,6.716,0.408,0.3
96,1.8,2.37125003450839,1.232,1.523,2.95,4.716,2.87,1.58,8.275,0.902,4.7
106,1.6,1.57279429343327,0.284,0.346,-0.14,2.704,-0.12,1.76,8.943,0.736,0.7
116,2,2.00890163609577,0.487,0.485,3.13,2.258,3.54,1.3,8.385,0.611,0.1
126,1.4,1.66926271319791,0.878,0.843,1.71,3.392,2.04,1.46,8.83,0.636,3.7
136,1.1,1.19617425440613,0.719,0.682,1.16,2.766,1.04,1.32,8.723,0.403,0.1
146,1,1.12305955765059,0.582,0.541,-1.29,3.58,-1.23,1.19,9.073,0.538,3.7
6,4,4.01271518720259,0.288,0.296,4.17,0.662,4.27,0.59,2.985,0.189,0.5
16,9.5,9.4725237199675,0.915,0.918,9.78,0.686,9.86,0.42,2.749,0.168,0.3
26,8.4,8.8721461937191,2.377,2.639,7.44,2.177,7.45,0.73,3.596,0.302,2.1
36,6.5,6.5174979393958,3.294,3.537,7.43,2.811,7.4,0.82,4.735,0.481,2.9
46,4.6,5.48996446443594,2.655,2.821,5.42,3.662,5.53,1.17,6.852,0.756,3.5
56,3.5,2.74201679487145,2.28,2.566,-0.55,5.451,-0.37,1.88,9.022,1.171,4.9
66,4.3,4.24715196009268,0.287,0.258,7.38,5.808,7.42,1.44,8.908,1.015,1.1
76,3,3.04869750974063,0.517,0.481,3.2,6.335,3.48,1.73,9.164,1.302,4.9
86,2,1.9747311842942,0.763,0.655,2.48,6.622,2.86,1.59,9.011,1.087,1.1
96,1.8,1.89022103075101,1.232,1.035,1.76,2.979,1.64,0.98,5.825,0.559,0.3
106,1.6,1.60103210078558,0.284,0.303,1.01,3.402,0.83,0.99,6.19,0.608,3.3
116,2,1.96097913603314,0.487,0.488,0.25,2.025,0.55,1.56,7.093,0.389,1.9
126,1.4,1.38837275094053,0.878,0.766,2.07,5.942,1.86,1.43,9.58,1.16,4.9
136,1.1,1.31009817807403,0.719,0.88,1.68,5.604,1.24,1.92,10.033,0.962,0.1
146,1,1.00502135223378,0.582,0.729,1.72,2.245,1.74,1.13,7.621,0.649,0.1
6,4,4.04746056793952,0.288,0.335,3.53,0.77,3.55,0.72,3.057,0.198,0.5
16,9.5,9.4400337919408,0.915,1.048,10.43,0.384,10.42,0.61,3.176,0.212,0.1
26,8.4,9.15662294208053,2.377,2.517,6.69,2.343,6.51,0.69,3.975,0.351,2.5
36,6.5,6.48452947103429,3.294,2.957,7.56,3.404,7.47,1.11,5.494,0.683,3.3
46,4.6,4.64072801957903,2.655,2.693,4.07,3.103,3.86,1.51,7.455,0.705,3.5
56,3.5,3.3701503467683,2.28,2.199,3.91,0.743,3.86,1.39,8.039,0.515,0.9
66,4.3,4.32808828881909,0.287,0.286,4,2.085,4.02,1.52,7.771,0.585,0.7
76,3,2.97213887325903,0.517,0.488,2.11,2.625,2.21,1.02,7.022,0.484,0.9
86,2,2.03116961448779,0.763,0.681,3.72,4.607,4.01,1.29,7.728,0.976,4.5
96,1.8,1.98881609501018,1.232,1.278,1.95,2.737,1.63,1.78,8.972,0.522,0.5
106,1.6,1.54714477672504,0.284,0.273,0.3,4.225,0.14,1.16,7.416,0.866,0.3
116,2,2.04042212755278,0.487,0.411,1.44,5.542,1.46,1.02,7.765,0.81,4.9
126,1.4,1.42422031225574,0.878,0.792,2.27,2.824,1.98,1.79,10.059,0.597,2.9
136,1.1,1.07290110443436,0.719,0.727,0.15,2.456,0.27,1.85,10.241,0.668,0.7
146,1,0.919774718644819,0.582,0.474,1.84,0.434,1.74,1.88,10.324,0.741,0.5
6,4,3.95764753979571,0.288,0.215,4.92,1.017,5.05,0.49,2.627,0.169,0.1
16,9.5,9.72403034492097,0.915,1.072,9,0.807,9.09,0.44,2.571,0.174,0.7
26,8.4,7.73417028688309,2.377,3.086,8.82,3.566,8.85,0.74,4.376,0.574,3.7
36,6.5,7.05910963614685,3.294,4.694,5.28,0.648,5.03,1.04,5.619,0.296,0.5
46,4.6,4.66198408698568,2.655,2.395,4.17,3.999,4.04,1.09,7.11,0.713,3.9
56,3.5,3.31860863282494,2.28,2.593,3.16,1.57,3.06,1.41,7.909,0.658,1.5
66,4.3,4.26804161918412,0.287,0.267,5.63,3.362,5.48,1.4,7.475,0.715,0.5
76,3,2.99010493625149,0.517,0.515,3.11,1.289,3.11,1.03,6.396,0.402,0.5
86,2,2.15191886882739,0.763,0.694,2.74,1.914,2.81,1.17,6.855,0.364,1.1
96,1.8,1.88416137999968,1.232,1.057,0.84,2,1.19,1.29,7.337,0.58,2.1
106,1.6,1.62572330776442,0.284,0.236,2.5,1.568,2.51,1.23,7.479,0.553,0.5
116,2,1.98745836461298,0.487,0.434,1.76,4.092,1.88,1.42,8.732,0.831,3.9
126,1.4,1.31372308663884,0.878,0.8,2.72,1.567,2.88,1.7,9.835,0.749,0.9
136,1.1,1.11521294212319,0.719,0.579,-1.4,5.009,-1.88,1.54,7.628,0.694,0.3
146,1,1.05999792537004,0.582,0.491,2.68,3.681,3.2,1.49,7.191,0.673,3.5
6,4,3.90826783916341,0.288,0.261,3.91,0.849,3.9,0.42,2.271,0.155,0.9
16,9.5,9.64585939157043,0.915,0.912,10.32,1.494,10.42,0.45,2.777,0.313,1.7
26,8.4,8.53059292645621,2.377,2.519,8.15,1.408,8.14,0.58,3.603,0.216,1.5
36,6.5,6.49558796529082,3.294,2.93,7.11,4.057,6.99,1.02,5.358,0.669,4.3
46,4.6,4.50939048912725,2.655,2.455,3.59,1.652,3.81,1.26,6.789,0.45,1.7
56,3.5,2.75342985353704,2.28,2.332,2.48,2.231,2.62,1.22,6.736,0.542,0.1
66,4.3,4.31841113180932,0.287,0.302,5.84,3.665,5.93,1.59,7.046,0.642,3.9
76,3,2.99900358765426,0.517,0.493,2.75,1.054,2.69,1.82,7.96,0.565,0.7
86,2,1.84355168874763,0.763,0.843,1.59,0.99,1.8,1.35,8.139,0.555,1.3
96,1.8,1.88386323727955,1.232,1.324,3.27,4.186,3.48,1.12,7.056,0.48,0.1
106,1.6,1.51514125149672,0.284,0.238,-0.28,3.529,-0.14,1.31,6.497,0.602,3.3
116,2,2.05262659079983,0.487,0.42,4.85,1.062,4.87,1.33,7.123,0.517,0.3
126,1.4,1.39856344249089,0.878,0.878,0.36,2.031,-0.19,1.62,7.402,0.417,2.3
136,1.1,1.08886562702539,0.719,0.761,-2.14,2.241,-1.97,1.15,8.303,0.593,1.9
146,1,1.03484871212071,0.582,0.568,4.01,3.71,4.39,1.23,7.921,0.821,0.3
6,4,3.96578111117039,0.288,0.258,3.66,0.812,3.67,0.48,2.818,0.205,0.9
16,9.5,9.74883515357423,0.915,0.889,9.87,1.601,9.87,0.41,2.382,0.278,0.3
26,8.4,8.22362848800233,2.377,2.196,9.59,3.144,9.51,0.7,3.689,0.524,3.1
36,6.5,7.34893582918007,3.294,2.896,4.73,3.56,4.62,0.99,5.974,0.713,3.5
46,4.6,3.91778939006112,2.655,2.439,4.85,1.898,4.66,1.1,7.304,0.379,1.9
56,3.5,3.15159064170539,2.28,2.456,2.25,3.286,2.55,1.7,8.254,0.746,2.9
66,4.3,4.27339808248322,0.287,0.24,5.48,2.633,5.5,2.24,8.987,0.647,2.7
76,3,3.27287716644672,0.517,0.602,3.43,1.71,3.74,1.55,9.403,0.489,0.5
86,2,1.96154229853511,0.763,0.775,0.99,0.856,0.84,1.47,9.323,0.634,0.7
96,1.8,1.74268781505371,1.232,1.332,3.15,4.393,2.97,1.96,7.816,1.005,0.1
106,1.6,1.73044667231995,0.284,0.28,1.32,0.782,1.1,1.3,6.495,0.329,0.5
116,2,2.13263417958591,0.487,0.429,2.69,2.842,2.82,1.36,7.404,0.518,2.7
126,1.4,1.5618158678446,0.878,0.836,2.44,3.423,2.81,1.26,8.554,0.726,3.9
136,1.1,1.20797546115793,0.719,0.646,-0.18,2.394,-0.44,1.74,9.061,0.601,0.9
146,1,0.964892929545734,0.582,0.579,1.02,2.022,0.84,1.61,8.219,0.487,0.7
6,4,3.96965710642925,0.288,0.299,4.1,0.837,3.99,0.28,1.985,0.141,0.9
16,9.5,9.59828296363203,0.915,1.075,9.47,1.14,9.49,0.52,2.558,0.217,1.1
26,8.4,8.51728115408308,2.377,2.075,7.81,1.869,7.94,0.64,3.515,0.293,1.9
36,6.5,6.4276201589798,3.294,3.43,7.77,4.322,7.71,1.23,5.712,0.705,4.3
46,4.6,3.75401595478049,2.655,2.701,3.18,0.524,3.25,1.39,6.993,0.514,0.3
56,3.5,3.2057061511325,2.28,2.479,4.54,4.363,4.89,1.41,8.619,0.74,4.9
66,4.3,4.29128536135845,0.287,0.272,3.07,2.678,3.56,1.37,9.26,0.518,1.1
76,3,3.06131609176787,0.517,0.376,3.97,2.137,3.32,1.36,8.599,0.628,0.3
86,2,1.92096858137706,0.763,0.805,3.21,1.232,3.68,1.56,7.734,0.569,1.1
96,1.8,2.01838448241245,1.232,1.269,0.09,2.365,0,1.43,7.235,0.558,0.1
106,1.6,1.59969141283462,0.284,0.317,2.15,2.413,2.26,1.07,7.513,0.492,2.3
116,2,1.94444702179241,0.487,0.596,1.04,1.702,1.1,1.52,7.538,0.512,0.5
126,1.4,1.45764992762742,0.878,0.725,2.49,4.444,2.82,1.63,8.438,0.775,4.7
136,1.1,1.1072153276794,0.719,0.673,0.59,4.842,0.7,1.35,8.637,0.946,0.5
146,1,0.931625472353252,0.582,0.486,0.39,2.891,-0.08,1.26,6.336,0.499,0.1
6,4,3.88647022899239,0.288,0.297,3.81,0.274,3.95,0.48,2.727,0.149,0.1
16,9.5,9.48171878011519,0.915,0.892,10.52,1.038,10.52,0.43,2.476,0.2,0.1
26,8.4,8.20220679339416,2.377,2.15,7.57,2.519,7.5,0.48,3.299,0.382,2.5
36,6.5,6.80346116391241,3.294,2.408,7.02,3.772,6.9,0.89,5.772,0.669,3.9
46,4.6,4.05984639093932,2.655,2.92,4.75,3.114,5.06,1.08,6.053,0.832,0.3
56,3.5,2.99662233894857,2.28,2.364,1.44,4.056,1.28,1.08,6.455,0.778,4.1
66,4.3,4.33026527040687,0.287,0.313,6.36,2.389,6.74,1.54,8.062,0.457,2.5
76,3,2.87715816565118,0.517,0.478,1.99,4.034,2.1,1.63,7.329,0.755,0.1
86,2,2.06155953270999,0.763,0.559,3.68,3.381,3.59,1.16,7.181,0.668,3.3
96,1.8,1.86044622968237,1.232,1.14,1.26,1.639,1.09,1.29,8.165,0.561,1.7
106,1.6,1.53545199015277,0.284,0.298,-0.38,4.503,-0.3,1.79,9.504,0.849,4.7
116,2,1.87898080613106,0.487,0.341,5.31,4.697,5.57,1.66,9.329,0.825,0.5
126,1.4,1.53959632464896,0.878,0.613,-0.35,4.376,0,1.23,9.057,0.968,4.7
136,1.1,1.29067527169614,0.719,0.647,0.52,4.92,0.61,1.48,8.695,0.855,0.5
146,1,0.948123288124285,0.582,0.575,0.75,3.334,0.24,1.7,8.036,0.601,3.1
6,4,4.05772996183579,0.288,0.29,3.51,0.861,3.64,0.48,2.391,0.228,0.9
16,9.5,9.77335083492603,0.915,1.019,10.22,0.459,10.31,0.41,2.588,0.177,0.1
26,8.4,8.54332896866051,2.377,2.291,7.3,2.172,7.17,0.65,3.478,0.386,2.3
36,6.5,6.86791761195606,3.294,3.678,8.53,2.25,8.54,0.8,4.467,0.376,2.3
46,4.6,5.21118703238843,2.655,2.982,3.72,2.075,3.58,0.73,5.383,0.367,1.7
56,3.5,3.12272046247481,2.28,2.006,3.33,2.817,3.43,1.17,6.624,0.354,2.9
66,4.3,4.30555760085127,0.287,0.281,3.36,4.643,3.57,1.5,8.422,0.83,4.9
76,3,2.86774363553976,0.517,0.616,2.59,4.888,1.96,1.24,8.515,0.919,0.3
86,2,1.85056745074862,0.763,0.646,3.3,3.068,3.08,1.03,7.498,0.553,2.7
96,1.8,2.0670705724435,1.232,1.072,1.92,3.224,1.77,1.46,9.048,0.573,3.5
106,1.6,1.63774614336861,0.284,0.331,0.85,4.162,0.85,1.36,8.275,0.693,0.5
116,2,2.07295520985161,0.487,0.526,0.74,3.914,0.65,1.45,8.238,0.558,3.7
126,1.4,1.43222307583319,0.878,0.813,4.01,4.216,4.5,1.4,7.803,0.715,0.1
136,1.1,1.13179487760932,0.719,0.666,0.88,4.318,0.76,1.46,7.675,0.681,4.1
146,1,1.22978876586821,0.582,0.667,0.49,2.997,0.49,1.98,8.769,0.56,0.5
6,4,4.08483419666894,0.288,0.189,3.99,0.596,4.18,0.43,2.879,0.189,0.5
16,9.5,9.43716065473515,0.915,0.963,8.98,1.788,9.08,0.66,3.392,0.33,1.9
26,8.4,8.76757746172411,2.377,2.966,8.39,0.864,8.39,0.49,3.608,0.3,0.1
36,6.5,6.80093781259794,3.294,3.588,5.56,3.088,5.51,0.9,4.71,0.642,2.9
46,4.6,4.78094693350326,2.655,2.822,7.44,1.166,6.9,1.17,5.736,0.436,1.1
56,3.5,2.7108799691228,2.28,2.78,0.51,1.428,0.39,0.92,5.725,0.318,1.7
66,4.3,4.30266629653117,0.287,0.271,7.8,1.102,7.86,1.17,6.265,0.338,1.1
