"t","igr.mu.obs","igr.mu.sample","igr.sd.obs","igr.sd.sample","igr.mu.pred.EM1","igr.sd.pred.EM1","igr.mu.pred.EM2","igr.mu.pred.EM2.dev","igr.sd.pred.EM2","igr.sd.pred.EM2.dev","igr.sd.pred.EM3"
6,4,3.50853638897555,4.982,4.98,4.53,5.239,4.53,1.22,5.741,0.833,4.9
16,9.5,9.43171718994712,0.389,0.372,8.13,2.78,8.25,1.24,7.148,0.491,0.5
26,8.4,8.31057192252522,0.735,0.641,11.53,4.303,11.45,1.46,7.591,0.735,4.5
36,6.5,6.29540159676641,6.653,6.11,1.64,2.777,1.33,1.63,9.053,0.66,0.3
46,4.6,4.37713153176381,1.365,1.135,6.16,5.596,6.56,2.05,9.918,0.871,4.9
56,3.5,3.50504405732629,2.062,1.807,5.05,3.075,4.34,2,10.963,0.773,0.7
66,4.3,4.25609254447229,0.708,0.718,7.73,5.084,7.61,1.82,11.892,1.22,4.7
76,3,3.03764010544676,0.299,0.358,0.01,3.95,0.37,2.39,12.587,0.841,0.5
86,2,2.06122653908214,0.302,0.244,-1.14,4.479,-1.07,1.82,10.548,0.769,0.9
96,1.8,1.81475019013051,0.313,0.369,0.98,0.911,0.72,1.69,9.245,0.636,1.5
106,1.6,1.62413224289075,0.222,0.223,5.9,0.901,6.07,1.58,9.465,0.78,0.5
116,2,1.9572726030809,0.326,0.259,1.97,5.319,1.7,1.84,11.017,1.077,4.9
126,1.4,1.40435667446356,0.744,0.76,0.45,4.657,0.45,1.81,11.386,1.1,0.3
136,1.1,1.57865969328284,3.301,3.062,-3.42,5.055,-3.81,1.96,10.749,1.159,4.7
146,1,0.921748876253171,0.852,0.868,4.78,2.741,5.13,2.45,11.77,0.675,1.9
6,4,3.82134155577457,4.982,5.809,1.14,4.094,0.99,1.15,4.908,0.7,4.3
16,9.5,9.57478152050129,0.389,0.456,13.47,2.642,13.5,1.29,6.511,0.503,2.7
26,8.4,8.22189725681075,0.735,0.759,8.26,2.885,8.65,1.7,7.513,0.743,3.1
36,6.5,7.89101184883452,6.653,5.413,7,9.8,6.49,2.14,13.219,1.602,4.9
46,4.6,4.52410651878411,1.365,1.676,4.54,9.068,4.2,2.69,13.223,1.509,0.9
56,3.5,3.38928599378399,2.062,2.029,1.72,5.221,1.63,2.01,11.294,0.923,4.9
66,4.3,4.11626912456628,0.708,0.691,6.93,2.965,6.78,2.85,11.991,0.889,1.5
76,3,3.03118577983483,0.299,0.342,-0.01,6.001,-0.01,2.49,13.499,1.394,4.9
86,2,2.01663057232152,0.302,0.276,4.33,7.292,4.56,3.21,12.156,1.476,1.3
96,1.8,1.79671839772812,0.313,0.264,2.25,4.734,2.3,1.91,10.981,1.01,4.7
106,1.6,1.57903702883123,0.222,0.207,-2.28,9.208,-1.78,2.76,15.312,1.426,4.9
116,2,2.07256899441546,0.326,0.251,4.55,7.646,3.24,3.01,16.19,1.436,1.5
126,1.4,1.45940008740658,0.744,0.706,3.78,6.413,4.67,1.97,12.124,1.309,0.7
136,1.1,1.1680039649459,3.301,3.681,0.21,1.411,-0.02,2.1,9.942,0.653,0.1
146,1,0.7488123309517,0.852,0.768,-1.62,5.583,-1.19,2.49,12.109,0.992,4.9
6,4,2.73857314842137,4.982,4.691,3.64,5.187,3.21,1,5.945,0.746,4.9
16,9.5,9.4792529007296,0.389,0.422,8.93,2.081,8.66,1.45,7.428,0.542,0.5
26,8.4,8.50956709188831,0.735,0.663,8.18,2.076,8.02,1.56,7.373,0.481,2.3
36,6.5,6.45667679664114,6.653,7.051,7.7,4.904,6.99,1.43,8.794,0.754,4.1
46,4.6,4.04370104568765,1.365,1.586,5.86,3.825,6.04,1.89,9.773,0.683,0.3
56,3.5,2.80067144684681,2.062,1.787,3.37,1.243,3.9,1.48,8.963,0.592,1.9
66,4.3,4.33635129831262,0.708,0.737,4.76,9.743,4.45,2.18,13.74,1.709,4.7
76,3,3.11100307626224,0.299,0.31,-2.42,3.638,-3.33,2.03,16.942,1.279,3.7
86,2,2.02652794037731,0.302,0.328,4.51,9.344,4.05,3.02,14.762,1.592,0.1
96,1.8,1.89675953386666,0.313,0.32,3.74,3.448,4.28,1.95,10.503,0.799,0.1
106,1.6,1.58517483850107,0.222,0.255,-2,5.587,-1.83,1.78,11.792,1.234,4.9
116,2,2.02422502345945,0.326,0.273,2.03,5.697,1.35,1.45,11.127,0.945,0.5
126,1.4,1.26239218519479,0.744,0.953,2.31,4.517,2.3,2.32,10.966,0.607,4.7
136,1.1,1.09860288143412,3.301,3.24,-0.26,11.493,-0.78,3.1,16.334,1.812,4.9
146,1,0.847009720475507,0.852,0.854,6.54,11.527,6.32,2.6,15.851,2.063,0.7
6,4,4.64023094610662,4.982,5.744,2.17,5.466,2.3,0.94,6.064,0.74,4.9
16,9.5,9.38682237181378,0.389,0.402,10.51,3.237,10.54,1.61,7.181,0.565,0.1
26,8.4,8.39563908015417,0.735,0.681,8.21,3.009,8.7,1.22,7.872,0.605,2.9
36,6.5,8.49181607906037,6.653,6.237,9.55,5.77,9.08,1.87,9.92,1.128,4.7
46,4.6,4.57479458013286,1.365,1.222,0.86,9.638,1.38,3.08,14.859,1.856,4.9
56,3.5,3.17397027532372,2.062,2.017,5.4,5.904,5.65,3.33,16.305,1.096,2.3
66,4.3,4.32624604249915,0.708,0.547,5,7.153,4.15,2.11,14.067,1.411,2.1
76,3,3.11989503749217,0.299,0.295,0.12,2.37,0.31,1.82,11.902,0.767,0.7
86,2,1.9621508835026,0.302,0.316,3.64,7.184,3.47,2.59,13.03,1.388,4.9
96,1.8,1.75999338105246,0.313,0.317,2.04,8.492,1.6,2.78,12.735,1.638,1.5
106,1.6,1.6500544594922,0.222,0.208,0.91,3.102,1.28,1.93,10.369,0.839,2.7
116,2,1.99252769628144,0.326,0.332,2.7,7.06,2.35,2.03,12.44,1.209,4.9
126,1.4,1.38128072989722,0.744,0.749,2.11,7.097,2.36,2.2,12.766,1.585,0.7
136,1.1,1.6139870782337,3.301,3.276,-0.07,1.513,0.26,1.94,10.412,0.621,1.1
146,1,1.1493651139105,0.852,0.789,2.29,2.292,2.22,2.19,10.319,0.733,1.7
6,4,3.70837125852121,4.982,4.844,3.19,5.621,2.95,1.09,5.991,0.808,4.9
16,9.5,9.42656128344348,0.389,0.423,8.11,2.484,8.26,1.92,7.73,0.414,0.3
