"t","igr.mu.obs","igr.mu.sample","igr.sd.obs","igr.sd.sample","igr.mu.pred.EM1","igr.sd.pred.EM1","igr.mu.pred.EM2","igr.mu.pred.EM2.dev","igr.sd.pred.EM2","igr.sd.pred.EM2.dev","igr.sd.pred.EM3"
6,4,4.08271550263213,0.378,0.431,3.74,0.847,3.85,0.45,3.097,0.176,0.9
16,9.5,9.63818709103711,1.154,1.203,9.43,1.362,9.5,0.49,2.946,0.276,0.3
26,8.4,8.48248286287953,1.35,1.064,9.12,2.368,9.07,0.66,3.352,0.441,2.5
36,6.5,6.20903401172274,7.224,6.326,4.24,6.707,4.43,1.39,8.309,0.85,4.9
46,4.6,4.88620638316368,2.436,2.107,4.92,5.425,4.52,2.51,11.596,1.039,4.7
56,3.5,3.40038424929865,0.974,0.688,5.11,6.175,4.9,1.95,11.54,1.277,0.9
66,4.3,4.30818706106673,0.178,0.16,4.97,0.29,4.57,1.53,9.319,0.642,0.7
76,3,3.04459311971981,0.476,0.396,2.3,1.283,2.25,1.56,9.219,0.597,1.1
86,2,1.92938007949801,0.622,0.677,1.27,4.076,1.32,1.45,9.163,0.599,0.9
96,1.8,1.60751407957837,0.48,0.422,4.81,8.627,5.18,2.51,11.611,1.341,4.9
106,1.6,1.7271207492561,0.63,0.506,-2.33,7.167,-1.87,2.3,12.6,0.853,0.3
116,2,2.00009297369534,0.088,0.086,2.57,3.485,3.17,2.02,10.661,0.66,3.3
126,1.4,1.19181484360845,0.655,0.603,0.75,3.399,0.22,2.03,10.947,0.618,0.3
136,1.1,1.12886529002615,0.823,0.98,3.53,2.366,3.35,1.72,10.198,0.715,0.3
146,1,0.461986300329756,1.478,1.405,-1.77,5.619,-1.73,1.98,11.65,1.11,4.9
6,4,4.02074729644418,0.378,0.438,4.14,0.84,4.14,0.38,2.104,0.128,0.1
16,9.5,9.39132062342837,1.154,1.184,9.27,1.043,9.24,0.44,2.19,0.208,1.1
26,8.4,8.48750731164531,1.35,1.46,8.9,1.463,8.94,0.37,2.813,0.305,1.5
36,6.5,6.4037989420769,7.224,6.836,6.17,5.539,6.32,0.96,6.104,0.809,4.9
46,4.6,4.88770044230963,2.436,2.294,4.83,6.716,5.22,2.2,10.232,1.059,4.9
56,3.5,3.4970057752964,0.974,1.016,5.45,5.439,5.47,1.89,11.193,1.145,0.5
66,4.3,4.30528764385271,0.178,0.154,2.12,2.609,2.2,2.04,9.435,0.685,0.5
76,3,2.97082515010166,0.476,0.502,4.2,2.194,4.01,1.88,9.247,0.517,0.1
86,2,2.25968265893928,0.622,0.694,-2.14,3.129,-1.54,1.08,8.441,0.483,0.1
96,1.8,1.75209297873242,0.48,0.479,4.49,3.907,4.19,1.63,8.532,0.996,3.5
106,1.6,1.56297841143883,0.63,0.578,1.96,6.004,2.7,2.2,11.013,1.143,4.7
116,2,1.99848745688515,0.088,0.111,3.43,7.209,3.07,1.74,10.444,1.034,0.1
126,1.4,1.35492579397852,0.655,0.74,2.28,4.169,2.72,1.54,8.427,0.676,4.3
136,1.1,0.957870909615371,0.823,0.649,-0.81,1.603,-0.72,1.79,9.392,0.698,0.3
146,1,1.29213824560074,1.478,1.431,-0.23,2.467,-0.09,2.1,10.461,0.794,2.1
6,4,4.10159627121058,0.378,0.373,3.89,0.859,3.86,0.42,2.54,0.151,0.3
16,9.5,9.47580116729616,1.154,1.2,9.53,0.474,9.56,0.49,2.312,0.171,0.1
26,8.4,8.58651303278295,1.35,1.535,8.36,1.89,8.29,0.47,2.959,0.37,1.9
36,6.5,7.24581821263102,7.224,7.49,6.51,5.104,6.62,1.17,6.176,0.868,4.9
46,4.6,4.2175392158529,2.436,1.632,3.25,2.989,3.29,1.6,8.704,0.829,2.7
56,3.5,3.49469766993213,0.974,0.989,6.02,4.883,6.36,1.85,10.23,0.935,4.7
66,4.3,4.2840026219715,0.178,0.222,5.03,2.748,4.75,2.21,11.665,0.988,2.3
76,3,3.00447814802294,0.476,0.453,0.52,6.715,0.85,2.14,9.688,1.014,1.5
86,2,2.04510755936617,0.622,0.511,2.68,1.493,2.86,1,7.643,0.493,1.5
96,1.8,1.91011591499608,0.48,0.379,1.61,5.078,2.29,2.07,9.067,0.736,4.9
106,1.6,1.55792114825247,0.63,0.591,1.27,5.766,2.5,2.59,11.916,1.267,4.7
116,2,2.00389083387783,0.088,0.076,0.51,6.253,0.29,3.25,14.519,1.287,4.9
126,1.4,1.39085661494799,0.655,0.579,2.5,7.118,3.27,3.03,14.685,1.413,2.3
136,1.1,1.10804844179535,0.823,0.77,1.91,2.853,1.8,2.21,12.17,0.585,0.9
146,1,0.721105646050745,1.478,1.17,0.17,5.512,-0.03,1.39,10.629,0.99,0.9
6,4,4.01775565810391,0.378,0.305,3.45,0.789,3.54,0.54,2.331,0.16,0.1
16,9.5,9.47502703557391,1.154,1.222,9.45,1.699,9.49,0.47,2.664,0.321,1.7
26,8.4,8.89576905586334,1.35,1.373,8.75,0.389,8.7,0.54,3.291,0.189,0.5
36,6.5,4.96995960111167,7.224,6.723,5.76,6.086,5.47,1.39,6.783,0.977,4.9
46,4.6,4.09002691149093,2.436,2.077,4.28,4.456,4.36,1.38,10.073,0.847,4.3
56,3.5,3.57138636000507,0.974,0.95,3.19,3.878,2.83,2.28,12.259,0.97,4.1
66,4.3,4.34045501531566,0.178,0.187,3.83,6.73,4.26,1.84,10.175,1.104,1.9
76,3,3.12548364003997,0.476,0.413,2.95,4.395,2.86,1.66,9.078,0.577,3.9
86,2,1.99784118137265,0.622,0.566,5.83,3.088,5.31,1.78,10.321,0.754,3.9
96,1.8,1.92125113730333,0.48,0.508,-1.99,5.229,-2.38,1.8,12.068,1.237,4.7
106,1.6,1.72228713547349,0.63,0.568,5.08,6.782,5.47,2.05,11.418,0.899,1.3
116,2,1.99930161853553,0.088,0.093,0.27,6.165,0.45,2.07,11.409,1.009,4.9
126,1.4,1.40502217340498,0.655,0.603,4.91,4.831,4.86,1.79,11.607,0.796,0.7
136,1.1,0.752916190822412,0.823,0.801,-4.66,5.064,-3.8,1.76,11.095,1.285,4.1
146,1,1.17429207426105,1.478,1.421,0.06,3.478,0.14,1.94,12.689,0.619,4.1
6,4,3.92583572092744,0.378,0.386,3.74,0.976,3.81,0.71,2.799,0.205,0.9
16,9.5,9.1053367808561,1.154,1.291,9.69,1.132,9.65,0.5,3.16,0.26,1.3
26,8.4,8.25094366827217,1.35,1.113,9.68,1.49,9.49,0.66,3.801,0.459,1.5
36,6.5,5.98193775110218,7.224,6.886,2.88,6.294,2.67,1.12,7.375,0.926,4.9
46,4.6,4.92591249733753,2.436,2.676,7.41,1.95,7.35,1.62,9.464,0.548,2.5
56,3.5,3.41224629340136,0.974,0.914,3.75,2.691,3.42,1.07,10.024,0.752,0.1
66,4.3,4.3159264458746,0.178,0.15,1.53,3.244,1.18,1.54,9.912,0.816,3.3
76,3,3.15443835587302,0.476,0.419,4.57,6.013,4.53,2.43,12.496,1.115,4.7
86,2,2.18321697801693,0.622,0.593,0.37,7.062,0.61,2.4,11.194,0.973,1.5
96,1.8,1.77234758882512,0.48,0.465,3.63,3.626,4.34,1.49,7.783,0.701,0.3
106,1.6,1.62663456676763,0.63,0.649,2.13,2.776,1.86,1.25,7.91,0.435,2.1
116,2,1.97687739733766,0.088,0.084,3.46,4.865,3.4,1.79,9.596,0.954,4.7
126,1.4,1.34512572433186,0.655,0.614,1.87,2.507,1.6,1.73,10.956,0.762,2.9
136,1.1,1.06601285788322,0.823,0.731,0.02,2.351,0.05,2.12,11.092,0.776,0.5
146,1,1.09389833951869,1.478,1.11,-3.17,2.241,-3.41,1.75,10.711,0.821,0.1
6,4,3.9967537218806,0.378,0.436,4.4,0.784,4.47,0.32,2.063,0.169,0.7
16,9.5,9.28300457938872,1.154,1.065,9.08,1.684,8.94,0.47,2.865,0.272,1.9
26,8.4,8.55698210264549,1.35,1.095,8.07,0.493,8.08,0.66,3.213,0.216,0.1
36,6.5,4.20238742630805,7.224,5.983,4.84,6.604,4.95,1.37,7.165,1.065,4.9
46,4.6,4.83863830344048,2.436,2.76,7.23,4.315,7.35,1.64,10.963,1.024,4.3
56,3.5,3.48789094100827,0.974,0.845,1.67,3.642,1.6,1.99,10.841,0.76,0.7
66,4.3,4.33147891366568,0.178,0.217,6.61,4.182,6.35,1.82,9.47,0.86,0.3
76,3,2.97574255383551,0.476,0.54,3.03,3.176,3.25,1.91,9.324,0.776,3.5
86,2,2.06091225783892,0.622,0.549,2.45,3.245,3.25,1.69,8.71,0.725,0.9
96,1.8,1.76718319795895,0.48,0.489,-1.67,5.142,-1.66,2.05,10.069,1.12,4.9
106,1.6,1.29259625003238,0.63,0.618,4.59,1.51,4.59,2.11,11.661,0.621,0.9
116,2,1.98042435523226,0.088,0.08,1.96,4.212,2.13,2.28,10.698,1.094,0.3
126,1.4,1.60993485955024,0.655,0.702,2.43,6.027,2.49,2.1,11.558,0.962,4.7
136,1.1,1.15738017138603,0.823,0.871,-2.4,1.864,-2.39,3.1,13.24,0.963,1.5
146,1,0.795448706486604,1.478,1.438,1.73,7.317,1.69,1.78,11.262,1.078,1.9
6,4,3.94744523253118,0.378,0.401,4.41,1.38,4.4,0.53,2.717,0.247,0.1
16,9.5,9.10733937876319,1.154,1.04,8.93,0.991,9,0.37,2.413,0.18,0.9
