"t","igr.mu.obs","igr.mu.sample","igr.sd.obs","igr.sd.sample","igr.mu.pred.EM1","igr.sd.pred.EM1","igr.mu.pred.EM2","igr.mu.pred.EM2.dev","igr.sd.pred.EM2","igr.sd.pred.EM2.dev","igr.sd.pred.EM3"
96,1.8,2.52004442403719,3.232,3.212,3.4,2.179,3.72,1.09,6.119,0.461,0.9
106,1.6,1.58414230656191,0.219,0.157,1.53,2.156,1.72,1.06,5.504,0.381,0.5
116,2,1.92350312298363,0.399,0.401,2.48,4.366,2.35,1.1,6.804,0.711,4.7
126,1.4,1.42386408259135,0.303,0.29,0.28,2.74,1.09,1.63,8.569,0.66,2.5
136,1.1,1.25093322449701,0.529,0.544,1.13,3.117,0.69,1.23,8.035,0.543,0.1
146,1,1.1004949407522,0.354,0.366,0.86,2.58,0.09,1.51,8.45,0.594,2.9
6,4,4.01041895887713,0.407,0.343,3.52,0.872,3.45,0.46,2.578,0.182,0.9
16,9.5,9.46503724930788,0.144,0.175,9.34,1.246,9.21,0.51,2.545,0.243,0.5
26,8.4,8.61779008227235,2.225,2.038,9.09,1.924,9.32,0.59,2.813,0.356,2.1
36,6.5,5.91084832930355,2.514,2.704,6.37,2.515,6.38,0.73,4.26,0.393,2.5
46,4.6,4.62511530148757,1.095,0.869,3.99,0.681,3.98,0.88,4.939,0.296,0.5
56,3.5,3.65604619701891,0.859,0.911,3.01,0.805,2.89,0.83,4.928,0.37,0.3
66,4.3,4.3184899826579,0.109,0.082,5.19,1.788,5.09,0.72,5.251,0.341,1.3
76,3,3.02143558320602,0.273,0.288,2.08,2.784,2.1,1.03,5.999,0.535,3.1
86,2,2.07009658547269,0.425,0.443,3.36,2.651,3.12,1.46,6.259,0.566,0.3
96,1.8,1.04546242087484,3.232,3.195,3.07,1.966,3.22,1.39,5.885,0.326,1.7
106,1.6,1.57043279259231,0.219,0.224,-0.45,1.795,-0.39,1.04,6.001,0.437,0.1
116,2,1.90138090401737,0.399,0.365,1.88,1.856,1.79,0.98,6.109,0.39,1.7
126,1.4,1.36396095217496,0.303,0.246,1.37,0.957,1.26,1.15,6.223,0.482,0.3
136,1.1,1.27445749247825,0.529,0.457,1.4,1.749,1.19,0.97,6.469,0.427,1.5
146,1,1.09497457404204,0.354,0.325,-0.53,3.405,-0.53,1.21,7.256,0.724,3.5
6,4,4.01173146335154,0.407,0.407,4.17,1.802,4,0.44,2.833,0.301,0.3
16,9.5,9.47239442632197,0.144,0.179,9.95,0.319,9.89,0.49,2.162,0.158,0.3
26,8.4,7.99040573952177,2.225,2.349,7.88,2.086,7.88,0.54,3.008,0.352,2.1
36,6.5,6.74284689415328,2.514,2.213,6.5,2.231,6.58,0.77,4.424,0.396,2.3
46,4.6,4.2787442421522,1.095,0.913,4.54,2.599,4.45,0.74,4.174,0.527,0.1
56,3.5,3.28375638149814,0.859,0.856,2.81,4.226,2.67,1.01,5.19,0.651,4.1
66,4.3,4.27881075220275,0.109,0.09,4.69,2.348,4.74,1.31,6.433,0.468,0.1
76,3,2.89027334646433,0.273,0.27,3.66,1.245,3.74,0.92,5.917,0.422,0.9
86,2,1.89710915791735,0.425,0.43,1.64,0.367,1.86,1.51,5.884,0.379,0.1
96,1.8,1.78114836795437,3.232,2.578,1.82,2.005,1.82,0.98,5.907,0.523,0.1
106,1.6,1.63620349112611,0.219,0.222,0.52,2.948,0.48,1.28,6.174,0.621,2.7
116,2,1.99999499418999,0.399,0.294,4,2.175,4.09,1.19,6.535,0.506,0.5
126,1.4,1.44118199025194,0.303,0.257,0.71,3.545,0.62,1.28,7.099,0.853,3.5
136,1.1,1.07860206537056,0.529,0.498,2.17,3.069,1.89,1.35,7.438,0.656,0.5
146,1,0.976361540863272,0.354,0.468,-1.28,4.914,-0.91,1.45,8.058,0.793,4.7
6,4,4.01646321621713,0.407,0.414,3.44,0.573,3.39,0.56,2.618,0.16,0.1
16,9.5,9.49278229596566,0.144,0.119,9.94,0.552,10.06,0.5,2.552,0.145,0.7
26,8.4,7.56984063804438,2.225,2.407,8.38,2.08,8.28,0.59,3.439,0.459,2.1
36,6.5,5.52158504871188,2.514,2.88,6.6,1.188,6.54,0.65,4.2,0.216,1.3
46,4.6,4.64967433049705,1.095,0.825,5.88,3.369,5.77,0.89,5.44,0.609,3.5
56,3.5,3.56700234849933,0.859,0.974,1.89,2.137,2.2,1.52,5.964,0.492,0.3
66,4.3,4.29253075571843,0.109,0.118,5,2.296,5.11,1.09,5.85,0.661,2.3
76,3,2.97928162496388,0.273,0.288,2.02,3.201,1.88,1.12,5.62,0.541,0.3
86,2,2.03873483165303,0.425,0.391,2.7,2.014,2.63,1.03,5.042,0.382,2.1
96,1.8,1.00044923070906,3.232,3.418,3.15,2.905,2.86,1.23,6.276,0.543,2.9
106,1.6,1.5978572666176,0.219,0.177,1.28,0.516,1.83,1.33,6.891,0.552,1.3
116,2,1.97309889806666,0.399,0.474,1.52,2.41,1.59,1.36,7.163,0.498,2.3
126,1.4,1.41277077080731,0.303,0.317,1.61,3.106,1.35,1.27,6.945,0.568,0.7
136,1.1,1.02574209791441,0.529,0.517,-0.72,4.348,-0.33,1.55,7.205,0.662,4.7
146,1,0.914026826914517,0.354,0.354,3.03,4.116,2.62,1.58,7.74,0.89,0.1
6,4,4.01638621458778,0.407,0.357,3.99,0.886,3.97,0.51,2.314,0.134,0.9
16,9.5,9.4687650349338,0.144,0.207,9.5,0.8,9.44,0.35,2.328,0.144,0.1
26,8.4,8.81429486168263,2.225,2.297,8.07,3.645,7.97,0.67,4.34,0.483,3.7
36,6.5,6.58591140613113,2.514,2.501,5.62,0.891,5.61,0.91,5.965,0.336,0.1
46,4.6,4.45707880862086,1.095,0.953,5.77,1.351,5.54,0.81,5.337,0.265,0.1
56,3.5,3.24975474743097,0.859,0.756,3.76,1.023,3.8,0.82,5.566,0.351,0.3
66,4.3,4.31812249884135,0.109,0.11,5.31,0.175,5.2,1.1,5.283,0.41,0.9
76,3,3.09729650504312,0.273,0.267,1.33,1.67,1.57,0.93,5.386,0.506,0.3
86,2,1.96274115538795,0.425,0.476,2.25,1.614,1.88,1.06,5.362,0.396,1.7
96,1.8,2.09445915643702,3.232,2.864,2.39,2.907,2.69,1.2,6.185,0.45,2.9
106,1.6,1.62747382561784,0.219,0.198,1.52,2.343,1.82,1.29,6.622,0.5,0.9
116,2,1.9980123621109,0.399,0.403,1.05,2.3,1.06,1.06,5.699,0.491,0.1
126,1.4,1.44576938149333,0.303,0.242,3.05,3.559,3.02,1.06,6.154,0.545,3.3
136,1.1,1.29181972996479,0.529,0.566,0.27,1.206,-0.01,1.54,7.16,0.562,0.7
146,1,1.01463959011358,0.354,0.376,0.57,2.334,0.64,1.36,7.774,0.578,2.1
6,4,3.98963398484413,0.407,0.387,4.23,0.383,4.12,0.42,2.357,0.159,0.1
16,9.5,9.49387408526973,0.144,0.129,10.01,0.719,10,0.41,2.451,0.167,0.5
26,8.4,8.07669120163877,2.225,1.992,8.51,2.193,8.44,0.45,3.399,0.434,2.3
36,6.5,6.72476024954022,2.514,2.021,5.29,3.665,5.68,1.12,5.542,0.484,3.7
46,4.6,4.77618045232868,1.095,0.941,5.06,3.174,4.9,0.95,5.745,0.585,0.1
56,3.5,3.32585671565048,0.859,0.707,3.45,3.883,3.72,0.91,6.213,0.511,4.1
66,4.3,4.30837123489939,0.109,0.104,4.09,2.552,4.01,1.3,6.621,0.494,0.7
76,3,3.06368572818086,0.273,0.313,3.8,0.991,3.58,1.39,6.379,0.429,0.1
86,2,1.96508081865318,0.425,0.51,3.08,0.496,3.39,1.26,6.476,0.387,0.1
96,1.8,1.02279298749601,3.232,3.462,1.29,1.875,1.53,1.06,6.153,0.41,0.1
106,1.6,1.66389371695098,0.219,0.225,0.42,4.314,0.15,1.48,7.215,0.724,4.3
116,2,1.9710464686848,0.399,0.427,3.75,2.604,3.3,1.43,8.338,0.46,0.3
126,1.4,1.37381455713306,0.303,0.323,0.07,3.028,0.56,1.41,6.922,0.563,0.5
136,1.1,0.799979219201789,0.529,0.491,-1.22,1.737,-1.34,1.04,6.541,0.42,1.9
146,1,0.928250729564045,0.354,0.397,3.63,1.714,3.33,1.22,6.606,0.589,0.3
6,4,4.16021722905088,0.407,0.435,3.26,0.586,3.2,0.36,2.602,0.151,0.7
16,9.5,9.53732664662946,0.144,0.13,9.82,0.245,9.7,0.47,2.483,0.115,0.1
26,8.4,7.94757619076301,2.225,2.594,9.4,2.037,9.66,0.54,3.381,0.404,2.1
36,6.5,6.35439150531438,2.514,2.762,5.37,2.428,5.33,0.75,4.514,0.371,2.5
46,4.6,4.6617761650318,1.095,1.029,3.57,1.333,3.47,0.86,5.277,0.388,0.9
56,3.5,3.46466033908758,0.859,0.8,4.91,0.965,4.92,0.87,5.417,0.254,0.5
66,4.3,4.28338633602611,0.109,0.09,5.06,2.076,4.89,0.73,4.75,0.403,0.1
76,3,3.050739497149,0.273,0.267,1.49,2.632,1.46,0.93,4.943,0.482,2.9
86,2,2.11724121165568,0.425,0.443,2.1,1.38,2.11,0.95,5.306,0.326,0.3
96,1.8,1.23227622522232,3.232,2.949,1.7,1.968,1.79,1.25,5.537,0.428,2.1
106,1.6,1.60073544076975,0.219,0.217,2.37,2.875,2.2,1.21,6.604,0.599,3.1
116,2,2.02453563388732,0.399,0.372,1.81,1.893,1.73,1.26,7.452,0.536,1.7
126,1.4,1.27348325450284,0.303,0.32,1.94,3.692,1.75,1.12,6.801,0.737,0.3
136,1.1,1.03587215880453,0.529,0.439,0.33,4.222,0.29,1.21,7.155,0.688,4.5
146,1,0.933588104537567,0.354,0.328,-0.2,3.156,0.08,1.58,7.578,0.546,0.3
6,4,3.98510780671629,0.407,0.373,3.64,0.841,3.54,0.6,2.727,0.153,0.9
16,9.5,9.47105302686787,0.144,0.137,9.62,0.904,9.64,0.46,2.883,0.185,0.1
26,8.4,8.20567583985727,2.225,2.36,8.51,1.556,8.55,0.48,2.987,0.262,1.7
36,6.5,7.02667070115046,2.514,2.566,6.24,1.213,6.29,0.49,3.81,0.345,1.3
46,4.6,4.91259550492496,1.095,1.083,4.96,1.556,4.88,0.75,4.157,0.335,1.5
56,3.5,3.25797830956971,0.859,0.881,3.92,2.897,3.76,1.06,5.432,0.544,2.9
66,4.3,4.29947558118043,0.109,0.122,3.62,0.772,3.91,1.02,6.083,0.374,0.1
76,3,3.03133939810195,0.273,0.282,2,2.351,1.85,1.09,5.58,0.556,0.1
86,2,2.05877249948235,0.425,0.472,2.68,2.89,2.85,0.97,5.779,0.617,2.9
96,1.8,1.23441279465213,3.232,3.27,3.9,0.338,3.78,1.2,6.82,0.432,1.1
106,1.6,1.62590460755892,0.219,0.227,-0.2,1.44,-0.04,1.28,6.895,0.444,1.5
116,2,1.95604253242811,0.399,0.399,3,3.255,2.89,1.08,6.345,0.56,0.5
126,1.4,1.34792675347577,0.303,0.283,-1.4,3.73,-1.54,0.93,6.281,0.597,3.7
136,1.1,1.17949668519171,0.529,0.513,1.85,0.842,1.81,0.96,6.932,0.5,0.3
146,1,1.09506080762097,0.354,0.388,2.52,3.822,2.43,1.52,8.38,0.822,3.9
6,4,4.02587928773875,0.407,0.375,4.08,0.293,4.22,0.4,2.162,0.122,0.1
16,9.5,9.5322661242482,0.144,0.133,9.26,1.334,9.32,0.49,2.597,0.184,1.3
26,8.4,8.74065537034692,2.225,2.544,8.44,2.416,8.42,0.63,3.589,0.332,2.3
36,6.5,6.74648031918445,2.514,2.294,6,1.092,6.02,0.81,4.275,0.237,0.1
46,4.6,4.56020752345286,1.095,0.843,4.89,3.335,4.77,1.08,5.428,0.536,3.1
56,3.5,3.46878426640572,0.859,0.903,3.26,2.99,3.13,1.01,5.811,0.499,0.1
66,4.3,4.33052409920183,0.109,0.079,5.3,1.895,5.33,0.95,5.135,0.367,1.7
76,3,2.86280280820713,0.273,0.234,1.74,2.311,1.41,1.03,4.773,0.425,0.9
86,2,1.91207204126805,0.425,0.441,2.76,2.431,2.91,0.97,4.809,0.437,2.3
96,1.8,2.84778455520345,3.232,2.93,1.11,1.212,1.05,1.49,5.712,0.348,0.1
106,1.6,1.60885024963241,0.219,0.178,2.7,4.407,2.88,1.32,7.163,0.81,4.3
116,2,1.93825500853099,0.399,0.446,0.74,2.367,1.16,1.63,8.233,0.608,0.1
126,1.4,1.31278797599967,0.303,0.305,2.71,3.954,2.9,1.13,6.978,0.695,0.1
136,1.1,1.08615768092281,0.529,0.455,1.59,3.158,1.3,1,6.041,0.582,2.7
146,1,0.977369716669506,0.354,0.374,0.45,2.777,0.53,1.47,7.772,0.718,2.3
6,4,3.96216370909821,0.407,0.34,3.68,0.765,3.69,0.43,2.381,0.231,0.3
16,9.5,9.46875109333964,0.144,0.112,9.56,0.78,9.58,0.45,2.488,0.183,0.9
26,8.4,8.63494002500778,2.225,2.033,8.22,1.908,8.32,0.74,3.334,0.393,2.1
36,6.5,7.013173264181,2.514,2.643,7.7,2.438,7.8,0.82,4.434,0.424,2.3
46,4.6,4.40250178575489,1.095,1.012,3.88,1.969,3.84,1.16,5.253,0.442,2.1
56,3.5,3.24589056286769,0.859,0.932,3.53,1.536,3.47,1.13,6.061,0.391,1.5
66,4.3,4.31769453205658,0.109,0.088,4.06,2.15,4.31,1.33,6.514,0.348,2.3
76,3,3.04025241836079,0.273,0.242,1.9,0.875,1.63,1.04,6.826,0.437,1.1
86,2,2.03820609187644,0.425,0.414,3.52,2.449,3.74,1.08,6.483,0.529,0.3
96,1.8,1.82925954507788,3.232,2.81,2.16,1.188,2.07,1.15,5.949,0.506,0.3
106,1.6,1.65418504733635,0.219,0.232,-0.95,2.72,-1.18,1.35,6.818,0.624,2.7
116,2,2.11523059246914,0.399,0.357,2.56,1.452,2.52,1.14,7.297,0.38,1.5
126,1.4,1.39672220853516,0.303,0.283,1.86,1.011,1.71,1.54,7.337,0.406,0.1
136,1.1,1.14498187011863,0.529,0.438,2.06,3.807,2.37,1.17,6.3,0.806,0.3
146,1,0.964646898948034,0.354,0.408,0.73,4.711,0.93,1.52,6.751,0.781,4.7
6,4,3.93093226597431,0.407,0.4,3.23,1.242,3.26,0.48,2.711,0.259,0.3
16,9.5,9.49319058857267,0.144,0.147,10.72,0.812,10.73,0.42,2.324,0.177,0.3
26,8.4,8.69431697801485,2.225,2.268,7.32,2.667,7.14,0.58,3.438,0.349,2.7
36,6.5,5.99011089145637,2.514,2.599,6.95,2.445,7,0.87,4.931,0.499,2.3
46,4.6,4.597692612263,1.095,1.214,4.51,1.684,4.64,1.08,5.87,0.402,1.5
56,3.5,3.45185837855334,0.859,0.778,2.59,2.267,2.57,0.93,5.355,0.538,0.3
66,4.3,4.28996290241644,0.109,0.111,5.11,1.862,4.86,0.97,5.401,0.323,1.9
76,3,3.00081440182783,0.273,0.22,0.37,0.939,0.33,0.9,5.507,0.538,0.3
86,2,2.18067334834427,0.425,0.378,5.2,1.22,5.49,1.25,5.598,0.362,0.5
96,1.8,2.40216038979791,3.232,2.108,0.66,3.587,0.14,1.03,6.694,0.785,3.9
106,1.6,1.56661475797235,0.219,0.199,0.92,2.003,1.15,1.59,7.678,0.46,1.7
116,2,2.08412133781451,0.399,0.411,3.48,3.203,3.32,1.14,7.325,0.611,0.7
126,1.4,1.38799042608842,0.303,0.263,-0.42,2.712,-0.48,1.13,6.123,0.697,0.3
136,1.1,1.0400331855566,0.529,0.604,2.4,4.096,2.35,1.08,6.978,0.805,4.5
146,1,1.04449646669715,0.354,0.363,1.11,1.828,1.3,1.4,7.378,0.485,0.5
6,4,4.05546720871501,0.407,0.384,3.47,1.355,3.52,0.41,2.83,0.278,1.3
16,9.5,9.4678169021452,0.144,0.144,9.3,1.41,9.4,0.47,2.609,0.294,0.5
26,8.4,8.30672011075051,2.225,2.105,8.97,2.23,8.97,0.58,3.112,0.341,2.1
36,6.5,6.3741754453201,2.514,2.527,6.88,0.67,6.88,0.92,3.655,0.297,0.5
46,4.6,4.416320855463,1.095,1.056,3.12,3.447,2.78,0.96,5.169,0.577,3.3
56,3.5,3.61847073085611,0.859,0.926,2.89,1.945,2.76,0.95,5.869,0.314,0.1
66,4.3,4.29803529857386,0.109,0.11,4.97,2.208,5.24,1.02,5.035,0.518,0.1
76,3,2.91137799017939,0.273,0.25,4.62,3.159,4.6,1.01,5.347,0.609,2.9
86,2,2.00499840706979,0.425,0.421,1.1,2.468,0.97,0.97,5.725,0.482,0.3
96,1.8,2.04036270963155,3.232,3.233,1.67,2.206,1.66,0.85,5.865,0.446,2.1
106,1.6,1.56208280296978,0.219,0.19,2.99,1.263,3.08,0.96,5.974,0.533,1.3
116,2,2.04470998797808,0.399,0.376,-0.01,3.856,0.03,1.42,7.581,0.926,3.9
126,1.4,1.32204560567143,0.303,0.371,2.67,4.227,2.24,1.27,7.155,0.797,0.1
136,1.1,1.13958059517043,0.529,0.514,0.94,4.28,1.31,1.45,6.978,0.654,4.5
146,1,0.983613062902666,0.354,0.32,1.03,3.456,1.28,1.54,7.613,0.728,0.3
6,4,4.00984350101698,0.407,0.369,4.35,0.827,4.4,0.42,2.281,0.176,0.3
16,9.5,9.51217006605744,0.144,0.147,8.79,1.777,8.79,0.51,2.584,0.284,1.9
26,8.4,8.38483845252166,2.225,2.283,8.8,1.246,8.74,0.5,3.46,0.238,1.3
36,6.5,6.87897280079609,2.514,2.597,4.5,2.506,4.72,0.81,4.456,0.519,2.7
46,4.6,4.57073228299687,1.095,0.92,6.99,2.662,7.3,1.12,5.886,0.571,2.7
56,3.5,3.46636909261753,0.859,0.949,4.15,1.345,4.36,0.67,6.268,0.465,0.3
66,4.3,4.29742422308065,0.109,0.115,3.8,3.08,3.75,1.09,5.178,0.454,0.7
76,3,3.01506422904503,0.273,0.287,2.76,1.528,2.74,0.76,4.41,0.403,1.7
86,2,2.04626993325207,0.425,0.412,0.7,1.913,0.81,0.86,5.111,0.327,1.9
96,1.8,1.64736817175444,3.232,3.792,1.37,2.543,1.4,1.18,5.926,0.538,2.3
106,1.6,1.64403931673534,0.219,0.203,2.91,3.245,3.02,1.48,7.149,0.628,3.1
116,2,2.07848819289179,0.399,0.396,3.14,3.439,3.14,1.55,7.246,0.649,0.5
126,1.4,1.34311193177958,0.303,0.263,0.94,0.626,0.86,1.01,5.823,0.373,0.5
136,1.1,1.18050477097333,0.529,0.451,0.72,1.646,0.78,1.14,6.177,0.452,0.1
146,1,1.03467400033771,0.354,0.328,-0.1,1.961,-0.18,1.16,6.169,0.376,1.9
6,4,4.07694518239857,0.407,0.401,4.32,0.692,4.29,0.47,2.253,0.158,0.7
16,9.5,9.49663939957561,0.144,0.15,9.14,0.362,9.1,0.4,2.365,0.165,0.1
26,8.4,8.06513661940096,2.225,2.361,7.46,2.028,7.31,0.54,2.985,0.321,2.1
36,6.5,6.22524732784367,2.514,3.047,7.49,3.051,7.5,0.82,4.668,0.394,2.9
46,4.6,4.95001465306188,1.095,0.94,5.91,1.519,5.83,1.07,5.495,0.385,0.1
56,3.5,3.46800433570892,0.859,0.981,1.82,0.287,1.9,1.03,5.243,0.407,0.1
66,4.3,4.28810515001378,0.109,0.091,4.24,2.338,4.15,0.97,4.744,0.414,0.5
76,3,3.01860534330257,0.273,0.241,3.92,3.194,3.76,1.21,5.033,0.626,3.3
86,2,2.07386328897977,0.425,0.403,2,0.665,1.67,1.09,6.471,0.343,1.1
96,1.8,1.66569476342774,3.232,2.721,1.28,2.074,0.95,1.08,6.377,0.519,2.1
106,1.6,1.670415524775,0.219,0.201,1.21,1.799,1.6,1.61,6.546,0.368,0.7
116,2,2.00980770521988,0.399,0.345,3.07,0.899,3.07,1.3,6.451,0.303,1.1
126,1.4,1.31300877282538,0.303,0.28,-0.34,3.623,-0.33,1.23,7.49,0.617,3.3
136,1.1,1.17330116032847,0.529,0.703,3.09,4.488,3.53,1.12,7.066,0.929,0.5
146,1,1.04311203352877,0.354,0.359,-0.31,2.565,-0.54,0.84,5.771,0.512,2.9
6,4,4.04586165803483,0.407,0.462,3.5,0.454,3.53,0.41,2.373,0.172,0.1
16,9.5,9.54119389910849,0.144,0.143,9.18,1.605,9.42,0.46,2.809,0.291,1.5
26,8.4,7.94949417055494,2.225,1.737,9.01,1.916,8.95,0.73,3.669,0.357,1.7
36,6.5,6.2975495962594,2.514,3.117,6.46,3.283,6.42,0.92,5.265,0.612,3.1
46,4.6,4.68470717962852,1.095,1.224,3.99,2.528,3.64,0.87,5.845,0.503,0.3
56,3.5,3.82126434599964,0.859,0.847,3.14,2.729,3.18,1.01,5.661,0.497,2.7
66,4.3,4.32597296951551,0.109,0.092,4.37,0.714,4.65,0.96,6.583,0.404,0.5
76,3,3.09009235401156,0.273,0.221,3.75,2.669,3.98,1.08,5.655,0.46,0.1
86,2,2.06023594191844,0.425,0.445,2.21,1.25,2.21,0.84,4.829,0.276,0.1
96,1.8,1.86412812984444,3.232,3.382,0.21,3.73,0.21,0.96,5.991,0.535,3.9
106,1.6,1.65621409727739,0.219,0.217,3.98,3.326,4.17,1.27,7.801,0.565,3.1
116,2,2.0119144092791,0.399,0.443,-0.41,4.17,-0.52,1.06,7.104,0.725,1.5
126,1.4,1.3975421925004,0.303,0.336,2.48,2.62,2.5,1.53,6.758,0.45,2.7
136,1.1,1.01985610361013,0.529,0.514,0.2,2.851,-0.13,1.56,7.443,0.508,3.1
146,1,1.09453913806441,0.354,0.343,1.9,2.535,1.89,1.57,7.649,0.472,0.1
6,4,4.0242169880024,0.407,0.371,3.84,0.735,3.81,0.43,2.971,0.194,0.9
16,9.5,9.48755351254119,0.144,0.161,9.67,1.471,9.84,0.5,2.542,0.296,0.1
26,8.4,8.35263723801547,2.225,1.698,7.38,2.835,7.29,0.47,3.444,0.5,2.9
36,6.5,6.49998799339369,2.514,2.693,7.38,1.483,7.17,0.66,4.344,0.293,0.1
46,4.6,4.59402863831813,1.095,1.058,3.99,2.204,3.8,0.76,4.621,0.445,2.3
56,3.5,3.4927424309809,0.859,0.915,3.7,1.011,3.59,0.77,5.146,0.362,0.1
66,4.3,4.30946616801626,0.109,0.137,2.9,2.169,2.73,1.09,5.067,0.439,2.1
76,3,2.91927365439934,0.273,0.258,5.47,2.317,5.59,1.19,6.229,0.406,2.7
86,2,2.06483437710976,0.425,0.431,1.11,3.522,1.45,1.1,5.419,0.533,0.5
96,1.8,1.39497614503595,3.232,3.778,1.88,2.589,2.13,1.04,5.036,0.524,2.7
106,1.6,1.61454269904143,0.219,0.221,2.67,2.294,2.52,1.07,5.916,0.336,2.1
116,2,1.80920409763865,0.399,0.3,0.83,4.299,0.71,1.64,7.653,0.878,4.7
126,1.4,1.32929905394074,0.303,0.26,0.31,3.706,0.16,1.4,8.242,0.596,0.3
136,1.1,1.07344907528038,0.529,0.532,4.38,3.215,4.53,1.21,6.062,0.46,0.3
146,1,1.04616504517653,0.354,0.302,-1.27,3.208,-1.15,1.28,6.523,0.468,3.1
6,4,4.01829423566441,0.407,0.426,3.61,1.525,3.51,0.37,2.78,0.285,1.5
16,9.5,9.48600593402444,0.144,0.125,9.03,0.768,9.08,0.57,3.111,0.194,0.9
26,8.4,8.40461217843198,2.225,2.125,9.7,1.549,9.79,0.53,3.538,0.275,1.7
36,6.5,6.70515615124892,2.514,2.269,5.46,1.952,5.52,0.74,4.356,0.353,2.3
46,4.6,4.56631263060074,1.095,1.013,5.27,2.964,5.58,1.2,5.672,0.472,2.9
56,3.5,3.63019462889673,0.859,1.034,2.71,1.564,2.81,1.26,6.41,0.431,0.5
66,4.3,4.29310528628357,0.109,0.105,4.64,0.954,4.57,1.14,5.929,0.423,0.3
76,3,3.03692528888965,0.273,0.312,2.75,1.042,3.19,0.88,5.802,0.399,1.3
86,2,2.17046327862288,0.425,0.527,0.83,2.921,0.66,0.97,5.302,0.703,0.3
96,1.8,1.15001706006718,3.232,2.56,4.91,4.262,4.99,1.19,5.909,0.725,4.3
106,1.6,1.5562899356519,0.219,0.202,0.27,2.747,0.62,1.71,7.822,0.473,2.5
116,2,2.12580428830041,0.399,0.354,1.85,3.418,1.3,1.44,7.228,0.44,0.5
126,1.4,1.44098042513114,0.303,0.291,1.79,2.239,1.64,1.1,6.36,0.464,0.1
136,1.1,1.29775516750077,0.529,0.56,-0.32,2.366,-0.32,0.97,6.426,0.51,2.1
146,1,1.04522207128764,0.354,0.386,3.08,2.265,3.12,1.35,7.071,0.515,2.3
6,4,4.06754534795082,0.407,0.292,3.67,0.285,3.61,0.47,2.446,0.115,0.1
16,9.5,9.51350450691023,0.144,0.138,10,1.466,10.12,0.52,2.907,0.228,1.5
26,8.4,8.0670073685866,2.225,2.818,7.49,0.31,7.54,0.48,3.377,0.196,0.5
36,6.5,6.30161862010176,2.514,2.36,7.47,3.425,7.55,0.97,4.704,0.512,3.3
46,4.6,5.01896652807555,1.095,1.04,3.67,0.764,3.53,1.27,5.599,0.319,1.1
56,3.5,3.23527369243153,0.859,0.683,3.19,0.747,3.27,0.89,5.543,0.441,0.9
66,4.3,4.29676585972761,0.109,0.112,4.47,1.845,4.33,1.01,5.57,0.392,0.7
76,3,3.01649160530689,0.273,0.254,4.95,1.223,4.96,0.82,4.991,0.302,0.5
