"t","igr.mu.obs","igr.mu.sample","igr.sd.obs","igr.sd.sample","igr.mu.pred.EM1","igr.sd.pred.EM1","igr.mu.pred.EM2","igr.mu.pred.EM2.dev","igr.sd.pred.EM2","igr.sd.pred.EM2.dev","igr.sd.pred.EM3"
6,4,4.02247936364643,0.244,0.179,4.15,0.967,4.12,0.45,2.792,0.265,0.9
16,9.5,9.59816271325775,0.649,0.713,10.06,0.872,9.99,0.64,3.036,0.209,0.7
26,8.4,5.96531453082512,9.015,6.502,6.46,6.656,6.84,1.33,7.563,1.004,4.9
36,6.5,6.56018800609664,1.732,1.616,12.57,1.138,12.28,1.83,9.902,0.735,0.5
46,4.6,4.6734522194105,0.576,0.562,-0.16,8.263,0,2.19,13.465,1.4,4.9
56,3.5,3.34498964175124,1.591,1.551,8.71,8.405,9.67,1.63,12.939,1.601,0.9
66,4.3,4.73184632988248,1.449,1.337,1.24,1.535,1.18,1.76,10.051,0.658,0.5
76,3,2.96554683240164,1.371,1.312,0.33,5.803,-0.2,2.11,11.118,0.98,4.9
86,2,2.01027925263187,0.206,0.2,5.79,3.298,6.12,2.51,12.601,0.915,0.7
96,1.8,1.87380075919581,0.295,0.305,-0.01,1.233,-0.54,1.76,12.458,0.853,1.1
106,1.6,1.47792061380624,0.727,0.775,0.7,1.061,1.38,2.4,12.262,0.748,1.3
116,2,2.13449009539373,0.518,0.481,2.04,3.194,1.56,1.86,11.378,0.745,0.1
126,1.4,1.39101033796346,0.348,0.317,3.36,3.007,2.98,1.81,10.676,0.826,0.1
136,1.1,0.783415912169404,1.517,1.874,1.04,2.421,1.6,1.74,9.726,0.807,1.9
146,1,0.685136620495027,1.478,1.282,1.01,6.683,0.03,2.17,11.856,1.183,4.9
6,4,3.97260564013392,0.244,0.248,4.35,1.705,4.35,0.41,2.368,0.23,0.1
16,9.5,9.52083561491595,0.649,0.762,10.01,0.956,10.06,0.41,2.029,0.217,0.9
26,8.4,6.29990995901147,9.015,8.518,9.36,9.056,9.21,2.12,9.672,1.194,4.7
36,6.5,7.07703912764193,1.732,1.728,5.25,4.089,4.96,3.03,12.588,0.919,0.1
46,4.6,4.48642163799087,0.576,0.466,5.54,0.881,5.68,2.4,11.598,0.844,0.5
56,3.5,3.22892356143223,1.591,1.428,3.92,5.327,3.52,1.8,10.084,0.952,0.5
66,4.3,4.80873988755212,1.449,1.707,3.57,4.369,4.02,1.68,10.005,0.974,3.9
76,3,3.28712592988097,1.371,1.441,1.13,4.443,0.97,2.13,11.403,0.821,4.9
86,2,2.03212342727723,0.206,0.232,3.93,6.351,4.15,2.36,10.324,1.147,2.1
96,1.8,1.80253078867936,0.295,0.249,2.2,6.662,1.72,2.02,10.329,1.081,4.9
106,1.6,1.7937679906569,0.727,0.743,1.41,4.603,1.31,2.1,11.786,0.985,0.3
116,2,2.01702739322974,0.518,0.514,2.66,1.376,2.58,1.73,11.313,0.539,1.5
126,1.4,1.41084849671415,0.348,0.317,1.71,3.337,1.28,2.66,11.682,0.734,2.9
136,1.1,0.813652004894543,1.517,1.331,-0.22,4.686,-0.07,2.19,10.826,0.667,0.3
146,1,1.02406917449917,1.478,0.918,2.29,4.402,2.22,1.75,11.196,0.893,4.5
6,4,4.08725008730308,0.244,0.184,4.66,0.332,4.63,0.44,2.211,0.14,0.1
16,9.5,9.26717612238157,0.649,0.594,9.93,2.128,9.8,0.55,2.999,0.355,2.1
26,8.4,8.87228538862676,9.015,7.269,8.33,5.931,8.46,1.06,7.207,0.951,4.9
36,6.5,6.89834846855495,1.732,1.64,8.65,4.456,7.91,1.88,10.101,0.826,4.7
46,4.6,4.3825398986837,0.576,0.654,2.68,3.759,2.44,1.73,10.494,1.015,0.3
56,3.5,3.58305063832027,1.591,1.612,4.97,0.722,4.99,1.95,9.619,0.78,1.9
66,4.3,4.21718933538619,1.449,1.526,5.36,6.339,5.61,2.24,11.273,1.139,4.9
76,3,3.39416080944226,1.371,1.287,2.01,5.978,2.26,2.47,11.904,1.087,0.1
86,2,1.94763431660013,0.206,0.213,0.83,2.787,0.5,2.12,10.928,0.743,2.3
96,1.8,1.84247814190824,0.295,0.282,2.32,2.926,2.66,1.89,10.408,0.676,0.7
106,1.6,1.62473772888598,0.727,0.754,-0.01,8.004,-0.1,2.53,12.515,1.661,4.7
116,2,2.19773389277912,0.518,0.625,-1.07,9.793,-0.77,3.42,17.513,1.453,4.9
126,1.4,1.48076384950136,0.348,0.385,2.89,11.261,1.98,2.86,17.738,2.328,1.5
136,1.1,1.35974001328249,1.517,1.307,2.98,4.684,3.68,2.36,12.359,0.997,0.3
146,1,0.988408090258276,1.478,1.377,1.38,1.723,1.79,2.21,10.52,0.726,0.5
6,4,4.06160369556954,0.244,0.209,5.2,1.523,5.07,0.44,2.477,0.295,1.5
16,9.5,9.73079324615683,0.649,0.675,8.57,1.082,8.65,0.52,2.715,0.184,0.1
26,8.4,8.46110020003242,9.015,8.981,10.07,6.334,10.22,1.46,6.614,0.544,4.9
36,6.5,6.85485289185245,1.732,1.607,5.53,3.065,5.17,1.95,9.529,0.521,3.3
46,4.6,4.65426291017093,0.576,0.496,5.63,1.413,6.22,1.91,10.61,0.862,0.3
56,3.5,3.343861280194,1.591,1.501,3.5,3.714,3.59,1.73,9.71,0.923,0.5
66,4.3,3.89734865401626,1.449,1.139,3.51,0.719,4.1,1.72,8.652,0.471,0.9
76,3,2.59932044783793,1.371,1.404,0.59,6.226,0.59,1.74,10.927,0.999,4.7
86,2,2.02207333537302,0.206,0.228,3.13,5.535,3.76,1.78,11.142,1.053,0.3
96,1.8,1.79090270770813,0.295,0.329,3.02,1.958,3.46,1.59,9.664,0.657,2.1
106,1.6,1.75679520063852,0.727,0.552,4.82,3.434,4.74,1.71,9.97,0.664,0.1
116,2,2.13000152595104,0.518,0.482,0.72,5.514,1.17,2.18,10.697,0.79,4.9
126,1.4,1.45659726791804,0.348,0.401,-0.39,3.978,-0.87,2.3,11.404,0.751,0.5
136,1.1,1.30472043750902,1.517,1.592,2.26,5.08,1.56,2.37,11.655,0.971,4.9
146,1,1.26895291093583,1.478,1.128,-0.27,4.803,-0.36,1.98,11.996,1.1,0.3
6,4,4.01744719528164,0.244,0.23,3.61,1.768,3.7,0.49,2.568,0.309,1.7
