"t","igr.mu.obs","igr.mu.sample","igr.sd.obs","igr.sd.sample","igr.mu.pred.EM1","igr.sd.pred.EM1","igr.mu.pred.EM2","igr.mu.pred.EM2.dev","igr.sd.pred.EM2","igr.sd.pred.EM2.dev","igr.sd.pred.EM3"
26,8.4,8.93504553070665,1.612,1.736,8.3,0.115,8.55,0.76,3.593,0.23,0.3
36,6.5,5.97670586666291,2.057,2.374,6.26,1.42,6.27,0.62,3.441,0.252,0.1
46,4.6,5.14314334399917,3.114,2.781,5.04,4.434,4.75,0.78,5.548,0.659,4.5
56,3.5,3.53305754681447,0.336,0.366,2.74,2.737,2.55,1.34,6.27,0.568,0.5
66,4.3,4.41009037601367,0.445,0.528,3.43,1.07,3.48,1.06,5.63,0.41,0.1
76,3,2.94733613939835,0.639,0.628,4.92,2.659,5.19,1.27,6.24,0.453,2.9
86,2,1.93562082678234,0.652,0.75,1.79,2.948,1.94,0.97,6.108,0.537,0.1
96,1.8,1.80794917482493,0.535,0.603,1.96,3.066,1.8,1.24,5.876,0.515,3.1
106,1.6,1.48795645782446,0.27,0.273,0.61,1.792,0.74,1.27,6.675,0.386,0.3
116,2,2.2589728700007,0.841,0.648,2.52,0.947,2.32,1,6.551,0.574,1.1
126,1.4,1.3722670887636,0.656,0.695,2.82,2.405,2.81,0.79,5.995,0.435,1.1
136,1.1,1.06147129846065,0.4,0.448,-0.76,1.982,-0.66,1.04,5.839,0.367,1.9
146,1,1.03084718127482,0.322,0.328,1.91,2.079,2.01,1.07,6.795,0.503,1.7
6,4,4.34628977687229,1.495,1.482,3.32,1.473,3.38,0.51,2.855,0.322,1.3
16,9.5,9.5085701049657,0.287,0.255,10.46,1.704,10.48,0.65,3.551,0.244,1.7
26,8.4,8.10919097915041,1.612,1.486,7.03,1.114,7.11,0.78,3.961,0.253,1.1
36,6.5,6.85662843211021,2.057,2.11,6.81,0.295,7.03,0.56,4.182,0.247,0.3
46,4.6,4.57868934345684,3.114,2.591,5.48,1.945,5.58,0.71,4.373,0.379,2.1
56,3.5,3.54937069604047,0.336,0.321,3.15,0.642,3.31,0.89,5.13,0.307,0.5
66,4.3,4.34902702387256,0.445,0.411,4.33,2.243,4.13,0.88,5.315,0.419,2.5
76,3,2.96023378438482,0.639,0.631,2.19,6.034,2.36,1.53,8.443,1.116,4.7
86,2,2.07508354939042,0.652,0.448,1.6,4.967,1.69,1.49,9.168,0.988,0.5
96,1.8,1.70923572941769,0.535,0.487,1.93,3.361,1.97,1.16,6.75,0.552,0.9
106,1.6,1.60183843402017,0.27,0.274,2.01,1.795,2.06,1.3,6.274,0.406,2.1
116,2,2.07222475349741,0.841,0.727,2.49,0.855,1.9,1.45,6.184,0.51,1.1
126,1.4,1.43805021759452,0.656,0.651,0.57,1.717,0.65,0.77,6.139,0.434,0.3
136,1.1,1.1244272754236,0.4,0.478,1.69,3.101,2,1.2,6.754,0.612,3.3
146,1,1.0587633095918,0.322,0.342,1.22,3.587,1.34,1.37,6.348,0.675,0.1
6,4,4.01925574420546,1.495,1.402,4.28,1.412,4.38,0.42,2.75,0.306,1.3
16,9.5,9.52461143606467,0.287,0.276,9.76,0.096,9.79,0.59,3.122,0.205,0.3
26,8.4,8.27810332093732,1.612,1.991,7.55,2.07,7.53,0.66,3.707,0.374,2.3
36,6.5,5.66424638756698,2.057,1.622,7.49,1.661,7.23,0.84,4.619,0.293,1.9
46,4.6,4.00014115334846,3.114,3.07,2.94,3.894,2.95,1.28,6.504,0.594,4.1
56,3.5,3.5209051445182,0.336,0.303,6.67,3.578,7.53,1.62,7.942,0.79,3.9
66,4.3,4.43429905937163,0.445,0.38,1.92,5.145,1.71,1.47,7.356,0.924,0.5
76,3,3.14139900554968,0.639,0.653,4.27,1.901,4.12,1.18,5.671,0.405,1.9
86,2,2.04625777466513,0.652,0.719,1.6,0.778,1.38,0.81,5.843,0.331,0.7
96,1.8,1.70346076180718,0.535,0.424,1.63,0.627,1.49,1.21,6.076,0.298,0.1
106,1.6,1.52699297546601,0.27,0.295,2.68,1.92,2.95,1.14,6.089,0.402,1.7
116,2,1.72193160193001,0.841,0.95,2.18,1.619,2.78,1.32,6.578,0.478,2.1
126,1.4,1.35134220080432,0.656,0.582,-0.13,1.488,-0.38,0.87,6.937,0.486,0.1
136,1.1,1.01416786160493,0.4,0.458,2.61,2.515,2.65,1.19,6.102,0.45,0.7
146,1,1.02169690873642,0.322,0.272,-0.02,4.03,-0.21,1.23,6.948,0.876,4.1
6,4,4.94657403063627,1.495,1.567,5.39,1.572,5.38,0.47,2.896,0.286,1.5
16,9.5,9.50139907303192,0.287,0.265,7.48,1.006,7.45,0.49,3.075,0.259,0.3
26,8.4,8.30874605698148,1.612,1.645,9.75,1.676,9.89,0.65,3.421,0.3,1.7
36,6.5,6.19702558803488,2.057,1.829,5.89,2.834,5.9,0.96,4.714,0.434,2.7
46,4.6,5.46641134335088,3.114,2.375,4.58,1.372,4.59,1.01,5.555,0.361,1.1
56,3.5,3.53363134124397,0.336,0.345,4.38,5.392,4.4,1.61,7.78,0.857,4.9
66,4.3,4.43091460280182,0.445,0.403,4.38,5.236,4.49,1.64,8.107,0.808,0.1
76,3,2.95327642681611,0.639,0.583,1.99,3.052,2.24,1.02,5.076,0.547,0.5
86,2,2.03409688197313,0.652,0.624,1.45,3.007,1.32,0.95,5.291,0.693,3.3
96,1.8,1.97366528912134,0.535,0.476,3.53,1.182,3.26,1.02,5.878,0.38,0.7
106,1.6,1.55110305623221,0.27,0.228,0.06,6.083,0.22,1.44,8.18,1,4.9
116,2,2.04734120081505,0.841,0.794,3.53,5.893,3.12,1.53,8.293,1.061,0.7
126,1.4,1.27692941177731,0.656,0.607,-0.93,0.682,-0.72,0.88,6.228,0.387,0.3
136,1.1,1.1386384866819,0.4,0.446,0.1,3.913,0.23,1.5,7.214,0.645,3.9
146,1,0.925704871228503,0.322,0.358,3.57,1.991,3.67,1.38,7.939,0.637,0.1
6,4,3.52665312931254,1.495,1.662,3.81,2.214,3.65,0.54,3.128,0.395,2.1
16,9.5,9.51307574185885,0.287,0.259,9.97,1.579,10.07,0.64,3.454,0.311,0.1
26,8.4,8.3528908484853,1.612,1.726,7.86,0.993,7.95,0.72,3.405,0.248,0.5
36,6.5,6.63732880122718,2.057,2.063,6.8,2.306,6.81,0.76,4.071,0.461,2.3
46,4.6,4.78357899715063,3.114,2.709,3.52,4.071,3.12,1.21,6.283,0.656,4.3
56,3.5,3.45357763950964,0.336,0.307,3.87,4.567,3.68,1.8,8.892,0.776,4.3
66,4.3,4.38265732981542,0.445,0.426,5.07,6.087,5.1,1.23,7.743,1.199,0.3
76,3,3.1096292126564,0.639,0.503,2.7,4.003,2.59,1.19,6.462,0.783,4.1
86,2,1.89998629375673,0.652,0.667,1,1.829,0.68,1.09,7.367,0.442,0.5
96,1.8,1.75687551637968,0.535,0.502,1.71,2.585,1.43,1.28,6.428,0.554,0.1
106,1.6,1.64764041220619,0.27,0.31,2.01,1.263,2.19,1.16,5.674,0.39,0.1
116,2,1.75397409161272,0.841,0.861,2.3,4.873,2.19,1.4,7.568,0.917,4.9
126,1.4,1.26006248418647,0.656,0.668,3.21,4.017,3.11,1.36,7.971,0.85,0.1
136,1.1,1.04258013848365,0.4,0.426,0.44,2.877,0.55,1.24,6.156,0.606,0.5
146,1,1.12014969134374,0.322,0.321,0.3,3.532,0.47,1.24,6.227,0.633,3.3
6,4,3.78784824065405,1.495,1.449,3.63,2.126,3.67,0.61,3.154,0.364,2.1
16,9.5,9.50554244469668,0.287,0.206,9.39,0.879,9.13,0.52,3.758,0.289,0.9
26,8.4,8.87772160040765,1.612,1.462,9.55,1.777,9.4,0.68,3.506,0.311,0.1
36,6.5,6.73036380960577,2.057,2.181,5.56,2.712,5.41,0.72,4.2,0.347,2.7
46,4.6,4.59206626372246,3.114,3.183,5.78,1.925,5.89,0.87,5.162,0.395,2.1
56,3.5,3.56478663263709,0.336,0.315,2.33,3.359,2.5,1.14,6.477,0.639,3.3
66,4.3,4.32639344382196,0.445,0.508,5.45,3.641,5.62,1.72,6.148,0.761,0.3
76,3,2.8823229586131,0.639,0.438,1.82,2.503,2.25,0.92,5.538,0.442,2.5
86,2,1.98547284030416,0.652,0.727,2.77,1.924,2.7,1.07,6.009,0.421,0.1
96,1.8,1.8896804717529,0.535,0.626,0.66,2.334,0.99,1.04,5.872,0.574,2.3
106,1.6,1.60016881129281,0.27,0.307,2.34,2.235,2.14,1.25,6.177,0.428,0.3
116,2,2.17861709734194,0.841,0.683,0.77,3.596,0.83,1.1,6.596,0.598,3.5
126,1.4,1.39062592925218,0.656,0.509,0.12,2.64,0.28,1.84,7.288,0.671,0.5
136,1.1,0.967163250094108,0.4,0.383,4.27,2.42,4.06,0.97,6.131,0.521,0.1
146,1,1.05677724340353,0.322,0.322,-1.68,3.586,-1.68,1.29,6.617,0.721,3.3
6,4,4.4061031020669,1.495,1.42,4.42,2.136,4.17,0.64,3.192,0.385,2.3
16,9.5,9.50324500019511,0.287,0.273,9.54,1.668,9.48,0.57,3.394,0.329,0.3
26,8.4,8.38593061352829,1.612,1.514,8.7,1.595,8.79,0.55,3.313,0.327,1.9
36,6.5,6.70146610341861,2.057,2.009,5.65,1.67,5.57,0.64,4,0.403,1.9
46,4.6,5.64733268753096,3.114,2.412,5.54,2.448,5.56,0.85,5.112,0.458,2.7
56,3.5,3.48988878872899,0.336,0.357,2.14,4.105,2.4,1.26,6.969,0.922,4.5
66,4.3,4.25105666476868,0.445,0.446,5.79,3.89,5.86,1.2,6.84,0.672,0.1
76,3,2.86421905173795,0.639,0.489,2.29,2.315,2.4,0.94,5.326,0.395,0.1
86,2,2.05107015235094,0.652,0.499,1.23,3.421,1.33,1.29,5.903,0.762,3.7
96,1.8,1.86724155836397,0.535,0.417,3.63,2.033,3.85,1.2,7.192,0.519,1.9
106,1.6,1.60958531874119,0.27,0.295,2.33,3.015,2.54,0.99,6.656,0.502,0.1
116,2,1.77321076926833,0.841,0.879,-0.74,2.088,-0.67,1.64,6.03,0.464,2.1
126,1.4,1.44242087692076,0.656,0.564,0.74,2.34,0.7,1.28,6.302,0.402,0.1
136,1.1,0.990880165700757,0.4,0.462,1.96,2.65,1.58,0.8,6.366,0.518,2.3
146,1,0.927268246440342,0.322,0.274,1.88,1.382,2.29,1.32,6.579,0.368,0.1
6,4,3.96484749870765,1.495,1.3,3.61,0.843,3.71,0.66,3.168,0.158,0.9
16,9.5,9.51537794339127,0.287,0.312,10.13,0.491,10.08,0.53,3.23,0.205,0.1
26,8.4,8.54863865053003,1.612,1.515,8.26,1.148,8.21,0.52,3.397,0.3,1.3
36,6.5,6.16209244495823,2.057,2.098,6.45,1.583,6.4,0.65,4.049,0.284,1.7
46,4.6,4.86610374460331,3.114,2.623,5.33,2.382,5.08,0.93,4.778,0.453,2.5
56,3.5,3.56480355684188,0.336,0.283,3.98,0.888,3.83,1.04,5.226,0.27,0.1
66,4.3,4.25586939819273,0.445,0.47,3.53,3.346,3.53,1.11,6.196,0.718,3.5
76,3,2.70386319553302,0.639,0.704,2.67,3.322,2.38,1.12,6.204,0.532,0.5
86,2,1.98590600079735,0.652,0.683,0.86,1.266,0.84,0.94,5.453,0.425,1.5
96,1.8,1.8988330176625,0.535,0.578,3.65,3.232,3.31,1.45,6.468,0.418,3.5
106,1.6,1.56582037811913,0.27,0.268,1.73,1.528,1.5,1.07,7.273,0.456,0.3
116,2,1.98653157478437,0.841,0.797,1.63,4.112,1.86,1.19,6.349,0.718,0.5
126,1.4,1.36477940388145,0.656,0.658,1.37,5.466,1.12,1.52,7.079,1.061,4.9
136,1.1,1.07797307646393,0.4,0.397,1.17,3.872,1.02,1.52,8.486,0.606,0.7
146,1,1.04616865308958,0.322,0.316,1.14,1.843,1.05,0.9,7.277,0.504,0.5
6,4,3.95693293173017,1.495,1.598,3.02,1.156,2.97,0.5,2.788,0.24,1.1
16,9.5,9.46424790622525,0.287,0.317,10.81,0.642,10.56,0.5,3.098,0.184,0.1
26,8.4,8.33062488010895,1.612,1.578,8.19,2.383,8.05,0.77,4.031,0.332,2.3
36,6.5,6.06857426135439,2.057,2.27,6.1,2.634,6.17,1.08,5.121,0.526,2.5
46,4.6,3.95893606285259,3.114,3.058,5.25,1.655,5.4,1.06,6.212,0.468,1.7
56,3.5,3.4985676037702,0.336,0.254,3.2,0.54,3.2,1.15,6.197,0.481,0.3
66,4.3,4.2908672705618,0.445,0.405,5.19,1.984,5.09,1.35,6.386,0.446,2.1
76,3,3.02980510946571,0.639,0.667,1.93,2.659,2.27,0.91,6.064,0.399,0.5
86,2,1.94896460761001,0.652,0.554,2.36,1.871,1.99,1.03,5.332,0.324,0.3
96,1.8,1.85680757396106,0.535,0.549,1.41,2.846,1.34,0.93,5.828,0.519,2.7
106,1.6,1.57348627416066,0.27,0.226,2.58,2.161,2.78,1.14,5.948,0.339,0.5
116,2,2.30905246754569,0.841,0.978,1.57,5.775,1.31,1.6,7.969,0.944,4.9
126,1.4,1.28700201002271,0.656,0.53,0.68,6.075,0.72,1.26,7.516,0.941,0.7
136,1.1,1.03175257881077,0.4,0.393,2.24,1.886,2.41,1,5.295,0.39,1.7
146,1,1.02511468675143,0.322,0.362,-0.16,2.529,-0.21,0.98,5.167,0.588,0.1
6,4,4.31978782481263,1.495,1.539,3.58,2.176,3.64,0.62,3.389,0.341,2.1
16,9.5,9.45785094066585,0.287,0.256,9.35,1.21,9.08,0.8,3.727,0.307,0.3
26,8.4,8.11636712813506,1.612,1.892,8.32,0.248,7.97,0.8,3.566,0.181,0.1
36,6.5,6.64949435696659,2.057,2.458,6.99,2.435,6.78,0.83,4.434,0.434,2.3
46,4.6,4.15995272025537,3.114,2.372,4.87,3.394,4.95,1.15,6.014,0.777,3.5
56,3.5,3.54121593668236,0.336,0.355,3.77,3.403,3.78,0.97,5.949,0.632,0.3
66,4.3,4.18618114332841,0.445,0.46,3.84,2.885,3.75,0.76,5.694,0.498,2.7
76,3,2.83497134625806,0.639,0.586,1.8,1.228,2.01,1.14,6.328,0.459,1.5
86,2,2.19340120430603,0.652,0.584,3.32,2.068,3.3,1.15,6.526,0.351,0.5
96,1.8,1.78868831903794,0.535,0.467,0.91,3.901,0.66,1.2,7.338,0.812,3.9
106,1.6,1.57834549850641,0.27,0.313,2,3.283,2.03,1.48,7.577,0.544,0.3
116,2,2.03459239481766,0.841,0.925,3.34,4.845,3.9,1.29,8.269,0.773,4.5
126,1.4,1.61796769816689,0.656,0.641,-0.9,4.822,-0.47,1.76,8.073,1.095,1.1
136,1.1,1.10663369893422,0.4,0.532,2.07,1.584,2.44,1.35,6.563,0.533,0.1
146,1,0.981493975879968,0.322,0.293,1.76,2.024,1.77,1.03,5.994,0.479,0.9
6,4,3.69749228729474,1.495,1.696,4.82,1.09,4.92,0.39,2.915,0.234,0.9
16,9.5,9.56730013681804,0.287,0.25,8.79,0.987,8.67,0.45,2.945,0.255,0.3
26,8.4,8.82731490599219,1.612,1.604,7.81,2.078,7.83,0.66,3.533,0.359,2.1
36,6.5,6.46357875373184,2.057,2.548,6.99,2.726,7.06,0.82,4.9,0.434,2.7
46,4.6,5.44784986289743,3.114,3.111,4.21,3.18,4.21,1.22,6.488,0.513,3.1
56,3.5,3.46843239218947,0.336,0.374,4.41,1.503,4.62,1.3,6.994,0.416,0.3
66,4.3,4.35498509643363,0.445,0.371,4.57,2.944,4.52,1.03,5.992,0.55,0.7
76,3,3.07845594537776,0.639,0.679,2.21,2.004,2,0.98,5.835,0.44,2.1
86,2,2.04433223066595,0.652,0.564,1.23,2.445,1.29,0.86,5.57,0.412,0.5
96,1.8,1.83780006537789,0.535,0.577,1.29,1.005,0.99,0.76,5.036,0.317,1.3
106,1.6,1.57678289807233,0.27,0.191,1.17,6.954,0.99,1.85,8.497,0.99,4.7
116,2,2.02568322392919,0.841,0.79,3.35,6.709,3.27,1.59,8.697,1.155,0.1
126,1.4,1.28611127640413,0.656,0.616,1.93,2.746,2.15,1.38,6.184,0.476,2.9
136,1.1,1.23454433972831,0.4,0.411,2.06,3.52,2.12,0.87,6.218,0.581,0.1
146,1,0.980209749979304,0.322,0.299,1.05,3.411,1.13,1.05,5.957,0.756,3.5
6,4,3.54425893004362,1.495,1.506,4.07,1.626,4.22,0.56,2.896,0.318,1.7
16,9.5,9.51483516099017,0.287,0.256,9.09,0.951,9.01,0.58,3.067,0.26,0.1
26,8.4,8.35311552565424,1.612,1.431,8.71,1.593,8.72,0.46,3.418,0.244,1.5
36,6.5,6.45404692865277,2.057,1.97,7.22,1.814,6.94,0.74,4.371,0.375,1.7
46,4.6,4.75806352715757,3.114,2.718,4.36,0.492,4.32,0.97,4.449,0.295,0.7
56,3.5,3.50912098591991,0.336,0.354,2.3,2.363,2.51,1.05,5.001,0.515,2.5
66,4.3,4.32716522331926,0.445,0.456,5.39,1.193,5.31,1.35,5.738,0.337,0.7
76,3,3.04029194753705,0.639,0.588,1.28,1.768,1.29,1.21,5.815,0.387,1.3
