"t","igr.mu.obs","igr.mu.sample","igr.sd.obs","igr.sd.sample","igr.mu.pred.EM1","igr.sd.pred.EM1","igr.mu.pred.EM2","igr.mu.pred.EM2.dev","igr.sd.pred.EM2","igr.sd.pred.EM2.dev","igr.sd.pred.EM3"
6,4,3.89955149765923,0.464,0.458,4.57,0.049,4.54,0.49,2.582,0.167,0.3
16,9.5,9.49803374121608,0.46,0.455,9.52,1.504,9.5,0.66,2.921,0.306,1.5
26,8.4,7.11881891550686,4.097,4.239,7.92,3.674,7.91,0.91,4.538,0.707,3.7
36,6.5,6.60571992829412,1.42,1.528,6.05,3.057,6.01,1.56,6.699,0.56,3.1
46,4.6,4.26533358575953,2.946,2.84,5.99,3.229,5.9,1.77,8.37,0.561,2.9
56,3.5,3.01803049371843,3.637,4.176,3.5,1.154,3.62,1.94,8.566,0.705,0.5
66,4.3,4.30011720546564,0.464,0.424,4.14,0.792,4.33,1.66,8.442,0.485,0.1
76,3,2.9921674815414,0.092,0.099,0.59,3.42,0.05,1.59,7.847,0.793,0.3
86,2,2.03693150861864,0.495,0.54,4.25,4.281,4.27,1.53,8.064,0.706,4.3
96,1.8,2.00894391800191,1.351,1.505,4.4,0.51,4.8,1.52,9.487,0.549,0.7
106,1.6,1.6772647902136,0.803,0.689,-0.59,1.18,-0.08,1.5,9.087,0.587,2.3
116,2,1.93945739819742,0.279,0.289,3.68,3.63,3.64,1.47,8.884,0.695,0.3
126,1.4,0.918644683826583,2.701,2.467,-2.09,9.408,-1.63,2.05,11.614,1.46,4.9
136,1.1,1.21834544025741,0.384,0.358,3.34,9.077,3.48,1.98,12.599,1.372,0.3
146,1,1.24141776015614,0.802,0.732,-1.59,3.042,-1.2,1.97,8.823,0.69,3.1
6,4,3.96595652787777,0.464,0.445,4.49,0.97,4.65,0.47,2.882,0.167,0.5
16,9.5,9.36801135089643,0.46,0.443,9.56,0.303,9.66,0.51,2.709,0.154,0.3
26,8.4,8.43531718269906,4.097,4.912,7,3.79,7.17,0.58,4.559,0.574,3.5
36,6.5,6.77833367093289,1.42,1.519,7.28,1.613,7.47,0.93,6.264,0.401,2.1
46,4.6,5.06989582993753,2.946,3.189,4.5,3.611,5.01,1.41,7.22,0.747,3.9
56,3.5,5.06792591698908,3.637,4.082,5.94,3.729,6.21,1.32,7.446,0.692,0.7
66,4.3,4.24612642696757,0.464,0.446,3.38,4.838,3.19,1.95,7.684,1.067,4.9
76,3,2.99044350701676,0.092,0.085,1.3,2.567,1.39,1.5,9.439,0.499,2.5
86,2,1.92791034204376,0.495,0.388,4.22,3.461,4.03,1.3,9.191,0.832,0.3
96,1.8,1.84361576216409,1.351,1.23,0.04,3.371,0.23,1.13,8.047,0.56,0.9
106,1.6,1.61176730697068,0.803,0.76,2.65,4.445,2.86,1.22,8.531,0.739,4.5
116,2,1.9992289834448,0.279,0.253,0.23,2.25,0.32,1.65,8.979,0.598,0.9
126,1.4,2.06312050835315,2.701,3.212,1.14,2.501,1.16,1.71,9.634,0.58,2.1
136,1.1,1.13714204913446,0.384,0.395,0.64,2.379,0.79,1.79,10.12,0.617,2.9
146,1,0.989703249007925,0.802,0.825,4.47,3.967,4.5,1.44,9.352,0.722,0.5
6,4,4.11418311647976,0.464,0.417,3.84,1.046,3.8,0.51,2.881,0.286,0.1
16,9.5,9.49211831619368,0.46,0.514,9.98,0.348,10.07,0.56,2.519,0.197,0.1
26,8.4,7.24185303621789,4.097,4.693,8.37,3.766,8.56,0.99,4.368,0.518,3.7
36,6.5,6.41967344395268,1.42,1.178,5.76,3.623,5.58,1.4,7.102,0.676,3.5
46,4.6,5.72575812443054,2.946,2.789,3.78,0.649,3.64,1.59,7.684,0.471,1.1
56,3.5,3.18624021441148,3.637,3.533,6.02,0.658,6.13,1.24,7.742,0.569,0.1
66,4.3,4.48652642202507,0.464,0.542,5.76,4.239,5.15,1.46,8.638,0.832,4.9
76,3,2.98275135262917,0.092,0.074,0.1,1.828,0.54,1.87,9.778,0.495,0.7
86,2,2.07616832969165,0.495,0.546,2.6,4.606,2.57,1.67,7.891,0.702,0.7
96,1.8,1.40259242486063,1.351,1.209,2.15,2.101,2.2,1.45,7.316,0.525,1.9
106,1.6,1.40950971920704,0.803,0.784,1.74,2.603,1.36,1.39,7.66,0.51,2.7
116,2,2.10823258466502,0.279,0.302,3.77,3.049,3.54,1.3,8.07,0.649,0.1
126,1.4,1.68382635459569,2.701,3.232,0.92,3.983,1.15,1.35,7.964,0.805,3.7
136,1.1,1.12529706387624,0.384,0.39,0.91,2.275,0.76,1.6,9.231,0.526,2.5
146,1,1.13875377635161,0.802,0.669,-1.5,3.169,-1.22,1.31,8.939,0.792,1.1
6,4,3.8884306546939,0.464,0.374,4.01,0.85,3.9,0.44,2.568,0.154,0.1
16,9.5,9.54172692918201,0.46,0.415,9.94,1.124,10.03,0.41,2.543,0.223,1.1
26,8.4,7.86522376083023,4.097,4.353,8.98,3.94,8.97,0.84,5.062,0.76,3.9
36,6.5,6.68672516122236,1.42,1.195,6.19,2.641,5.99,1.04,5.813,0.45,0.1
46,4.6,5.46683622919103,2.946,2.718,3.97,3.864,3.8,1.24,6.177,0.77,3.7
56,3.5,3.27994951583332,3.637,3.549,3.15,2.582,3.46,1.16,7.141,0.556,0.1
66,4.3,4.38408973964702,0.464,0.415,6.99,3.665,7.04,1.32,7.169,0.688,3.7
76,3,2.9916409829543,0.092,0.07,1.5,1.186,2.05,1.55,8.43,0.518,1.3
86,2,2.14090523378408,0.495,0.493,1.04,3.133,1.07,1.66,7.398,0.569,0.3
96,1.8,2.30419463985413,1.351,1.209,2.69,1.915,2.38,1.67,7.176,0.548,2.1
106,1.6,1.38325227652278,0.803,0.858,0.87,3.939,0.85,1.51,8.471,0.558,3.7
116,2,1.9752306227216,0.279,0.328,3.28,3.843,3.9,1.42,8.508,0.713,0.7
126,1.4,2.36048091784994,2.701,3.507,1.17,4.446,1.18,1.31,8.984,1.136,4.3
136,1.1,1.00942878870087,0.384,0.425,2.51,5.866,2.9,2.38,11.253,1.176,4.9
146,1,1.00524262417828,0.802,0.732,-1.25,6.715,-0.68,1.96,10.985,1.374,0.3
6,4,4.0537866187557,0.464,0.455,3.57,1.001,3.52,0.38,2.27,0.179,0.9
16,9.5,9.53704817958068,0.46,0.449,10.42,0.627,10.43,0.32,2.499,0.15,0.1
26,8.4,8.65465409122458,4.097,4.004,7.88,3.833,8,0.89,4.508,0.545,3.9
36,6.5,6.64143682168565,1.42,1.696,5.31,1.31,5.47,1.24,6.164,0.367,1.3
46,4.6,4.23030173349827,2.946,2.49,6.18,0.895,6.01,1.19,6.291,0.293,0.9
56,3.5,3.58813514904686,3.637,3.079,1.32,3.792,1.61,1.2,7.265,0.886,3.9
66,4.3,4.41039750258047,0.464,0.415,7.98,3.14,8.08,1.51,8.747,0.758,3.5
76,3,2.99436502442347,0.092,0.091,2.06,1.288,1.61,1.21,9.208,0.514,2.5
86,2,2.01584227075523,0.495,0.417,2.73,1.956,2.96,1.37,9.335,0.496,1.1
96,1.8,1.17542416388577,1.351,1.195,-1.51,2.9,-1.32,1.82,9.586,0.733,0.3
106,1.6,1.41660423347514,0.803,0.843,4.83,1.096,5.34,1.8,8.715,0.569,1.1
116,2,2.13262792381861,0.279,0.275,3.2,2.988,3.32,1.56,9.607,0.522,3.1
126,1.4,1.15169860169409,2.701,2.275,1.77,3.931,2.47,2.27,10.575,0.77,3.3
136,1.1,1.09462113134136,0.384,0.349,-3.07,4.63,-3.16,1.61,9.922,0.634,0.5
146,1,0.968618967768724,0.802,0.567,5.46,2.786,5.07,2.01,8.695,0.459,0.3
6,4,3.97762303064265,0.464,0.374,3.65,0.808,3.66,0.42,2.464,0.205,0.9
16,9.5,9.44335018555374,0.46,0.617,9.56,1.26,9.49,0.62,2.901,0.241,1.3
26,8.4,9.06147544207812,4.097,4.394,7.95,4.53,8.11,1.1,5.188,0.489,4.7
36,6.5,6.6121758084458,1.42,1.731,7.6,2.254,7.31,1,6.953,0.436,0.1
46,4.6,4.07982077239567,2.946,2.509,3.74,1.508,3.51,1.24,6.439,0.36,1.5
56,3.5,4.54790224061237,3.637,3.624,4.56,1.096,4.68,1.1,6.539,0.456,0.3
66,4.3,4.42302662686998,0.464,0.425,5.08,2.978,5.11,1.03,7.007,0.608,2.9
76,3,2.99208761690643,0.092,0.076,-0.08,4.573,-0.19,1.7,9.042,0.642,4.5
86,2,1.89538458093787,0.495,0.421,5.16,2.7,5.26,1.9,9.706,0.652,0.3
96,1.8,1.22852324375204,1.351,1.539,-0.1,6.908,-0.43,2.27,11.589,1.304,4.7
106,1.6,1.6912884725604,0.803,0.819,3.92,7.658,3.81,2.15,11.035,1.418,1.7
116,2,2.02437307660875,0.279,0.355,1.16,5.007,1.67,1.75,9.735,0.853,4.5
126,1.4,0.705593273582319,2.701,3.049,-1.65,2.871,-1.44,2.28,10.283,0.751,0.1
136,1.1,1.13573687938229,0.384,0.306,3.29,1.383,3.21,1.7,9.705,0.836,0.3
146,1,1.18519561508265,0.802,0.826,3.78,1.052,3.63,1.69,10.221,0.813,0.9
6,4,4.08472380269687,0.464,0.582,4.88,0.707,4.95,0.51,2.324,0.188,0.1
16,9.5,9.41984189809743,0.46,0.411,8.45,0.679,8.38,0.32,2.36,0.15,0.5
26,8.4,8.25931871092767,4.097,4.099,8.71,4.769,8.42,0.98,5.236,0.768,4.7
