"t","igr.mu.obs","igr.mu.sample","igr.sd.obs","igr.sd.sample","igr.mu.pred.EM1","igr.sd.pred.EM1","igr.mu.pred.EM2","igr.mu.pred.EM2.dev","igr.sd.pred.EM2","igr.sd.pred.EM2.dev","igr.sd.pred.EM3"
46,4.6,5.12061660924911,6.443,6.207,4.45,5.383,4.53,1.23,6.976,0.832,4.9
56,3.5,3.55035694543876,1.78,1.418,5.11,1.858,5.27,1.75,8.9,0.632,1.7
66,4.3,4.38844952762756,0.84,0.56,3.59,4.46,3.46,1.88,9.841,0.702,4.3
76,3,3.05272030541627,0.599,0.566,4.53,5.224,4.22,1.58,9.781,1.085,0.1
86,2,2.01160570916549,0.289,0.311,-3.16,4.556,-3.11,1.48,9.519,0.734,4.9
96,1.8,1.76838828425067,0.099,0.086,7.09,5.759,7.17,1.62,8.626,0.819,0.9
106,1.6,1.65968235740219,0.214,0.171,0.52,3.532,0.18,1.26,7.407,0.608,3.7
116,2,1.95576886045897,0.765,0.746,0.04,0.857,0.2,1.51,8.114,0.545,0.7
126,1.4,1.41619631544873,0.85,0.78,3.38,2.633,3.52,1.17,7.846,0.658,0.9
136,1.1,1.2294508834923,0.831,0.896,-2.06,4.93,-2.07,1.51,8.68,0.973,4.7
146,1,0.98378839928627,0.082,0.091,-0.81,3.211,-1.13,2.14,10.445,0.883,3.1
6,4,3.85412541829923,1.419,1.085,4.54,0.919,4.53,0.35,2.474,0.179,0.3
16,9.5,9.49817040838492,0.108,0.117,8.91,1.795,9.05,0.47,2.992,0.305,1.7
26,8.4,8.57220332595387,0.84,0.924,8.08,1.098,8.2,0.62,3.581,0.252,1.1
36,6.5,6.77160407588181,0.95,0.728,6.11,2.045,6.17,0.84,4.316,0.411,2.1
46,4.6,5.06036773106279,6.443,5.73,7.12,6.055,7.11,1.5,7.73,0.787,4.9
56,3.5,3.02082683662983,1.78,1.436,2.22,3.299,2.12,1.99,8.852,0.575,0.1
66,4.3,4.17080381129938,0.84,0.789,6.26,2.8,6.55,1.52,8.779,0.564,3.5
76,3,3.06260172270215,0.599,0.645,-1.49,3.069,-0.96,1.53,8.842,0.863,0.3
86,2,1.96607717785394,0.289,0.236,5.23,1.861,5.24,1.88,8.547,0.478,1.7
96,1.8,1.78125171730479,0.099,0.111,0.98,3.213,0.86,1.38,8.09,0.724,1.1
106,1.6,1.58382789148599,0.214,0.22,0.43,2.808,0.42,1.46,8.226,0.622,3.5
116,2,2.0772186694458,0.765,0.683,2.73,2.053,2.45,1.53,8.499,0.572,0.7
126,1.4,1.32249600344656,0.85,0.723,2.13,0.784,2.04,1.58,7.869,0.573,1.1
136,1.1,1.14854080632375,0.831,0.67,-0.12,6.757,0.37,1.89,10.479,1.319,4.9
146,1,0.990672569541684,0.082,0.091,2.17,3.544,1.36,2.28,12.224,0.84,1.1
6,4,4.17381909976437,1.419,1.42,4.16,1.173,4.17,0.41,2.718,0.217,1.3
16,9.5,9.51247010179455,0.108,0.095,9.01,0.666,9.08,0.51,2.897,0.186,0.9
26,8.4,8.55231137297914,0.84,0.896,9.26,0.393,9.3,0.46,3.126,0.168,0.5
36,6.5,6.76657366959363,0.95,0.915,5.9,1.534,5.9,0.45,3.422,0.326,1.5
46,4.6,4.61942340576186,6.443,6.749,4.76,6.307,4.39,1.33,7.226,0.716,4.9
56,3.5,3.60011171762021,1.78,1.711,4.02,2.086,4.68,1.87,9.391,0.53,0.7
66,4.3,4.382583535754,0.84,0.945,6.54,2.977,6.9,2.25,9.083,0.586,3.5
76,3,3.28894771292778,0.599,0.537,0.44,5.426,0.74,1.41,8.581,1.049,0.1
86,2,1.99304693256133,0.289,0.216,0.73,5.062,0.69,1.73,8.242,0.9,4.5
96,1.8,1.79826830431606,0.099,0.105,3.65,3.043,3.24,2.14,9.333,0.597,0.9
106,1.6,1.54270315550687,0.214,0.226,1.05,3.1,1.02,1.44,8.3,0.611,0.3
116,2,1.9916827143767,0.765,0.619,-0.46,5.205,-1.1,1.8,9.069,0.764,4.7
126,1.4,1.49047561293239,0.85,0.876,2.93,3.418,3.53,1.82,9.673,0.661,0.7
136,1.1,1.13315547635905,0.831,0.731,1.2,1.501,1.08,1.92,9.085,0.448,1.9
146,1,1.00272969371079,0.082,0.081,0.65,3.752,1.1,1.61,10.824,0.8,3.7
6,4,4.03988936273386,1.419,1.57,3.96,1.662,4.08,0.43,2.631,0.281,1.7
16,9.5,9.52542965376237,0.108,0.104,9.24,1.198,9.3,0.65,2.824,0.232,0.1
26,8.4,8.22202451246784,0.84,0.675,8.88,1.734,8.99,0.58,3.153,0.261,1.7
36,6.5,6.41894317994306,0.95,0.9,5.85,0.639,5.8,0.55,3.296,0.233,0.3
46,4.6,6.19970978630307,6.443,5.076,5.55,4.938,5.99,1.04,5.947,0.897,4.9
56,3.5,3.69590174058187,1.78,1.82,4.13,5.025,4.3,1.54,8.995,0.884,4.9
66,4.3,4.14089993817006,0.84,0.964,1.33,1.976,1.59,2.05,10.408,0.646,1.1
76,3,3.00388974221449,0.599,0.578,4.4,3.96,4.69,2.07,9.377,0.671,0.7
86,2,2.0086350406912,0.289,0.382,2.22,6.559,1.76,2.07,10.598,1.192,4.7
96,1.8,1.76882897419968,0.099,0.112,3.77,6.266,3.69,1.92,10.853,1.159,1.1
106,1.6,1.51717849102445,0.214,0.238,-0.19,3.007,-0.28,1.67,8.536,0.508,0.1
116,2,2.0203115462716,0.765,0.715,2.58,3.878,2.09,1.53,8.548,0.747,3.7
126,1.4,1.85646784067044,0.85,0.832,1.77,3.612,0.91,1.47,8.869,0.667,0.5
136,1.1,1.10487482571184,0.831,0.656,-0.34,2.794,-0.38,1.61,8.604,0.542,2.9
146,1,0.997949443754587,0.082,0.081,3.02,1.709,3.05,1.92,8.705,0.695,0.3
6,4,4.08306026229254,1.419,1.484,4.2,1.683,4.06,0.47,2.742,0.277,1.7
16,9.5,9.48770684005552,0.108,0.101,9.2,1.228,9.04,0.59,3.624,0.336,1.3
26,8.4,8.42839266632482,0.84,0.79,8.15,1.707,8.11,0.62,3.298,0.225,0.1
36,6.5,6.58064739196657,0.95,0.898,6.55,2.56,6.72,0.45,3.561,0.408,2.5
46,4.6,3.97538747495049,6.443,6.917,4.76,4.515,4.77,0.85,6.113,0.657,4.3
56,3.5,2.93705236701828,1.78,1.51,3.75,2.829,3.54,1.15,7.177,0.61,0.1
66,4.3,4.23569858315901,0.84,0.897,5.18,2.333,5.31,1,7.175,0.578,2.7
76,3,2.88747432793469,0.599,0.571,1.14,3.958,1.08,1.73,8.414,0.565,4.1
86,2,1.93648591921961,0.289,0.322,3.34,4.513,2.79,1.7,10.713,0.857,4.5
96,1.8,1.79018416597164,0.099,0.088,1.46,4.497,1.5,1.44,9.927,1.083,0.3
106,1.6,1.58102739257393,0.214,0.207,2.37,2.633,2.48,1.43,9.917,0.71,2.5
116,2,2.06657045424978,0.765,0.816,0.89,4.422,1.52,1.76,11.231,0.637,4.5
126,1.4,1.32211758331212,0.85,0.8,2.14,6.606,2.06,1.73,9.743,1.148,0.1
136,1.1,1.12748447849191,0.831,0.856,-0.61,3.456,-0.38,1.77,8.126,0.783,3.3
146,1,0.981670917128837,0.082,0.07,2.75,4.633,2.58,1.98,9.853,0.861,4.7
6,4,3.69960498396777,1.419,1.105,4.17,1.05,4.27,0.49,3.018,0.184,0.9
16,9.5,9.51032499609749,0.108,0.083,9.47,1.582,9.56,0.67,3.714,0.332,1.5
26,8.4,8.47364367438817,0.84,1.053,8.5,1.367,8.6,0.58,3.731,0.252,0.3
36,6.5,6.58237388817179,0.95,0.898,6.02,2.006,6.02,0.59,3.999,0.364,2.1
46,4.6,4.65625522545941,6.443,5.188,4.73,4.874,4.91,1.25,6.745,0.844,4.9
56,3.5,3.42941373454307,1.78,1.546,3.06,3.425,3.18,1.78,9.008,0.554,3.3
66,4.3,4.10388111188148,0.84,0.807,7.16,3.996,7.28,1.83,8.236,0.737,0.3
76,3,2.89077939573526,0.599,0.536,0.85,3.036,0.95,1.32,7.088,0.793,0.1
86,2,2.02465461403414,0.289,0.313,1.54,3.779,1.34,1.59,7.474,0.712,3.9
96,1.8,1.80576591729172,0.099,0.105,1.51,1.302,1.94,1.34,8.428,0.596,0.9
106,1.6,1.641883074729,0.214,0.224,3.59,2.738,3.09,1.4,7.956,0.418,0.1
116,2,2.2531612677837,0.765,0.775,0.82,2.495,1.44,1.54,8.278,0.592,2.7
126,1.4,1.44166807094412,0.85,0.894,0.9,2.071,1.23,1.55,8.631,0.525,2.7
136,1.1,1.03685716434396,0.831,0.896,1.9,3.511,2.01,1.51,9.394,0.675,3.7
146,1,1.01510653469645,0.082,0.062,0.37,3.509,-0.04,1.59,9.597,0.966,0.1
6,4,3.9022119961407,1.419,1.209,4.96,1.877,5.06,0.7,2.887,0.335,1.9
16,9.5,9.50335051741453,0.108,0.113,8.37,1.147,8.47,0.6,3.146,0.245,0.1
26,8.4,8.44715598559933,0.84,0.871,9.91,1.828,9.66,0.7,3.725,0.338,1.7
36,6.5,6.3492059188322,0.95,0.92,5.67,1.832,5.54,0.61,3.508,0.296,0.1
46,4.6,3.91489017275212,6.443,6.248,7.14,4.806,7.27,1.02,5.52,0.814,4.7
56,3.5,3.81182831583763,1.78,1.956,1.99,4.284,2,1.75,8.51,0.728,4.5
66,4.3,4.00237330332464,0.84,0.752,5.68,3.61,5.33,1.34,8.753,0.67,0.1
76,3,2.86180414538838,0.599,0.585,-0.7,2.693,-0.86,1.48,8.967,0.619,2.1
86,2,2.02831018838673,0.289,0.235,2.77,1.72,2.6,1.78,9.227,0.689,0.5
96,1.8,1.78758176186006,0.099,0.116,2.14,2.934,2.46,1.68,8.924,0.622,1.3
106,1.6,1.56985667711623,0.214,0.227,0.64,2.006,0.69,1.78,7.878,0.418,0.3
116,2,2.12799024459212,0.765,0.847,1.74,6.881,1.84,1.62,9.973,1.107,4.5
126,1.4,1.49673645699962,0.85,0.801,2.59,6.577,2.6,1.58,10.422,1.255,1.9
136,1.1,1.13335184797164,0.831,0.669,0.65,2.651,0.43,1.55,8.721,0.52,1.7
146,1,1.0057446958485,0.082,0.073,4.61,2.424,3.89,1.35,8.627,0.466,0.1
6,4,3.82445427771962,1.419,1.484,4.32,1.007,4.32,0.38,2.718,0.234,0.1
16,9.5,9.50404513958089,0.108,0.089,9.02,1.517,8.98,0.48,2.978,0.252,1.5
26,8.4,8.48829623415266,0.84,0.829,8.54,1.413,8.55,0.62,3.115,0.223,0.3
36,6.5,6.41730514244335,0.95,0.984,6.34,0.419,6.46,0.49,2.674,0.198,0.3
46,4.6,4.7119984697779,6.443,6.871,3.8,5.601,3.41,1.14,6.031,0.894,4.7
56,3.5,3.37735335663446,1.78,1.997,2.74,1.256,2.64,1.16,8.357,0.479,1.1
66,4.3,4.21966736667641,0.84,1.029,6.71,5.374,6.9,1.69,9.166,1.12,4.9
76,3,2.92934814600916,0.599,0.471,2.33,6.112,2.27,1.49,9.364,1.029,0.3
86,2,2.0701336114463,0.289,0.291,3.15,0.95,3.26,1.07,7.154,0.543,0.5
96,1.8,1.81571580622588,0.099,0.108,2.38,5.911,2.81,1.66,9.148,0.917,4.5
106,1.6,1.60001723823225,0.214,0.238,-0.6,5.79,-0.22,1.96,9.403,0.993,0.3
116,2,1.90843627117191,0.765,0.847,2.02,5.137,2.18,1.36,8.789,0.762,4.9
126,1.4,1.40076045476087,0.85,0.984,1.52,3.717,1.6,2.39,9.556,0.576,0.1
136,1.1,1.08326397313643,0.831,0.699,4.43,1.846,4.73,1.41,8.764,0.466,0.5
146,1,1.00298505397754,0.082,0.085,-2.89,3.883,-2.24,1.77,8.981,0.679,3.5
6,4,3.79287933540852,1.419,1.459,4.66,0.809,4.64,0.44,2.782,0.165,0.9
16,9.5,9.50696208001563,0.108,0.135,8.92,0.595,9.01,0.54,2.973,0.203,0.3
26,8.4,8.31503230504285,0.84,0.909,8.36,1.293,8.29,0.57,3.264,0.199,1.1
36,6.5,6.57794821479857,0.95,0.795,6.95,1.486,6.89,0.52,3.12,0.206,0.3
46,4.6,4.53908577575786,6.443,6.506,6.38,5.392,6.37,1.2,5.989,0.737,4.9
56,3.5,3.43772653467814,1.78,1.66,3.3,1.699,3.24,1.31,8.38,0.579,0.1
66,4.3,4.16862658952521,0.84,0.637,3.35,4.41,2.99,1.42,9.481,0.718,3.9
76,3,2.85914933297049,0.599,0.483,4.08,5.378,3.92,1.5,9.151,0.737,1.1
86,2,1.9688945152953,0.289,0.313,1.02,4.318,0.55,1.87,8.945,0.901,4.3
96,1.8,1.81042260872703,0.099,0.075,2.07,3.182,1.58,1.5,9.874,0.514,3.1
106,1.6,1.53313657868439,0.214,0.207,1.03,5.106,1.02,1.88,9.088,0.806,0.5
116,2,1.76180310071343,0.765,0.768,2.05,4.44,2.34,1.56,9.04,0.805,4.3
126,1.4,1.49952268104779,0.85,0.748,3.52,2.495,3.29,1.56,9.489,0.573,0.3
136,1.1,1.15288754453593,0.831,0.801,-1.64,2.464,-1.99,1.44,9.465,0.612,3.5
146,1,0.981680852928697,0.082,0.077,2.56,2.993,2.45,2.12,9.625,0.638,0.9
6,4,4.15008326387681,1.419,1.21,4.27,2.037,4.31,0.61,2.969,0.349,2.1
16,9.5,9.51316042010662,0.108,0.109,8.84,1.498,8.76,0.75,3.887,0.236,1.5
26,8.4,8.41727330402108,0.84,0.708,8.31,1.865,8.37,0.61,3.628,0.345,0.3
36,6.5,6.50308697709977,0.95,0.814,6.26,1.309,6.25,0.9,3.284,0.195,1.3
46,4.6,5.89686083702763,6.443,5.458,5.88,6.098,6.04,1.52,6.828,0.886,4.9
56,3.5,3.61649111315355,1.78,1.909,5.13,2.31,5.01,1.82,9.001,0.425,0.7
66,4.3,4.20881269682197,0.84,0.908,1.46,2.576,1.83,1.8,9.207,0.769,1.7
76,3,2.89230858801603,0.599,0.648,3.04,5.335,2.29,1.93,10.39,0.863,4.9
86,2,2.00962245445933,0.289,0.362,1.03,5.678,1.06,2.07,10.604,1.094,0.5
96,1.8,1.78152972860443,0.099,0.115,3.91,3.734,4.33,1.81,8.289,0.721,1.5
106,1.6,1.60004751189533,0.214,0.249,0.32,4.31,0.25,1.68,8.224,0.857,4.1
116,2,1.96885915457824,0.765,0.838,4.59,3.741,4.64,1.26,8.87,0.777,0.3
126,1.4,1.33979992432167,0.85,0.939,0.63,3.809,0.78,1.41,9.154,0.73,3.9
136,1.1,1.19771498845084,0.831,0.836,1.52,2.782,1.7,1.24,9.054,0.542,0.5
146,1,1.04157248908762,0.082,0.09,-1.16,1.576,-0.95,1.54,8.398,0.593,1.1
6,4,3.95157030558797,1.419,1.241,4.66,1.889,4.77,0.45,2.58,0.351,1.9
16,9.5,9.4692457857981,0.108,0.108,9.29,0.274,9.3,0.65,3.241,0.274,0.3
26,8.4,8.25852677033934,0.84,0.617,8.84,0.54,8.91,0.55,3.157,0.223,0.7
36,6.5,6.61455504077068,0.95,0.744,6.06,1.39,5.82,0.65,3.591,0.287,1.3
46,4.6,5.18600740872901,6.443,6.125,6.01,4.623,6.14,1.33,6.004,0.835,4.9
56,3.5,4.2420254965576,1.78,1.684,2.97,4.232,2.95,1.6,8.98,0.865,3.7
66,4.3,4.59834348931519,0.84,0.682,2.36,4.142,2.24,1.15,8.945,0.669,0.7
76,3,2.97435505467394,0.599,0.527,4.41,3.603,4.51,1.6,8.475,0.509,3.7
86,2,2.00832456505371,0.289,0.301,0.81,3.13,0.72,1.82,9.927,0.767,3.1
96,1.8,1.79798784377427,0.099,0.095,4.41,4.568,4.61,1.65,11.061,0.936,4.5
106,1.6,1.61053282938994,0.214,0.268,0.6,5.191,0.71,2.15,11.202,1.306,0.3
116,2,2.10396877623773,0.765,0.659,0.71,1.617,0.61,1.43,9.325,0.71,2.1
126,1.4,1.4049428059542,0.85,0.941,2.19,4.397,1.98,1.55,8.216,0.588,0.3
136,1.1,1.11877037110414,0.831,0.762,1.24,3.277,1.02,1.46,8.354,0.538,3.1
146,1,0.99410837003697,0.082,0.097,1.09,1.365,1.4,2.03,8.666,0.588,0.7
6,4,4.04866452605982,1.419,1.405,2.84,1.901,2.93,0.66,3.177,0.328,1.9
16,9.5,9.50734706640754,0.108,0.124,10.17,1.748,10.15,0.81,4.057,0.363,1.9
26,8.4,8.63742202602716,0.84,0.899,8.47,2.32,8.62,0.87,3.795,0.447,0.1
36,6.5,6.51789798770409,0.95,0.72,6.94,1.676,6.88,0.67,3.571,0.316,1.5
46,4.6,5.05088061320651,6.443,5.192,6.3,5.838,6.5,1.41,6.613,0.948,4.9
56,3.5,3.0922883292976,1.78,1.803,-0.87,4.972,-0.93,1.92,10.12,1.016,4.9
66,4.3,4.2807536882953,0.84,0.913,4.88,5.208,5.02,1.91,10.253,0.829,0.1
76,3,3.04598794343131,0.599,0.512,9.02,2.583,9.15,1.9,8.598,0.457,0.5
86,2,1.93385157532133,0.289,0.264,-2.27,1.671,-2.01,1.33,7.913,0.582,2.1
96,1.8,1.81490465622439,0.099,0.105,-0.17,2.718,-0.21,1.39,8.716,0.821,2.7
106,1.6,1.58027875436357,0.214,0.194,3.71,3.141,3.57,1.61,9.369,0.723,2.7
116,2,1.87708236643631,0.765,0.683,2.34,4.614,2.47,1.56,9.034,0.896,0.1
126,1.4,1.24236132041727,0.85,0.865,-0.93,3.067,-0.8,1.89,8.531,0.648,2.9
136,1.1,1.07832084833857,0.831,0.809,2,2.578,1.85,1.92,9.292,0.91,2.5
146,1,1.024182487429,0.082,0.089,1.31,4.079,1.29,1.76,8.777,0.664,0.5
6,4,3.8661531137622,1.419,1.098,4.43,1.414,4.52,0.53,2.818,0.232,1.5
16,9.5,9.47290617572439,0.108,0.117,9.84,1.073,9.76,0.48,3.386,0.188,0.9
26,8.4,8.32839402865743,0.84,0.863,7.84,0.301,7.93,0.67,3.544,0.222,0.5
36,6.5,6.73712339907784,0.95,0.767,6.73,1.632,6.7,0.62,3.838,0.234,1.5
46,4.6,5.83207998313861,6.443,6.275,3.42,4.846,3.73,1.06,6.405,0.635,4.9
56,3.5,3.12425144918747,1.78,1.643,4.46,2.563,4.54,1.2,8.485,0.531,2.7
66,4.3,4.57570811305111,0.84,0.717,3.61,2.399,3.28,1.61,8.428,0.628,1.3
76,3,3.09536369959902,0.599,0.706,4.48,0.461,4.88,1.75,8.195,0.536,0.1
86,2,2.03959729185818,0.289,0.278,2.87,1.73,2.67,1.73,7.925,0.433,0.7
96,1.8,1.77106410827492,0.099,0.082,1.75,1.499,2.15,1.35,7.562,0.399,0.5
106,1.6,1.62941788016856,0.214,0.256,0.26,2.865,0.73,1.49,8.32,0.575,1.9
116,2,2.23262466500251,0.765,0.779,3,4.141,3.04,1.69,8.433,0.94,0.1
126,1.4,1.59476557125827,0.85,0.667,0.09,4.067,0.3,1.14,7.978,0.79,4.5
136,1.1,1.19031422052193,0.831,0.853,1.07,2.027,1.33,1.92,8.918,0.747,2.3
146,1,1.03593333439818,0.082,0.084,0.63,2.27,1.04,1.44,9.861,0.643,1.9
6,4,4.29517891932839,1.419,1.223,4.29,1.001,4.29,0.53,2.604,0.197,0.9
16,9.5,9.48405641509189,0.108,0.09,9.59,1.566,9.32,0.79,3.219,0.303,1.5
26,8.4,8.44873752817125,0.84,1.002,9,1.563,9.15,0.54,3.223,0.276,0.1
36,6.5,6.64966101907305,0.95,0.939,5.79,1.295,5.78,0.56,2.946,0.183,1.3
46,4.6,3.36370360637616,6.443,6.932,4.05,5.585,4.04,0.99,6.604,0.777,4.9
56,3.5,3.64192050749951,1.78,1.554,4.51,3.112,4.5,1.65,8.914,0.608,2.9
66,4.3,4.10659195614148,0.84,0.73,4.62,1.997,5.07,1.75,9.678,0.611,1.1
76,3,2.9427131666564,0.599,0.601,3.81,3.033,3.78,1.61,9.519,0.679,0.3
86,2,1.95815259396123,0.289,0.311,2,2.028,1.43,1.75,8.817,0.594,0.1
96,1.8,1.78221479665688,0.099,0.094,2.33,2.462,2.82,1.66,8.654,0.485,2.1
106,1.6,1.58678051768961,0.214,0.25,-0.37,0.96,-0.39,1.87,9.4,0.56,0.3
116,2,2.05734929483152,0.765,0.689,4.37,3.335,3.92,1.69,8.709,0.643,0.3
126,1.4,1.68572254221513,0.85,0.976,-0.3,3.17,-0.29,2.01,8.359,0.644,2.9
136,1.1,1.23810924611267,0.831,0.808,-0.23,1.503,-0.48,1.75,8.969,0.543,0.7
146,1,1.02028607188452,0.082,0.087,2.22,4.664,2.17,1.74,10.321,0.908,4.5
6,4,4.05377591148763,1.419,1.456,4.76,1.235,4.75,0.58,2.867,0.249,1.1
16,9.5,9.50857149109235,0.108,0.094,9.12,0.577,9.14,0.53,2.956,0.181,0.1
26,8.4,8.52883271582716,0.84,0.665,9.3,1.404,9.29,0.66,3.446,0.275,1.1
36,6.5,6.6062873093488,0.95,0.987,5.19,0.539,5.23,0.76,3.568,0.207,0.7
46,4.6,6.80253833674222,6.443,4.698,4.98,6.491,4.78,1.35,7.325,0.85,4.9
56,3.5,3.02485669246276,1.78,1.922,1.58,3.503,1.48,1.61,9.556,0.699,0.5
66,4.3,4.20506371188804,0.84,0.668,4.94,2.71,4.75,1.73,8.884,0.66,2.3
76,3,3.09473861531047,0.599,0.562,6.05,3.095,6.43,1.96,9.692,0.648,3.5
86,2,1.96732194045044,0.289,0.312,2.1,3.878,2.1,1.87,11.101,0.866,3.3
96,1.8,1.84613369742257,0.099,0.096,-0.07,5.359,-0.62,1.74,10.012,0.942,1.7
106,1.6,1.6270305205702,0.214,0.247,1.56,2.779,1.68,1.91,9.095,0.656,2.7
116,2,1.64717643344623,0.765,0.974,2.77,1.597,3.17,2.09,9.355,0.6,0.5
126,1.4,1.49835986949108,0.85,0.759,1.7,2.861,1.8,1.28,8.867,0.657,0.1
136,1.1,0.98876258359348,0.831,0.88,0.65,2.616,0.78,1.46,8.766,0.469,2.5
146,1,1.00830592284154,0.082,0.077,0.99,2.038,1.07,1.6,8.687,0.6,0.1
6,4,3.5812820201324,1.419,1.299,4.15,1.071,4.05,0.44,2.703,0.21,1.1
16,9.5,9.50940062820777,0.108,0.106,8.65,1.075,8.75,0.54,3.012,0.242,0.9
26,8.4,8.34556457817432,0.84,0.632,8.69,1.117,8.7,0.59,3.387,0.184,1.3
36,6.5,6.33821634553126,0.95,0.999,7.51,1.606,7.42,0.66,3.881,0.269,1.3
46,4.6,5.60033316362773,6.443,5.964,4.92,4.683,5.01,1.08,6.311,0.72,4.5
56,3.5,3.54526826908859,1.78,1.66,2.42,1.978,2.45,1.35,7.425,0.472,0.7
66,4.3,4.38374934152724,0.84,0.96,4.62,5.241,5.15,1.83,8.726,1.026,4.9
76,3,3.18789028700286,0.599,0.58,3.46,4.11,3.7,1.71,9.569,0.957,0.7
86,2,2.01656979300244,0.289,0.337,1.01,3.179,0.79,1.38,8.029,0.479,0.1
96,1.8,1.82924725370651,0.099,0.071,1.61,5.616,1.81,1.67,9.013,1.125,4.9
106,1.6,1.55253166304145,0.214,0.225,5.2,5.295,5.41,1.61,9.238,1.014,0.9
116,2,1.94964228542754,0.765,0.772,-0.58,2.184,-0.56,1.78,8.351,0.676,2.1
126,1.4,1.38320922126702,0.85,0.832,0.73,2.393,0.93,1.99,8.933,0.51,2.7
136,1.1,0.986719150184855,0.831,0.871,4.1,3.653,4.35,1.72,10.143,0.664,3.7
146,1,1.00259626533213,0.082,0.081,-0.17,3.33,0.5,1.67,10.777,0.801,3.9
6,4,3.39037201058987,1.419,1.329,3.83,2.3,3.76,0.63,3.666,0.393,2.3
16,9.5,9.51294379802636,0.108,0.115,10.46,1.815,10.68,0.77,4.012,0.363,0.7
26,8.4,8.35827932622857,0.84,0.793,7.3,0.698,7.39,0.56,3.455,0.21,0.3
36,6.5,6.59104455902437,0.95,0.854,6.44,2.218,6.05,0.79,4.238,0.457,2.1
46,4.6,4.69395893189754,6.443,6.39,5.66,6.664,6.35,1.43,7.903,0.917,4.9
56,3.5,3.50500844456789,1.78,1.431,0.67,4.477,0.63,1.88,9.667,0.76,0.1
66,4.3,4.27390304453039,0.84,0.878,7.5,4.56,7.12,1.83,9.64,0.939,4.5
