"t","igr.mu.obs","igr.mu.sample","igr.sd.obs","igr.sd.sample","igr.mu.pred.EM1","igr.sd.pred.EM1","igr.mu.pred.EM2","igr.mu.pred.EM2.dev","igr.sd.pred.EM2","igr.sd.pred.EM2.dev","igr.sd.pred.EM3"
16,9.5,9.54005315393307,0.365,0.363,8.5,1.683,8.65,0.68,3.941,0.327,1.7
26,8.4,8.43235411789273,5.538,6.08,8.97,5.764,8.96,0.99,7.035,0.969,4.9
36,6.5,6.89656430935333,4.296,2.771,5.38,3.753,5.37,1.46,8.627,0.599,0.5
46,4.6,4.33748369614844,1.304,1.101,8.21,5.269,8.23,1.85,8.949,0.882,4.9
56,3.5,3.57859005213357,0.298,0.241,4.19,1.976,3.8,1.91,10.459,0.765,0.3
66,4.3,4.29122715984065,0.103,0.083,0.86,6.336,0.89,2.02,11.399,1.177,4.7
76,3,2.98660505928529,1.338,1.304,4.03,6.582,4.33,2,11.759,1.516,1.5
86,2,2.01317889971108,0.513,0.488,-0.03,3.788,-0.38,2.06,10.646,0.652,3.9
96,1.8,1.76234712315682,0.272,0.233,4.37,4.705,3.96,2.22,10.273,0.915,0.5
106,1.6,1.7532485697093,0.409,0.382,-0.31,2.002,-0.66,1.37,8.967,0.536,0.1
116,2,1.96176873890085,0.469,0.577,3.36,2.488,3.45,1.82,8.279,0.715,0.3
126,1.4,1.43272000606589,0.293,0.243,2.05,2.272,2.17,1.46,7.967,0.503,0.9
136,1.1,1.12606632190916,0.421,0.525,-1.1,3.326,-0.96,1.31,7.876,0.898,3.5
146,1,0.838856276659707,0.735,0.826,1.61,2.536,1.13,1.32,8.092,0.568,0.5
6,4,3.82459224076646,1.454,1.206,3.13,0.927,2.97,0.41,2.505,0.142,0.9
16,9.5,9.41554964988911,0.365,0.337,10.69,1.343,10.56,0.56,2.948,0.254,1.5
26,8.4,7.67525673867998,5.538,5.735,8.53,5.605,8.57,1.27,6.197,0.734,4.9
36,6.5,6.047900682798,4.296,3.502,3.95,3.722,3.79,1.55,7.754,0.592,0.3
46,4.6,4.79958728648079,1.304,0.724,4.73,5.423,4.32,1.41,8.89,1.022,4.9
56,3.5,3.54700456206812,0.298,0.273,6.42,3.877,6.26,2.04,9.497,0.529,1.1
66,4.3,4.2994490733616,0.103,0.139,3.58,2.887,3.52,1.92,7.696,0.587,0.5
76,3,3.07900940530755,1.338,1.123,2.39,4.402,2.18,1.22,8.683,0.678,4.3
86,2,2.0771109419716,0.513,0.379,3.68,0.46,3.74,1.9,9.203,0.757,1.3
96,1.8,1.8114639849327,0.272,0.297,-1.41,4.849,-1.34,1.68,8.31,1.044,0.3
106,1.6,1.56111963622053,0.409,0.448,3.2,6.513,3.13,1.66,9.293,1.344,4.9
116,2,2.05471013236347,0.469,0.567,-0.05,4.408,-0.14,2.19,10.125,0.89,0.7
126,1.4,1.36068886580326,0.293,0.296,2.82,1.974,3.13,1.78,9.887,0.67,0.3
136,1.1,1.14293527663181,0.421,0.346,3.59,4.72,4.02,1.81,9.422,0.851,0.3
146,1,0.827750981014389,0.735,0.849,-0.24,6.687,-0.06,2.08,9.785,1.162,4.9
6,4,3.55520660092276,1.454,1.263,4.41,1.072,4.3,0.48,3.067,0.246,0.9
16,9.5,9.53104557966482,0.365,0.425,9.01,1.252,9.15,0.53,3.531,0.223,1.1
26,8.4,7.41970470929196,5.538,4.984,7.48,5.549,7.66,1.23,6.78,0.876,4.9
36,6.5,6.90318200260159,4.296,3.143,7.11,3.833,7.15,1.55,9.115,0.834,3.3
46,4.6,4.77488574541523,1.304,1.222,7.82,3.825,7.37,1.68,9.371,0.684,0.7
56,3.5,3.46395584517779,0.298,0.281,0.6,4.389,0.76,1.88,9.486,0.849,4.5
66,4.3,4.2776783344673,0.103,0.101,3.53,1.355,3.17,1.58,10.264,0.72,0.1
76,3,3.55672438670185,1.338,1.353,4.54,4.822,4.45,1.57,8.923,0.851,1.5
86,2,2.17469147515458,0.513,0.559,2.04,6.676,1.66,1.74,10.398,1.264,4.9
96,1.8,1.8414946984857,0.272,0.273,4.16,5.025,3.85,1.77,11.9,0.849,0.3
106,1.6,1.5245403729851,0.409,0.489,-0.14,1.865,-0.44,1.69,10.349,0.672,0.7
116,2,2.0684646107881,0.469,0.595,2.9,6.289,3.66,2.17,11.199,1.137,4.9
126,1.4,1.34904608694706,0.293,0.304,1.61,6.911,1.51,2.01,11.417,1.411,0.7
136,1.1,1.11092644812388,0.421,0.356,-2.49,1.613,-2.51,1.63,9.195,0.525,1.9
146,1,1.02240216028584,0.735,0.719,1.01,5.438,0.48,1.85,10.129,1.042,4.7
6,4,4.03727511233419,1.454,1.391,4.54,2.27,4.32,0.81,3.73,0.478,2.3
16,9.5,9.52466206508461,0.365,0.418,9.61,2.067,9.82,0.69,3.711,0.416,0.1
26,8.4,8.23322305650741,5.538,5.173,8.15,4.809,8.35,1,5.697,0.813,4.9
36,6.5,7.50390753843818,4.296,4.752,5.37,4.31,5.49,1.26,8.4,0.598,4.3
46,4.6,4.23913054818319,1.304,1.098,5.58,2.769,5.58,2.29,10.146,0.891,2.7
56,3.5,3.49893593764357,0.298,0.316,3.13,2.916,3.37,2.3,10.344,0.622,3.7
66,4.3,4.33709281964587,0.103,0.085,5.52,2.236,5.38,1.61,10.893,0.678,1.7
76,3,3.36397129374924,1.338,1.47,2.78,5.842,3.27,1.76,8.878,0.648,0.9
86,2,1.86579436902738,0.513,0.525,-1.06,2.664,-0.97,1.35,7.507,0.49,2.7
96,1.8,1.80561508454235,0.272,0.257,7.42,3.67,7.59,1.61,8.546,0.976,4.1
106,1.6,1.4799317188343,0.409,0.366,-1.65,3.239,-1.36,1.71,9.917,0.726,2.9
116,2,1.95854505207829,0.469,0.372,4.5,4.25,4.24,1.3,9.378,0.834,0.3
126,1.4,1.43638108499615,0.293,0.363,-4.84,8.998,-4.76,1.83,12.323,1.793,4.9
136,1.1,1.18500199436092,0.421,0.405,5.1,8.477,4.75,2.83,12.947,1.669,0.1
146,1,0.806990669591216,0.735,0.869,1.51,2.884,1.3,1.91,9.74,0.734,2.7
6,4,4.38587512159783,1.454,1.516,4.36,1.957,4.48,0.65,3.225,0.316,2.1
16,9.5,9.44332105153608,0.365,0.318,9.14,1.55,9.44,0.66,3.472,0.295,0.1
26,8.4,8.73274259042052,5.538,5.315,9.83,5.999,9.67,1.43,6.566,0.69,4.9
36,6.5,6.36007643870194,4.296,4.136,6.21,4.345,6.04,1.06,8.34,0.915,0.3
46,4.6,4.49279411553353,1.304,1.009,2.99,3.807,3.48,1.46,7.659,0.706,4.1
56,3.5,3.40734894845251,0.298,0.301,2.91,6.849,3.01,1.73,10.597,1.119,4.9
66,4.3,4.33823912502727,0.103,0.113,6.08,4.04,6.36,2.35,12.082,0.937,1.3
76,3,2.86071034764818,1.338,1.251,5.01,5.634,4.81,2.04,9.526,1.082,0.7
86,2,2.15134904434341,0.513,0.471,-1.78,3.274,-1.65,1.2,8.682,0.676,2.9
96,1.8,1.7747009351039,0.272,0.276,4.44,2.284,4.32,1.48,9.212,0.601,0.5
106,1.6,1.58939476847526,0.409,0.335,1.02,4.112,1.36,1.68,9.704,0.759,4.1
116,2,2.14059083453812,0.469,0.49,1.91,4.588,1.64,1.5,9.237,0.721,0.5
126,1.4,1.35488867741434,0.293,0.309,2.17,5.279,1.85,1.66,10.225,0.854,4.9
136,1.1,1.09628514604175,0.421,0.353,-1.31,3.433,-1.55,1.96,11.077,0.599,3.7
146,1,0.983780672075682,0.735,0.747,4.04,6.349,4.13,1.87,10.873,1.27,0.3
6,4,3.91771120055388,1.454,1.618,3.8,1.27,3.77,0.56,2.78,0.262,1.3
16,9.5,9.5169221201244,0.365,0.384,9.9,0.861,9.83,0.57,3,0.215,0.1
26,8.4,9.99376470268024,5.538,5.107,8.05,4.049,8.03,0.77,4.891,0.633,3.9
36,6.5,6.5760280744791,4.296,2.659,8.01,3.075,7.98,1.43,7.167,0.5,3.1
46,4.6,4.53112709734588,1.304,1.24,6.22,7.028,6.12,1.69,10.038,1.065,4.7
56,3.5,3.56245195282798,0.298,0.284,2.04,3.705,1.79,2.63,11.808,0.575,1.1
66,4.3,4.22506114277491,0.103,0.094,1.82,2.275,2.41,2.25,11.614,0.812,0.5
76,3,2.92328323384601,1.338,1.471,4.56,3.356,4.2,2.56,11.463,0.905,1.1
86,2,2.13018655405992,0.513,0.491,4.6,4.901,4.74,2.11,9.584,0.869,0.5
96,1.8,1.7930255720022,0.272,0.324,1.12,1.729,1.01,1.69,8.217,0.593,0.1
106,1.6,1.58404787346321,0.409,0.421,0.63,3.48,0.37,1.69,8.778,0.658,3.3
116,2,1.99560499193809,0.469,0.476,1.2,5.534,1.38,1.95,10.824,1.178,4.9
126,1.4,1.42192730886424,0.293,0.303,0.56,4.639,0.77,2.17,11.141,0.697,0.9
136,1.1,1.05199070876257,0.421,0.342,-1.38,3.586,-0.84,1.35,9.585,0.749,0.3
146,1,0.884056506042623,0.735,0.574,2.91,2.392,2.78,1.83,9.403,0.696,2.1
6,4,3.63724142384899,1.454,1.355,3.73,1.537,3.65,0.6,2.8,0.276,1.5
16,9.5,9.59286040699437,0.365,0.289,8.8,1.573,8.87,0.82,3.572,0.324,1.7
26,8.4,7.19822198712717,5.538,6.298,6.87,6.172,6.88,1.19,7.397,0.806,4.9
36,6.5,6.62356388599567,4.296,4.501,9,3.768,8.45,1.6,8.777,0.592,0.9
46,4.6,4.95260950112392,1.304,1.487,6.83,6.313,7.88,1.77,9.706,0.993,4.9
56,3.5,3.5637418774225,0.298,0.344,3.31,4.067,3.53,2.15,11.028,1.046,0.7
66,4.3,4.31109728421971,0.103,0.101,4.58,1.818,4.2,2,9.928,0.741,0.3
76,3,2.92326320136085,1.338,1.185,-0.54,2.262,-0.8,1.77,10.005,0.641,0.1
86,2,1.96133732761498,0.513,0.484,4.37,2.837,4.52,1.8,9.936,0.609,2.7
96,1.8,1.73096048968834,0.272,0.328,2.26,3.835,2.24,1.77,9.752,0.816,0.3
106,1.6,1.67717264217082,0.409,0.405,-1.92,0.636,-1.92,1.4,9.132,0.651,0.3
116,2,2.08355931403831,0.469,0.353,3.93,3.039,3.33,1.41,9.709,0.63,3.1
126,1.4,1.36183799498466,0.293,0.324,2.6,2.935,3.07,1.77,10.272,0.517,3.9
136,1.1,1.27657954980804,0.421,0.28,-1.68,3.472,-2.33,2.16,10.146,0.896,0.3
146,1,0.89858078389524,0.735,0.513,3.24,2.659,3.02,1.25,9.987,0.945,3.1
6,4,3.80418024608054,1.454,1.391,4.38,0.314,4.32,0.42,2.839,0.182,0.5
16,9.5,9.5236588295656,0.365,0.361,9.19,0.937,9.35,0.49,3.013,0.196,1.1
26,8.4,10.3947645496546,5.538,4.569,9.82,5.734,9.89,1.34,6.601,0.74,4.9
36,6.5,7.82880629140119,4.296,4.648,4.67,3.314,4.6,1.61,7.966,0.764,0.1
46,4.6,4.41204051739561,1.304,1.324,7.93,2.44,8.11,1.27,7.979,0.46,2.9
56,3.5,3.61473236348083,0.298,0.314,0.2,3.869,0.4,1.85,8.931,0.734,4.3
66,4.3,4.309775557907,0.103,0.118,5.67,1.139,5.51,1.67,9.51,0.503,0.9
76,3,3.45504126710198,1.338,1.605,2.36,1.228,1.97,1.88,9.397,0.747,1.1
86,2,2.10022833521531,0.513,0.481,4,1.706,3.84,1.73,9.771,0.59,2.1
96,1.8,1.82655075341522,0.272,0.249,0.22,2.031,-0.08,1.75,10.255,0.781,0.9
106,1.6,1.47666490939567,0.409,0.375,0.69,3.83,0.99,1.96,10.281,0.838,0.7
116,2,1.98763527699151,0.469,0.375,2.36,2.534,2.17,1.79,8.302,0.611,0.3
126,1.4,1.41494161430226,0.293,0.325,2.94,2.718,2.54,1.24,7.402,0.468,0.5
136,1.1,1.10168034260995,0.421,0.363,-0.23,3.941,-0.1,1.5,8.652,0.698,4.1
146,1,0.771891239885376,0.735,0.678,1.11,5.126,1.03,1.38,10.478,1.039,4.9
6,4,4.06504203982091,1.454,1.134,2.6,2.239,2.55,0.62,3.263,0.481,2.3
16,9.5,9.48824557666594,0.365,0.376,9.34,1.899,9.21,0.59,3.501,0.346,0.3
26,8.4,7.94139616958672,5.538,5.377,7.63,5.879,7.08,1.1,6.501,1.113,4.9
36,6.5,6.6811322153261,4.296,3.666,9.38,3.625,9.67,1.61,8.128,0.674,0.7
46,4.6,4.53820589139408,1.304,1.296,3.19,7.403,3.2,1.68,10.7,1.435,4.9
56,3.5,3.50791374556886,0.298,0.264,4,4.342,3.96,3.09,11.807,0.909,0.5
66,4.3,4.29294159242427,0.103,0.11,4.54,1.23,4.57,1.63,10.908,0.839,0.9
76,3,2.98419189317089,1.338,1.415,3.59,5.793,4,2.26,9.945,0.996,2.1
86,2,1.96550649037931,0.513,0.679,-0.31,8.693,-0.33,2.58,11.706,1.094,4.9
96,1.8,1.7777856973746,0.272,0.249,3.99,7.027,4.15,2.59,12.141,1.146,1.1
106,1.6,1.58083456643719,0.409,0.466,-0.33,1.638,-0.28,2.05,10.498,0.557,0.9
116,2,2.13244744835163,0.469,0.573,4.64,1.778,4.62,2.07,10.419,0.592,1.1
126,1.4,1.4314254618778,0.293,0.319,-0.55,1.807,-0.28,2.32,9.924,0.606,0.3
136,1.1,1.11456117462377,0.421,0.412,1.28,1.519,1.47,1.49,9.997,0.993,0.7
146,1,0.975994251547625,0.735,0.559,1.75,3.595,2.11,2.21,10.626,0.703,3.9
6,4,3.95788189926875,1.454,1.468,4.34,1.315,4.16,0.51,2.753,0.216,1.3
16,9.5,9.41677716301338,0.365,0.388,8.73,0.257,8.92,0.51,3.086,0.232,0.7
26,8.4,7.44914534551613,5.538,5.611,8.06,7.461,8.09,1.23,8.252,1.127,4.9
36,6.5,6.32427272808595,4.296,3.571,7.74,2.012,7.77,2.19,10.862,0.654,0.1
46,4.6,4.57496273129077,1.304,0.947,3.73,4.709,4.17,1.49,9.383,0.914,0.7
56,3.5,3.45890921726222,0.298,0.259,5.33,2.23,5.44,1.3,7.995,0.435,0.3
66,4.3,4.29104039584534,0.103,0.106,4.26,4.1,4.14,1.26,8.273,0.951,3.9
76,3,2.83219745035679,1.338,1.516,1.31,4.086,1.24,1.49,9.057,0.775,0.1
86,2,2.15268418048334,0.513,0.538,3.03,5.215,2.3,1.75,8.793,1.06,4.9
96,1.8,1.87193946424453,0.272,0.227,-0.8,4.691,-0.45,1.67,11.783,0.766,4.7
106,1.6,1.62483301477926,0.409,0.419,3.4,6.328,2.8,1.73,10.354,1.104,0.1
116,2,1.93941612126146,0.469,0.529,3.8,3.591,4.11,1.84,9.347,1.039,3.5
126,1.4,1.40400715456097,0.293,0.251,-0.56,2.499,-0.94,1.99,9.671,0.577,0.9
136,1.1,1.14068427806447,0.421,0.36,2.16,2.115,2.8,1.99,9.952,0.559,2.1
146,1,0.727839346994969,0.735,0.812,0.82,3.764,0.76,1.66,9.464,0.631,0.9
6,4,4.06648390867389,1.454,1.49,4.72,1.219,4.71,0.51,2.528,0.17,1.3
16,9.5,9.55008715837981,0.365,0.363,8.73,1.964,8.7,0.63,3.48,0.41,2.1
26,8.4,8.59923300422298,5.538,5.63,10.69,6.499,10.64,1.59,7.577,0.971,4.9
36,6.5,7.57340237130489,4.296,4.198,6,2.633,6,1.8,9.974,0.662,1.5
46,4.6,4.6954413143304,1.304,0.866,4.17,0.817,3.72,1.6,9.217,0.499,0.9
56,3.5,3.52994231919456,0.298,0.246,2.9,3.79,3.35,1.81,9.794,0.502,3.1
66,4.3,4.33754656483058,0.103,0.113,2.89,4.137,3.18,1.63,9.937,0.777,0.1
76,3,3.44858992126114,1.338,1.208,4.67,1.643,4.71,1.25,8.67,0.414,1.3
86,2,2.0541366828587,0.513,0.508,2.37,3.653,2.7,1.27,9.24,0.642,3.9
96,1.8,1.795978813522,0.272,0.289,0.92,3.989,1.02,1.38,9.057,0.755,0.7
106,1.6,1.57306158559853,0.409,0.36,0.66,6.826,0.72,2.26,10.613,1.497,4.9
116,2,2.04134316777399,0.469,0.389,3.08,6.372,2.54,1.9,10.909,1.085,1.5
126,1.4,1.48942757365323,0.293,0.264,0.09,3.149,0.12,1.5,8.155,0.858,0.1
136,1.1,1.19231789498549,0.421,0.388,-0.67,2.28,-0.91,1.5,7.997,0.566,2.3
146,1,1.01554232343157,0.735,0.633,3.54,6.607,3.26,3.04,10.796,1.117,4.9
6,4,3.89556125092174,1.454,1.317,4.92,1.243,4.97,0.41,2.503,0.319,1.3
16,9.5,9.48593908552816,0.365,0.349,8.63,1.519,8.67,0.71,3.104,0.233,1.5
26,8.4,9.96988146550323,5.538,5.131,7.4,5.986,7.26,1.33,6.674,0.824,4.9
36,6.5,5.56798954690348,4.296,3.641,10.3,2.546,10.27,1.53,8.707,0.654,0.9
46,4.6,4.5348592938122,1.304,1.363,2.6,1.493,2.41,1.39,8.285,0.612,0.5
56,3.5,3.51841823748383,0.298,0.243,3.02,5.611,3.44,2.04,10.088,0.731,4.9
66,4.3,4.32609973159076,0.103,0.089,4.16,4.641,4.59,1.92,10.979,0.878,0.1
76,3,3.21766983210816,1.338,1.312,-0.08,5.298,-0.55,2.42,11.07,1.049,4.7
86,2,2.12835467357891,0.513,0.445,5.67,1.08,5.86,2.7,12.128,0.466,0.1
96,1.8,1.67941341939478,0.272,0.263,-0.85,6.168,-1.34,2.5,13.604,1.388,4.9
106,1.6,1.55506601151407,0.409,0.486,5.09,8.409,4.67,2.28,12.562,1.426,2.3
116,2,2.06844733865752,0.469,0.533,0.39,1.133,-0.05,1.71,9.172,0.63,0.3
126,1.4,1.30149194980311,0.293,0.32,1.31,1.072,1.56,1.97,9.226,0.58,0.7
136,1.1,1.07226292768383,0.421,0.461,0.99,3.289,0.92,1.69,8.477,0.658,0.1
146,1,0.92819208076813,0.735,0.774,0.78,6.9,0.92,1.82,10.473,1.261,4.9
6,4,3.75747309072728,1.454,1.145,4.05,0.771,4.09,0.5,2.483,0.137,0.7
16,9.5,9.57618100852117,0.365,0.367,9.52,2.163,9.49,0.54,3.29,0.303,2.3
26,8.4,7.71251885742552,5.538,5,9.55,4.852,9.71,1.25,6.357,0.776,4.9
36,6.5,6.87128957571192,4.296,4.429,5.1,4.949,5.04,1.49,9.213,0.784,4.9
46,4.6,4.56337123316034,1.304,1.277,5.7,4.686,5.61,1.65,9.432,0.832,0.3
56,3.5,3.51245687136229,0.298,0.191,5.47,3.173,5.16,1.5,8.547,0.768,2.5
66,4.3,4.30233319083237,0.103,0.114,2.35,4.184,2.45,1.98,10.477,0.953,4.1
76,3,3.10665391650557,1.338,1.291,3.86,4.946,3.95,1.53,9.692,1.203,0.7
86,2,2.10101211021883,0.513,0.453,2.57,2.885,2.59,1.56,8.16,0.743,0.5
96,1.8,1.78817196245755,0.272,0.289,0.26,3.35,0.31,1.88,8.1,0.624,3.3
106,1.6,1.68714251045599,0.409,0.431,1.68,4.498,2.19,2.1,10.021,0.781,4.9
116,2,2.09066235242316,0.469,0.503,2.32,3.502,2.67,1.94,10.449,0.887,0.7
126,1.4,1.38290340155918,0.293,0.251,0.08,4.187,0.14,1.53,8.574,0.653,0.7
136,1.1,1.10208544940979,0.421,0.35,0.08,4.325,0.4,1.59,9.04,0.901,4.1
146,1,1.01251328547434,0.735,0.841,2.97,3.9,3.3,2.06,10.604,0.904,3.7
6,4,3.904896303857,1.454,1.248,3.86,1.556,3.75,0.46,2.772,0.269,1.5
16,9.5,9.42510423807089,0.365,0.312,8.71,0.19,8.7,0.48,3.269,0.223,0.3
26,8.4,8.68311204872698,5.538,5.534,9.15,6.111,9.16,1.54,6.843,0.968,4.9
36,6.5,6.60676665495915,4.296,5.289,8.31,2.34,8.17,2.16,9.276,0.601,1.9
46,4.6,4.422602033743,1.304,1.371,4.67,2.675,4.23,1.67,9.062,0.707,0.7
56,3.5,3.56460902679037,0.298,0.318,3.18,4.552,3.83,2.32,10.466,0.961,4.7
66,4.3,4.2841889639798,0.103,0.102,2.45,5.327,3.18,1.48,9.404,0.852,1.5
76,3,2.6231221819038,1.338,1.433,4.11,0.432,4.17,1.54,8.32,0.376,1.5
86,2,2.18424965329079,0.513,0.455,3.34,4.517,3.87,2.15,9.342,0.784,4.1
96,1.8,1.80683957410762,0.272,0.302,0.31,4.738,0.7,1.62,9.231,0.932,0.9
106,1.6,1.65167323391555,0.409,0.355,0.72,6.358,-0.01,1.87,10.31,1.379,4.9
116,2,2.03844761854573,0.469,0.534,2.35,3.932,2.09,2.06,11.152,0.849,0.1
126,1.4,1.38587101629104,0.293,0.381,1.95,3.729,1.48,1.92,10.164,0.715,0.9
136,1.1,1.11179559691521,0.421,0.413,2.07,2.472,2.28,1.65,9.587,0.601,2.3
146,1,0.867105398763726,0.735,0.914,-0.34,5.06,-0.19,2.02,11.007,1.225,4.3
6,4,3.44009821352132,1.454,1.242,3.92,2.053,4.15,0.51,3.493,0.49,2.1
16,9.5,9.67278677686908,0.365,0.375,9.29,1.964,9.41,0.66,3.32,0.402,0.5
26,8.4,7.33507220249306,5.538,5.54,7.54,4.071,7.55,0.89,4.896,0.629,3.9
36,6.5,5.03386905031742,4.296,3.925,8.08,6.783,7.45,1.88,9.049,0.886,4.7
46,4.6,4.25639146272097,1.304,1.462,6.71,3.139,6.5,1.74,10.923,0.726,0.3
56,3.5,3.50652675193135,0.298,0.246,0.3,2.575,0.64,1.6,11.013,0.713,2.3
66,4.3,4.32424434556466,0.103,0.095,8.93,3.157,9.41,2.32,11.798,0.838,3.3
