"t","igr.mu.obs","igr.mu.sample","igr.sd.obs","igr.sd.sample","igr.mu.pred.EM1","igr.sd.pred.EM1","igr.mu.pred.EM2","igr.mu.pred.EM2.dev","igr.sd.pred.EM2","igr.sd.pred.EM2.dev","igr.sd.pred.EM3"
116,2,1.74157975626095,0.858,0.786,6.68,4.91,6.16,2.22,13.541,1.117,1.5
126,1.4,1.02477207063045,2.697,3.158,2.31,3.634,2.08,2.19,13.7,0.834,4.3
136,1.1,1.10882638129196,0.309,0.243,-0.29,6.248,0.12,2.56,14.976,1.172,3.7
146,1,0.954728209487891,0.33,0.334,0.42,5.963,-0.32,3.5,15.407,1.596,0.3
6,4,3.9114524514042,0.276,0.3,4.12,1.596,4.15,0.47,2.732,0.263,1.5
16,9.5,9.54015379198415,0.26,0.215,8.74,0.141,8.78,0.54,3.076,0.208,0.5
26,8.4,8.24727457904152,2.928,2.201,9.81,2.249,10.07,0.85,3.693,0.373,2.3
36,6.5,6.56749580678466,2.221,2.462,4.79,2.741,4.94,0.78,5.14,0.442,2.5
46,4.6,-1.65345232089835,11.452,12.558,5.3,10.9,5.69,1.79,12.54,1.409,4.9
56,3.5,4.50300421464013,2.126,2.491,1.76,6.306,1.58,3.22,15.299,1.08,0.7
66,4.3,4.40047040322454,0.677,0.54,8.36,6.349,8.55,2.19,15.416,0.923,4.9
76,3,3.03152830925703,0.845,0.74,4.3,4.968,4.26,3.15,15.614,1.282,1.1
86,2,1.99925201689375,0.174,0.178,-1.85,3.566,-1.58,3.01,15.768,0.938,3.5
96,1.8,2.07071657421745,1.567,1.552,3.63,4.749,3.29,1.96,14.226,0.856,0.3
106,1.6,2.18658497533995,2.138,2.55,-4.43,5.386,-4.78,3.14,15.073,1.066,4.9
116,2,2.03092133964987,0.858,0.995,6.31,5.848,6.88,2.19,15.291,0.942,0.1
126,1.4,1.32784705268042,2.697,2.097,5.8,3.279,5.86,2.11,13.164,0.748,0.1
136,1.1,1.20540036556837,0.309,0.256,-5.29,1.619,-5.23,2.09,13.434,0.914,0.7
146,1,1.07395955500542,0.33,0.256,3.1,7.281,4.21,2.85,14.612,1.397,4.7
6,4,3.98980964526943,0.276,0.283,4.23,0.426,4.31,0.46,2.424,0.141,0.1
16,9.5,9.40455015056693,0.26,0.17,8.83,0.893,8.88,0.35,2.331,0.162,0.1
26,8.4,8.5222555705443,2.928,2.721,8.97,2.885,8.9,0.88,3.488,0.395,2.9
36,6.5,6.77756635781119,2.221,2.351,6.72,1.478,6.78,0.78,4.943,0.382,1.1
46,4.6,6.17907330035148,11.452,13.331,5.68,10.378,5.45,2.14,11.014,1.421,4.9
56,3.5,3.55077570825824,2.126,2.385,2.03,8.359,1.67,2.34,13.664,1.624,1.1
66,4.3,4.45871284978082,0.677,0.65,8.01,10.081,7.91,2.59,14.158,1.429,4.9
76,3,3.11653094813663,0.845,0.77,-1.63,3.519,-1.6,3.43,16.848,1.284,0.5
86,2,2.03698314388651,0.174,0.17,0.86,6.423,1.55,2.29,15.529,1.44,0.1
96,1.8,2.28904862980615,1.567,1.556,5.35,3.848,5.36,2.47,13.578,1.019,0.3
106,1.6,2.35096657038801,2.138,2.236,-1.36,7.318,-0.84,2.67,14.647,1.295,4.7
116,2,2.17410437410244,0.858,0.892,5.4,6.245,5.86,2.4,16.06,1.342,0.7
126,1.4,1.1833245464127,2.697,2.515,5.29,6.18,5.18,2.66,14.59,1.265,4.5
136,1.1,1.09355213302054,0.309,0.276,-0.16,6.067,0.16,3.13,15.55,1.327,0.5
146,1,0.958030992668013,0.33,0.331,-4.68,5.422,-4.95,2.31,14.727,1.102,4.7
6,4,3.99083938901632,0.276,0.283,3.8,0.696,3.73,0.45,2.539,0.163,0.9
16,9.5,9.48404306086731,0.26,0.259,9.6,0.211,9.62,0.51,2.533,0.129,0.3
26,8.4,6.98995424559753,2.928,2.765,7.98,3.127,7.95,0.75,4.019,0.404,3.1
36,6.5,7.12944953254917,2.221,2.101,7.21,2.281,7.07,1.24,5.492,0.261,2.5
46,4.6,3.13883979006999,11.452,12.919,4.1,8.615,4.12,1.79,10.795,1.371,4.9
56,3.5,3.52786517075197,2.126,1.853,2.86,10.445,1.86,2.81,17.385,1.607,4.5
66,4.3,4.22508348261489,0.677,0.646,4.54,11.466,4.31,2.36,16.322,1.564,1.3
76,3,2.96336342551261,0.845,0.951,2.16,4.398,2.33,2.02,12.327,0.998,3.9
86,2,2.04501288709298,0.174,0.162,5.73,9.517,5.02,3.04,15.929,2.014,4.3
96,1.8,1.9596214201488,1.567,1.763,2.73,8.698,3.35,2.47,17.057,1.614,0.7
106,1.6,1.5384102303907,2.138,1.696,-2.27,1.028,-2.19,2.26,14.166,0.876,0.3
116,2,2.16982794450073,0.858,0.785,-0.73,11.954,-0.66,3.44,18.544,2.238,4.9
126,1.4,0.630034751492427,2.697,2.34,8.45,13.069,7.81,3.55,18.816,2.707,2.1
136,1.1,1.0746181213429,0.309,0.322,0.09,3.325,-0.11,2.41,11.949,0.85,0.3
146,1,0.950977968741861,0.33,0.287,-0.71,5.052,-0.35,1.93,12.552,0.792,4.7
6,4,4.01980451228243,0.276,0.25,4.16,1.259,4.12,0.42,2.316,0.233,1.3
16,9.5,9.47116091115332,0.26,0.303,9.79,1.159,9.8,0.46,2.288,0.206,0.1
26,8.4,8.47452012670581,2.928,3.077,7.39,3.187,7.17,0.63,3.752,0.457,3.3
36,6.5,6.79302031370365,2.221,2.317,6.01,1.949,5.95,0.89,4.596,0.331,0.1
46,4.6,4.74996079482423,11.452,14.049,7.84,8.967,7.56,1.69,9.907,1.438,4.9
56,3.5,3.20323325160198,2.126,2.085,2.41,2.319,2.57,2.34,13.085,0.845,2.1
66,4.3,4.1757331293777,0.677,0.724,4.99,1.121,4.82,2.6,13.013,0.81,2.3
76,3,2.65595853157281,0.845,0.775,0.09,6.568,-0.05,2.79,13.996,1.133,4.5
86,2,2.00162962632689,0.174,0.183,3.84,9.03,3.68,3.08,17.661,1.824,4.7
96,1.8,1.72013748275571,1.567,1.323,6.33,12.182,6.81,2.73,16.128,1.825,1.7
106,1.6,1.47321370822121,2.138,2.243,-0.64,6.487,-0.28,2.52,12.795,1.506,4.9
116,2,2.04089172401773,0.858,0.793,5.32,6.416,6.07,2.98,14.627,1.124,4.9
126,1.4,0.394396409052536,2.697,2.566,1.12,7.524,1.54,2.65,14.499,1.007,0.9
136,1.1,1.04837109160955,0.309,0.339,-0.55,8.958,-1.16,2.42,15.8,2.121,4.9
146,1,0.988483958687205,0.33,0.273,-2.62,3.277,-2.91,3.71,17.507,1.164,1.5
6,4,3.97973457606426,0.276,0.346,4.41,0.591,4.4,0.52,2.99,0.177,0.5
16,9.5,9.50155578477959,0.26,0.286,9.58,0.474,9.64,0.58,3.005,0.211,0.3
26,8.4,8.49028045517498,2.928,2.625,7.36,2.685,7.31,0.73,3.65,0.419,2.7
36,6.5,6.44836314890677,2.221,1.715,6.79,4.419,6.73,0.87,6.723,0.846,4.5
46,4.6,5.59464352941082,11.452,13.496,7.41,5.888,7.41,1.79,9.597,0.991,4.9
56,3.5,3.19261168002534,2.126,1.896,-1.41,3.108,-1.4,2.02,11.629,0.886,2.5
66,4.3,3.89999473291673,0.677,0.55,8.57,4.846,8.61,2.2,12.413,0.628,3.9
76,3,3.22738816804911,0.845,0.713,1.39,5.265,1.06,2.56,15.344,1.352,4.7
86,2,2.01241538122988,0.174,0.164,6.11,6.648,6.1,3.23,14.375,1.384,0.3
96,1.8,1.76571186648279,1.567,1.424,2.05,8.444,1.92,2.71,15.611,1.515,4.9
106,1.6,1.48878566175158,2.138,2.318,0.17,2.434,0.28,3.46,17.484,0.995,1.3
116,2,1.92360712021636,0.858,0.948,1.67,6.197,1.49,3.11,16.747,1.284,0.7
126,1.4,1.53463406725564,2.697,3.118,0.66,3.675,0.57,3.08,15.178,1.082,1.1
136,1.1,1.1928348238789,0.309,0.284,-0.2,2.36,-1.57,2.27,14.545,0.972,3.1
146,1,1.09360160479869,0.33,0.298,-0.27,7.44,-0.4,2.45,12.663,1.275,0.1
6,4,4.01664881561454,0.276,0.365,4.44,0.373,4.54,0.47,2.003,0.106,0.5
16,9.5,9.52329153715665,0.26,0.259,9,1.65,8.92,0.45,2.55,0.294,1.7
26,8.4,6.9291888675357,2.928,2.563,7.56,2.424,7.57,0.65,3.899,0.527,2.3
36,6.5,5.97358828993308,2.221,2.55,6.88,2.433,6.99,1.08,5.18,0.424,2.5
46,4.6,0.385128651375647,11.452,14.684,8.43,9.135,8.81,1.87,10.633,1.249,4.9
56,3.5,3.66848530717626,2.126,2.451,-2.57,1.201,-1.88,2.66,13.776,0.904,2.5
66,4.3,4.13650967098821,0.677,0.625,10.39,2.579,10.52,2.24,13.852,0.945,1.9
76,3,2.99010175317268,0.845,0.781,2.03,3.25,2.22,2.02,12.564,0.856,0.3
86,2,1.97895894926491,0.174,0.206,0.41,5.346,0.1,2.52,13.597,1.193,4.7
96,1.8,1.57840294125633,1.567,1.892,3.57,6.746,3.61,2.11,13.304,1.219,1.3
106,1.6,1.86011643268172,2.138,2.402,3.91,6.713,4.36,2.64,12.735,1.125,4.9
116,2,1.95682430055516,0.858,0.884,-2.49,8.329,-1.77,3.03,16.08,1.79,4.9
126,1.4,1.60822450021801,2.697,2.583,1.61,8.606,1.35,2.92,17.146,1.441,0.5
136,1.1,1.03687239784054,0.309,0.299,-0.38,10.043,-0.28,2.79,16.65,1.856,4.9
146,1,1.01545422101879,0.33,0.287,4.71,10.729,4.24,3.04,16.936,1.836,1.5
6,4,4.02983951797432,0.276,0.338,4.41,1.452,4.47,0.4,2.773,0.241,0.3
16,9.5,9.52445552088396,0.26,0.212,9,1.184,9.06,0.45,2.612,0.22,1.3
26,8.4,8.60969427657357,2.928,2.498,7.98,4.332,7.88,1.08,5.106,0.65,4.5
36,6.5,7.04062924727976,2.221,2.598,7.15,2.664,7.13,1.21,6.228,0.546,0.1
46,4.6,2.0550236409954,11.452,14.368,9.9,9.328,10.15,2.04,10.843,1.288,4.9
56,3.5,3.75373092856445,2.126,2.143,2.23,7.436,2.39,2.67,16.312,1.632,4.9
66,4.3,4.36026621356818,0.677,0.624,4.75,7.222,5.03,3.19,16.039,1.184,0.1
76,3,3.37978645107555,0.845,0.825,0.46,2.939,0.06,2.17,13.94,1.162,1.1
86,2,2.01605431863696,0.174,0.19,2.43,8.332,2.51,2.5,11.996,1.53,0.9
96,1.8,2.09420217935156,1.567,1.839,-4.45,6.924,-4.84,2.18,11.787,1.463,4.9
106,1.6,1.56051228990453,2.138,1.476,6.5,6.956,6.45,2.93,15.352,1.365,4.9
116,2,2.15147247348217,0.858,0.875,2.46,5.628,2.49,2.88,16,0.929,1.9
126,1.4,1.05240129194892,2.697,2.718,0.8,3.677,1.43,2.81,15.538,0.978,3.7
136,1.1,1.04296611505447,0.309,0.287,3.29,3.638,3.36,2.61,15.137,1.085,0.7
146,1,0.982709237651097,0.33,0.315,-0.09,4.164,-0.89,2.1,13.699,1.187,0.1
6,4,3.97182112394337,0.276,0.265,3.84,0.798,3.77,0.46,2.485,0.187,0.1
16,9.5,9.51746883184308,0.26,0.246,8.64,1.463,8.61,0.44,2.852,0.222,1.5
26,8.4,8.77929014412029,2.928,2.989,8.5,3.164,8.38,0.75,4.279,0.526,3.3
36,6.5,6.22232804565246,2.221,2.497,6.7,2.286,6.72,1.01,5.932,0.4,2.3
46,4.6,7.57011563209308,11.452,12.429,7.79,6.7,7.96,1.65,9.048,1.415,4.9
56,3.5,3.23250483183795,2.126,2.206,6.83,7.286,6.39,2.49,13.199,1.419,4.9
66,4.3,4.3891959015584,0.677,0.644,-0.89,5.162,-1.03,2.83,14.383,0.947,1.1
76,3,2.86269616226556,0.845,0.74,-2.13,3.87,-2.32,2.21,14.046,1.065,4.1
86,2,2.10249352804502,0.174,0.198,9.76,4.985,10.05,2.19,13.268,0.822,0.3
96,1.8,1.62786599581607,1.567,1.744,0.83,7.39,1.1,2.41,14.631,1.073,4.9
106,1.6,1.56504092115572,2.138,1.938,2.23,6.674,3.11,2.56,15.278,0.929,0.9
116,2,1.6257691669547,0.858,0.863,-0.37,4.253,0.17,2.66,12.769,0.671,0.1
126,1.4,1.14073107983905,2.697,2.544,5.52,8.498,5.31,2.81,14.909,1.555,4.7
136,1.1,1.12208641656857,0.309,0.307,4.89,9.326,5.29,2.9,14.713,1.425,3.7
146,1,1.07344193930698,0.33,0.307,-5.02,5.163,-4.99,1.83,11.441,0.834,4.9
6,4,3.9993583365421,0.276,0.231,3.47,0.798,3.56,0.46,2.707,0.147,0.9
16,9.5,9.48893737611168,0.26,0.228,8.96,0.277,8.79,0.54,2.75,0.222,0.5
26,8.4,9.22795515073631,2.928,3.046,9.35,3.445,9.18,0.76,4.304,0.507,3.5
36,6.5,6.84257428277589,2.221,2.11,6.56,2.598,6.83,0.97,5.947,0.504,2.5
46,4.6,3.87401064012898,11.452,11.234,4.62,11.783,5.07,2.68,13.611,1.395,4.9
56,3.5,4.11064032701463,2.126,2.077,3.28,6.471,2.4,3.2,16.954,1.122,0.1
66,4.3,4.4432346463583,0.677,0.614,7.51,7.89,7.68,2.69,13.611,1.551,0.3
76,3,3.00492857887481,0.845,0.81,0.82,8.762,0.72,2.37,14.408,1.763,4.9
86,2,2.01158633786348,0.174,0.145,1.43,0.829,0.97,2.93,16.29,1.102,1.7
96,1.8,1.86698080487526,1.567,1.408,2.93,5.798,2.68,3.09,15.363,1.114,0.7
106,1.6,1.72108288935133,2.138,2.072,1.1,6.133,1.29,1.34,12.664,1.066,0.1
116,2,1.87030499540643,0.858,0.748,3.56,6.631,3.66,2.32,12.46,1.149,4.9
126,1.4,1.64139259232628,2.697,2.52,-3.31,1.533,-2.76,2.87,14.701,0.768,1.1
136,1.1,1.20385656171041,0.309,0.343,3.47,3.609,3.53,3.06,14.214,1.214,1.5
146,1,0.987859187833119,0.33,0.274,4.61,7.7,4.06,3.31,15.995,1.341,4.9
6,4,4.01908091197177,0.276,0.302,3.1,0.196,3.03,0.43,2.601,0.153,0.1
16,9.5,9.51708707321574,0.26,0.236,9.48,0.606,9.43,0.44,2.497,0.19,0.1
26,8.4,7.2382311344786,2.928,2.825,9.06,2.703,8.98,0.62,3.648,0.536,2.7
36,6.5,6.84198752132668,2.221,2.352,5.69,3.68,5.85,1.16,5.927,0.702,3.5
46,4.6,0.733312816916306,11.452,14.922,9.18,11.467,8.25,2.53,13.277,1.823,4.7
56,3.5,3.64001608558073,2.126,3.021,0.9,2.63,1.28,2.89,16.929,1.021,0.3
66,4.3,4.35712997112785,0.677,0.71,4.7,8.787,4.5,2.53,15.408,1.687,1.9
76,3,2.93558508365656,0.845,0.964,2.22,8.222,1.85,1.98,14.954,1.437,4.9
86,2,1.97740165442239,0.174,0.218,3.21,6.38,3.45,2.7,15.086,1.132,1.3
96,1.8,1.21556580822855,1.567,1.788,-2.52,6.543,-1.88,2.47,15.57,0.988,4.9
106,1.6,1.04021975629573,2.138,1.864,3.71,5.573,4.96,2.78,17.809,1.135,2.5
116,2,1.93173752263098,0.858,0.954,3.56,0.901,3.45,3.9,17.681,0.948,2.5
126,1.4,2.39162985111774,2.697,3.149,1.97,6.17,2.55,3.48,17.223,1.516,0.5
136,1.1,1.05669397571675,0.309,0.386,-0.11,5.457,-0.29,2.1,14.78,1.128,0.3
146,1,1.0150204926644,0.33,0.286,1.68,4.318,1.65,2.01,15.351,1.109,3.1
6,4,4.04782274380084,0.276,0.295,4.4,0.405,4.43,0.39,2.419,0.168,0.5
16,9.5,9.48585730856882,0.26,0.211,9.02,0.836,8.98,0.42,2.531,0.175,0.7
26,8.4,8.62601296731422,2.928,3.12,8.61,2.275,8.7,0.67,3.579,0.445,2.1
36,6.5,6.7046031448972,2.221,1.925,6.94,4.241,7.03,1.15,5.928,0.711,4.3
46,4.6,7.58984405530984,11.452,10.897,3.85,6.187,3.77,1.64,9.444,1.12,4.9
56,3.5,3.86588315815526,2.126,2.126,5.64,2.359,5.49,2.53,11.332,0.529,1.5
66,4.3,4.35667454627582,0.677,0.806,1.73,10.316,1.39,3.74,15.54,1.435,4.9
76,3,3.10062435429985,0.845,0.713,3.55,10.38,3.16,2.41,15.551,1.912,0.1
86,2,1.94739167920081,0.174,0.168,1.69,10.281,1.35,3.1,15.367,1.726,4.7
96,1.8,1.57313641167136,1.567,1.621,3.65,5.774,3.69,2.51,18.58,1.241,1.3
106,1.6,1.82997767726886,2.138,1.817,0.17,5.315,-0.57,3.12,17.296,1.33,4.9
116,2,2.36189531320137,0.858,0.958,4.83,3.931,5.08,3.89,18.523,1.272,2.7
126,1.4,1.76158714239998,2.697,2.721,-1.67,9.015,-1.3,3.28,16.936,1.329,0.1
136,1.1,1.07717704311548,0.309,0.344,6.29,5.168,5.61,2.59,13.803,1.024,0.1
146,1,1.06267959649493,0.33,0.331,-1.49,7.843,-2.66,2.22,14.192,0.982,4.9
6,4,3.96439403882236,0.276,0.298,4.19,1.597,4.17,0.6,2.885,0.254,1.5
16,9.5,9.55678240195759,0.26,0.283,9.78,1.304,9.58,0.63,3.048,0.244,0.1
26,8.4,8.72682892832029,2.928,2.944,7.55,3.267,7.5,0.68,4.244,0.51,3.1
36,6.5,5.99176435113158,2.221,1.931,6.82,1.737,6.69,1.17,4.937,0.283,0.3
46,4.6,3.63900525987857,11.452,11.094,6.48,7.849,6.43,1.78,9.39,1.067,4.9
56,3.5,3.14939018384173,2.126,2.391,1.87,5.021,2.22,2.66,12.925,1.049,4.9
66,4.3,4.31593996096761,0.677,0.674,7.17,5.341,7.71,2.67,12.558,0.987,0.9
76,3,3.04397220600373,0.845,0.787,5.71,9.308,6.13,2.91,14.975,1.886,4.7
86,2,1.96523349036598,0.174,0.177,0.4,7.102,-0.53,2.84,15.862,1.333,1.1
96,1.8,1.88736380412754,1.567,1.526,-3.55,5.455,-3.85,2.89,13.251,0.985,1.1
106,1.6,2.05712544442012,2.138,1.946,5.17,4.632,4.71,2.21,13.5,1.001,4.3
116,2,1.89231455309878,0.858,0.976,-4.05,3.285,-4.29,2.3,14.502,0.954,3.7
126,1.4,1.13653544322313,2.697,2.465,6.27,1.46,6.14,2.3,14.118,0.799,2.5
136,1.1,1.10019359867256,0.309,0.335,3.65,4.861,2.83,3.09,14.596,1.021,0.5
146,1,1.07754599887205,0.33,0.316,-3.34,3.267,-3.6,2.93,13.222,0.757,3.7
6,4,3.99686598286571,0.276,0.292,3.92,1.5,4.07,0.56,2.841,0.288,1.5
16,9.5,9.56181820225084,0.26,0.276,9.51,1.793,9.43,0.4,2.664,0.384,0.5
26,8.4,7.90857637404518,2.928,3.387,8.71,3.272,8.58,0.63,3.745,0.466,3.1
36,6.5,6.66404397207248,2.221,2.624,6.27,1.356,6.09,0.66,4.883,0.383,0.5
46,4.6,3.75688480401123,11.452,13.95,5.1,13.248,4.9,2.04,13.429,1.86,4.9
56,3.5,3.79103470197491,2.126,2.584,6.3,8.714,6.77,2.47,17.202,1.975,1.5
66,4.3,4.47588216923711,0.677,0.686,1.47,5.535,2.66,2.35,15.198,1.006,4.9
76,3,2.97083934753108,0.845,0.762,1.15,8.756,1.34,2.6,13.995,1.425,0.1
86,2,1.98982863095192,0.174,0.181,6.38,10.129,6.52,3.63,15.006,1.85,4.9
96,1.8,1.77995376789786,1.567,1.752,0.27,9.209,0.5,2.98,15.688,1.524,0.3
106,1.6,2.06557494191598,2.138,2.228,-6.27,8.843,-5.79,2.71,15.643,1.633,4.9
116,2,1.93501412935523,0.858,0.908,9.02,2.864,8.83,2.8,18.039,1.091,3.3
126,1.4,1.31391113447615,2.697,2.635,-0.9,1.655,-0.73,3.42,18.244,1.125,1.7
136,1.1,1.04964563362286,0.309,0.292,2.33,9.55,2.74,3.16,15.095,1.639,0.7
146,1,1.02484531506617,0.33,0.27,7.11,3.835,7.23,1.95,13.059,1.058,3.9
6,4,3.98010132232771,0.276,0.29,4.72,0.493,4.79,0.44,2.399,0.166,0.5
16,9.5,9.60398970709826,0.26,0.295,8.96,0.87,8.82,0.34,2.388,0.17,0.1
26,8.4,9.07459242556396,2.928,3.3,7.84,4.811,7.68,0.99,4.945,0.72,4.7
36,6.5,7.0986439900788,2.221,2.098,9.49,3.098,9.34,1.15,6.379,0.47,0.3
46,4.6,5.73098860263127,11.452,11.181,3.42,9.309,2.98,2.19,10.726,1.418,4.9
56,3.5,3.74891039004374,2.126,2.478,2.06,1.794,2.67,2.5,14.723,0.947,2.1
66,4.3,4.32113169030319,0.677,0.684,8.14,6.88,8.16,2.2,12.553,1.265,1.7
76,3,3.06406319301072,0.845,0.861,0.63,6.072,0.57,2.37,12.325,1.247,4.9
86,2,2.04994360209411,0.174,0.183,3.68,2.945,4.05,2.95,12.86,0.764,0.7
96,1.8,1.64777309973674,1.567,1.298,0.86,3.496,0.42,2.85,13.285,0.975,2.7
106,1.6,1.4282875316223,2.138,2.196,0.96,6.7,1.15,2.75,14.787,0.918,4.9
116,2,2.08182251873377,0.858,0.681,0.12,5.148,-0.03,3.16,17.85,1.249,4.9
126,1.4,0.753491738025946,2.697,2.752,7.13,2.489,7.5,3.2,18.089,1.037,0.7
136,1.1,1.02925170732736,0.309,0.262,-4.07,2.795,-4.48,3.31,19.059,1.282,1.3
146,1,0.976798136901573,0.33,0.358,2.19,7.574,2.67,2.93,16.771,1.499,1.3
6,4,3.98164833467496,0.276,0.254,3.62,0.378,3.51,0.51,2.363,0.158,0.5
16,9.5,9.46886105483467,0.26,0.281,9.58,0.549,9.51,0.42,2.417,0.163,0.1
26,8.4,8.53930257292958,2.928,3.524,7.67,3.096,7.61,0.76,3.944,0.575,3.1
36,6.5,6.8640864188732,2.221,2.151,7.21,2.086,7.26,0.77,4.31,0.44,0.5
46,4.6,1.2203080602416,11.452,12.086,3.37,6.529,3.62,1.14,8.028,1.025,4.9
56,3.5,3.86141084668808,2.126,1.945,7.03,5.996,6.28,1.65,10.981,1.099,4.9
66,4.3,4.22920318716999,0.677,0.907,4.53,7.55,3.61,2.72,15.402,1.546,4.7
76,3,2.92666878451656,0.845,0.904,3.81,8.503,3.18,2.56,14.394,1.187,1.3
86,2,2.0453153018675,0.174,0.178,1.75,3.854,1.41,1.82,11.171,0.854,0.9
96,1.8,1.3611897854917,1.567,1.804,2.93,6.442,2.01,2.26,12.176,1.559,4.7
106,1.6,1.61828153702524,2.138,1.871,1.05,3.474,1.02,2.67,14.177,0.797,3.7
116,2,1.70919031005067,0.858,0.74,4.61,3.128,4.99,2.31,14.315,1.133,0.3
126,1.4,0.547334964341274,2.697,2.603,0.28,7.241,-0.33,2.76,15.616,1.617,4.5
136,1.1,1.03388021551345,0.309,0.337,-4.21,2.501,-4.84,3.35,17.327,1.22,1.1
146,1,1.10551441137162,0.33,0.402,1.52,7.755,1.22,2.45,15.226,1.641,1.9
6,4,4.02960787710833,0.276,0.313,4.17,1.459,4.32,0.49,2.801,0.353,0.3
16,9.5,9.48714781537907,0.26,0.227,9.26,1.224,9.23,0.64,2.693,0.25,1.3
26,8.4,7.98231136307988,2.928,2.665,8.11,2.992,8.39,0.78,4.297,0.467,2.9
36,6.5,6.12498954766925,2.221,1.882,7.39,0.817,7.12,1.12,5.096,0.361,0.7
46,4.6,6.54229039186013,11.452,11.699,2.93,10.316,2.51,1.86,11.658,1.883,4.7
56,3.5,3.33482066674443,2.126,2.167,8.63,5.726,9.02,2.73,14.216,1.183,1.3
66,4.3,4.3922318284667,0.677,0.704,-0.19,3.989,-0.7,1.99,14.076,0.832,4.1
76,3,3.0227267112675,0.845,0.773,2.94,4.01,2.91,2.65,13.761,1.398,0.9
86,2,2.02278943640195,0.174,0.203,2.49,4.05,2.16,1.91,12.445,0.923,0.9
96,1.8,1.93915456664802,1.567,1.583,4.35,10.141,4.43,3.07,15.897,1.711,4.9
106,1.6,2.20938865608472,2.138,1.83,0.72,9.53,0.22,2.85,15.941,1.885,0.5
116,2,2.32167093472293,0.858,0.925,-0.5,6.329,-0.95,2.31,13.855,1.229,4.9
126,1.4,1.02557602082719,2.697,2.572,4.29,1.484,4.6,2.8,15.493,0.858,0.9
136,1.1,1.0991805790298,0.309,0.321,-2.26,1.442,-2.2,2.37,15.064,1.19,0.5
146,1,0.946911023468846,0.33,0.27,6.36,3.733,6.66,2.83,15.28,0.961,0.7
6,4,4.05695454232756,0.276,0.291,4.82,1.05,4.88,0.56,2.809,0.288,1.1
16,9.5,9.45452961579205,0.26,0.307,9.1,0.376,9.22,0.54,2.922,0.138,0.5
26,8.4,8.69399038887127,2.928,2.625,8.42,2.771,8.38,0.66,3.88,0.486,2.7
36,6.5,6.98419132403768,2.221,2.168,4.82,2.451,4.68,1.09,5.675,0.406,2.3
46,4.6,1.83769254884078,11.452,11.283,4.39,10.139,4.85,1.52,11.652,1.655,4.9
56,3.5,2.99035315441492,2.126,2.793,7.67,3.642,7.58,3.38,15.842,1.134,2.9
