"t","igr.mu.obs","igr.mu.sample","igr.sd.obs","igr.sd.sample","igr.mu.pred.EM1","igr.sd.pred.EM1","igr.mu.pred.EM2","igr.mu.pred.EM2.dev","igr.sd.pred.EM2","igr.sd.pred.EM2.dev","igr.sd.pred.EM3"
56,3.5,3.61388983457288,0.477,0.487,3.29,2.718,3.04,0.74,4.666,0.419,0.3
66,4.3,4.33175536157991,0.092,0.079,4.03,0.274,4.11,0.87,3.945,0.257,0.3
76,3,3.20494994400058,0.661,0.588,3.55,2.885,3.35,0.85,4.799,0.487,2.9
86,2,1.87205643681898,0.911,0.86,1.42,2.984,1.44,0.99,4.714,0.534,0.1
96,1.8,1.60079337338807,0.992,1.018,1.9,1.012,1.9,0.66,3.702,0.237,0.1
106,1.6,1.59610637362718,0.256,0.266,1.84,2.695,2.23,0.86,4.503,0.424,2.9
116,2,1.89917544956168,0.852,0.781,0.73,0.915,0.55,0.99,5.225,0.222,1.1
126,1.4,1.40052515317203,0.517,0.545,1.76,0.447,1.69,1.3,5.13,0.328,0.3
136,1.1,1.30373526203503,0.97,0.976,0.97,2.605,0.77,0.64,4.806,0.36,0.5
146,1,1.02693555833128,0.347,0.36,1.91,3.076,1.84,1.08,5.003,0.601,3.3
6,4,3.71530590852281,1.004,1.282,3.07,0.896,3.11,0.57,2.996,0.242,0.7
16,9.5,9.5765140619122,0.748,0.676,9.48,1.212,9.4,0.51,2.849,0.208,0.1
26,8.4,8.40004883055256,0.747,0.781,8.33,0.893,8.41,0.46,2.798,0.177,0.9
36,6.5,6.52195373909679,1.114,1.089,5.88,1.79,5.98,0.7,3.417,0.433,1.7
46,4.6,4.8494302191733,1.42,1.272,5.26,1.922,5.18,0.68,4.089,0.471,1.9
56,3.5,3.55812352658688,0.477,0.373,5.07,1.844,5.1,1.08,4.886,0.432,2.1
66,4.3,4.29025310193688,0.092,0.095,3.8,2.871,3.85,0.61,4.426,0.386,0.1
76,3,2.93895209162796,0.661,0.741,2.53,2.08,2.34,0.93,4.182,0.471,2.3
86,2,2.21620003829973,0.911,0.907,0.11,2.28,0.29,0.7,3.907,0.42,0.7
96,1.8,1.70028863531339,0.992,0.986,2.69,3.129,2.53,0.84,4.638,0.488,3.1
106,1.6,1.56345057510313,0.256,0.268,2.96,2.59,2.82,1.11,4.619,0.518,0.1
116,2,1.79360789668616,0.852,0.827,2.28,1.364,2.16,0.67,3.88,0.219,0.1
126,1.4,1.46679109851863,0.517,0.486,-0.03,1.329,0.01,0.7,3.885,0.329,1.5
136,1.1,0.90545311787078,0.97,1.051,1.76,3.036,1.85,0.75,5.046,0.568,2.9
146,1,0.937941590364799,0.347,0.393,0.96,1.973,1.11,1,5.498,0.454,0.3
6,4,4.19758867864789,1.004,1.065,4.41,0.419,4.49,0.48,3.125,0.16,0.5
16,9.5,9.77944561076101,0.748,0.694,8.73,1.478,8.76,0.74,3.663,0.279,1.5
26,8.4,8.33346505147759,0.747,0.514,8.73,0.846,8.67,0.68,3.686,0.221,0.1
36,6.5,7.03453858791864,1.114,1.249,6.62,1.763,6.43,0.96,4.106,0.298,1.5
46,4.6,4.22224535111733,1.42,1.288,5.02,1.6,4.97,0.68,4.133,0.304,0.3
56,3.5,3.54406043908759,0.477,0.435,3.24,1.716,3.42,0.76,3.904,0.268,1.5
66,4.3,4.29212720755301,0.092,0.089,3.67,1.177,3.89,0.68,4.234,0.269,0.7
76,3,2.94609970888542,0.661,0.593,3.95,1.319,3.9,0.7,4.283,0.319,1.3
86,2,1.5800749633661,0.911,1.025,1.58,0.484,1.89,0.93,4.547,0.253,0.3
96,1.8,1.33402006146464,0.992,0.938,1.12,2.429,1.17,0.86,4.943,0.442,2.5
106,1.6,1.72013673010031,0.256,0.325,1.47,2.763,1.27,0.76,4.94,0.48,0.3
116,2,1.87000635934797,0.852,0.635,2.33,4.363,2.24,1.52,6.052,0.557,4.1
126,1.4,1.34934712691855,0.517,0.434,2.21,4.1,2.44,1.15,5.983,0.801,0.9
136,1.1,1.05064898445104,0.97,0.816,1.57,0.704,1.54,0.81,4.596,0.293,0.5
146,1,1.14800420248844,0.347,0.349,0.13,2.711,0,0.81,5.547,0.526,2.5
6,4,4.07439606355202,1.004,0.915,4.2,1.237,4.23,0.67,2.818,0.235,1.3
16,9.5,9.56059496851805,0.748,0.742,9.47,0.613,9.4,0.44,3.096,0.197,0.1
26,8.4,8.19358524919806,0.747,0.752,8.63,0.938,8.52,0.62,2.95,0.167,0.1
36,6.5,6.53867323828314,1.114,1.015,6.57,2.105,6.69,0.72,3.34,0.326,2.1
46,4.6,4.61086656193421,1.42,1.367,3.61,2.076,3.62,0.54,3.426,0.359,0.1
56,3.5,3.57769093486415,0.477,0.485,4.46,1.402,4.66,0.53,3.201,0.351,1.5
66,4.3,4.30846265932733,0.092,0.081,3.95,1.739,3.91,0.52,3.794,0.308,1.7
76,3,3.01344373923719,0.661,0.663,2.55,1.805,2.58,0.65,3.715,0.397,0.3
86,2,1.57144176529101,0.911,0.869,2.55,1.988,2.31,0.77,3.813,0.303,1.9
96,1.8,1.59911567476333,0.992,1.034,2.6,0.798,2.67,1,4.245,0.341,0.7
106,1.6,1.65489956091001,0.256,0.304,0.98,3.55,0.94,0.86,5.755,0.554,3.7
116,2,2.03877979468174,0.852,0.863,1.29,2.324,1.35,1.03,6.837,0.58,0.1
126,1.4,1.23873884477159,0.517,0.54,1.43,2.026,1.49,0.94,5.415,0.386,0.1
136,1.1,1.29352697099121,0.97,1.048,0.65,2.461,0.65,0.88,4.414,0.493,0.1
146,1,0.958016658947678,0.347,0.408,2.78,2.073,2.72,0.86,4.193,0.502,2.1
6,4,3.72082645232616,1.004,1.013,4.84,0.726,4.73,0.54,2.452,0.165,0.1
16,9.5,9.3623059401291,0.748,0.634,8.7,0.189,8.83,0.47,2.385,0.186,0.1
26,8.4,8.36120248393173,0.747,0.851,7.96,1.311,8.02,0.41,2.663,0.193,1.3
36,6.5,6.24022132503269,1.114,0.937,6.75,0.785,6.78,0.48,3.155,0.171,0.7
46,4.6,4.52706042682513,1.42,1.564,5.19,2.395,5.19,0.54,4.124,0.433,2.5
56,3.5,3.54140220797167,0.477,0.455,3.42,0.969,3.45,0.93,4.34,0.268,0.5
66,4.3,4.30160535440637,0.092,0.096,4.51,1.227,4.36,0.72,4.258,0.321,0.3
76,3,2.9856903303872,0.661,0.744,3.33,3.047,3.19,0.92,5.201,0.503,2.9
86,2,2.09401072789036,0.911,0.755,1.31,3.151,1.23,0.78,5.011,0.64,0.1
96,1.8,1.60915738023459,0.992,1.056,1.4,0.77,1.36,0.72,4.155,0.278,0.5
106,1.6,1.62574803492906,0.256,0.245,2.3,1.416,2.36,0.69,4.501,0.247,1.3
116,2,1.9877239042379,0.852,0.855,2.06,0.834,1.88,0.95,4.351,0.322,0.5
126,1.4,1.32032351190866,0.517,0.496,0.03,3.849,-0.1,1.09,6.034,0.56,3.9
136,1.1,0.878640054901991,0.97,1.002,2.26,3.496,2.39,1.35,6.135,0.65,0.5
146,1,1.08558488403891,0.347,0.312,1.07,0.636,1.28,0.86,4.945,0.259,0.7
6,4,3.99857546565949,1.004,0.952,3.11,1.369,3.22,0.54,2.755,0.297,0.5
16,9.5,9.48449559513907,0.748,0.748,9.49,1.545,9.57,0.46,2.949,0.304,1.5
26,8.4,8.51541922630652,0.747,0.508,7.34,0.92,7.28,0.66,3.219,0.238,0.1
36,6.5,6.78220983060963,1.114,1.328,7.65,1.721,7.58,0.63,3.438,0.315,1.7
46,4.6,4.52356021721693,1.42,1.143,5.35,1.13,5.13,0.68,3.976,0.29,1.1
56,3.5,3.52982050151642,0.477,0.457,2.83,1.795,2.98,0.71,3.771,0.286,0.5
66,4.3,4.2975675185842,0.092,0.097,3.61,0.628,3.58,0.68,3.11,0.162,0.1
76,3,3.05239698585816,0.661,0.671,2.05,1.057,2.12,0.57,3.053,0.222,0.3
86,2,2.09242071976667,0.911,1.133,3.25,1.764,3.38,0.71,3.385,0.321,1.7
96,1.8,1.6605277793699,0.992,1.025,1.32,2.432,1.47,0.77,4.615,0.386,2.5
106,1.6,1.63313710740578,0.256,0.29,2.45,2.609,2.09,0.83,4.34,0.45,0.1
116,2,1.89981867990821,0.852,0.651,2.55,1.805,2.7,0.74,3.79,0.336,1.9
126,1.4,1.35490835837784,0.517,0.452,1.63,1.261,1.33,0.85,4.462,0.208,1.7
136,1.1,1.0238899592782,0.97,0.758,0.16,1.175,0.22,0.81,4.819,0.351,1.1
146,1,0.86805659887675,0.347,0.355,1.48,3.076,1.35,1.36,5.639,0.519,2.9
6,4,4.26108370912053,1.004,0.833,4.27,0.524,4.3,0.47,2.427,0.126,0.7
16,9.5,9.62824835991666,0.748,0.808,8.77,1.547,8.57,0.52,2.906,0.305,1.7
26,8.4,8.30760909746904,0.747,0.856,9.27,1.071,9.32,0.48,3.184,0.235,0.1
36,6.5,6.63692682326078,1.114,1.056,6.05,1.915,6.16,0.68,3.386,0.281,1.9
46,4.6,4.21754124151835,1.42,1.346,5.92,0.578,5.91,0.68,3.938,0.218,0.1
56,3.5,3.63863237667408,0.477,0.449,3.09,2.049,3.13,0.75,4.403,0.365,2.1
66,4.3,4.29280753071062,0.092,0.097,4.05,2.415,4.05,0.67,4.18,0.616,0.1
76,3,3.08753069968894,0.661,0.707,2.37,2.344,2.19,0.83,4.35,0.43,2.5
86,2,2.24839639355763,0.911,0.824,2.1,1.122,2.13,0.92,4.806,0.248,0.5
96,1.8,1.71204599647812,0.992,0.906,2,1.154,2.22,0.9,4.443,0.335,0.3
106,1.6,1.59970843094245,0.256,0.265,1.24,1.418,1.49,0.78,4.509,0.277,1.5
116,2,2.03891698275308,0.852,0.72,1.47,1.249,1.7,0.98,4.837,0.335,1.1
126,1.4,1.40901605452185,0.517,0.523,2.03,2.283,2.26,0.9,5.302,0.432,2.3
136,1.1,0.838048615518821,0.97,0.761,0.41,0.942,0.32,1.24,5.574,0.312,0.7
146,1,0.961975976370877,0.347,0.346,1.85,3.796,1.86,1.4,7.004,0.638,3.7
6,4,3.9122953865813,1.004,1.131,4.11,0.402,3.84,0.58,2.908,0.166,0.3
16,9.5,9.54950761520821,0.748,0.79,9.74,1.178,9.81,0.52,3.147,0.165,1.1
26,8.4,8.44053045893387,0.747,0.853,8.43,1.539,8.5,0.63,3.036,0.298,0.1
36,6.5,6.50194360599635,1.114,1.079,6.58,1.999,6.32,0.45,3.174,0.416,2.3
46,4.6,4.70002398795949,1.42,1.576,4.29,1.164,4.41,0.7,3.928,0.261,1.1
56,3.5,3.45167233631915,0.477,0.551,3.39,1.395,3.47,0.77,4.201,0.283,1.3
66,4.3,4.31931491822779,0.092,0.091,4.98,2.373,5.18,0.64,3.844,0.368,0.5
76,3,2.69770559346177,0.661,0.6,2.55,2.134,2.74,0.83,3.821,0.384,2.3
86,2,1.9565554631562,0.911,0.926,1.2,1.084,1.39,0.92,4.337,0.235,0.9
96,1.8,1.51980843129694,0.992,0.969,2.26,1.07,1.93,0.88,4.364,0.266,0.3
106,1.6,1.67368062931566,0.256,0.298,2.1,0.857,1.9,0.75,4.163,0.233,0.3
116,2,2.22690480817997,0.852,0.96,1.29,1.86,1.46,0.73,3.836,0.305,0.5
126,1.4,1.42568878184498,0.517,0.428,2.34,2.484,2.33,0.96,4.056,0.454,2.5
136,1.1,1.00236905620938,0.97,1.059,0.16,4.983,0.03,1.33,6.91,0.864,4.7
146,1,0.931792079596542,0.347,0.306,2.35,5.095,2.46,1.21,6.978,0.775,0.1
6,4,4.13688268156566,1.004,1.173,4.08,0.654,3.96,0.62,2.892,0.174,0.1
16,9.5,9.76154227078139,0.748,0.765,8.54,0.843,8.48,0.44,2.67,0.211,0.3
26,8.4,8.23129880433251,0.747,0.789,9.05,1.535,9.02,0.44,2.962,0.391,1.5
36,6.5,6.37776128412932,1.114,1.08,6.41,1.077,6.59,0.53,3.44,0.213,0.5
46,4.6,4.53292531277221,1.42,1.295,3.8,2.243,3.47,0.6,4.375,0.507,1.9
56,3.5,3.55124919158813,0.477,0.454,4.73,1.938,4.88,0.75,4.406,0.37,0.1
66,4.3,4.32529095373398,0.092,0.074,3.65,1.236,3.64,0.7,3.798,0.312,0.3
76,3,3.09265564414758,0.661,0.81,2.54,2.318,2.48,0.66,4.088,0.4,2.3
86,2,2.11032889953484,0.911,0.877,2.3,0.211,2.3,0.94,4.73,0.234,0.7
96,1.8,1.80579649110855,0.992,0.76,2.48,2.047,2.44,0.83,4.365,0.271,0.1
106,1.6,1.61067255382608,0.256,0.283,0.18,1.244,0.21,0.78,3.659,0.288,0.1
116,2,2.06280541002428,0.852,0.637,3.84,1.415,3.85,0.65,3.83,0.33,1.5
126,1.4,1.49953790111892,0.517,0.614,1.26,1.889,1.1,0.7,4.501,0.363,1.9
136,1.1,1.35907665806893,0.97,0.942,0.39,1.043,0.29,0.69,4.751,0.287,0.3
146,1,0.997213033091872,0.347,0.47,-0.37,0.867,-0.36,0.89,4.701,0.299,0.7
6,4,3.72213551157462,1.004,1.174,4.2,0.636,4.36,0.39,3.021,0.191,0.5
16,9.5,9.48686003285913,0.748,0.798,9.62,0.732,9.51,0.49,2.892,0.239,0.7
26,8.4,8.39570439297653,0.747,0.827,8.26,0.586,8.26,0.53,3.068,0.201,0.1
36,6.5,6.37361390221564,1.114,1.295,6.52,1.398,6.68,0.56,3.247,0.264,1.5
46,4.6,4.72534884876618,1.42,1.614,4.48,2.232,4.31,0.75,4.269,0.47,2.3
56,3.5,3.50702837856157,0.477,0.507,4.35,1.084,4.36,0.84,4.382,0.293,0.3
66,4.3,4.29524903509568,0.092,0.097,3.64,1.092,3.73,0.78,4.363,0.295,0.1
76,3,2.99628955444751,0.661,0.711,3.64,1.516,3.62,0.82,4.553,0.303,1.7
86,2,2.06956283565057,0.911,0.927,1.53,1.55,1.44,0.84,4.452,0.38,0.1
96,1.8,1.623408365083,0.992,1.032,1.4,1.053,1.53,0.62,4.217,0.282,0.9
106,1.6,1.63145968143085,0.256,0.291,0.02,0.665,0.15,0.66,4.319,0.24,0.1
116,2,2.13481650881134,0.852,0.749,4.17,1.399,4.23,0.89,4.452,0.292,1.7
126,1.4,1.42655341430714,0.517,0.447,1.55,2.463,1.39,0.91,5.571,0.536,2.7
136,1.1,1.06225853461028,0.97,1.26,0.33,3.033,0.39,1.04,5.043,0.536,0.7
146,1,0.927223967545261,0.347,0.327,1.06,2.281,1.05,0.99,4.641,0.404,2.3
6,4,3.8593096560775,1.004,1.062,4.37,1.489,4.46,0.53,2.974,0.269,1.5
16,9.5,9.53901672672314,0.748,0.759,9.32,0.955,9.36,0.57,3.512,0.209,0.9
26,8.4,8.4472723219453,0.747,0.793,8.62,0.409,8.63,0.61,3.511,0.188,0.1
36,6.5,6.28183857614697,1.114,1.084,6.39,1.358,6.71,0.71,3.701,0.285,1.1
46,4.6,4.41024629722874,1.42,1.464,4.72,1.461,4.55,0.79,4.368,0.366,1.5
56,3.5,3.59336931345686,0.477,0.512,4.17,1.557,4.39,0.81,4.803,0.382,1.3
66,4.3,4.30375587988269,0.092,0.107,3.79,2.636,3.79,0.74,4.254,0.332,0.1
76,3,3.10589930541676,0.661,0.704,3.22,1.625,3.01,0.59,3.494,0.294,1.7
86,2,2.07342946579494,0.911,1.141,1.7,2.338,1.59,1,4.563,0.408,2.3
96,1.8,1.75134463841771,0.992,1.032,1.35,1.102,1.22,0.98,5.298,0.287,0.5
106,1.6,1.61061344834398,0.256,0.246,1.95,1.745,2.12,0.85,4.827,0.31,0.3
116,2,2.01219862467143,0.852,0.733,1.88,1.251,1.78,0.71,4.13,0.316,0.1
126,1.4,1.41007299400283,0.517,0.502,1.36,0.769,1.15,0.61,3.929,0.263,0.9
136,1.1,1.05226452931853,0.97,1.123,0.13,1.295,0.11,0.75,3.917,0.246,0.3
146,1,1.03547427576313,0.347,0.263,0.82,2.105,0.72,0.75,4.109,0.362,2.1
6,4,3.82774129245867,1.004,1.191,5,0.942,5.01,0.55,2.541,0.19,1.1
16,9.5,9.40298239511154,0.748,0.903,8.32,1.287,8.13,0.53,3.116,0.233,1.3
26,8.4,8.4185502546335,0.747,0.747,9.2,1.166,9.3,0.86,3.536,0.257,1.1
36,6.5,6.36527290712139,1.114,1.001,6.48,1.106,6.51,0.51,3.422,0.265,0.1
46,4.6,4.96202830883791,1.42,1.727,4.13,2.066,4.2,0.59,3.854,0.446,2.1
56,3.5,3.53158570777612,0.477,0.514,4.22,1.107,4.35,0.67,4.363,0.324,0.5
66,4.3,4.29704525300427,0.092,0.09,4.88,0.335,5.07,0.78,4.211,0.268,0.7
76,3,3.10982246849145,0.661,0.734,1.42,0.359,1.16,0.78,4.048,0.179,0.7
86,2,1.957458586607,0.911,0.794,2.96,1.924,2.93,0.71,4.706,0.502,1.7
96,1.8,1.81925155667136,0.992,1.073,-0.13,1.925,0.02,0.82,4.519,0.301,0.3
106,1.6,1.49616354992176,0.256,0.208,2.77,1.402,2.57,0.72,3.913,0.227,0.1
116,2,1.77777081558556,0.852,0.82,2.6,1.698,2.61,0.74,3.911,0.26,1.7
126,1.4,1.21023323707722,0.517,0.478,0.96,1.927,1.01,0.75,4.884,0.325,1.7
136,1.1,1.14638560041416,0.97,0.79,1.21,1.307,1.22,0.86,4.963,0.339,0.1
146,1,0.960744215051199,0.347,0.302,1.1,1.726,1.08,0.93,5.127,0.529,1.5
6,4,3.984058564752,1.004,1.02,3.77,0.57,3.7,0.43,2.779,0.202,0.1
16,9.5,9.3615100578143,0.748,0.744,9.51,1.245,9.31,0.53,2.95,0.219,1.5
26,8.4,8.34603360511405,0.747,0.747,8.73,0.125,8.66,0.58,3.284,0.238,0.3
36,6.5,6.87126383404701,1.114,1.139,5.7,0.516,5.85,0.66,3.365,0.206,0.5
46,4.6,4.45232280799443,1.42,1.475,5.41,0.926,5.51,0.54,3.378,0.225,0.7
56,3.5,3.64358393710858,0.477,0.518,4.55,2.67,4.45,0.87,4.326,0.497,2.7
66,4.3,4.2671851990012,0.092,0.104,2.93,2.282,2.94,0.79,4.903,0.412,0.5
76,3,3.03638874317706,0.661,0.58,2.64,0.979,2.57,0.69,3.867,0.205,0.1
86,2,2.10928766141745,0.911,1.112,1.51,0.511,1.51,0.64,3.729,0.282,0.1
96,1.8,1.85424729284874,0.992,0.851,2.61,0.918,2.65,0.53,3.596,0.261,0.3
106,1.6,1.55702677149001,0.256,0.224,2.22,1.725,2.49,0.76,3.828,0.408,1.5
116,2,1.87166117113136,0.852,0.951,1.55,3.489,1.43,1.03,5.413,0.615,3.3
126,1.4,1.37395814523664,0.517,0.529,2.54,1.959,2.6,1.39,6.321,0.495,0.3
136,1.1,1.20392228669295,0.97,0.817,0.4,1.848,0.26,1.06,5.683,0.403,0.1
146,1,0.941763548161211,0.347,0.338,0.62,1.576,0.47,1.16,5.523,0.36,1.9
6,4,3.71440212418355,1.004,1.161,4.41,1.056,4.26,0.38,2.773,0.226,1.1
16,9.5,9.5563317086103,0.748,0.675,9.69,0.755,9.81,0.58,2.868,0.143,0.7
26,8.4,8.43327234291106,0.747,0.683,8.28,0.526,8.41,0.64,3.08,0.199,0.7
36,6.5,6.29784817135909,1.114,1.266,6.89,1.107,6.81,0.67,3.346,0.206,1.1
46,4.6,3.94274231225527,1.42,1.405,3.93,0.958,3.82,0.76,3.503,0.213,0.9
56,3.5,3.47455797659893,0.477,0.583,3.06,0.914,3.01,0.59,3.57,0.255,0.5
66,4.3,4.28556586632049,0.092,0.104,4.35,2.427,4.44,0.82,4.203,0.469,2.5
76,3,2.95927247747461,0.661,0.602,4.89,1.029,4.83,0.98,4.829,0.212,0.1
86,2,2.18322270625171,0.911,0.913,1.02,1.18,0.92,0.81,4.673,0.34,0.3
96,1.8,1.88046423803755,0.992,1.054,0.62,1.174,0.74,0.95,4.337,0.304,0.3
106,1.6,1.53558518779037,0.256,0.221,3.05,1.553,3.28,0.82,4.21,0.348,1.5
116,2,2.152758243506,0.852,0.799,1.89,1.925,1.79,0.92,4.956,0.433,1.9
126,1.4,1.31097708529374,0.517,0.426,0.28,2.524,0.64,0.74,4.741,0.47,0.5
136,1.1,0.923330920792774,0.97,0.737,1.09,2.346,0.81,0.91,4.626,0.379,2.3
146,1,0.930971778259029,0.347,0.376,1.22,0.579,1.39,1.1,5.204,0.317,0.3
6,4,4.17520727844358,1.004,1.071,3.6,1.552,3.73,0.51,2.465,0.261,1.5
16,9.5,9.4679085384507,0.748,0.696,8.96,0.933,8.96,0.77,3.109,0.208,0.9
26,8.4,8.28550675466827,0.747,0.648,9.87,1.07,10.03,0.53,3.362,0.273,1.3
36,6.5,6.42518608755677,1.114,1.204,5.49,1.428,5.34,0.58,3.428,0.254,0.3
46,4.6,4.6750366226925,1.42,1.605,4.44,1.524,4.22,0.44,3.344,0.233,1.7
56,3.5,3.5006248181251,0.477,0.511,3.65,1.323,3.63,0.65,3.971,0.264,1.3
66,4.3,4.29039433591875,0.092,0.097,4.86,1.846,4.88,0.58,3.769,0.316,0.1
76,3,2.86266474015156,0.661,0.725,2.58,1.187,2.59,0.64,3.397,0.238,0.9
86,2,1.84129132328405,0.911,0.69,2.16,1.853,2.02,0.72,4.039,0.289,1.7
96,1.8,1.90148247276585,0.992,0.913,1.11,0.618,1.05,0.8,4.415,0.325,0.5
106,1.6,1.70775241357997,0.256,0.232,0.76,1.13,0.78,0.87,4.599,0.378,0.9
116,2,1.9963764345691,0.852,0.744,3.59,1.172,3.72,0.79,4.642,0.267,0.1
126,1.4,1.35890730783372,0.517,0.406,-0.2,1.078,-0.61,0.91,4.376,0.35,0.1
136,1.1,0.986141697595583,0.97,1.005,1.74,4.87,1.57,1.15,6.468,0.965,4.7
146,1,1.0126547871974,0.347,0.306,1.93,4.849,1.94,1.24,6.41,0.822,0.5
6,4,3.59439586982599,1.004,1.215,4.39,0.664,4.34,0.52,3.107,0.172,0.7
16,9.5,9.43774845314285,0.748,0.755,9.81,1.249,9.76,0.46,2.966,0.299,0.1
26,8.4,8.48675634138507,0.747,0.688,8.28,0.158,8.17,0.57,2.59,0.213,0.5
36,6.5,6.55354583301726,1.114,1.017,6.16,2.041,6.23,0.64,3.322,0.414,2.1
46,4.6,4.71896814576852,1.42,1.318,5.66,2.045,5.78,0.66,4.221,0.41,2.1
56,3.5,3.61714749734595,0.477,0.512,2.39,2.322,2.41,0.83,4.379,0.429,0.1
66,4.3,4.31288201549801,0.092,0.085,5.09,1.336,5.08,0.56,3.854,0.247,1.5
76,3,3.1078513283094,0.661,0.672,1.72,2.401,1.67,1.02,4.889,0.382,2.3
86,2,1.98445957803812,0.911,0.9,2.9,1.779,2.9,1.18,5.615,0.416,2.1
96,1.8,1.6566666312308,0.992,1.099,2.91,2.4,2.68,1.09,5.324,0.405,0.3
106,1.6,1.66121887992526,0.256,0.239,-1.03,2.478,-1.13,0.84,5.23,0.566,2.7
116,2,2.03949187072008,0.852,0.749,2.8,3.269,2.97,0.87,4.799,0.55,0.1
126,1.4,1.29684651559214,0.517,0.525,1.03,1.631,1.08,0.78,4.059,0.319,1.3
136,1.1,1.03491368961702,0.97,0.949,2.86,2.578,2.88,1.22,5.221,0.5,2.7
146,1,0.92847525850959,0.347,0.297,0.02,2.423,0.2,0.94,5.17,0.461,0.3
6,4,3.80279166963509,1.004,1.033,4.38,1.462,4.54,0.49,2.358,0.284,1.5
16,9.5,9.62964615467655,0.748,0.657,8.98,1.019,8.96,0.47,2.665,0.157,0.1
26,8.4,8.45170449242813,0.747,0.711,9.45,2.028,9.41,0.59,3.154,0.383,2.1
36,6.5,6.24988082723584,1.114,1.044,5.81,1.852,5.7,0.65,4.194,0.346,2.1
46,4.6,5.04542040401315,1.42,1.374,4.57,1.177,4.59,0.88,4.327,0.306,0.3
56,3.5,3.51462987730853,0.477,0.507,2.62,1.849,2.58,0.72,3.755,0.388,0.3
66,4.3,4.28455022817646,0.092,0.08,4.73,0.854,4.67,0.47,3.459,0.182,0.9
76,3,2.9686689638278,0.661,0.691,2.66,1.259,2.6,0.52,3.655,0.222,1.1
