"t","igr.mu.obs","igr.mu.sample","igr.sd.obs","igr.sd.sample","igr.mu.pred.EM1","igr.sd.pred.EM1","igr.mu.pred.EM2","igr.mu.pred.EM2.dev","igr.sd.pred.EM2","igr.sd.pred.EM2.dev","igr.sd.pred.EM3"
6,4,3.71765079952072,1.587,1.522,5.02,1.426,4.97,0.6,3.223,0.277,1.5
16,9.5,9.44735468528405,0.195,0.148,8.57,1.837,8.48,0.51,3.015,0.357,0.3
26,8.4,8.86728811209067,2.12,2.089,7.9,3.019,7.78,0.64,3.809,0.564,3.1
36,6.5,5.97321194694494,1.808,1.537,7.67,0.779,7.83,1.18,4.917,0.29,0.3
46,4.6,4.24935013456802,2.057,1.586,4.18,2.731,4.2,1.06,5.76,0.569,2.9
56,3.5,3.51183537633904,0.605,0.534,2.42,1.653,2.46,1.13,6.138,0.373,1.5
66,4.3,4.30093380499328,0.488,0.499,6.04,2.539,5.79,1.12,6.014,0.519,0.9
76,3,2.98830914007147,0.19,0.165,3.61,1.482,3.4,1.06,5.64,0.365,1.5
86,2,2.01645422289823,0.282,0.261,-0.05,0.071,0.08,1.05,5.66,0.348,0.5
96,1.8,1.8395074405187,0.204,0.239,2.12,2.069,2.28,1.03,5.772,0.482,0.3
106,1.6,1.60875712772943,0.173,0.157,1.58,2.366,1.57,1.43,5.604,0.584,2.5
116,2,2.2474198116532,0.934,0.915,0.99,2.019,0.97,1.36,6.283,0.407,2.1
126,1.4,1.45796434315289,1.204,0.943,1.57,4.761,1.36,1.41,8.476,0.681,4.9
136,1.1,1.13025297807753,0.872,0.695,0.68,5.35,0.68,1.09,8.03,0.767,0.3
146,1,0.942414775325159,0.488,0.416,1.48,0.693,1.42,1.06,5.719,0.342,1.1
6,4,3.8385702283724,1.587,1.529,3.38,1.054,3.11,0.57,3.06,0.163,1.1
16,9.5,9.48217314363226,0.195,0.179,9.93,1.364,9.82,0.38,2.889,0.243,0.3
26,8.4,7.80105706346412,2.12,2.157,7.54,2.371,7.41,0.44,3.579,0.43,2.5
36,6.5,6.62130134025442,1.808,1.327,6.41,3.531,6.28,1.08,5.328,0.685,3.5
46,4.6,4.71752907339847,2.057,1.632,5.75,2.139,6,1.15,6.674,0.437,2.1
56,3.5,3.36489969797714,0.605,0.531,5.09,3.136,5.09,1.27,6.668,0.568,0.5
66,4.3,4.40516581379191,0.488,0.546,2.13,0.431,1.73,1.18,5.606,0.402,1.5
76,3,3.02749467277412,0.19,0.189,3.95,1.094,3.95,1.3,5.685,0.362,1.5
86,2,1.86187671248932,0.282,0.268,3.06,1.799,3.02,1.08,6.284,0.529,2.1
96,1.8,1.78223715124851,0.204,0.207,0.55,2.41,0.63,0.97,5.981,0.562,0.1
106,1.6,1.59904941806522,0.173,0.179,0.25,2.293,0.07,0.9,4.837,0.383,0.3
116,2,2.234060383651,0.934,0.832,2.71,4.592,2.72,1.29,6.506,0.784,4.7
126,1.4,1.460620516534,1.204,1.291,1.48,3.416,1.07,1.43,7.305,0.585,1.7
136,1.1,1.26571018375528,0.872,0.927,1.5,0.69,1.06,1.02,6.076,0.374,0.5
146,1,1.00785430328895,0.488,0.463,0.47,3.663,0.56,1.19,7.184,0.571,3.7
6,4,3.86137412360605,1.587,1.648,4.52,1.767,4.45,0.47,2.862,0.297,1.9
16,9.5,9.50734177164854,0.195,0.198,8.92,1.045,8.97,0.54,3.482,0.252,1.1
26,8.4,8.59781566281067,2.12,1.723,8.45,2.772,8.34,0.92,4.635,0.581,2.7
36,6.5,6.74873849346508,1.808,1.893,6.54,1.686,6.47,0.95,5.091,0.367,0.5
46,4.6,3.74111989380436,2.057,2.454,4.4,2.818,4.07,1.04,5.398,0.574,3.1
56,3.5,3.51284655596733,0.605,0.63,4.91,2.001,5.15,1.53,6.547,0.37,1.9
66,4.3,4.26407292582456,0.488,0.564,3.75,1.662,3.47,1.17,6.745,0.444,0.5
76,3,3.02901161830029,0.19,0.179,1.41,1.009,1.37,1.24,6.221,0.418,0.3
86,2,1.94513221795752,0.282,0.297,1.93,2.663,2.12,0.91,5.938,0.49,0.1
96,1.8,1.79472230972661,0.204,0.208,2.38,2.027,2.55,0.84,5.117,0.415,0.1
106,1.6,1.6023914496657,0.173,0.17,0.91,2.681,1.11,1.02,5.479,0.574,2.9
116,2,2.10438839408237,0.934,1.081,3.47,1.034,3.17,1.15,6.135,0.261,1.3
126,1.4,1.50176940181327,1.204,1.016,-0.32,3.699,-0.51,1.2,6.797,0.781,3.7
136,1.1,1.26006363487528,0.872,0.991,1.49,0.576,1.39,1.37,8.235,0.543,0.7
146,1,1.08650497330977,0.488,0.546,1.76,2.687,1.71,1.32,7.195,0.553,0.3
6,4,4.03993961405608,1.587,1.316,3.96,1.818,3.98,0.44,2.998,0.315,1.7
16,9.5,9.53011125889618,0.195,0.165,9.3,0.748,9.33,0.63,3.48,0.252,0.1
26,8.4,7.94917771305887,2.12,2.203,9.01,2.214,9.12,0.85,4.04,0.321,2.3
36,6.5,6.28711206499171,1.808,1.775,4.1,2.454,4.17,1.04,5.381,0.554,2.5
46,4.6,4.48665046396244,2.057,2.014,8.46,1.317,8.52,0.86,5.687,0.325,0.1
56,3.5,3.49992925314862,0.605,0.707,1.14,2.834,1.09,1,6.012,0.638,2.9
66,4.3,4.39166945533955,0.488,0.735,4.85,1.67,4.83,1.08,6.806,0.458,1.9
76,3,2.98825691102895,0.19,0.217,3.94,3.686,3.87,0.99,5.95,0.773,0.7
86,2,2.03682060620671,0.282,0.299,1.92,1.944,1.93,0.87,4.412,0.372,0.5
96,1.8,1.82332151962392,0.204,0.224,0.46,1.708,0.69,0.84,4.494,0.325,1.9
106,1.6,1.60390969955699,0.173,0.127,2.8,2.04,2.85,0.85,5.082,0.435,2.1
116,2,1.81415199852547,0.934,0.933,1.19,2.166,0.93,1,5.668,0.415,2.3
126,1.4,1.31059526172605,1.204,1.316,1.92,1.539,1.9,1,6.298,0.432,0.9
136,1.1,1.05476580084149,0.872,0.789,-0.76,4.026,-0.83,1.15,7.255,0.678,3.9
146,1,0.927790482198679,0.488,0.47,2.12,3.589,2.35,1.5,7.381,0.65,0.9
6,4,3.83212351633863,1.587,1.223,3.6,1.345,3.45,0.56,2.621,0.215,0.1
16,9.5,9.50849627302005,0.195,0.163,9.61,1.577,9.26,0.47,2.896,0.251,1.5
26,8.4,8.19053360644257,2.12,2.32,8.43,0.968,8.44,0.72,3.328,0.23,1.1
36,6.5,5.85303844183662,1.808,1.609,6.73,2.524,6.62,0.84,4.337,0.454,2.5
46,4.6,4.60871735859558,2.057,1.936,4.44,3.261,4.03,1.35,5.815,0.486,3.3
56,3.5,3.48124584166154,0.605,0.529,2.62,3.137,2.38,1.35,7.39,0.582,3.3
66,4.3,4.27472371573645,0.488,0.387,4.79,4.44,5.02,1.25,6.666,0.744,0.7
76,3,3.00826994025131,0.19,0.15,2.78,4.381,2.96,1.09,6.769,0.796,4.3
86,2,2.01110981637192,0.282,0.272,2.52,3.272,2.59,1.23,7.211,0.583,0.1
96,1.8,1.804873428777,0.204,0.204,3.12,2.717,3.29,1.59,6.781,0.592,2.7
106,1.6,1.60790101811951,0.173,0.192,-0.66,3.613,-0.36,1.08,6.641,0.661,0.1
116,2,2.06914413029951,0.934,0.824,1.69,1.71,1.72,1.2,5.944,0.429,1.3
126,1.4,1.57474411588113,1.204,1.249,1.95,0.752,2.16,1.33,6.043,0.487,0.3
136,1.1,0.864115694036613,0.872,0.948,2,2.326,1.95,1.08,6.64,0.439,2.3
146,1,0.976695449515997,0.488,0.438,-0.02,2.587,0.25,1.09,6.454,0.445,0.1
6,4,3.66789276687126,1.587,1.247,4.47,1.667,4.3,0.62,3.307,0.326,1.5
16,9.5,9.57083337748037,0.195,0.211,9.04,1.523,9.07,0.86,4.134,0.382,1.3
26,8.4,8.50479725420535,2.12,1.625,9.01,1.621,9.14,0.81,4.346,0.246,1.7
36,6.5,5.88074956123784,1.808,1.926,5.17,0.947,5.26,1.02,4.634,0.266,0.7
46,4.6,4.52154245020821,2.057,1.998,5.37,2.27,5.14,0.95,5.106,0.488,2.3
56,3.5,3.50773255763376,0.605,0.535,2.49,1.732,2.38,0.95,5.262,0.308,0.5
66,4.3,4.29153666929523,0.488,0.597,5.13,4.706,5.32,1.21,6.757,0.918,4.7
76,3,3.03804626974926,0.19,0.218,2.72,3.058,2.64,1.12,7.503,0.578,0.1
86,2,1.96262513966098,0.282,0.314,1.65,2.791,1.57,1.37,6.171,0.603,0.1
96,1.8,1.85256934082713,0.204,0.209,1.71,1.811,1.71,1.23,6.17,0.429,1.9
106,1.6,1.58732375472913,0.173,0.173,2.93,2.104,2.71,1.2,6.017,0.363,0.9
116,2,1.84354942062468,0.934,1.068,1.74,0.531,1.87,1.12,5.552,0.281,0.3
126,1.4,1.21401583202842,1.204,1.117,1.01,1.251,1.28,1.27,5.554,0.444,0.7
136,1.1,1.03621999497864,0.872,0.841,1.45,2.926,1.31,1.13,6.349,0.708,2.7
146,1,1.06532551817805,0.488,0.459,2.24,3.041,2.48,1.28,7.493,0.657,3.5
6,4,4.13556521836168,1.587,1.464,3.52,1.706,3.49,0.69,3.398,0.27,1.7
16,9.5,9.45300929860664,0.195,0.224,8.5,0.977,8.5,0.65,3.627,0.248,0.1
26,8.4,9.14390691062777,2.12,2.351,9.27,0.497,9.1,0.58,3.578,0.201,0.1
36,6.5,6.43381206410245,1.808,2.008,6.95,4.167,7.12,1.03,5.283,0.676,4.1
46,4.6,4.24896620642603,2.057,2.56,4.87,3.096,4.81,0.94,6.157,0.557,0.3
56,3.5,3.65418389288288,0.605,0.697,3.43,3.186,3.41,1.26,6.159,0.602,3.3
66,4.3,4.3804886464632,0.488,0.51,3.58,1.746,3.74,1.13,6.827,0.512,0.1
76,3,2.98593628649745,0.19,0.119,3.71,0.737,3.62,1.07,6.255,0.58,1.1
86,2,1.94755528927295,0.282,0.289,0.74,2.757,0.88,1.05,5.795,0.56,0.5
96,1.8,1.9074264090206,0.204,0.23,3.4,1.798,3.62,1.1,5.511,0.364,1.3
106,1.6,1.65092116843924,0.173,0.171,-1.5,2.73,-1.55,1.12,6.511,0.587,3.1
116,2,1.95114063509116,0.934,0.82,4.08,1.893,4.19,1.32,6.751,0.437,0.1
126,1.4,1.41118115948334,1.204,0.926,2.03,1.591,2.02,1.11,6.444,0.558,1.7
136,1.1,1.08565902538905,0.872,0.871,-1.32,2.571,-1.51,1.25,6.069,0.518,0.3
146,1,0.922722536300418,0.488,0.426,2.37,1.514,2.44,0.96,5.721,0.386,1.5
6,4,3.97015527833659,1.587,1.65,4.67,1.317,4.72,0.53,3.292,0.273,1.3
16,9.5,9.49062476769108,0.195,0.19,9.46,1.216,9.28,0.67,3.47,0.26,0.1
26,8.4,8.39059194100011,2.12,2.052,7.89,2.216,8,0.86,3.796,0.423,2.1
36,6.5,6.52263448363257,1.808,2.08,6.85,1.666,6.84,0.75,4.971,0.381,1.5
46,4.6,4.25640723525854,2.057,2.269,4.91,1.975,4.87,1.22,5.632,0.467,1.7
56,3.5,3.64562085342581,0.605,0.509,3.89,0.407,3.61,1.11,5.754,0.419,0.5
66,4.3,4.11418798436047,0.488,0.493,3.06,3.49,3.02,1.01,6.939,0.732,3.5
76,3,2.95941105097878,0.19,0.185,3.64,4.421,3.32,1.21,5.964,0.748,1.3
86,2,1.99003899440659,0.282,0.293,0.97,3.736,1.12,1,5.569,0.731,3.7
96,1.8,1.6861870201708,0.204,0.172,3.36,2.307,3.58,1.07,6.346,0.52,0.3
106,1.6,1.54955685046568,0.173,0.195,-0.56,1.298,-0.46,0.99,6.262,0.427,1.3
116,2,2.0311351559728,0.934,1.086,3.06,1.675,2.97,1.11,5.97,0.478,0.7
126,1.4,1.5498890841493,1.204,1.382,1.25,2.24,1.39,0.91,5.385,0.469,0.7
136,1.1,0.953634595331785,0.872,0.778,1.05,2.628,1.09,0.94,5.332,0.315,2.7
146,1,0.96415687701904,0.488,0.576,1.02,1.293,1.02,1.17,5.82,0.366,0.9
6,4,3.92082482420567,1.587,2.172,4.16,1.36,4.21,0.55,2.881,0.267,1.3
16,9.5,9.48302938011389,0.195,0.179,9.73,1.197,9.62,0.67,3.601,0.294,1.1
26,8.4,8.99956671149598,2.12,1.964,8.42,2.539,8.14,0.61,4.396,0.536,2.5
36,6.5,7.05803412788497,1.808,1.841,7.01,1.179,7.13,0.94,5.362,0.246,1.5
46,4.6,4.06404073742668,2.057,1.696,3.6,0.913,3.24,0.74,5.577,0.292,1.1
56,3.5,3.54349287528522,0.605,0.563,4.26,2.417,4.35,0.99,6.195,0.448,2.3
66,4.3,4.26718342797549,0.488,0.568,3.5,3.583,3.32,1.64,7.394,0.717,3.5
76,3,3.02905927505921,0.19,0.203,3.12,4.64,2.84,1.24,6.813,0.925,0.1
86,2,1.99072677076903,0.282,0.28,1.87,3.303,1.75,1.05,5.804,0.473,3.3
96,1.8,1.77324817540318,0.204,0.17,3.82,2.916,4.02,1.06,6.169,0.455,0.7
106,1.6,1.5951887326797,0.173,0.208,-0.4,1.172,-0.43,1.07,5.399,0.344,0.7
116,2,1.85829502403956,0.934,0.953,2.72,0.4,2.54,0.85,5.177,0.299,0.7
126,1.4,1.88798822304886,1.204,1.362,0.35,2.413,0.38,0.79,5.808,0.575,2.3
136,1.1,1.1373967035992,0.872,0.844,2,1.139,1.99,1.06,5.946,0.389,0.1
146,1,1.09913297769812,0.488,0.459,-2.01,6.699,-1.85,2.03,8.966,0.946,4.9
6,4,4.4873810344979,1.587,1.847,2.83,0.957,2.81,0.7,3.288,0.288,0.9
16,9.5,9.51576401588823,0.195,0.17,10.22,1.67,10.21,0.6,3.538,0.285,1.7
26,8.4,8.30590025317181,2.12,2.181,8.38,1.558,8.38,0.64,4.407,0.358,1.3
36,6.5,6.46961332139377,1.808,1.754,6.63,1.836,6.25,1,4.912,0.445,2.1
46,4.6,4.67994670215951,2.057,2.013,3.79,1.672,4.15,0.55,4.973,0.368,0.5
56,3.5,3.58095590553962,0.605,0.631,5.4,2.536,5.71,1.12,5.198,0.432,2.3
66,4.3,4.44783654584602,0.488,0.57,2.82,1.959,3.09,1.13,5.652,0.445,0.1
76,3,2.98740216198804,0.19,0.184,3.56,1.239,3.32,0.95,5.365,0.34,0.1
86,2,1.98213881777236,0.282,0.276,2.22,3.947,2.31,1.28,6.342,0.757,3.9
96,1.8,1.87521688617528,0.204,0.225,0.49,2.962,0.61,1.16,6.695,0.515,0.1
106,1.6,1.61032209710826,0.173,0.172,3.77,2.731,3.68,1.4,6.394,0.561,2.9
116,2,2.05794282695932,0.934,0.833,1.18,3.591,0.92,1.2,6.178,0.542,0.3
126,1.4,1.57634525935375,1.204,0.954,0.51,6.224,0.59,1.3,8.399,1.298,4.9
136,1.1,0.97946145849456,0.872,0.756,2.62,6.01,2.47,1.83,8.343,0.956,1.5
146,1,1.05320948913043,0.488,0.423,0.5,2.871,0.43,1.41,6.238,0.582,2.5
6,4,4.40119479404403,1.587,1.65,4.89,1.496,4.77,0.56,3.08,0.37,1.7
16,9.5,9.46013171068777,0.195,0.205,9.6,2.341,9.57,0.68,4.194,0.39,2.3
26,8.4,8.14804857935885,2.12,1.557,8.11,0.482,8.06,0.96,4.771,0.342,0.1
36,6.5,7.06772968146639,1.808,1.864,5.95,1.354,6.17,0.73,4.432,0.219,0.1
46,4.6,4.85328541664573,2.057,2.501,4.96,0.533,4.98,0.91,4.247,0.299,0.3
56,3.5,3.43468441773233,0.605,0.71,2.94,3.094,3.19,1.1,5.345,0.478,3.1
66,4.3,4.34850805383157,0.488,0.501,4.35,2.095,4.54,1.13,6.467,0.531,1.9
76,3,3.02944173317378,0.19,0.15,4.43,2.123,4.62,1.01,6.575,0.489,0.9
86,2,1.96798975610542,0.282,0.25,0.69,1.427,0.58,1.05,6.052,0.401,0.3
96,1.8,1.76396254136437,0.204,0.177,1.21,1.458,1.16,1.07,5.464,0.388,0.1
106,1.6,1.54180480667706,0.173,0.201,2.77,3.665,2.73,1.28,6.534,0.611,3.5
116,2,1.84113500142067,0.934,0.799,0.85,2.351,0.7,0.93,7.035,0.532,0.5
126,1.4,1.66139311948633,1.204,1.16,2.06,3.129,2.65,1.18,5.823,0.661,1.5
136,1.1,1.22652127262091,0.872,0.982,-0.15,3.083,-0.05,1.31,6.054,0.584,2.9
146,1,0.925728358947267,0.488,0.603,1.85,0.821,2.15,0.89,6.506,0.43,0.9
6,4,3.48656402540354,1.587,1.326,4.23,1.681,4.31,0.58,3.218,0.302,1.7
