"t","igr.mu.obs","igr.mu.sample","igr.sd.obs","igr.sd.sample","igr.mu.pred.EM1","igr.sd.pred.EM1","igr.mu.pred.EM2","igr.mu.pred.EM2.dev","igr.sd.pred.EM2","igr.sd.pred.EM2.dev","igr.sd.pred.EM3"
6,4,3.97502182998713,0.226,0.259,4.39,0.662,4.43,0.57,2.849,0.153,0.5
16,9.5,9.6356569731985,0.724,0.704,9.19,0.624,9.14,0.55,2.993,0.188,0.5
26,8.4,8.26293730872063,0.863,0.855,8.39,0.159,8.41,0.68,3.044,0.187,0.1
36,6.5,6.47364189348243,2.782,2.398,6.46,2.604,6.23,0.59,3.957,0.49,2.7
46,4.6,6.37202736932254,5.193,4.722,5.27,4.035,5.43,0.84,6.024,0.73,4.1
56,3.5,3.39892847311864,0.893,0.825,1.09,5.16,0.86,1.54,8.786,0.843,4.9
66,4.3,4.26492642890216,0.165,0.18,4.56,5.312,4.77,1.71,8.944,0.908,0.3
76,3,2.95120362898697,0.328,0.351,4.94,4.112,5.08,1.64,8.706,0.821,3.7
86,2,2.02667284480473,0.701,0.784,0.59,1.419,-0.04,2.13,8.595,0.612,1.3
96,1.8,1.76932298889823,0.582,0.55,0.62,3.551,0.68,1.64,8.555,0.594,0.1
106,1.6,1.77913940058785,0.846,0.701,2.31,3.108,1.86,1.38,8.099,0.553,2.9
116,2,1.90596865147327,0.488,0.453,3.87,3.168,4.08,1.15,8.127,0.585,0.3
126,1.4,1.34693500505621,0.614,0.736,1.56,1.547,1.62,1.52,7.492,0.446,1.3
136,1.1,1.08652880217451,0.265,0.281,2.12,1.715,2.2,1.43,7.857,0.651,2.5
146,1,0.949406494287708,0.281,0.31,-0.4,1.52,0.3,1.68,8.248,0.389,0.3
6,4,3.98111537825316,0.226,0.276,4.44,1.048,4.43,0.48,2.733,0.196,0.3
16,9.5,9.4996440898182,0.724,0.681,8.45,1.138,8.54,0.52,2.706,0.213,1.1
26,8.4,8.46649129457323,0.863,0.67,9.48,0.948,9.6,0.44,2.819,0.199,0.3
36,6.5,6.49057927872275,2.782,2.528,5.95,2.6,6.07,0.69,3.684,0.443,2.7
46,4.6,4.51379767612052,5.193,4.862,5.07,5.91,4.66,1.29,7.669,0.83,4.9
56,3.5,3.18290009273447,0.893,0.998,1.73,2.855,1.7,1.32,8.66,0.418,0.5
66,4.3,4.31385654243861,0.165,0.216,5.25,2.528,5.19,1.47,8.297,0.548,0.1
76,3,3.01130624900645,0.328,0.353,2.22,1.508,2.26,1.55,7.958,0.458,1.9
86,2,2.10680170546608,0.701,0.662,3.99,2.748,4.46,1.4,8.249,0.743,2.5
96,1.8,1.81069671657568,0.582,0.598,2.17,4.469,1.78,1.2,7.895,0.872,0.1
106,1.6,1.42717869984837,0.846,0.938,0.83,1.9,0.48,1.32,6.274,0.504,1.9
116,2,1.92967896354638,0.488,0.407,0.76,3.278,0.73,1.39,7.534,0.674,2.7
126,1.4,1.59239387823636,0.614,0.698,4.29,4.246,4.56,1.37,9.287,0.703,4.1
136,1.1,1.11995561490929,0.265,0.277,-0.26,1.446,-0.65,1.87,10.471,0.796,1.9
146,1,1.02740229144072,0.281,0.214,0.14,4.408,0.1,1.91,9.449,0.889,0.5
6,4,4.04722537540098,0.226,0.233,4.21,1.2,4.22,0.46,2.462,0.209,0.1
16,9.5,9.60244085462666,0.724,0.707,9.66,1.988,9.66,0.46,2.946,0.365,1.9
26,8.4,8.33219914432365,0.863,0.879,8.04,1.843,8.15,0.55,2.973,0.316,0.3
36,6.5,6.63378217662093,2.782,3.217,6.18,2.43,6.18,0.59,3.354,0.367,2.3
46,4.6,4.16516677501047,5.193,5.598,4.51,4.305,4.67,0.82,5.734,0.843,4.1
56,3.5,3.54712076734509,0.893,0.681,3.35,4.945,3.51,1.65,8.645,0.827,4.5
66,4.3,4.28252773460809,0.165,0.143,5.12,4.752,5.22,2.39,11.566,0.884,4.5
76,3,2.96407836168317,0.328,0.288,3.03,5.281,3.25,2.26,11.039,1.07,0.1
86,2,2.17890380343612,0.701,0.694,2.06,4.335,1.77,1.56,8.352,0.694,0.1
96,1.8,1.81438265529586,0.582,0.514,1.4,2.687,1.45,0.84,6.741,0.476,0.5
106,1.6,1.28250867501775,0.846,1.046,3.91,3.861,4.23,1.49,7.106,0.687,4.5
116,2,2.0205423060062,0.488,0.53,1.34,1.282,0.73,1.34,8.152,0.547,0.1
126,1.4,1.49349682533336,0.614,0.645,0.74,3.312,1.07,1.86,9.046,0.738,3.3
136,1.1,1.02235381218821,0.265,0.248,0.39,3.992,0.1,1.18,8.435,0.594,0.7
146,1,0.908507408504884,0.281,0.295,0.05,1.82,0.26,1.29,7.445,0.426,0.5
6,4,4.04931761878479,0.226,0.267,4.01,0.672,4,0.49,2.726,0.198,0.7
16,9.5,9.57506199548556,0.724,0.646,10.04,0.781,10.01,0.41,2.68,0.2,0.3
26,8.4,8.41461573938125,0.863,0.777,7.7,1.833,7.7,0.64,3.276,0.367,1.9
36,6.5,6.89263122706036,2.782,2.983,6.32,0.556,6.29,0.61,3.687,0.253,0.1
46,4.6,3.97757679858685,5.193,6.211,5.69,5.09,5.72,1.02,6.154,0.66,4.9
56,3.5,3.32724372137673,0.893,0.911,2.38,2.377,2.37,1.43,8.585,0.495,2.1
66,4.3,4.28539382930268,0.165,0.147,3.03,0.945,2.96,1.67,8.621,0.613,0.1
76,3,2.96447867718279,0.328,0.323,6.53,0.76,7.22,1.58,8.977,0.559,1.7
86,2,2.20726485614893,0.701,0.795,1.85,1.735,2.04,1.3,8.171,0.65,0.9
96,1.8,1.95851361647487,0.582,0.536,0.62,2.765,0.25,1.68,8.455,0.591,3.3
106,1.6,1.41563025257224,0.846,0.881,-1.95,2.288,-1.89,1.53,9.172,0.526,2.1
116,2,2.04274269426093,0.488,0.324,7.06,2.085,7.43,1.75,9.332,0.55,0.1
126,1.4,1.08470330612966,0.614,0.552,-0.12,2.075,0.63,1.76,8.808,0.456,0.3
136,1.1,0.97984586992245,0.265,0.269,0.69,1.805,0.96,2.01,8.499,0.549,1.1
146,1,1.04615261749395,0.281,0.287,1.68,3.249,1.04,1.79,8.717,0.733,3.3
6,4,4.05720129532175,0.226,0.244,4.15,1.246,4.06,0.62,2.765,0.195,0.1
16,9.5,9.47870222878675,0.724,0.762,9.7,0.664,9.76,0.58,2.562,0.196,0.3
26,8.4,8.63161824313233,0.863,0.823,8.1,0.76,8.03,0.39,2.549,0.2,0.1
36,6.5,5.41552319778315,2.782,3.06,6.53,2.591,6.32,0.71,3.575,0.497,2.7
46,4.6,4.39600126463624,5.193,5.877,3.49,6.706,3.22,1.58,7.89,0.835,4.9
56,3.5,3.22669745680241,0.893,0.888,4.28,3.933,4.71,1.97,9.704,0.792,0.5
