"t","igr.mu.obs","igr.mu.sample","igr.sd.obs","igr.sd.sample","igr.mu.pred.EM1","igr.sd.pred.EM1","igr.mu.pred.EM2","igr.mu.pred.EM2.dev","igr.sd.pred.EM2","igr.sd.pred.EM2.dev","igr.sd.pred.EM3"
96,1.8,1.78849803871983,0.303,0.322,3.27,6.568,3.69,2.21,11.53,1.686,4.9
106,1.6,1.43628297716928,0.744,0.844,1.22,4.465,1.91,2.06,12.626,0.885,0.3
116,2,2.02221202958291,0.846,0.768,2.77,4.772,2.32,2.17,10.249,0.819,0.5
126,1.4,1.93631665332725,2.239,2.342,-1.43,7.262,-1.58,2.41,11.882,1.507,4.9
136,1.1,1.16183001509939,0.872,1.038,7.71,4.266,6.79,2.45,12.575,0.668,0.5
146,1,1.02632636799509,0.858,0.762,-2.53,4.433,-2.42,2.07,11.692,0.722,0.9
6,4,4.01044027263421,0.296,0.411,4.02,0.649,3.95,0.37,2.403,0.135,0.9
16,9.5,9.49035113369187,0.21,0.209,9.31,0.72,9.32,0.53,2.634,0.195,0.7
26,8.4,8.67035146293077,1.287,1.382,9.5,0.595,9.52,0.55,2.53,0.157,0.1
36,6.5,6.79977810748189,7.711,9.078,4.58,6.5,4.35,1.38,6.744,0.806,4.9
46,4.6,5.02238035262989,2.259,2.265,8.16,2.599,7.66,1.3,8.895,0.465,0.9
56,3.5,3.13917850875224,1.769,1.551,0.79,4.748,0.56,1.53,9.681,0.673,4.9
66,4.3,4.22059987225533,0.344,0.271,5.26,1.815,4.66,1.98,11.355,0.522,1.3
76,3,3.00346613268871,0.101,0.102,3.28,3.876,3.18,1.94,10.463,0.805,0.3
86,2,2.27413116860934,1.937,2.422,1.57,3.281,1.43,1.7,10.732,0.739,3.7
96,1.8,1.70953991730349,0.303,0.33,1.55,3.757,2.07,2.27,11.766,0.963,2.7
106,1.6,1.34349600690848,0.744,0.665,0.02,1.825,0.39,2.62,12.459,0.896,0.3
116,2,1.77135395133766,0.846,0.839,6.22,3.938,5.85,1.82,11.244,0.655,0.9
126,1.4,0.802995702290001,2.239,2.326,-0.4,2.884,-0.52,1.98,10.587,0.797,0.1
136,1.1,1.18103283143939,0.872,1.054,1.41,1.791,1.65,1.85,10.247,0.562,0.5
146,1,0.92451408847185,0.858,0.802,0.53,1.457,0.27,1.93,10.334,0.858,1.5
6,4,3.96319915649191,0.296,0.348,4.12,0.689,4.21,0.43,2.256,0.169,0.3
16,9.5,9.57894074194176,0.21,0.252,10.06,0.873,10.02,0.37,2.527,0.228,0.9
26,8.4,8.49601206823099,1.287,1.04,8.07,0.717,8,0.5,2.592,0.221,0.3
36,6.5,5.3430575562287,7.711,7.22,5.97,6.044,6.17,1.24,6.418,0.834,4.9
46,4.6,4.88677767836503,2.259,2.127,4.36,2.701,4.22,2.13,9.081,0.61,2.5
56,3.5,3.69510725743979,1.769,1.84,3.92,7.9,3.83,2.34,12.653,1.102,4.9
66,4.3,4.33146894666282,0.344,0.289,7.26,7.131,7.24,2.47,13.024,0.998,0.3
76,3,2.99514123816185,0.101,0.11,1.94,1.49,2.06,1.8,10.547,0.76,0.7
86,2,2.2646585575649,1.937,1.875,0.76,2.267,0.55,2.24,10.191,0.588,0.1
96,1.8,1.77355546536609,0.303,0.304,4.58,4.705,4.73,2.5,10.818,0.534,4.7
106,1.6,1.51390387873524,0.744,0.601,-1.89,4.156,-1.9,2.16,11.608,0.744,0.5
116,2,1.88811895060364,0.846,0.833,2.32,5.124,2.39,1.73,12.081,1.187,4.9
126,1.4,1.25978979022604,2.239,1.786,3.63,2.375,2.39,2.15,12.852,0.631,0.5
136,1.1,0.998073920408722,0.872,0.933,-1.96,5.089,-2.88,2.02,11.32,0.964,0.9
146,1,1.13505073205848,0.858,0.757,2.36,3.114,2.55,1.53,9.485,0.581,0.9
6,4,3.97089684612967,0.296,0.28,4.05,0.791,4.17,0.33,2.639,0.198,0.1
16,9.5,9.47881843825665,0.21,0.233,9.03,0.688,8.98,0.44,2.635,0.182,0.7
26,8.4,8.36663365667299,1.287,1.316,8.01,1.75,7.89,0.54,3.266,0.381,1.9
36,6.5,6.27451556290638,7.711,7.239,6.6,6.596,6.19,1.17,7.816,0.927,4.9
46,4.6,5.17097707372264,2.259,2.402,6.04,2.238,6.31,1.11,10.084,0.872,2.5
56,3.5,3.46189696288113,1.769,1.849,4.89,3.231,5.05,2.05,9.886,0.587,0.1
66,4.3,4.19241218756639,0.344,0.343,2.23,2.497,2.11,1.72,9.297,0.702,0.1
76,3,3.00429451895059,0.101,0.106,4.75,2.867,4.74,2.02,9.122,0.579,2.7
86,2,2.26309551864515,1.937,1.993,1.1,5.048,0.99,2.04,10.845,1.221,4.7
96,1.8,1.80712240010088,0.303,0.279,0.44,4.734,0.23,2.42,10.511,0.825,0.5
106,1.6,1.7904648438107,0.744,0.783,4.72,3.177,4.94,1.58,9.228,0.538,0.1
116,2,2.16337509349511,0.846,0.838,0.2,4.336,0.02,1.56,10.001,0.839,4.1
126,1.4,1.11799668222285,2.239,2.029,3.89,3.485,3.55,2.06,11.643,0.859,2.5
136,1.1,1.15075502667648,0.872,0.743,-1.99,4.149,-1.85,2.72,12.741,0.945,4.1
146,1,0.899892003920792,0.858,0.624,1.23,1.635,1.87,1.7,13.355,1.266,1.9
6,4,3.99127496416696,0.296,0.288,4.62,0.769,4.63,0.55,2.308,0.151,0.1
16,9.5,9.47900076887161,0.21,0.228,9.53,1.594,9.6,0.51,2.78,0.231,1.5
26,8.4,8.62986008157077,1.287,1.591,8.9,1.153,8.83,0.49,2.962,0.251,0.1
36,6.5,5.44006998027479,7.711,8.158,4.36,9.517,3.88,1.73,9.668,1.234,4.9
46,4.6,5.00134216413735,2.259,2.387,8.53,7.093,7.97,2.29,12.284,1.398,0.9
56,3.5,3.61173986673418,1.769,1.848,2.16,3.418,2.21,2.09,10.387,0.7,3.5
66,4.3,4.22856792014282,0.344,0.297,6.12,2.943,6.19,1.99,9.978,0.725,0.3
76,3,3.00522707660352,0.101,0.113,1.45,3.246,1.69,1.72,10.008,0.799,3.3
86,2,2.18522636643956,1.937,1.755,-0.45,2.043,-0.45,2.08,10.849,0.977,1.1
96,1.8,1.84028783708166,0.303,0.359,5.73,4.833,6.01,1.68,9.618,0.935,0.5
106,1.6,1.70802084756052,0.744,0.712,-1.03,5.053,-0.93,1.42,10.078,0.838,4.9
116,2,1.82213501549364,0.846,0.924,1.39,1.156,1.54,1.77,11.12,0.909,1.9
126,1.4,0.992291160752877,2.239,2.14,1.94,4.024,1.94,2.05,11.623,0.959,3.9
136,1.1,1.16376207198288,0.872,0.901,0.96,4.177,0.63,2.26,11.99,0.92,0.3
146,1,1.04433830298344,0.858,0.872,4.1,6.056,4.51,2.48,12.224,1.156,4.5
6,4,3.89746455737219,0.296,0.324,4.03,0.936,4.12,0.35,2.25,0.151,0.3
16,9.5,9.43698017328429,0.21,0.183,9.23,1.163,9.07,0.47,2.232,0.227,1.1
26,8.4,8.06388799563435,1.287,1.436,8.76,1.449,8.97,0.51,2.945,0.259,1.3
36,6.5,7.14408339707207,7.711,7.091,6.46,9.495,6.3,2.11,9.81,1.471,4.9
46,4.6,5.4960581796809,2.259,2.143,2.45,6.129,2.47,2.41,12.082,1.138,0.5
56,3.5,3.20922439686555,1.769,1.867,5.6,2.037,5.93,1.86,10.623,0.762,1.5
66,4.3,4.44821611561134,0.344,0.311,7.58,3.33,7.73,2.21,10.689,0.761,3.5
76,3,2.99547964794097,0.101,0.112,-1.02,4.163,-0.53,1.98,12.162,0.645,4.3
86,2,1.88401698968902,1.937,1.726,2.78,6.307,2.94,1.99,11.35,0.952,0.9
96,1.8,1.79232106836768,0.303,0.36,2.56,3.949,2.28,1.73,9.666,0.718,4.3
106,1.6,1.58993552407666,0.744,0.773,0.66,2.694,0.28,1.82,10.941,0.728,2.5
116,2,2.04791481895883,0.846,0.836,3.03,5.032,3.33,1.51,10.17,0.812,0.5
126,1.4,1.33693190485305,2.239,2.11,4.96,7.293,4.53,2.62,11.445,1.312,4.9
136,1.1,0.889273506817566,0.872,0.675,-2.61,3.042,-2.48,1.88,13.257,0.985,0.3
146,1,0.958649466281104,0.858,0.845,0.83,4.948,0.37,1.96,11.95,1.052,0.9
6,4,4.04751239024643,0.296,0.252,3.99,1.813,3.87,0.47,3.116,0.274,1.7
16,9.5,9.48087837889239,0.21,0.17,9.34,1.652,9.17,0.51,3.101,0.325,0.1
26,8.4,8.61028753368506,1.287,1.613,8.58,0.787,8.68,0.57,2.792,0.179,0.9
36,6.5,6.46908567640018,7.711,8.521,5.51,6.015,5.34,1.17,6.564,0.854,4.9
46,4.6,4.92992136320734,2.259,2.224,7.22,3.015,7.22,1.25,8.35,0.532,0.1
56,3.5,3.40709086864565,1.769,1.58,0.67,9.257,0.54,2.39,12.13,1.553,4.9
66,4.3,4.25268256095362,0.344,0.35,3.59,6.474,3.42,2.29,13.589,1.379,0.9
76,3,2.97541231177973,0.101,0.1,7.1,6.575,7.07,1.76,10.228,1.279,0.9
86,2,1.71003535225937,1.937,1.685,0.07,4.225,0,1.57,8.989,0.76,4.3
96,1.8,1.77591078901457,0.303,0.365,2.95,2.221,3.16,1.94,10.004,0.717,0.5
106,1.6,1.71377902941855,0.744,0.932,-0.51,4.277,-0.51,1.89,10.537,0.811,4.3
116,2,2.04725660375498,0.846,0.864,7.05,4.73,7.76,2.13,12.041,1.053,4.9
126,1.4,0.876032233025587,2.239,2.294,-0.3,3.084,-0.64,1.94,13.708,1.025,2.7
136,1.1,1.08406449345654,0.872,0.871,-1.73,3.418,-1.63,1.7,13.52,0.964,0.5
146,1,1.10754833784344,0.858,0.901,1.28,3.142,1.27,2.37,11.985,0.869,0.9
6,4,4.00877054836905,0.296,0.284,4.06,0.881,4,0.4,2.345,0.181,0.1
16,9.5,9.49131568015136,0.21,0.18,9.12,0.902,9.11,0.55,2.123,0.15,0.9
26,8.4,8.30695350853947,1.287,1.06,8.03,1.06,8.02,0.41,2.647,0.211,1.1
36,6.5,6.31268495997668,7.711,9.798,4.95,6.958,5.1,1.31,7.363,1.041,4.9
46,4.6,4.50935929271754,2.259,2.261,6.2,1.435,6.39,1.97,10.383,0.607,1.7
56,3.5,3.03832594443565,1.769,1.923,1.58,4.751,2.04,2.02,11.125,0.828,4.1
66,4.3,4.24593244309734,0.344,0.404,6.06,4.622,5.85,1.83,13.466,0.923,3.3
76,3,3.06234837976128,0.101,0.104,4.14,4.739,4.34,2,12.724,1.133,0.1
86,2,1.85822337595015,1.937,1.648,5.04,5.12,3.93,2.14,11.247,1.061,0.1
96,1.8,1.84478029581335,0.303,0.359,2.17,3.334,2.08,1.52,9.005,0.615,1.1
106,1.6,1.80123437559695,0.744,0.693,0.08,0.921,-0.08,1.36,8.518,0.714,0.5
116,2,1.77875651850558,0.846,0.894,1.04,6.053,0.27,1.85,10.522,1.093,4.7
126,1.4,1.54859821582006,2.239,2.207,-1.49,4.336,-0.99,2.41,12.756,0.932,4.9
136,1.1,1.29923740817764,0.872,0.955,4.52,7.025,4.44,2.12,12.024,1.255,0.5
146,1,0.957135883000305,0.858,0.898,0.36,5.117,0.1,2.19,10.366,0.904,4.9
6,4,3.93330365295349,0.296,0.333,5.05,1.017,5,0.34,2.538,0.185,0.9
16,9.5,9.51360543232358,0.21,0.189,9.19,0.384,9.14,0.4,2.594,0.126,0.1
26,8.4,8.37390055672584,1.287,1.3,8.21,1.088,8.31,0.59,2.829,0.276,0.9
36,6.5,7.5010751540825,7.711,8.65,4.9,5.753,5.04,1.33,6.49,1.096,4.9
46,4.6,4.53038222816018,2.259,2.369,8.78,4.307,8.6,1.79,9.232,0.814,4.1
56,3.5,3.75432473635335,1.769,1.457,3.44,5.13,3.9,1.79,9.737,1.1,0.3
66,4.3,4.04635749586787,0.344,0.37,2.62,4.483,2.09,1.74,9.449,0.795,4.5
76,3,2.97670504920204,0.101,0.114,3.15,3.166,3.31,2.13,10.373,0.722,3.5
86,2,2.26111899146203,1.937,1.852,0.36,2.266,0.19,2.08,11.291,0.602,1.5
96,1.8,1.84357590373838,0.303,0.271,0.17,1.553,0.36,1.86,11.776,0.679,1.9
106,1.6,1.75499878466633,0.744,0.828,4.73,2.744,4.73,2.23,11.817,0.807,1.3
116,2,1.84168018891462,0.846,0.735,2.46,3.816,2.29,2.43,13.1,0.769,3.9
126,1.4,0.954477751081245,2.239,2.595,1.24,5.982,0.81,2.58,12.156,1.069,0.3
136,1.1,1.01851453393817,0.872,1.025,2.02,3.641,1.73,2.05,11.163,0.644,3.5
146,1,0.83248918515801,0.858,0.689,-1.21,2.233,-1.17,2.31,11.641,1.011,0.9
6,4,4.00746544980291,0.296,0.345,4.6,1.426,4.75,0.41,2.27,0.279,0.1
16,9.5,9.53480737018339,0.21,0.221,9.28,1.832,9.39,0.51,2.552,0.295,1.9
26,8.4,8.69094468319129,1.287,1.312,9.05,0.258,9.03,0.61,3.124,0.179,0.5
36,6.5,5.83294548173019,7.711,7.961,7.21,5.905,7.16,1.25,6.329,0.852,4.9
46,4.6,4.88958970073302,2.259,2.554,4.96,1.489,5.09,1.49,8.751,0.695,0.1
56,3.5,3.16187543191818,1.769,1.912,3.92,4.942,4.28,2.12,9.957,0.904,4.9
66,4.3,4.29539991982477,0.344,0.328,4,5.598,3.93,1.72,9.95,0.947,1.1
76,3,2.99255473466503,0.101,0.073,2.03,3.328,2.45,1.38,8.548,0.641,3.1
86,2,1.8488893346274,1.937,1.832,2.98,6.529,3.17,2.09,11.162,1.067,4.9
96,1.8,1.84354312962603,0.303,0.319,2.81,5.441,2.88,2.4,12.013,1.584,0.5
106,1.6,1.59691967346597,0.744,0.563,-2.65,3.381,-1.98,1.79,10.493,0.804,3.3
116,2,1.96790636670753,0.846,0.897,3.8,2.996,3.83,2.17,11.192,0.671,2.9
126,1.4,1.74011725500841,2.239,2.389,-0.86,4.083,-0.78,2.07,11.894,0.771,0.1
136,1.1,0.921322436377708,0.872,1.044,2.3,5.738,2.28,1.99,12.095,0.918,4.5
146,1,1.41033512643538,0.858,0.892,4.25,5.527,4.27,2.57,12.541,0.974,0.9
6,4,4.09642875372446,0.296,0.286,4.24,0.838,4.29,0.47,2.71,0.162,0.7
16,9.5,9.56271297561863,0.21,0.217,8.79,0.864,8.71,0.4,2.584,0.214,0.1
26,8.4,8.54206682645663,1.287,1.058,9.51,1.772,9.39,0.52,2.836,0.299,1.9
36,6.5,4.44125322826095,7.711,7.662,4.38,7.021,3.74,1.43,7.72,1.247,4.9
46,4.6,4.90959919089381,2.259,2.534,5.04,5.52,4.66,1.81,11.653,0.956,4.7
56,3.5,3.28433287538736,1.769,1.781,5.3,6.43,5.1,2.09,11.41,1.213,0.7
66,4.3,4.14013315935804,0.344,0.347,5.6,0.232,6.02,1.5,9.697,0.57,0.9
76,3,2.99740121122625,0.101,0.092,4.76,2.101,4.82,1.83,9.523,0.6,2.5
86,2,2.03510834179187,1.937,1.92,2.7,3.213,3.09,1.42,10.249,0.79,3.3
96,1.8,1.80219052827511,0.303,0.268,1.59,3.275,1.34,2.13,11.405,0.763,3.5
106,1.6,1.51268143205155,0.744,0.848,-2.59,2.666,-2.02,2.26,11.074,0.834,0.1
116,2,1.96954548092338,0.846,0.943,1.9,2.059,1.54,1.94,10.709,0.849,0.3
126,1.4,1.47186500945419,2.239,2.77,4.12,3.912,3.97,1.74,10.065,0.643,0.3
136,1.1,1.23297967760481,0.872,0.759,1.28,2.677,1.28,1.91,9.282,0.508,3.1
146,1,0.923654130514095,0.858,0.828,-0.83,6.056,-0.55,2.45,11.847,0.874,4.7
6,4,4.00788722130921,0.296,0.32,3.44,1.258,3.39,0.52,2.79,0.194,1.3
16,9.5,9.43193247152826,0.21,0.194,9.64,1.42,9.61,0.51,2.695,0.237,0.1
26,8.4,7.9991167595476,1.287,1.521,8.23,0.668,8.31,0.4,2.399,0.152,0.5
36,6.5,8.09476334374369,7.711,6.464,4.25,6.079,4.17,1.17,6.404,0.81,4.9
46,4.6,5.44202402070186,2.259,2.142,7.35,4.431,7.74,1.94,9.843,0.685,4.3
56,3.5,3.25954432607488,1.769,1.572,3.67,3.66,3.48,1.8,9.892,0.701,1.1
66,4.3,4.24967717349479,0.344,0.312,6.18,3.349,6,1.73,9.976,0.771,3.3
76,3,2.991635634137,0.101,0.091,-1.03,2.742,-1.42,2.12,11.238,0.705,3.1
86,2,2.1587487360487,1.937,2.207,3.89,6.214,4.26,2.24,13.132,1.088,4.9
96,1.8,1.6949797752312,0.303,0.266,1.13,7.417,0.6,2.32,11.948,1.216,0.7
106,1.6,1.50288974925211,0.744,0.682,4.48,6.205,4.58,2.13,11.84,1.283,4.7
116,2,1.94912273945739,0.846,0.744,0.18,6.314,-0.67,2.29,11.392,1.036,0.1
126,1.4,1.33840588866458,2.239,2.067,2.1,6.659,2.22,2.03,11.475,1.014,4.9
136,1.1,1.02153349282955,0.872,0.782,0.95,6.421,1.04,2.04,11.884,0.99,1.9
146,1,1.24700013444185,0.858,0.857,0.4,2.91,-0.06,1.97,10.747,0.628,2.9
6,4,3.95663049588869,0.296,0.292,3.51,1.497,3.4,0.39,3.172,0.278,1.5
16,9.5,9.44264765049036,0.21,0.199,9.8,1.446,9.66,0.8,3.164,0.304,0.1
26,8.4,8.19973483986975,1.287,1.34,8.33,1.743,8.5,0.69,3.344,0.378,1.7
36,6.5,7.08695766947082,7.711,8.759,4.46,9.377,4.53,1.48,10.387,1.192,4.9
46,4.6,5.34128074934306,2.259,2.501,3.73,6.435,3.67,2.15,12.092,0.903,0.3
56,3.5,3.10965003345237,1.769,1.39,5.65,2.534,5.95,2.12,10.908,0.718,2.1
66,4.3,4.19074202850517,0.344,0.397,5.99,2.042,5.59,1.54,10.5,0.735,0.7
