"t","igr.mu.obs","igr.mu.sample","igr.sd.obs","igr.sd.sample","igr.mu.pred.EM1","igr.sd.pred.EM1","igr.mu.pred.EM2","igr.mu.pred.EM2.dev","igr.sd.pred.EM2","igr.sd.pred.EM2.dev","igr.sd.pred.EM3"
106,1.6,1.6779815886764,0.588,0.597,1.2,1.844,1.22,1.29,5.827,0.422,0.3
116,2,2.10361343709978,0.63,0.717,0.3,2.75,0.4,1.12,6.236,0.447,2.9
126,1.4,1.43616506560131,0.379,0.356,1.41,2.916,1.23,1.2,6.341,0.639,0.5
136,1.1,0.99302057366129,0.343,0.289,2.76,1.859,2.79,1.33,5.713,0.397,1.5
146,1,0.964463948814446,0.656,0.598,1.18,1.663,1.59,1.35,6.356,0.51,1.1
6,4,4.06134906824519,0.814,0.82,3.17,0.454,3.17,0.44,2.967,0.143,0.3
16,9.5,9.64555441021139,1.145,1.078,10.29,0.351,10.3,0.49,2.829,0.154,0.1
26,8.4,8.2547842470075,0.665,0.813,8.18,0.314,8.21,0.4,2.961,0.164,0.1
36,6.5,6.61671207325213,2.883,2.626,6.87,2.968,6.96,0.8,4.207,0.504,2.7
46,4.6,4.40642481822641,1.855,1.767,4.74,0.219,4.72,0.94,5.198,0.41,0.7
56,3.5,3.4492151955705,0.725,0.651,2.36,3.341,2.33,0.85,5.941,0.528,3.5
66,4.3,4.34630923629666,0.612,0.63,4.72,3.449,4.69,1.23,6.05,0.669,0.3
76,3,3.05951471623502,0.677,0.618,2.31,2.659,2.05,1.17,5.5,0.354,2.7
86,2,2.14590778950331,0.872,0.903,4.12,2.352,3.77,0.9,5.934,0.46,0.3
96,1.8,1.78867550948622,0.088,0.066,1.48,1.163,1.65,1.06,5.191,0.218,1.3
106,1.6,1.77107044282143,0.588,0.447,0.1,1.291,0.12,1.11,5.763,0.511,1.1
116,2,1.86910560869087,0.63,0.71,4.01,1.104,4.06,0.85,5.759,0.425,0.7
126,1.4,1.48624216874015,0.379,0.338,-0.29,1.037,-0.4,1.02,5.603,0.391,0.7
136,1.1,1.12583070939274,0.343,0.416,0.11,3.778,0.07,1.47,6.789,0.728,4.3
146,1,1.0172737007423,0.656,0.682,3.03,3.622,3.21,1.31,7.178,0.732,0.7
6,4,3.82874384839123,0.814,0.86,4.43,0.168,4.37,0.47,2.58,0.206,0.3
16,9.5,9.85584204541067,1.145,1.222,9.07,1.145,9.2,0.51,2.768,0.268,1.1
26,8.4,8.40202671411372,0.665,0.657,9.43,0.349,9.47,0.69,2.954,0.191,0.3
36,6.5,5.93104326259149,2.883,3.31,5.73,1.214,5.66,0.55,3.203,0.275,1.1
46,4.6,4.65442226255896,1.855,1.912,4.9,3.018,5,0.89,4.482,0.555,3.1
56,3.5,3.62695943512517,0.725,0.702,3.63,2.583,3.3,0.86,4.999,0.513,0.7
66,4.3,4.53964266981026,0.612,0.655,2.95,2.551,3.21,0.8,4.67,0.453,2.3
76,3,3.05803589658256,0.677,0.731,4.45,1.779,4.4,0.88,5.627,0.446,1.9
86,2,2.09767434055739,0.872,0.912,2.24,2.287,2.33,0.98,6.589,0.557,2.1
96,1.8,1.81485721025673,0.088,0.093,3.25,2.348,3.16,0.97,6.258,0.51,0.3
106,1.6,1.75329457097093,0.588,0.446,-1.62,1.577,-1.75,0.94,5.663,0.378,0.1
116,2,1.78028974940313,0.63,0.558,2.5,3.623,2.81,1.17,6.873,0.789,3.5
126,1.4,1.41324391814795,0.379,0.428,1.73,1.248,1.72,1.18,6.965,0.454,0.1
136,1.1,1.16156765436797,0.343,0.401,1.42,2.901,1.19,1.12,6.829,0.418,0.7
146,1,0.883344216167223,0.656,0.701,0.76,1.849,0.58,1.11,5.743,0.374,0.3
6,4,3.89372267915378,0.814,0.628,4.41,2.232,4.28,0.5,2.862,0.377,2.3
16,9.5,9.48993598442619,1.145,1.186,9.88,0.577,10.1,0.67,3.573,0.25,0.9
26,8.4,8.49072119381441,0.665,0.731,7.24,0.749,7.09,0.63,3.705,0.223,0.1
36,6.5,6.03818928652998,2.883,1.918,5.64,3.697,5.93,1.07,5.244,0.675,3.5
46,4.6,4.96997003657564,1.855,2.202,5.98,3.136,6.05,0.83,5.634,0.477,0.5
56,3.5,3.17159521493915,0.725,0.523,3.83,2.904,4.02,1.13,5.088,0.46,3.1
66,4.3,4.37434082152565,0.612,0.47,1.26,1.017,1.18,1.27,6.167,0.332,0.9
76,3,2.93880582942641,0.677,0.676,5.42,3.129,5.45,0.78,5.783,0.555,0.3
86,2,2.07521530356168,0.872,0.767,2.75,1.804,2.76,1.01,4.863,0.419,1.9
96,1.8,1.78242089307961,0.088,0.078,1.4,2.511,1.21,1.1,5.562,0.487,2.7
106,1.6,1.4452891162151,0.588,0.612,0.78,2.528,0.98,1.28,6.937,0.461,2.1
116,2,2.00828803020103,0.63,0.592,3.88,3.629,3.4,1.36,5.821,0.715,0.5
126,1.4,1.41762526777123,0.379,0.425,1.76,3.177,2.02,1.15,6.065,0.553,3.1
136,1.1,1.16674391352687,0.343,0.37,-0.43,2.393,0.1,0.84,6.395,0.473,0.3
146,1,0.743167246513638,0.656,0.666,0.98,2.519,0.9,1,5.221,0.479,0.1
6,4,3.9709979441963,0.814,0.91,4.2,0.863,4.12,0.43,2.594,0.212,0.9
16,9.5,9.94475590370036,1.145,1.051,9.42,1.093,9.3,0.46,2.97,0.226,0.9
26,8.4,8.54614031332498,0.665,0.613,8.59,0.568,8.83,0.39,3.279,0.205,0.9
36,6.5,6.00013011145174,2.883,2.972,6.41,3.527,6.62,0.81,4.74,0.68,3.5
46,4.6,4.73923384371082,1.855,2.108,5.78,1.935,6.29,1.16,5.315,0.372,0.3
56,3.5,3.3261423664844,0.725,0.662,2.16,1.027,2.18,1.02,5.1,0.344,0.7
66,4.3,4.31371939325665,0.612,0.748,4.47,0.922,4.26,0.85,5.145,0.341,0.7
76,3,2.85856149616017,0.677,0.536,4.03,1.915,4.04,0.87,4.75,0.339,0.3
86,2,2.00495647829998,0.872,0.672,2.34,1.051,2.13,1.05,4.408,0.268,0.5
96,1.8,1.81046788376547,0.088,0.086,0.01,1.891,-0.26,0.89,5.131,0.284,1.7
106,1.6,1.64354426107281,0.588,0.504,1.34,0.697,1.14,1.03,5.367,0.273,0.5
116,2,2.02298329314468,0.63,0.478,2.34,1.744,2.46,0.88,5.654,0.459,1.5
126,1.4,1.4471334891025,0.379,0.363,-0.06,0.636,-0.01,0.92,5.884,0.326,0.5
136,1.1,0.980335069077676,0.343,0.371,3.32,1.701,3.47,1.05,6.2,0.5,2.1
146,1,0.826978010669672,0.656,0.785,1.32,1.984,1.24,1.47,6.829,0.414,2.3
6,4,3.96414168658714,0.814,1.057,3.69,0.896,3.74,0.45,2.11,0.154,0.9
16,9.5,9.16392694668564,1.145,0.907,9.83,2.169,9.77,0.65,3.283,0.403,2.1
26,8.4,8.35924978860578,0.665,0.646,7.61,1.574,7.45,0.67,3.408,0.288,0.3
36,6.5,6.48673107759513,2.883,2.432,7.6,1.923,7.66,0.63,3.62,0.309,2.1
46,4.6,4.88026483946422,1.855,2.018,4.86,2.601,4.95,0.93,5.088,0.416,2.5
56,3.5,3.59055356060484,0.725,0.707,2.37,1.679,2.65,0.88,5.228,0.301,0.1
66,4.3,4.12428352548767,0.612,0.576,3.63,2.085,3.74,1.19,5.399,0.448,2.1
76,3,2.95167462598275,0.677,0.701,3.13,1.807,3.74,0.99,5.257,0.31,0.1
86,2,2.01127571537547,0.872,0.618,3.3,1.757,3.35,0.86,4.929,0.343,0.3
96,1.8,1.78830117067413,0.088,0.096,0.55,2.628,0.63,0.98,5.386,0.464,2.5
106,1.6,1.55000350155019,0.588,0.543,1.31,0.429,1.18,1,5.707,0.369,0.7
116,2,2.17319500641453,0.63,0.63,3.82,1.87,3.75,1.05,5.648,0.298,0.1
126,1.4,1.41676752179635,0.379,0.361,-0.18,2.204,-0.33,0.92,5.615,0.534,1.9
136,1.1,1.15393524380564,0.343,0.376,1.28,2.465,1.34,0.91,6.657,0.569,2.5
146,1,1.09855855027326,0.656,0.618,0.99,3.15,1.31,1.13,6.306,0.521,0.9
6,4,4.04602184102916,0.814,0.591,4.39,0.969,4.34,0.59,2.645,0.219,0.1
16,9.5,9.87894438831758,1.145,1.117,8.52,1.259,8.52,0.54,2.745,0.293,1.1
26,8.4,8.32471923200438,0.665,0.754,8.69,1.496,8.73,0.71,3.352,0.222,1.5
36,6.5,6.55481864039328,2.883,2.347,6.66,3.54,6.6,0.95,4.999,0.663,3.5
46,4.6,4.73543567963213,1.855,1.898,4.69,0.451,5.1,1.1,6.144,0.392,0.5
56,3.5,3.32576702412006,0.725,0.851,3.4,2.133,3.28,1.11,6.669,0.406,2.1
66,4.3,4.21487077786028,0.612,0.736,3.34,2.219,3.42,0.94,6.395,0.514,0.1
76,3,3.03940189234196,0.677,0.632,3.5,2.003,3.13,1.18,6.575,0.435,2.3
86,2,2.04254492841448,0.872,0.997,3.46,2.813,3.4,1.09,6.183,0.428,0.3
96,1.8,1.78333367943589,0.088,0.079,0.34,2.544,0.32,1.21,5.865,0.535,2.7
106,1.6,1.6564932357428,0.588,0.614,1.51,1.48,1.76,1.42,6.33,0.459,0.1
116,2,2.10766453277061,0.63,0.718,1.71,2.037,1.82,1.15,5.678,0.387,0.1
126,1.4,1.41027723686534,0.379,0.266,2.31,2.478,2.27,0.96,6.015,0.321,2.7
136,1.1,1.09930370117227,0.343,0.331,0.59,1.255,0.25,1.16,6.223,0.513,0.1
146,1,0.907157307716209,0.656,0.684,1.01,1.798,0.97,1.19,6.477,0.493,1.9
6,4,4.01764211354778,0.814,0.743,4.16,0.922,4.17,0.48,2.492,0.214,0.1
16,9.5,9.39125141240661,1.145,1.173,8.93,1.305,9.21,0.46,2.756,0.203,1.1
26,8.4,8.30633892954837,0.665,0.708,9.24,0.263,9.17,0.56,2.872,0.168,0.1
36,6.5,7.03543747588407,2.883,2.912,5.21,3.806,5.35,0.93,5,0.784,3.9
46,4.6,4.64838782534827,1.855,1.643,6.67,2.981,6.73,1.06,5.337,0.549,0.7
56,3.5,3.45867807263604,0.725,0.728,2.26,3.112,2.33,0.9,5.378,0.702,3.1
66,4.3,4.04910245402113,0.612,0.619,3.84,2.46,4.02,0.85,5.8,0.475,0.1
76,3,2.95155824246099,0.677,0.838,2.71,0.83,3,1.03,5.351,0.319,0.1
86,2,1.73678346817675,0.872,0.775,3.03,3.33,3.06,1.18,6.066,0.566,3.3
96,1.8,1.79597184579617,0.088,0.069,2.18,3.147,2.1,1.28,6.662,0.519,0.3
106,1.6,1.77335567954188,0.588,0.592,1.95,1.346,2.02,0.79,5.671,0.508,1.3
116,2,2.08386719204843,0.63,0.654,1.33,0.235,1.51,1.01,6.026,0.427,0.3
126,1.4,1.42640446441952,0.379,0.416,-0.4,2.168,-0.43,1.24,6.203,0.5,2.5
136,1.1,1.14788189457455,0.343,0.395,1.66,2.891,1.66,0.94,5.798,0.526,0.1
146,1,0.876952811369125,0.656,0.634,2.07,2.487,1.84,1.06,5.747,0.575,2.3
6,4,3.83807226424961,0.814,0.633,4.66,1.033,4.55,0.57,2.708,0.222,0.9
16,9.5,9.47508535457873,1.145,0.907,8.65,1.397,8.48,0.59,3.327,0.264,1.3
26,8.4,8.44630694306946,0.665,0.778,7.74,0.43,7.89,0.64,3.513,0.289,0.5
36,6.5,7.17110724851059,2.883,1.954,7.66,3.414,7.62,0.91,4.968,0.576,3.5
46,4.6,4.64377644643976,1.855,1.47,3.15,2.106,3.37,0.94,5.518,0.558,0.1
56,3.5,3.38371686974439,0.725,0.64,4.27,2.047,4.38,0.94,5.519,0.371,1.9
66,4.3,4.22655880589689,0.612,0.639,4.91,0.441,5.01,1.13,5.694,0.395,0.7
76,3,3.09444137363659,0.677,0.662,2.17,1.65,2.1,0.87,5.698,0.396,0.1
86,2,2.06045858216344,0.872,0.758,3.29,1.915,3.09,0.85,4.966,0.304,0.7
96,1.8,1.80031280554339,0.088,0.106,0.15,1.619,0.22,1.07,4.781,0.242,1.5
106,1.6,1.6253481914002,0.588,0.496,1.44,2.213,1.44,1.06,5.411,0.352,2.3
116,2,2.12502290552041,0.63,0.535,2.33,2.274,2.36,0.88,5.67,0.431,0.1
126,1.4,1.29758844388398,0.379,0.401,2.93,0.229,2.89,0.81,5.187,0.291,0.7
136,1.1,1.14554427592103,0.343,0.359,1.48,3.62,1.71,1.09,6.258,0.595,3.7
146,1,1.04652201995642,0.656,0.483,-0.77,3.67,-0.97,0.99,6.091,0.571,0.5
6,4,3.70421704295389,0.814,0.84,4.12,1.036,4.17,0.47,2.629,0.222,0.3
16,9.5,9.43585699749277,1.145,1.035,10.28,1.439,10.3,0.47,2.79,0.242,1.5
26,8.4,8.55322546713164,0.665,0.774,7.85,1.253,7.89,0.54,3.251,0.227,1.5
36,6.5,6.01909303634677,2.883,2.835,5.19,2.741,5.1,0.78,4.462,0.58,2.5
46,4.6,4.35648657553225,1.855,1.81,5.11,0.931,4.94,0.89,5.402,0.336,0.3
56,3.5,3.46770824112935,0.725,0.698,3.96,0.301,4,0.76,5.293,0.245,0.3
66,4.3,4.47606284963071,0.612,0.692,4.32,1.372,4.24,0.96,5.027,0.301,0.5
76,3,2.83677031911575,0.677,0.71,3.4,2.351,3.42,1.1,5.617,0.38,2.5
86,2,1.94094567919801,0.872,0.696,2,2.637,1.98,0.95,5.524,0.361,0.1
96,1.8,1.79333665888233,0.088,0.079,1.55,1.303,1.49,0.89,4.701,0.35,0.1
106,1.6,1.69009013342132,0.588,0.446,1.55,3.579,1.68,0.91,5.547,0.533,3.7
116,2,1.98661397353742,0.63,0.673,1.69,1.916,1.66,1.04,6.359,0.458,0.9
126,1.4,1.53626195871168,0.379,0.42,1.12,1.804,1.02,0.92,5.683,0.419,0.5
136,1.1,1.02489424372345,0.343,0.345,1.33,2.347,1.21,1.35,6.106,0.317,2.7
146,1,1.02337996459976,0.656,0.794,0.71,1.086,0.57,1.01,6.532,0.395,0.5
6,4,4.00041226970564,0.814,0.902,4.22,1.349,4.14,0.54,2.585,0.215,0.3
16,9.5,9.76579351650034,1.145,1.053,10.2,1.715,10.3,0.61,2.8,0.354,1.7
26,8.4,8.30306115397845,0.665,0.798,7.02,0.595,7.14,0.61,3.365,0.259,0.7
36,6.5,6.5469410498078,2.883,2.656,6.77,2.949,6.85,0.89,4.617,0.419,3.1
46,4.6,4.5104523760824,1.855,1.547,4.9,2.338,4.69,0.81,5.757,0.382,2.3
56,3.5,3.5033796323344,0.725,0.76,2.54,0.308,2.25,1.08,6.419,0.339,0.7
66,4.3,4.16428276595932,0.612,0.586,5.95,1.935,5.82,1.03,6.068,0.462,0.1
76,3,2.84725224350455,0.677,0.739,2.58,1.229,2.25,1.11,5.909,0.303,0.9
86,2,1.97698933029537,0.872,0.743,1.46,1.777,1.27,1.04,5.788,0.374,0.5
96,1.8,1.79051009332646,0.088,0.075,1.43,2.747,1.2,1.08,6.066,0.571,2.7
106,1.6,1.40422760169487,0.588,0.442,2.85,3.049,2.82,0.85,6.031,0.428,0.3
116,2,1.98108431268344,0.63,0.592,2.29,4.224,2.15,1.43,6.623,0.722,4.1
126,1.4,1.46721978994204,0.379,0.443,0.91,3.725,0.95,1.37,6.846,0.648,0.3
136,1.1,1.13504698430486,0.343,0.309,0.95,2.103,0.97,1.17,5.513,0.386,0.7
146,1,1.0033228453361,0.656,0.75,0.94,1.633,0.9,1.03,5.202,0.386,1.9
6,4,3.9514688863752,0.814,0.625,4.32,0.304,4.44,0.49,2.419,0.172,0.3
16,9.5,9.55544048302727,1.145,1.178,9.2,0.665,9.37,0.48,2.672,0.193,0.3
26,8.4,8.33363023806359,0.665,0.61,8.75,0.798,8.74,0.53,2.652,0.171,0.1
36,6.5,6.39295597836568,2.883,3.022,5.61,2.811,5.76,0.68,3.655,0.423,2.9
46,4.6,4.66467696332932,1.855,1.844,5.39,0.584,5.5,0.71,4.626,0.294,0.9
56,3.5,3.43909147367825,0.725,0.765,2.63,3.414,2.54,0.95,5.749,0.519,3.3
66,4.3,4.17186848701529,0.612,0.671,4.25,2.394,4.98,1.43,6.331,0.603,0.1
76,3,2.89064544868298,0.677,0.637,3.7,1.897,3.85,1.12,5.471,0.317,0.5
86,2,1.90914594545908,0.872,0.915,2.02,2.518,1.88,1.12,5.814,0.479,2.3
96,1.8,1.80309564388171,0.088,0.077,1.69,1.411,1.83,1.15,6.159,0.624,0.5
106,1.6,1.65452134607135,0.588,0.619,-1.31,2.285,-1.56,1.21,6.64,0.637,2.3
116,2,2.06529790762888,0.63,0.753,4.38,3.169,4.45,1.15,6.195,0.602,0.3
126,1.4,1.43416494198385,0.379,0.394,2.1,3.087,2.19,0.75,6.007,0.573,3.1
136,1.1,1.07304314455165,0.343,0.28,0.36,3.332,0.51,1.09,5.841,0.579,0.5
146,1,0.922550972976608,0.656,0.615,2.34,1.328,2.31,0.72,4.654,0.262,0.1
6,4,4.07509926016966,0.814,0.677,4.01,0.93,4,0.4,2.373,0.246,0.9
16,9.5,9.33491134268926,1.145,1.228,8.87,0.557,8.81,0.47,2.494,0.123,0.3
26,8.4,8.31953284890868,0.665,0.728,8.99,1.493,9.04,0.49,2.88,0.257,1.5
36,6.5,5.67581798279936,2.883,2.829,5.93,2.542,6.05,0.86,4.151,0.455,2.7
46,4.6,4.73309701065475,1.855,1.716,4.49,4.428,4.85,0.86,6.713,0.822,4.5
56,3.5,3.43122384533968,0.725,0.657,3.02,3.561,3.43,0.99,6.683,0.558,0.3
66,4.3,4.47393640575982,0.612,0.708,4.67,2.295,4.67,0.77,5.44,0.389,0.1
76,3,3.23147508163386,0.677,0.76,3.96,1.942,3.91,0.99,5.549,0.504,2.1
86,2,1.99171827054402,0.872,0.665,0.68,2.017,0.6,1.02,5.413,0.406,0.3
96,1.8,1.80409862128809,0.088,0.072,3.47,2.615,3.5,1.06,5.666,0.439,2.5
106,1.6,1.52277596077423,0.588,0.648,0.59,2.836,0.72,1.16,6.845,0.482,3.1
116,2,2.08311748243088,0.63,0.617,1.13,3.999,1.08,1.13,6.289,0.668,0.3
126,1.4,1.45719656912674,0.379,0.37,2.23,1.806,2.55,0.73,5.254,0.387,2.1
136,1.1,1.15472092017669,0.343,0.327,1.2,2.308,1.31,0.82,4.975,0.461,0.1
146,1,1.06479681064632,0.656,0.73,0.26,2.308,0.6,0.68,4.969,0.389,2.3
6,4,3.93808899640673,0.814,0.748,4.08,1.36,4.03,0.48,2.998,0.247,0.1
16,9.5,9.55998749741717,1.145,0.986,9.74,1.367,9.67,0.49,3.069,0.288,1.3
26,8.4,8.19017511116367,0.665,0.621,8.62,0.92,8.69,0.55,3.113,0.204,0.1
36,6.5,5.35443874830723,2.883,2.682,5.76,2.476,5.73,0.79,3.949,0.383,2.5
46,4.6,4.8765549640657,1.855,1.524,3.44,2.388,3.06,1.02,5.246,0.551,2.5
56,3.5,3.47215093519003,0.725,0.733,3.85,2.141,3.69,1.27,6.022,0.378,1.7
66,4.3,4.25432832954801,0.612,0.593,5.21,3.05,4.9,0.97,5.707,0.369,0.9
76,3,2.98548191366316,0.677,0.688,3.45,3.414,3.41,1,6.019,0.585,3.5
