"t","igr.mu.obs","igr.mu.sample","igr.sd.obs","igr.sd.sample","igr.mu.pred.EM1","igr.sd.pred.EM1","igr.mu.pred.EM2","igr.mu.pred.EM2.dev","igr.sd.pred.EM2","igr.sd.pred.EM2.dev","igr.sd.pred.EM3"
66,4.3,4.36285325507985,2.239,2.356,4.83,3.744,4.5,1.43,8.214,0.846,3.7
76,3,3.01960454475107,0.289,0.235,4.95,4.684,4.91,1.36,7.733,0.886,0.3
86,2,2.04599389663266,0.341,0.283,1.32,3.639,1.68,1.49,7.313,0.834,3.7
96,1.8,1.70824416331857,0.342,0.317,2.31,8.451,2.81,1.92,11.526,1.38,4.5
106,1.6,1.22383511420729,1.219,1.497,0.41,8.527,0.9,2.04,11.518,1.316,0.9
116,2,2.03938269800595,0.495,0.602,4.8,3.96,4.83,1.27,6.992,0.726,1.1
126,1.4,1.10705150603815,0.79,0.767,-2.55,5.498,-2.28,1.46,7.863,0.825,4.9
136,1.1,0.982274578218453,0.425,0.431,2.37,3.128,2.41,1.55,8.799,0.807,1.1
146,1,1.09095603706104,0.343,0.434,2.06,4.288,2.35,1.43,7.53,0.907,0.3
6,4,4.19380545127211,0.848,0.671,4.3,1.796,4.3,0.53,3.167,0.298,1.9
16,9.5,9.53617452653653,0.458,0.49,9.29,2.039,9.15,0.55,2.971,0.358,0.1
26,8.4,8.06745323095262,2.655,2.884,7.98,2.415,7.89,0.38,3.294,0.376,2.3
36,6.5,6.53242624457834,0.549,0.527,6.68,1.234,6.66,0.67,4.023,0.225,0.1
46,4.6,4.44059086080167,1.57,1.46,4.15,3.762,4.02,0.96,5.258,0.676,3.7
56,3.5,4.72109882776167,3.541,2.818,4,2.723,3.97,1.12,7.173,0.524,2.7
66,4.3,4.05753265710195,2.239,1.877,3.52,3.044,2.89,1.59,8.047,0.481,2.9
76,3,2.99919427878857,0.289,0.299,2.78,4.416,2.64,1.35,7.506,0.89,1.3
86,2,2.04203424891164,0.341,0.265,2.87,4.093,2.95,1.52,6.931,0.613,4.3
96,1.8,1.75839059460902,0.342,0.415,-0.99,3.538,-1.38,1.41,7.749,0.753,0.3
106,1.6,1.85844622779143,1.219,1.114,3.73,2.226,3.58,1.05,6.061,0.372,0.9
116,2,2.24675689330371,0.495,0.597,0.46,2.382,0.6,1.29,6.201,0.486,2.5
126,1.4,1.32188170307956,0.79,0.795,4.09,4.883,4.08,1.3,8.194,0.818,4.7
136,1.1,1.13826427512165,0.425,0.404,2.01,4.148,2.38,1.42,8.707,0.757,0.7
146,1,0.907045969456055,0.343,0.35,1.41,3.711,0.97,1.96,8.506,0.561,3.7
6,4,4.0538081519999,0.848,0.784,4.52,0.845,4.53,0.45,2.64,0.126,0.3
16,9.5,9.52967001857154,0.458,0.459,9.16,0.629,9.08,0.6,2.554,0.157,0.1
26,8.4,9.36587840573382,2.655,2.663,8.45,2.539,8.49,0.61,3.606,0.439,2.5
36,6.5,6.52024270745921,0.549,0.442,6.86,2.241,7.04,0.91,5.032,0.515,2.1
46,4.6,4.26923627385671,1.57,1.342,4.81,0.757,4.68,0.95,5.315,0.249,0.5
56,3.5,2.20442632138318,3.541,3.515,3.31,1.802,3.57,1.05,5.124,0.325,0.7
66,4.3,4.57041896713197,2.239,1.932,5.51,5.247,5.59,1.33,7.461,1.023,4.9
76,3,3.01610345029514,0.289,0.243,1.32,1.111,1.43,1.45,8.453,0.578,0.1
86,2,1.97028437990777,0.341,0.373,4.72,2.734,4.63,1.45,8.237,0.735,0.5
96,1.8,1.69421161132828,0.342,0.379,-3.53,10.143,-3.16,2.46,12.596,1.713,4.9
106,1.6,1.60944583674467,1.219,1.108,5.36,10.46,5.12,1.96,12.097,1.355,0.1
116,2,1.91093031225216,0.495,0.409,2.33,4.241,2.44,1.36,7.84,0.66,4.3
126,1.4,1.45427152519517,0.79,0.86,0,1.717,-0.01,1.35,9.06,0.729,0.9
136,1.1,1.12410664157951,0.425,0.424,0.29,0.915,0.19,1.32,8.764,0.538,0.9
146,1,1.02467125254566,0.343,0.368,3.29,3.243,3.1,1.99,9.6,0.8,3.7
6,4,4.06914216001665,0.848,0.762,3.97,1.018,3.88,0.48,2.485,0.22,1.1
16,9.5,9.52412437982907,0.458,0.316,9.97,0.861,10.05,0.51,2.619,0.218,0.1
26,8.4,8.60645362799226,2.655,3.364,8.17,2.487,8.36,0.58,3.552,0.446,2.5
36,6.5,6.42156033363715,0.549,0.581,7.28,1.229,7.35,0.78,4.084,0.229,0.9
46,4.6,4.44819731794119,1.57,1.718,3.02,1.532,3.36,0.95,4.596,0.3,1.3
56,3.5,3.23232289731546,3.541,3.678,4.14,2.802,3.91,1.22,5.665,0.436,2.7
66,4.3,3.16704351796927,2.239,2.119,5.39,1.144,5.78,1.13,6.655,0.311,1.3
76,3,2.96164681841233,0.289,0.293,2.98,2.252,2.86,1.09,6.112,0.5,0.7
86,2,2.04044937404096,0.341,0.368,1.86,3.944,1.72,1.26,6.977,0.59,4.3
96,1.8,1.77996521794265,0.342,0.367,1.09,2.295,1.13,1.29,7.77,0.549,0.1
106,1.6,1.45417965306542,1.219,1.063,-2.34,9.858,-3,2.04,12.101,1.305,4.7
116,2,2.05071405286228,0.495,0.494,6.41,10.183,6.22,1.84,11.648,1.239,0.3
126,1.4,1.31799158639234,0.79,0.696,0.58,3.675,0.17,1.07,7.37,0.852,3.9
136,1.1,1.04560897647628,0.425,0.42,1.95,3.803,1.94,1.36,9.349,0.636,3.7
146,1,1.08639281807844,0.343,0.295,1.01,5.122,0.74,1.42,8.628,1.066,0.9
6,4,4.14610599383028,0.848,0.696,4.25,1.004,4.14,0.51,2.622,0.216,0.9
16,9.5,9.43314144333132,0.458,0.506,10.17,1.307,10.14,0.53,3.122,0.247,1.5
26,8.4,8.7768312311953,2.655,2.484,7.23,2.597,7.16,0.83,3.99,0.487,2.5
36,6.5,6.46607495910474,0.549,0.66,7.82,2.196,8.09,0.9,4.31,0.403,0.1
46,4.6,4.2653965201146,1.57,1.627,4.17,2.749,4.11,0.76,4.74,0.478,2.7
56,3.5,4.91103044237148,3.541,3.062,3.37,2.448,3.17,1.19,5.51,0.347,1.9
66,4.3,4.10461746116555,2.239,2.235,5.69,4.687,5.84,2.2,7.985,0.822,4.7
76,3,3.01587114249606,0.289,0.256,1.22,4.487,0.78,1.43,7.783,0.721,1.1
86,2,2.01159537287456,0.341,0.331,3.17,0.829,3.25,0.93,6.875,0.405,0.3
96,1.8,1.80955227131184,0.342,0.37,2.08,3.826,2.15,1.54,8.003,0.732,3.9
106,1.6,1.51576737409283,1.219,1.188,1.85,2.994,1.32,1.88,9.2,0.639,3.3
116,2,1.90286388109909,0.495,0.477,0.72,3.573,0.55,1.91,8.845,0.927,0.7
126,1.4,1.41484257025707,0.79,0.752,2.94,2.47,3.02,1.3,8.156,0.587,0.5
136,1.1,1.116246579203,0.425,0.447,0.18,4.294,0.11,1.52,8.298,0.738,4.3
146,1,1.04669816524634,0.343,0.409,0.53,4.933,0.69,1.25,8.669,1.052,0.7
6,4,3.92392360796985,0.848,1.082,4.1,0.51,4.02,0.43,2.704,0.178,0.7
16,9.5,9.48546164600576,0.458,0.387,8.88,0.749,8.76,0.6,2.663,0.16,0.3
26,8.4,8.19865357355706,2.655,2.223,8.26,2.086,8.33,0.68,3.448,0.522,2.1
36,6.5,6.51757302494552,0.549,0.412,6.81,3.315,6.98,0.7,5.134,0.583,3.5
46,4.6,4.62989997392583,1.57,1.21,5.14,2.166,5.16,1.06,5.792,0.444,0.1
56,3.5,5.09225987474594,3.541,3.393,5.35,4.111,5.21,1.27,6.639,0.918,3.7
66,4.3,3.97624943019561,2.239,2.823,0.86,4.404,0.93,1.56,9.097,1.102,4.7
76,3,2.97622292861042,0.289,0.309,7.42,3.671,7.26,1.63,9.244,0.728,0.1
86,2,1.99731359428411,0.341,0.386,-1.08,1.023,-0.83,1.19,8.293,0.627,0.9
96,1.8,1.75229934101008,0.342,0.309,2.56,1.451,2.5,1.54,7.954,0.549,1.1
106,1.6,1.50675492405723,1.219,1.137,2.59,3.007,2.55,1.69,7.678,0.534,0.7
116,2,1.84562217010512,0.495,0.517,1.87,3.217,1.48,1.53,7.525,0.628,3.1
126,1.4,1.50232641633815,0.79,0.695,-0.44,2.03,-0.43,1.55,8.54,0.452,2.1
136,1.1,1.17741832601794,0.425,0.397,2.89,3.892,2.98,1.36,7.941,0.569,0.9
146,1,1.05455038241199,0.343,0.416,-0.3,4.121,-0.08,1.38,8.076,0.803,3.5
6,4,4.06716186186824,0.848,0.778,4.42,1.041,4.37,0.49,2.658,0.159,0.9
16,9.5,9.48233965700583,0.458,0.457,9.35,0.611,9.43,0.4,2.77,0.134,0.1
26,8.4,8.69022973259495,2.655,2.931,7.94,1.56,7.7,0.63,2.949,0.225,1.7
36,6.5,6.49117068416677,0.549,0.533,7.27,1.274,7.27,0.65,3.858,0.262,1.1
46,4.6,4.51670216709626,1.57,1.529,4.58,3.048,4.01,0.93,4.699,0.506,3.5
56,3.5,2.45461960653013,3.541,2.974,3.25,1.554,3.22,1.08,6.134,0.388,1.5
66,4.3,4.27264146643786,2.239,2.128,4.37,2.266,4.59,1.29,6.53,0.475,2.1
76,3,2.94756569159636,0.289,0.305,2.08,1.75,1.89,1.16,6.975,0.373,0.7
86,2,1.99557925631785,0.341,0.347,1.05,5.311,0.9,1.7,8.113,0.744,4.9
96,1.8,1.76387300703616,0.342,0.313,3.83,3.831,3.81,1.88,9.369,0.782,0.7
106,1.6,2.04364396827337,1.219,1.311,2.28,1.568,2.48,1.75,8.642,0.476,0.3
116,2,2.08098566430306,0.495,0.483,1.12,3.386,0.82,1.37,7.553,0.667,0.3
126,1.4,1.46614243695118,0.79,0.877,-1,6.325,-0.66,2.2,9.142,1.086,4.7
136,1.1,1.11234848391347,0.425,0.417,1.06,7.088,0.65,2.59,13.227,1.041,4.9
146,1,1.07922102466637,0.343,0.336,3.24,9.484,3.11,2.01,11.823,1.813,1.1
6,4,4.19648409275275,0.848,0.809,4.65,1.476,4.41,0.61,3.154,0.269,1.5
16,9.5,9.46136210549589,0.458,0.339,9.3,1.223,9.46,0.5,3.164,0.219,0.1
26,8.4,7.39729460915092,2.655,3.142,8.6,3.132,8.63,0.78,4.132,0.606,3.1
36,6.5,6.62022389520816,0.549,0.483,6.7,1.36,6.8,0.93,4.879,0.23,0.3
46,4.6,4.66797897735978,1.57,1.656,4.15,1.329,4.09,0.8,4.86,0.392,0.1
56,3.5,2.87397307455143,3.541,3.224,2.13,3.081,2.09,1.02,5.569,0.577,3.1
66,4.3,3.87506629323046,2.239,2.616,6.98,2.898,6.95,0.87,6.966,0.447,2.7
76,3,2.95322467031196,0.289,0.3,1.61,2.546,1.87,1.18,7.096,0.448,0.5
86,2,1.97018825753651,0.341,0.287,3.01,2.55,2.74,1.03,5.923,0.482,0.1
96,1.8,1.79815827553614,0.342,0.365,-0.23,3.256,-0.55,1.21,6.152,0.519,2.9
106,1.6,1.96660830017623,1.219,1.436,3.16,1.294,2.67,1.14,7.059,0.511,0.9
116,2,2.01964732778601,0.495,0.538,1.15,1.338,1.03,1.02,7.565,0.582,0.7
126,1.4,1.40689786857944,0.79,0.788,2.46,1.408,2.17,1.53,7.249,0.467,0.3
136,1.1,1.06024054309086,0.425,0.391,1,0.374,0.88,1.25,6.526,0.325,0.7
146,1,1.05320886388984,0.343,0.365,1.32,8.303,1.61,1.98,10.371,1.037,4.9
6,4,3.95315551955465,0.848,0.838,4.39,0.587,4.38,0.42,2.698,0.168,0.1
16,9.5,9.54433750417894,0.458,0.455,8.79,0.785,8.76,0.49,2.462,0.167,0.1
26,8.4,8.45774115777937,2.655,2.839,7.95,3.212,7.89,0.71,3.926,0.489,3.3
36,6.5,6.57824515059446,0.549,0.55,7.88,2.44,7.92,0.7,4.595,0.394,0.1
46,4.6,4.73709248284536,1.57,1.358,3.65,2.419,3.82,0.81,4.522,0.437,2.5
56,3.5,2.83180855849601,3.541,4.522,5.06,3.355,5.21,1.3,5.909,0.565,3.5
66,4.3,4.84919048703641,2.239,2.435,1.07,4.352,0.6,1.29,8.294,0.859,3.9
76,3,2.90048638264132,0.289,0.279,4.55,4.767,4.63,1.33,7.988,0.753,0.1
86,2,1.95718385011373,0.341,0.361,2.86,1.247,2.57,1.17,6.343,0.323,0.5
96,1.8,1.7544227997946,0.342,0.307,2.32,4.676,1.96,1.09,8.227,0.949,4.5
106,1.6,1.63522887218132,1.219,1.055,0.07,1.64,-0.07,1.48,8.7,0.506,0.9
116,2,2.00486846331656,0.495,0.514,2.45,3.597,2.56,2.09,9.381,0.533,3.5
126,1.4,1.29031863006818,0.79,0.969,2.49,5.07,2.22,1.43,8.63,0.886,0.3
136,1.1,1.05659541077323,0.425,0.39,-0.13,4.316,0.16,1.57,8.127,0.893,3.9
146,1,0.933799517462737,0.343,0.371,1.69,2.877,1.3,1.67,8.428,0.67,0.7
6,4,4.00013204581813,0.848,0.839,4.36,0.651,4.34,0.47,2.622,0.179,0.7
16,9.5,9.48589363619638,0.458,0.477,9.42,1.583,9.41,0.57,3.174,0.27,1.5
26,8.4,8.35754101522518,2.655,2.896,8.22,2.365,8.33,0.71,4.294,0.476,2.3
36,6.5,6.40069777998158,0.549,0.547,6.2,2.623,6.2,0.88,5.289,0.584,2.7
46,4.6,4.44910163620103,1.57,1.553,4.9,3,4.75,0.72,5.412,0.59,0.1
56,3.5,3.39580580765216,3.541,3.517,5.29,3.745,5.5,1.22,5.813,0.563,3.7
66,4.3,4.10249477979581,2.239,2.112,2.07,5.981,2,1.76,9.141,1.091,4.9
76,3,3.06677584466182,0.289,0.2,3.27,5.968,3.27,1.66,8.76,1.051,1.1
86,2,2.05311454118647,0.341,0.338,2.6,3.89,2.64,1.63,7.785,0.838,3.9
96,1.8,1.7895573729692,0.342,0.388,1.57,2.915,1.88,1.12,9.458,0.64,2.9
106,1.6,1.71579929809706,1.219,1.074,1.75,3.143,1.74,2.02,9.193,0.755,0.3
116,2,1.94882327906567,0.495,0.441,1.7,3.716,1.71,1.4,7.781,0.597,0.9
126,1.4,1.65845430535763,0.79,0.78,0.43,2.817,0.28,1.27,6.363,0.418,0.7
136,1.1,0.978787247757716,0.425,0.394,1.52,5.514,1.45,1.24,7.745,0.779,4.9
146,1,0.98820150373794,0.343,0.407,2.06,1.982,1.6,1.58,9.695,0.714,0.1
6,4,4.17881494899685,0.848,0.756,3.73,1.022,3.82,0.51,2.631,0.28,0.1
16,9.5,9.51842899452156,0.458,0.537,9.27,1.189,9.1,0.58,2.758,0.249,1.3
26,8.4,8.77497748738603,2.655,2.44,9.35,2.83,9.68,0.78,4.193,0.467,2.9
36,6.5,6.52552454372298,0.549,0.587,6,2.023,5.96,0.58,4.639,0.377,0.1
46,4.6,4.38458894579442,1.57,1.737,4.69,1.322,4.88,0.85,4.34,0.354,1.5
56,3.5,4.15657782165024,3.541,3.144,1.08,4.592,1.01,1.23,6.483,0.611,4.3
66,4.3,4.36584036792919,2.239,2.25,7.59,1.267,7.4,1.46,8.338,0.504,1.7
76,3,2.99840183264644,0.289,0.343,-0.41,3.436,-0.11,1.26,7.24,0.579,0.3
86,2,2.04055216984515,0.341,0.286,4.05,3.012,3.57,1.44,6.802,0.439,3.1
96,1.8,1.81777777860609,0.342,0.298,2.95,1.353,3.38,1.51,7.65,0.495,0.3
106,1.6,1.69954737852091,1.219,1.088,1.05,3.275,0.92,1.36,6.661,0.666,0.3
116,2,2.15778498886962,0.495,0.613,2.06,3.381,2.24,1.31,6.683,0.694,3.3
126,1.4,1.3240207685248,0.79,0.66,1.78,2.881,1.86,1.35,7.033,0.654,0.1
136,1.1,1.14309668289303,0.425,0.449,1.46,4.414,1.27,1.52,7.955,0.645,4.7
146,1,0.946306801865291,0.343,0.415,0.83,3.242,0.95,1.42,8.538,0.763,0.3
6,4,3.98806388815814,0.848,0.994,5.02,1.101,5.01,0.48,2.718,0.224,0.1
16,9.5,9.58078598617258,0.458,0.44,8.58,0.554,8.48,0.46,2.558,0.171,0.3
26,8.4,8.17550662941995,2.655,2.951,9.29,2.24,9.27,0.54,3.337,0.52,2.3
36,6.5,6.51059000283212,0.549,0.475,6.09,1.875,6.24,0.86,4.543,0.473,1.9
46,4.6,4.23148466967553,1.57,1.565,4.5,2.34,4.75,0.95,5.568,0.503,2.5
56,3.5,2.80715413899671,3.541,2.866,3.37,3.573,3.24,1.02,6.764,0.523,3.7
66,4.3,3.97093710333238,2.239,1.792,5.27,2.484,5.25,1.31,7.102,0.357,0.7
76,3,2.9709611825967,0.289,0.324,3.94,4.999,3.9,1.61,8.628,0.84,4.9
86,2,2.00554900349216,0.341,0.273,-2.54,8.846,-2.15,2.35,13.658,1.692,4.9
96,1.8,1.85949652237897,0.342,0.28,6.89,10.012,6.47,2.64,12.172,1.375,0.3
106,1.6,1.60252351205192,1.219,0.968,-0.87,1.966,-0.59,1.43,7.925,0.514,2.3
116,2,1.9651088439928,0.495,0.497,1.36,0.617,1.64,1.2,7.89,0.495,1.5
126,1.4,1.4142921948684,0.79,0.852,2.13,3.148,2.31,1.28,6.923,0.699,0.1
136,1.1,1.26756522909888,0.425,0.455,1.87,4.981,1.59,1.4,8.079,0.972,4.9
146,1,1.02033918371354,0.343,0.433,-0.11,4.397,-0.4,1.22,8.445,0.824,0.1
6,4,3.84901202732454,0.848,0.573,3.42,0.971,3.44,0.3,2.494,0.184,0.1
16,9.5,9.45872594509738,0.458,0.317,9.9,1.015,9.89,0.43,2.041,0.192,0.1
26,8.4,7.53443580146995,2.655,2.645,8.31,3.819,8.13,0.7,4.298,0.546,3.9
36,6.5,6.36441691457657,0.549,0.528,7.27,2.578,7.3,0.93,5.119,0.446,0.3
46,4.6,4.65501059663375,1.57,1.556,4.02,1.893,4.21,0.78,4.784,0.365,2.1
56,3.5,4.10707782485961,3.541,3.61,2.64,3.694,2.34,1.34,6.39,0.751,3.9
66,4.3,4.25076288405911,2.239,2.961,4.73,2.372,4.49,1.13,7.093,0.505,0.7
76,3,2.9727541399449,0.289,0.246,1.98,5.284,2.71,1.52,8.164,0.979,4.7
86,2,1.96824332358991,0.341,0.381,5.7,3.024,5.88,1.82,9.644,0.55,0.5
96,1.8,1.75495198361132,0.342,0.396,0.27,4.626,0.21,1.27,7.573,0.756,0.5
106,1.6,1.70435014698919,1.219,1.291,1.88,2.519,1.68,1.04,6.401,0.462,2.7
116,2,2.20679926342186,0.495,0.377,1.26,4.064,1.22,1.39,8.019,0.607,4.3
126,1.4,1.30586591214299,0.79,0.822,0.06,4.264,-0.39,1.56,8.073,0.694,0.9
136,1.1,1.11523629037267,0.425,0.407,0.84,2.917,0.97,1.02,6.408,0.663,0.1
146,1,1.01718757882781,0.343,0.331,3.59,3.741,3.71,0.99,6.483,0.423,3.7
6,4,4.04975003711854,0.848,0.722,4,0.629,3.88,0.49,2.383,0.186,0.7
16,9.5,9.39156219210687,0.458,0.425,9.2,0.815,9.17,0.48,2.419,0.173,0.1
26,8.4,8.51947991689433,2.655,2.7,7.79,2.745,7.81,0.56,3.622,0.393,2.7
36,6.5,6.54946331870824,0.549,0.431,7.05,2.083,7.23,0.78,3.915,0.428,0.5
46,4.6,4.40159638884238,1.57,2.105,3.19,3.31,3.04,0.77,4.696,0.539,3.5
56,3.5,3.9602127514873,3.541,3.006,5.75,1.465,6.06,0.77,5.912,0.358,1.7
66,4.3,5.08923637258745,2.239,2.861,3.19,6.189,3.16,1.41,8.668,1.076,4.9
76,3,3.01379861539484,0.289,0.311,3.41,4.496,3.59,1.81,9.399,0.82,0.3
86,2,1.98466562938069,0.341,0.409,-0.08,9.365,0.69,2.23,12.61,1.593,4.3
96,1.8,1.85274461761303,0.342,0.359,4.44,9.525,4.19,2.63,12.428,1.725,0.3
106,1.6,1.34720320956342,1.219,1.396,2.78,1.235,2.98,1.37,8.328,0.446,0.9
116,2,2.03017773982227,0.495,0.472,0.38,1.038,0.52,1.39,7.883,0.401,0.7
126,1.4,1.33945614875371,0.79,0.788,2.25,2.323,2.57,1.63,8.495,0.533,1.3
136,1.1,1.02292920344902,0.425,0.332,1.27,4.237,1.45,1.14,7.093,0.629,1.5
146,1,1.02530080685548,0.343,0.318,0.51,2.904,0.19,1.34,6.517,0.559,2.9
6,4,4.02562228933199,0.848,0.593,4.2,0.362,4.14,0.47,2.346,0.181,0.1
16,9.5,9.48246318488927,0.458,0.483,9.84,1.705,9.9,0.56,2.982,0.265,1.9
26,8.4,8.46026189472944,2.655,2.13,8.99,2.636,8.84,0.75,4.281,0.57,2.7
36,6.5,6.58462319243443,0.549,0.655,5.79,1.722,5.71,0.89,4.738,0.356,0.7
46,4.6,4.86880942726624,1.57,1.91,5.28,1.728,5.47,1.03,4.508,0.445,1.7
56,3.5,3.5006068169478,3.541,3.704,2.91,2.496,2.76,0.88,5.789,0.533,2.5
66,4.3,4.09590845637274,2.239,2.26,3.56,5.378,3.16,1.59,8.149,1.077,4.9
76,3,3.04948866103681,0.289,0.305,5,2.947,4.77,1.27,9.175,0.76,0.5
86,2,2.0446994499433,0.341,0.318,0.89,4.273,0.83,1.63,7.678,0.979,0.1
96,1.8,1.68141832695817,0.342,0.414,1.35,3.945,1.39,1.65,7.409,0.781,3.7
106,1.6,1.27526568902712,1.219,1.176,2.12,3.9,2.11,1.16,7.514,0.732,0.7
116,2,2.06484880987737,0.495,0.363,2.85,3.73,2.8,1.16,7.449,0.645,3.7
126,1.4,1.48088316594932,0.79,0.839,0.43,4.573,0.32,1.67,9.567,0.961,4.7
136,1.1,1.2922921965836,0.425,0.293,0.27,6.243,0.23,1.39,8.489,1.194,0.1
146,1,1.14010443707147,0.343,0.32,1.79,4.159,1.8,1.38,7.117,0.687,4.1
6,4,3.98109996270303,0.848,0.696,3.79,1.003,3.81,0.49,2.377,0.198,0.9
16,9.5,9.49929124378466,0.458,0.515,8.93,1.065,8.95,0.48,2.708,0.179,0.9
26,8.4,8.91916946966362,2.655,2.608,9.38,2.425,9.55,0.62,3.806,0.487,2.3
36,6.5,6.48777484886292,0.549,0.585,5.82,1.34,6.02,0.7,4.321,0.277,0.3
46,4.6,4.31834264458197,1.57,1.607,3.88,2.286,3.74,0.97,4.815,0.359,2.3
56,3.5,2.8456174736727,3.541,4.392,4.9,3.848,5.43,0.93,6.613,0.838,3.7
66,4.3,3.94933506229864,2.239,2.034,3.75,0.9,3.79,1.55,7.846,0.48,0.9
76,3,3.07011870938916,0.289,0.406,5.05,3.8,5,1.72,8.425,0.803,4.1
86,2,2.11650355415285,0.341,0.335,1.42,3.813,1.72,1.61,8.52,0.937,0.3
96,1.8,1.72899574379576,0.342,0.417,-1.57,2.676,-1.67,1.31,7.222,0.565,0.3
106,1.6,2.0777034377707,1.219,1.168,5.84,0.88,5.6,1.21,6.849,0.353,0.1
116,2,2.11332624666103,0.495,0.477,-0.09,8.838,0.48,2.18,11.154,1.238,4.9
126,1.4,1.42387134682379,0.79,0.807,1.19,8.314,1.09,2.16,10.879,1.346,0.1
136,1.1,1.11306488449725,0.425,0.478,2.61,1.147,2.55,1.6,8.256,0.59,1.5
146,1,1.02991377813204,0.343,0.291,-1.71,4.177,-1.66,1.16,7.156,0.813,0.9
6,4,3.99792338168601,0.848,0.827,2.95,0.838,3.02,0.44,2.606,0.142,0.1
16,9.5,9.50316305979927,0.458,0.413,10.12,1.326,9.92,0.62,2.9,0.222,1.3
26,8.4,8.49002339626419,2.655,2.961,7.9,1.567,7.66,0.6,3.273,0.275,1.7
36,6.5,6.53960142234023,0.549,0.446,6.91,1.97,6.93,0.75,4.308,0.337,1.7
46,4.6,4.94215361475595,1.57,1.339,3.94,0.723,3.9,0.88,4.664,0.311,0.1
56,3.5,4.34912635935267,3.541,3.207,4.9,4.851,4.89,1.07,6.964,0.794,4.9
66,4.3,5.33226280554362,2.239,1.971,2.24,3.648,2.2,1.73,7.289,0.874,0.5
76,3,3.03138628975069,0.289,0.283,4.55,3.043,4.26,1.41,6.973,0.46,2.9
86,2,2.05870326759715,0.341,0.387,1.28,3.435,1.64,1.43,8.534,0.566,3.9
96,1.8,1.80397124803886,0.342,0.314,1.66,4.641,1.63,1.62,7.722,0.902,0.5
106,1.6,1.59123500111174,1.219,1.587,1.91,3.689,1.81,1.42,7.491,0.671,3.9
116,2,1.99719766480762,0.495,0.45,2.78,4.216,2.6,1.96,9.387,0.692,4.3
126,1.4,1.25307222063365,0.79,0.674,2.06,3.586,2.09,1.56,9.971,0.81,0.9
136,1.1,1.2548517145071,0.425,0.367,1.69,3.213,1.31,1.24,8.427,0.774,0.3
146,1,0.999294837077004,0.343,0.35,-0.8,3.344,-0.57,1.73,8.241,0.756,3.5
6,4,4.00727143560995,0.848,0.832,3.54,1.26,3.45,0.5,2.901,0.24,1.1
16,9.5,9.52165801587678,0.458,0.483,9.65,1.096,9.76,0.52,2.943,0.206,0.1
26,8.4,8.03294916713637,2.655,2.71,9.08,1.715,9.25,0.5,3.217,0.332,1.7
36,6.5,6.37033988360911,0.549,0.667,5.92,2.843,5.98,0.84,4.473,0.396,2.7
46,4.6,4.35623331104979,1.57,1.466,5.25,1.54,5.04,0.8,4.833,0.364,0.5
56,3.5,4.07284471501368,3.541,3.454,3.8,2.501,3.88,0.95,5.42,0.508,2.7
66,4.3,4.0214209194936,2.239,1.901,2.09,9.463,2.39,2.13,11.343,1.09,4.9
