"t","igr.mu.obs","igr.mu.sample","igr.sd.obs","igr.sd.sample","igr.mu.pred.EM1","igr.sd.pred.EM1","igr.mu.pred.EM2","igr.mu.pred.EM2.dev","igr.sd.pred.EM2","igr.sd.pred.EM2.dev","igr.sd.pred.EM3"
126,1.4,1.36509755289972,0.27,0.265,2.33,2.388,2.69,1.27,7.056,0.468,2.3
136,1.1,1.58309113745515,1.379,1.285,-1.12,3.321,-1.01,1.05,6.65,0.725,0.7
146,1,1.0455465931969,0.387,0.447,1.48,6.231,1.37,1.51,8.574,1.008,4.9
6,4,4.08608834345987,0.45,0.435,3.84,0.993,3.91,0.56,2.586,0.226,1.1
16,9.5,9.56613636264882,0.288,0.29,10.46,1.006,10.46,0.43,2.425,0.209,0.1
26,8.4,8.35701977658792,1.869,2.414,7.87,2.147,7.98,0.48,3.148,0.405,2.1
36,6.5,6.58877673819615,0.461,0.511,6.67,1.417,6.67,0.78,3.526,0.174,0.1
46,4.6,5.53796916151159,4.097,3.765,3.5,4.903,3.53,0.91,5.861,0.945,4.9
56,3.5,4.63800693024164,2.951,2.593,5.12,1.381,5.11,1.2,7.508,0.335,0.3
66,4.3,4.29389847607817,0.278,0.255,4.38,2.5,4.22,1.34,7.01,0.509,0.5
76,3,3.12287904903874,1.284,1.128,2.67,1.709,2.43,1.14,6.312,0.442,1.3
86,2,1.94266407524136,1.293,1.206,1.65,2.233,1.67,1.08,7.353,0.572,2.3
96,1.8,1.77780814399817,0.292,0.267,1.72,4.844,1.79,1.55,8.901,0.977,4.5
106,1.6,1.64577021178602,0.841,0.971,0.13,4.321,0.16,1.63,8.903,0.751,0.3
116,2,2.00519491112857,0.668,0.683,4.01,3.561,3.84,1.62,8.995,0.777,3.7
126,1.4,1.39463592478713,0.27,0.278,-0.47,2.228,-0.79,1.6,9.91,0.85,0.7
136,1.1,1.42841305967372,1.379,1.127,1.63,5.261,2.02,1.45,7.589,0.857,0.5
146,1,1.06875373843348,0.387,0.443,2.68,3.754,2.75,1.12,6.284,0.622,3.9
6,4,3.81121889696596,0.45,0.487,4.07,0.364,4.23,0.43,2.414,0.233,0.1
16,9.5,9.4844697274315,0.288,0.277,9.94,1.744,9.93,0.51,3.12,0.319,1.7
26,8.4,8.54492860740156,1.869,1.569,8.44,0.639,8.28,0.6,3.486,0.253,0.3
36,6.5,6.52679853612082,0.461,0.508,5.58,0.638,5.58,0.57,3.299,0.217,0.1
46,4.6,4.75312289286997,4.097,4.766,5.05,4.575,5.14,1.24,5.509,0.805,4.7
56,3.5,3.99514651740701,2.951,3.025,4.99,4.041,4.6,1.34,8.154,0.802,4.1
66,4.3,4.24588665889587,0.278,0.322,1.7,3.257,1.96,1.47,9.877,0.916,2.7
76,3,3.18419358636357,1.284,1.416,5.83,2.258,5.34,1.41,9.898,0.677,0.1
86,2,2.21604852618171,1.293,1.535,-0.96,3.303,-1.19,1.99,10.357,0.802,2.9
96,1.8,1.77554055447084,0.292,0.404,2.13,5.336,1.59,1.65,9.629,1.058,0.3
106,1.6,1.82730072917545,0.841,0.773,3.01,3.455,2.86,1.3,8.067,0.37,3.5
116,2,1.92014854411979,0.668,0.62,2.67,4.54,2.67,1,7.857,0.804,0.3
126,1.4,1.4229324331119,0.27,0.283,-0.68,2.21,-0.54,1.26,7.087,0.553,2.7
136,1.1,1.04122003583543,1.379,1.204,3.03,4.681,2.98,1.92,8.579,0.721,4.5
146,1,0.819562084874492,0.387,0.477,-0.86,2.879,-0.92,1.79,9.506,0.678,0.9
6,4,4.10359683910632,0.45,0.585,4.48,0.27,4.3,0.4,2.531,0.167,0.1
16,9.5,9.54913889133106,0.288,0.338,9.65,0.267,9.76,0.37,2.569,0.157,0.3
26,8.4,8.46203082228172,1.869,1.678,7.79,1.275,8.04,0.49,2.893,0.269,1.3
36,6.5,6.45056093500219,0.461,0.4,6.15,2.485,6.18,0.71,4.066,0.323,2.5
46,4.6,5.66247858585614,4.097,4.18,4,2.56,4.1,0.79,5.304,0.428,2.3
56,3.5,4.12334171068209,2.951,3.093,5.08,1.189,5.29,1.16,5.979,0.412,0.9
66,4.3,4.34729981729961,0.278,0.264,3.73,1.569,3.55,1.09,6.223,0.363,1.9
76,3,2.84523119781241,1.284,1.208,4.14,4.638,4.36,1.23,7.805,0.995,4.5
86,2,1.96285356601015,1.293,1.455,-0.39,4.061,-0.54,1.16,8.44,0.822,0.3
96,1.8,1.809173578013,0.292,0.305,1.64,5.898,1.55,1.47,9.395,0.936,4.9
106,1.6,1.51264246908698,0.841,0.556,3.48,6.671,4.02,1.67,9.032,1.339,1.1
116,2,2.12163727692979,0.668,0.77,4.22,2.994,4.4,1.24,6.534,0.729,3.1
126,1.4,1.52322764279761,0.27,0.243,-3.04,6.279,-2.95,1.71,8.973,1.005,4.9
136,1.1,1.26993009110358,1.379,1.131,1.67,4.663,1.82,2.29,10.358,0.854,0.5
146,1,1.00062709519847,0.387,0.403,1.27,4.425,0.97,1.34,7.515,0.832,0.3
6,4,3.96140168644999,0.45,0.447,4.4,1.251,4.41,0.45,2.56,0.198,1.3
16,9.5,9.45593481306715,0.288,0.269,10.11,1.189,10.04,0.54,2.634,0.271,0.3
26,8.4,7.9473559946967,1.869,1.389,8.53,2.759,8.54,0.72,3.497,0.363,2.7
36,6.5,6.56530419963132,0.461,0.412,4.86,1.263,5.24,0.9,4.303,0.308,0.5
46,4.6,3.83410936720567,4.097,4.364,5.39,4.338,5.43,0.97,6.124,0.703,4.3
56,3.5,4.1557419361722,2.951,2.15,5.34,2.252,5.36,1.53,6.926,0.477,0.7
66,4.3,4.29473119466564,0.278,0.306,1.76,4.869,1.58,1.86,8.104,0.865,4.9
76,3,2.81106408896451,1.284,1.158,3.97,4.429,3.84,1.15,8.418,0.866,0.1
86,2,2.09472921734538,1.293,1.278,1.86,1.566,2.02,1.24,7.119,0.438,0.5
96,1.8,1.84205642221289,0.292,0.245,1.65,3.362,1.66,1.3,7.949,0.572,3.5
106,1.6,1.31508298838426,0.841,0.972,1.98,0.586,1.71,1.54,8.076,0.565,0.5
116,2,2.15262858352389,0.668,0.491,1.46,5.182,1.22,1.84,9.848,0.828,4.9
126,1.4,1.36595411544699,0.27,0.271,3.76,5.616,4.03,1.55,9.606,1.007,0.5
136,1.1,1.28464333814909,1.379,1.429,-1.58,1.672,-1.46,1.28,7.613,0.508,1.1
146,1,1.07333499635609,0.387,0.369,1.51,1.96,1.07,1.26,7.643,0.378,0.3
6,4,4.14610550415974,0.45,0.512,3.65,0.016,3.66,0.4,2.202,0.184,0.1
16,9.5,9.53394437420734,0.288,0.282,9.98,0.834,10.03,0.44,2.168,0.18,0.1
26,8.4,8.90463208238909,1.869,1.82,8.51,2.101,8.68,0.55,2.949,0.314,1.9
36,6.5,6.47104681662939,0.461,0.502,6.7,0.612,6.74,0.71,3.557,0.245,0.1
46,4.6,5.13079270858745,4.097,3.983,5.12,5.622,5.16,1.39,6.297,0.829,4.9
56,3.5,2.40129175208166,2.951,3.661,3.36,2.741,3.32,1.35,8.453,0.605,0.3
66,4.3,4.37638346571806,0.278,0.293,3.68,1.742,3.84,1.04,7.413,0.586,0.5
76,3,3.07866498990179,1.284,1.006,2.61,3.192,2.43,1.32,7.831,0.61,2.9
86,2,2.03904694796545,1.293,1.412,4.4,3.995,4.7,1.43,7.743,0.665,0.3
96,1.8,1.78383008100153,0.292,0.336,1.56,0.179,1.73,1.04,6.506,0.406,0.5
106,1.6,1.4946290790104,0.841,0.74,-0.73,2.936,-0.51,1.27,7.476,0.776,2.7
116,2,1.9448625912157,0.668,0.615,3.31,4.978,3.45,1.63,9.384,1.13,4.7
126,1.4,1.3444937133899,0.27,0.281,1.61,5.917,1.62,1.7,8.409,0.809,0.1
136,1.1,1.01172436910757,1.379,1.296,-1.21,4.559,-1.2,1.68,7.854,0.74,4.7
146,1,0.857864132136071,0.387,0.439,2.69,3.241,2.46,1.59,8.408,0.546,0.1
6,4,3.94750927577873,0.45,0.362,3.7,0.402,3.68,0.47,2.317,0.122,0.1
16,9.5,9.57995890640378,0.288,0.212,9.44,0.409,9.29,0.48,2.437,0.148,0.3
26,8.4,8.04438279850051,1.869,1.517,8.58,2.209,8.57,0.59,3.424,0.443,2.1
36,6.5,6.53142771221715,0.461,0.488,6.62,0.314,6.61,0.72,3.923,0.267,0.3
46,4.6,4.49683911175798,4.097,3.539,4.18,3.006,3.98,0.78,4.931,0.495,2.9
56,3.5,3.16116309024955,2.951,2.893,3.75,1.35,3.84,1.04,6.18,0.294,1.7
66,4.3,4.33563380160086,0.278,0.292,2.85,2.68,3.18,1.21,6.545,0.521,2.7
76,3,3.29980022784334,1.284,1.494,2.85,3.472,2.88,1.62,8.139,0.751,3.3
86,2,1.73372708064215,1.293,1.182,5.26,3.621,5.42,1.34,7.984,0.744,0.3
96,1.8,1.85757983346939,0.292,0.295,0.63,0.923,0.23,1.26,7.02,0.582,0.1
106,1.6,1.66023005015908,0.841,0.971,-0.41,3.188,-0.34,0.9,7.792,0.67,3.3
116,2,1.96823390084782,0.668,0.617,5.15,3.774,5.1,1.72,9.004,0.601,3.9
126,1.4,1.47600460397343,0.27,0.256,-0.41,1.998,-0.11,1.48,9.445,0.63,0.9
136,1.1,1.28878095918671,1.379,1.303,-0.18,3.364,-0.2,1.58,8.666,0.679,0.1
146,1,0.962140743045743,0.387,0.304,2.81,4.347,3.14,1.77,9.569,0.991,4.5
6,4,3.96821147352079,0.45,0.479,4.1,1.167,4.13,0.42,2.45,0.214,1.1
16,9.5,9.54320364880152,0.288,0.289,9.48,0.143,9.25,0.51,2.684,0.169,0.7
26,8.4,8.41227480920144,1.869,1.507,7.87,1.927,7.89,0.63,3.259,0.317,1.9
36,6.5,6.51749937981265,0.461,0.453,6.23,0.47,6.2,0.7,3.703,0.212,0.1
46,4.6,5.77803299825763,4.097,2.946,5.16,4.248,5.29,0.97,5.734,0.679,4.1
56,3.5,4.86118462215652,2.951,3.153,4.93,2.042,5.13,1.45,6.981,0.51,0.7
66,4.3,4.38632118848333,0.278,0.288,2.47,2.635,2.44,1,6.916,0.514,2.7
76,3,3.09742773698763,1.284,0.844,3.94,3.285,3.99,0.89,6.564,0.536,0.5
86,2,1.971691593428,1.293,1.169,0.16,3.99,-0.04,1.04,7.096,0.628,4.1
96,1.8,1.85170037417745,0.292,0.29,3.34,2.537,3.08,1.34,8.465,0.504,2.5
106,1.6,1.53999280170981,0.841,0.646,0.76,5.357,1.06,2.35,10.184,1.031,4.9
116,2,2.05120138237796,0.668,0.685,2.72,3.655,2.43,1.87,11.037,1.007,0.7
126,1.4,1.37476898297335,0.27,0.24,0.8,1.975,0.51,1.8,9.866,0.656,0.3
136,1.1,1.10799761521975,1.379,1.255,2.77,2.092,3.34,1.32,9.933,0.505,1.3
146,1,1.00206189835196,0.387,0.404,0.77,2.751,-0.08,1.83,9.2,0.649,0.7
6,4,3.96843589426806,0.45,0.543,4.81,0.53,4.78,0.36,2.546,0.17,0.3
16,9.5,9.51387281229819,0.288,0.329,8.86,0.327,8.9,0.5,2.527,0.142,0.5
26,8.4,8.17197062126812,1.869,1.982,7.79,2.095,7.81,0.5,3.235,0.256,2.1
36,6.5,6.52241400512135,0.461,0.636,7.66,1.298,7.48,0.85,3.955,0.327,1.1
46,4.6,5.11053935047682,4.097,3.217,3.67,2.487,3.38,1.01,5.03,0.376,2.7
56,3.5,4.22265203866268,2.951,2.583,5.47,4.613,5.72,1.52,7.052,0.518,4.7
66,4.3,4.32204620582228,0.278,0.293,4.18,0.925,3.86,1.59,8.507,0.516,0.1
76,3,2.74251941843817,1.284,1.428,0.98,6.04,1.13,1.96,10.515,1.064,4.9
86,2,1.65676222047642,1.293,1.301,2.11,7.131,2.27,1.61,9.827,1.458,0.3
96,1.8,1.86684092220151,0.292,0.318,2.22,6.502,2.44,2,9.403,1.3,4.9
106,1.6,1.50658950606456,0.841,0.876,2.9,6.081,2.75,1.5,9.591,1.058,0.9
116,2,1.98634693171154,0.668,0.585,2.16,3.427,2.33,1.27,8.304,0.635,3.3
126,1.4,1.37766766353589,0.27,0.267,2.61,3.447,2.39,1.58,7.771,0.537,0.1
136,1.1,1.17367700860169,1.379,1.292,-1.64,5.269,-1.95,1.6,8.913,0.931,4.9
146,1,1.00871230128376,0.387,0.359,2.42,5.075,2.15,1.55,8.928,0.907,0.3
6,4,3.99937583052434,0.45,0.483,4.73,0.776,4.82,0.51,2.526,0.2,0.1
16,9.5,9.44611619656371,0.288,0.357,8.93,0.872,8.82,0.43,2.54,0.157,0.7
26,8.4,8.08584529015813,1.869,1.598,8.36,1.788,8.23,0.68,3.356,0.414,1.7
36,6.5,6.54926089215722,0.461,0.43,6.44,0.215,6.55,0.66,3.624,0.254,0.3
46,4.6,4.62774387806611,4.097,4.938,5.45,2.993,5.53,0.98,4.9,0.553,2.9
56,3.5,3.83424527937362,2.951,2.902,3.12,2.932,3.44,1.26,6.412,0.623,2.5
66,4.3,4.36149690787698,0.278,0.211,4.58,1.493,4.37,1.32,6.981,0.531,0.3
76,3,2.97050702800789,1.284,1.512,3.16,2.468,3.91,1.36,7.215,0.565,2.7
86,2,1.89660755668434,1.293,1.355,1.09,2.087,1.12,1.46,7.91,0.578,2.1
96,1.8,1.87766439881766,0.292,0.252,2.37,3.575,2.42,1.17,8.637,0.815,3.1
106,1.6,1.42303294959371,0.841,0.64,1.07,3.739,1.06,1.42,8.892,0.918,0.5
116,2,2.17784902889615,0.668,0.545,1.72,2.47,1.85,1.45,7.62,0.458,0.3
126,1.4,1.40900753058243,0.27,0.252,2.11,0.282,2.39,1.35,6.984,0.511,0.3
136,1.1,1.02147537683289,1.379,1.299,1.8,4.541,1.89,1.44,8.381,0.952,4.5
146,1,1.07303302106408,0.387,0.462,-0.38,2.23,-0.82,1.6,9.565,0.609,1.5
6,4,4.05243525186401,0.45,0.369,3.41,1.296,3.35,0.39,2.762,0.214,0.3
16,9.5,9.47648742630828,0.288,0.276,10.38,0.723,10.36,0.5,2.548,0.19,0.7
26,8.4,8.34122587298722,1.869,1.819,7.19,1.112,7.21,0.43,2.828,0.265,1.1
36,6.5,6.38484818643624,0.461,0.348,8.21,2.407,8.06,0.79,3.815,0.458,2.5
46,4.6,4.2882973750362,4.097,4.011,2.25,6.221,2.7,1.32,7.673,1.053,4.9
56,3.5,3.15679726925674,2.951,2.974,6.02,0.792,5.75,1.68,9.879,0.656,1.1
66,4.3,4.35629066478054,0.278,0.332,2.23,5.172,2.5,1.23,8.283,0.953,0.7
76,3,2.92338989748824,1.284,1.348,4.04,3.146,4.09,1.25,7.054,0.448,3.1
86,2,2.37902849755059,1.293,1.385,2.34,1.944,2.21,1.34,7.417,0.45,0.1
96,1.8,1.84517377844979,0.292,0.326,2.8,3.417,3.06,1.94,8.135,0.748,3.1
106,1.6,1.5119834909114,0.841,0.783,1.33,4.376,0.9,1.69,8.078,0.85,0.7
116,2,2.13472168062595,0.668,0.599,1.23,1.268,1.28,1.44,6.538,0.425,0.5
126,1.4,1.41646212321464,0.27,0.302,0.28,5.03,-0.17,1.69,8.108,0.811,4.9
136,1.1,1.30154117933826,1.379,1.556,1.75,1.557,1.69,1.93,9.37,0.596,0.5
146,1,1.04924383245314,0.387,0.351,1.9,4.186,1.83,1.28,8.609,0.842,1.1
6,4,3.98274930784114,0.45,0.548,4.25,0.917,4.25,0.36,2.467,0.219,0.9
16,9.5,9.46097116598878,0.288,0.23,9.74,1.275,9.69,0.54,2.787,0.252,1.1
26,8.4,8.40055484968838,1.869,1.825,8.01,0.713,8.03,0.65,3.149,0.188,0.9
36,6.5,6.6564319889926,0.461,0.502,5.7,1.351,5.72,0.54,3.016,0.279,0.1
46,4.6,4.43867524554378,4.097,4.3,3.88,4.857,3.8,1.03,5.517,0.666,4.9
56,3.5,4.07525671664453,2.951,3.199,6.28,2.508,6.33,1.21,7.078,0.518,0.3
66,4.3,4.28243823300836,0.278,0.271,5.28,0.937,4.85,1.22,6.577,0.395,0.9
76,3,3.19023439064281,1.284,1.33,1.7,1.23,2.09,1.13,6.492,0.551,1.1
86,2,2.01675624591705,1.293,1.513,0.22,0.734,0.42,1.12,6.521,0.338,1.3
96,1.8,1.82538167630188,0.292,0.375,4.28,4.635,4.33,1.64,7.581,0.867,4.5
106,1.6,1.73659786104271,0.841,0.789,-2.22,5.362,-1.96,1.77,10.204,0.838,4.9
116,2,2.10624944881706,0.668,0.817,4.88,6.999,4.6,1.79,9.924,1.349,1.1
126,1.4,1.31192834657975,0.27,0.293,2,4.96,2.14,1.44,8.192,1.088,4.7
136,1.1,1.06991834399102,1.379,1.444,0.72,3.757,0.82,1.6,8.915,0.872,0.5
146,1,1.06868309085472,0.387,0.409,-0.04,2.564,-0.29,1.22,7.749,0.487,0.3
6,4,4.09805796683031,0.45,0.559,4.04,0.33,3.94,0.55,2.703,0.24,0.3
16,9.5,9.50781817730129,0.288,0.291,9.51,0.837,9.58,0.41,2.6,0.217,0.1
26,8.4,8.55254994577779,1.869,1.739,7.72,1.689,7.76,0.55,2.809,0.273,1.9
36,6.5,6.44258584719105,0.461,0.446,7.44,2.556,7.3,0.81,4.272,0.463,2.3
46,4.6,4.78170552116368,4.097,4.732,4.69,3.787,4.76,1.13,6.031,0.652,3.7
56,3.5,3.4793525252679,2.951,2.66,1.93,4.714,1.84,1.61,8.582,1,4.9
66,4.3,4.32665558197535,0.278,0.243,5.92,4.283,5.75,1.76,8.889,0.86,0.7
76,3,2.97097586529937,1.284,1.261,2.04,0.621,1.73,1.65,7.856,0.482,0.9
86,2,1.91428684338058,1.293,1.412,3.11,1.876,3.27,1.02,7.543,0.518,0.1
96,1.8,1.74161107364091,0.292,0.294,2.05,1.437,2.31,1.46,7.648,0.541,0.5
106,1.6,1.49443359694956,0.841,0.873,0.3,2.523,-0.1,1.49,7.269,0.635,0.3
116,2,1.9060114897612,0.668,0.689,3.4,2.438,3.15,1.22,7.12,0.544,2.7
126,1.4,1.35259755434505,0.27,0.25,2.02,3.516,2.13,1.67,8.953,0.597,3.5
136,1.1,1.17270369481814,1.379,1.251,-0.65,4.606,-0.57,1.1,7.873,0.758,0.5
146,1,1.07191604796381,0.387,0.41,1.27,4.213,1.39,1.51,7.641,0.833,4.3
6,4,4.05211399843408,0.45,0.4,3.99,0.241,4.15,0.53,2.347,0.135,0.1
16,9.5,9.51807940022915,0.288,0.268,9.71,0.687,9.75,0.5,2.35,0.181,0.5
26,8.4,8.80726366713071,1.869,1.664,8.94,0.938,8.97,0.47,2.718,0.22,0.9
36,6.5,6.44348345149942,0.461,0.448,6.73,0.484,6.62,0.61,2.727,0.163,0.3
46,4.6,4.17108616026288,4.097,4.102,3.32,5.008,3.47,1.22,5.656,0.738,4.9
56,3.5,3.85074213641862,2.951,2.314,4.62,3.272,5.42,1.43,8.466,0.729,2.5
66,4.3,4.30293400940472,0.278,0.262,6.01,3.918,5.59,1.57,8.055,0.637,0.1
76,3,3.5040158548489,1.284,1.252,0.1,3.016,0.55,1.54,7.228,0.595,3.3
86,2,1.75551453596546,1.293,1.248,3.87,4.023,3.79,1.17,7.125,0.678,0.3
96,1.8,1.84328223095147,0.292,0.241,-1.21,3.749,-1.39,1.24,7.207,0.733,3.9
106,1.6,1.55646131914936,0.841,0.761,4.09,1.048,3.99,1.42,7.914,0.463,1.3
116,2,1.93544362575193,0.668,0.675,2.26,1.04,2.33,1.34,7.866,0.35,0.1
126,1.4,1.45530441657803,0.27,0.323,0.57,2.952,0.69,1.55,8.16,0.56,2.7
136,1.1,0.95090064053403,1.379,1.143,3.2,4.168,2.95,1.61,9.71,0.886,3.7
146,1,1.03986117999461,0.387,0.4,-1.11,4.405,-1.08,1.49,9.294,0.811,0.7
6,4,3.88254050343294,0.45,0.565,4.68,1.343,4.46,0.54,2.767,0.228,1.5
16,9.5,9.57280148265776,0.288,0.284,9.21,1.305,9.22,0.46,2.744,0.26,0.1
26,8.4,8.89019736454735,1.869,2.039,8.78,1.476,8.7,0.56,2.938,0.258,1.5
36,6.5,6.49375870217377,0.461,0.405,6.49,1.633,6.39,0.78,3.708,0.322,1.5
46,4.6,4.66772778613826,4.097,5.026,4.58,3.475,4.62,1.15,5.053,0.671,3.1
56,3.5,3.46934768722648,2.951,2.6,2.15,5.313,2.38,1.58,8.176,1.024,4.9
66,4.3,4.34108000285271,0.278,0.337,6.7,5.167,6.83,1.76,8.303,1.17,1.3
76,3,2.97837392226704,1.284,1.148,2.69,1.466,2.3,1.16,6.215,0.415,0.1
86,2,1.66428978874678,1.293,1.398,0.07,6.637,0.22,1.68,8.727,0.981,4.9
96,1.8,1.92141178188163,0.292,0.299,3.42,5.474,3.73,1.64,9.576,1.041,1.3
106,1.6,1.58020862306599,0.841,0.744,-1.24,3.428,-0.86,1.72,8.746,0.766,3.7
116,2,1.99509595296659,0.668,0.722,4.8,4.82,5.02,1.48,8.303,1.066,1.1
126,1.4,1.37135089943215,0.27,0.297,0.93,3.405,1,1.37,7.171,0.506,3.3
136,1.1,1.22071369209118,1.379,1.433,-0.35,3.527,-0.59,1.3,7.495,0.713,0.3
146,1,0.93408760323444,0.387,0.426,-0.86,6.055,-1.27,1.94,8.805,1.113,4.9
6,4,4.04461633392448,0.45,0.406,3.66,1.516,3.66,0.39,2.638,0.312,1.7
16,9.5,9.44102668940906,0.288,0.328,9,0.307,8.87,0.54,3.002,0.157,0.3
26,8.4,8.61510028094203,1.869,1.986,9.09,1.703,8.94,0.63,3.532,0.235,1.7
36,6.5,6.47096238093943,0.461,0.452,6.53,1.34,6.49,0.69,3.425,0.254,0.1
46,4.6,4.30882865435068,4.097,4.361,4.91,4.114,4.96,0.97,5.159,0.638,4.3
56,3.5,3.60795934239581,2.951,3.009,4.15,0.573,3.89,1.28,6.567,0.488,0.7
66,4.3,4.43492578292078,0.278,0.216,4.94,2.284,4.52,1.12,7.194,0.439,2.7
76,3,2.99212097979272,1.284,1.332,0.64,2.07,0.75,1.78,7.721,0.416,2.3
86,2,2.1593098460817,1.293,1.128,3.36,3.487,3.66,1.27,7.152,0.591,0.7
96,1.8,1.87601636715473,0.292,0.264,-0.37,0.207,-0.03,1.24,6.375,0.487,0.7
106,1.6,1.59919724548447,0.841,0.817,3.32,5.004,2.89,1.43,7.957,0.929,4.7
116,2,2.02623398088787,0.668,0.53,2.46,4.658,2.46,1.59,8.423,0.85,0.7
126,1.4,1.45561895771848,0.27,0.254,0.61,0.897,0.54,1.17,6.806,0.442,0.9
136,1.1,0.868994845458586,1.379,1.224,1.23,2.206,1.71,1.41,7.48,0.652,2.1
146,1,0.916966137250876,0.387,0.469,0.74,1.509,0.89,1.35,7.685,0.483,0.7
6,4,4.01448177326829,0.45,0.46,3.25,1.252,3.21,0.37,2.415,0.217,1.3
16,9.5,9.48571400972199,0.288,0.307,10.01,0.867,10.1,0.38,2.45,0.188,0.1
26,8.4,7.96921597555881,1.869,1.745,8.88,2.125,8.89,0.49,3.179,0.345,2.1
36,6.5,6.58847039934733,0.461,0.436,5.74,1.001,5.87,0.59,3.662,0.283,0.3
46,4.6,4.43301210636966,4.097,3.688,5.19,3.632,5.6,0.8,5.341,0.684,3.7
56,3.5,3.59398619396845,2.951,2.915,3.54,2.973,3.36,1.18,6.738,0.487,2.9
66,4.3,4.3912336634378,0.278,0.243,2.69,2.102,2.82,1.28,7.19,0.535,0.5
76,3,3.40733121767708,1.284,1.235,5.56,1.359,5.44,1.14,7.009,0.416,0.7
86,2,1.63457285493916,1.293,1.117,-0.61,3.318,-0.97,1.23,8.266,0.577,3.9
96,1.8,1.84605882359193,0.292,0.31,3.92,2.453,3.87,1.55,8.39,0.598,0.1
106,1.6,1.63494927653943,0.841,0.862,1.57,1.574,1.49,1.53,7.776,0.544,0.9
116,2,1.96571528146078,0.668,0.89,2.07,3.315,2.08,1.68,8.448,0.547,3.1
126,1.4,1.37783055078727,0.27,0.239,1.58,3.798,1.63,1.27,8.674,0.767,0.3
136,1.1,1.51358534001067,1.379,1.504,-0.21,4.344,-0.68,1.48,8.947,0.706,3.7
146,1,1.1161572013002,0.387,0.448,1.79,2.136,2.14,1.66,9.668,0.7,2.9
6,4,4.10084838850706,0.45,0.396,3.91,1.21,4.04,0.46,2.699,0.169,0.3
16,9.5,9.47333446278522,0.288,0.341,9.09,0.697,9.14,0.34,2.2,0.18,0.1
26,8.4,8.5032899964979,1.869,1.628,9.45,2.18,9.57,0.45,3.03,0.34,2.1
36,6.5,6.50775702722092,0.461,0.425,5.76,2.617,5.79,0.81,4.55,0.596,2.5
46,4.6,3.8150073426583,4.097,4.241,6.52,2.793,6.31,1.06,5.744,0.499,2.7
56,3.5,3.91405208126299,2.951,3.486,2.57,4.558,2.06,1.35,8.221,1.075,4.7
66,4.3,4.25355135712788,0.278,0.309,5.15,4.417,5.31,1.64,8.387,0.962,0.1
