"t","igr.mu.obs","igr.mu.sample","igr.sd.obs","igr.sd.sample","igr.mu.pred.EM1","igr.sd.pred.EM1","igr.mu.pred.EM2","igr.mu.pred.EM2.dev","igr.sd.pred.EM2","igr.sd.pred.EM2.dev","igr.sd.pred.EM3"
6,4,4.00609769787741,0.076,0.085,4.03,0.743,4.07,0.54,3.135,0.202,0.7
16,9.5,9.43904214670303,1.596,1.872,9.47,1.572,9.61,0.59,3.678,0.3,1.5
26,8.4,7.32216626199463,2.949,4.105,9.24,2.534,9.56,0.81,4.556,0.453,2.7
36,6.5,6.00845656710578,2.041,2.216,5.7,4.929,5.9,1.39,7.139,0.987,4.9
46,4.6,5.89537507440941,4.608,4.186,4.63,2.424,4.62,1.28,8.457,0.5,0.1
56,3.5,2.76082334809715,5.754,6.498,4.35,4.777,3.97,1.46,9.273,0.8,4.5
66,4.3,4.32261064024545,0.119,0.135,1.45,3.976,1.74,2.28,11.231,0.722,4.1
76,3,3.00308880547433,0.85,0.918,1.42,5.805,1.23,2.14,10.142,0.919,0.1
86,2,1.98804487274539,1.477,1.802,6.55,3.013,6.23,1.72,8.943,0.902,2.9
96,1.8,1.60819988413589,0.542,0.475,-1.49,8.584,-1.82,1.88,12.942,1.275,4.9
106,1.6,1.63036779021818,0.293,0.324,1.62,6.747,2,2.34,14.51,0.995,0.5
116,2,2.01172457723349,0.076,0.056,5.76,7.094,6.16,1.3,9.402,1.186,0.1
126,1.4,1.36974165601672,0.282,0.246,1.41,6.902,1.55,1.73,10.072,1.406,4.9
136,1.1,1.05710469380605,1.232,1.076,1.49,6.234,0.69,1.85,10.308,1.134,1.5
146,1,1.081267867733,0.573,0.498,-1.77,6.313,-1.73,1.92,10.048,1.277,4.9
6,4,4.00243784815537,0.076,0.077,4.13,0.609,4.15,0.55,2.639,0.229,0.5
16,9.5,9.12572966130462,1.596,1.635,9.28,1.184,9.26,0.73,2.867,0.251,1.1
26,8.4,8.69652573463199,2.949,3.106,8.85,4.182,8.86,0.78,5.161,0.692,4.1
36,6.5,6.37280016564252,2.041,2.176,7.21,2.553,7.35,1.15,6.443,0.459,0.5
46,4.6,4.81407768331036,4.608,4.133,5.34,4.579,5.43,1.14,7.224,0.922,4.7
56,3.5,2.74081710429659,5.754,5.798,0.72,4.882,0.16,2.21,9.783,0.725,4.5
66,4.3,4.3022639638732,0.119,0.102,4.43,3.356,4.61,1.91,10.177,0.807,1.7
76,3,3.18474228911295,0.85,0.973,4.46,3.535,5.24,1.64,10.538,0.777,3.1
86,2,1.56475644504616,1.477,1.493,5.38,4.551,4.66,2.1,9.881,0.992,0.3
96,1.8,1.87393671405192,0.542,0.619,-3.09,3.403,-3.29,1.32,9.665,0.822,2.9
106,1.6,1.58250095404114,0.293,0.241,0.04,0.05,-0.14,2.41,10.107,0.713,1.9
116,2,1.99707157485714,0.076,0.086,1.94,3.243,2.2,1.85,10.8,0.854,2.7
126,1.4,1.37542140538881,0.282,0.31,4.92,2.321,5.67,2.2,10.983,0.568,0.3
136,1.1,1.41762373763953,1.232,0.985,-1.02,0.524,-0.39,2.1,10.434,0.624,0.5
146,1,1.15935705247267,0.573,0.426,2.36,3.582,2.66,1.95,9.915,0.779,0.3
6,4,3.9959912859509,0.076,0.074,4.68,1.202,4.72,0.45,2.658,0.193,1.1
16,9.5,9.34893003489888,1.596,1.617,9.19,1.422,9.37,0.65,3.104,0.268,1.5
26,8.4,8.96317488222625,2.949,2.654,9.54,2.771,9.66,0.95,4.872,0.519,2.7
36,6.5,6.15192978335566,2.041,1.594,5.08,3.21,5.07,1.05,6.183,0.492,3.1
46,4.6,3.7217226456156,4.608,5.198,5.75,2.153,5.96,1.3,6.638,0.538,0.1
56,3.5,4.07737226337609,5.754,6.735,3.59,6.239,3.56,1.79,8.282,1.01,4.9
66,4.3,4.27335542630761,0.119,0.115,2.57,4.806,2.17,2.07,9.639,0.948,1.1
76,3,2.93825508579305,0.85,0.972,2.94,2.929,2.63,1.29,7.775,0.669,0.5
86,2,1.95276546261788,1.477,1.635,1.43,3.877,1.4,1.42,8.347,0.671,4.1
96,1.8,1.52239468208113,0.542,0.658,1.82,5.851,2.31,1.49,10.918,1.1,4.9
106,1.6,1.63150525406798,0.293,0.309,1.78,6.243,1.85,2.29,13.635,1.497,4.9
116,2,1.99484023744284,0.076,0.068,2.32,1.538,2.75,2.92,15.308,1.185,1.9
126,1.4,1.36211280605367,0.282,0.33,0.5,9.011,0.38,2.16,11.782,1.405,3.3
136,1.1,1.32290256559573,1.232,1.15,2.78,6.763,2.78,1.72,11.535,1.16,4.9
146,1,1.18391680874617,0.573,0.554,1.11,3.907,1.39,2.1,11.881,0.574,1.5
6,4,3.9955391565261,0.076,0.08,4.34,2.205,4.46,0.51,3.016,0.323,2.3
16,9.5,9.12820305449347,1.596,1.627,9.45,0.587,9.39,0.75,3.813,0.242,0.9
26,8.4,8.5172243832743,2.949,2.305,8.63,2.837,8.75,0.98,4.914,0.407,2.9
36,6.5,5.81895285121187,2.041,1.957,5.83,1.063,5.89,1.03,5.38,0.359,0.1
46,4.6,5.65999176361213,4.608,5.341,4.72,8.194,4.88,1.79,10.193,1.435,4.9
56,3.5,2.9728888522568,5.754,6.654,3.16,6.796,3.31,1.82,11.112,1.173,0.1
66,4.3,4.31058254396281,0.119,0.122,4.65,9.27,5.04,2.12,12.247,1.442,4.9
76,3,2.63132211808334,0.85,0.822,5.08,5.723,5.56,2.81,14.701,1.562,0.1
86,2,2.16433619695266,1.477,1.428,-0.67,6.401,-0.5,2.29,11.705,1.223,0.7
96,1.8,1.84578428401618,0.542,0.442,2.4,2.797,2.88,1.76,10.187,0.576,1.5
106,1.6,1.61266855729748,0.293,0.238,1.17,2.528,1.13,1.76,10.736,0.549,2.5
116,2,1.9939936620301,0.076,0.087,2.63,4.986,2.71,2.05,9.846,1.151,0.3
126,1.4,1.32838714455544,0.282,0.297,2.74,1.34,2.96,1.65,8.569,0.608,1.1
136,1.1,1.11074644530187,1.232,1.297,-0.4,3.163,0.04,1.99,9.424,0.756,2.9
146,1,0.978344881856361,0.573,0.529,-0.71,6.297,-0.85,1.85,11.483,1.123,4.9
6,4,4.00923160739422,0.076,0.077,4.02,0.44,3.99,0.45,2.757,0.185,0.3
16,9.5,9.28181024144013,1.596,1.403,9.33,0.717,9.44,0.54,2.725,0.204,0.9
26,8.4,8.65582816087178,2.949,2.767,8.57,2.602,8.76,0.8,3.983,0.502,2.7
36,6.5,6.81510788367658,2.041,1.846,7.53,3.654,7.52,0.94,5.833,0.615,3.5
46,4.6,3.67385297285251,4.608,4.895,2.98,1.683,3.06,1.1,7.298,0.488,1.9
56,3.5,2.24800446482291,5.754,6.815,0.83,5.39,0.9,1.63,9.193,0.975,4.9
66,4.3,4.2784070232844,0.119,0.13,6.04,2.598,6.41,2.14,10.512,0.811,1.1
76,3,3.10301329895447,0.85,1.049,6.55,4.853,6.83,1.34,8.472,0.907,0.5
86,2,1.88727042567335,1.477,1.217,1.66,10.201,2.1,2.12,12.81,1.213,4.9
96,1.8,1.77315076012292,0.542,0.546,-1.24,9.542,-2,2.4,12.953,1.389,0.5
106,1.6,1.54041715322062,0.293,0.279,5.59,2.08,5.54,1.8,9.18,0.666,1.3
116,2,2.01177735857918,0.076,0.083,-0.93,5.523,-0.51,2.09,10.599,1.104,4.9
126,1.4,1.34882315239035,0.282,0.306,1.7,5.603,1.28,2.19,10.667,0.911,0.3
136,1.1,1.03563986379416,1.232,1.357,1.6,5.607,1.89,2.08,10.892,0.948,4.7
146,1,0.961761001731033,0.573,0.51,2.41,5.872,2.18,1.54,10.693,1.176,0.7
6,4,4.00085909493018,0.076,0.078,4.41,1.213,4.38,0.47,2.44,0.239,1.3
16,9.5,9.44271624511621,1.596,1.55,9.83,2.063,9.9,0.58,3.497,0.345,1.9
26,8.4,8.77051501354943,2.949,3.028,7.28,4.47,7.41,1.26,5.961,0.794,4.5
36,6.5,6.91151818400496,2.041,1.896,7.92,1.373,7.67,1.65,7.738,0.572,0.1
46,4.6,3.20818633363592,4.608,4.13,3.24,2.534,3.66,0.96,6.918,0.532,0.1
56,3.5,2.82459229998697,5.754,5.752,3.15,5.374,2.8,1.19,8.732,0.938,4.7
66,4.3,4.31298485789615,0.119,0.129,4.34,2.523,4.08,2.12,10.238,0.743,1.9
76,3,3.05907357493979,0.85,0.74,2.54,3.805,2.33,1.45,10.307,0.653,0.7
86,2,2.13115212931599,1.477,1.559,3.58,10.253,3.76,2.43,13.792,1.505,4.9
96,1.8,1.60497581399631,0.542,0.472,-1.26,8.792,-1.03,2.45,14.834,1.465,1.3
106,1.6,1.69728077107079,0.293,0.274,2.7,1.151,2.71,2.71,11.945,1.026,1.9
116,2,2.00821457318195,0.076,0.074,3.81,5.552,3.51,1.4,10.85,0.858,0.5
126,1.4,1.42772901844076,0.282,0.355,2.79,3.761,2.97,2.04,10.001,0.761,3.5
136,1.1,0.845920553280214,1.232,1.083,-0.08,3.829,0.27,1.94,10.861,0.972,4.3
146,1,0.773092601308452,0.573,0.635,2.27,3.585,2.67,1.81,10.902,0.587,0.9
6,4,3.9928459656124,0.076,0.082,3.59,0.645,3.7,0.35,2.261,0.175,0.1
16,9.5,9.46623463486116,1.596,1.571,9.61,1.768,9.67,0.54,2.819,0.337,1.7
26,8.4,9.348473014049,2.949,2.922,7.97,1.457,8.11,0.75,3.645,0.325,1.3
36,6.5,6.55792215705476,2.041,1.684,7.13,3.746,7.07,0.96,5.034,0.692,3.9
46,4.6,5.96118674394493,4.608,4.323,2.37,8.932,2.41,2.35,10.945,1.218,4.9
56,3.5,3.14901849516127,5.754,6.869,2.49,7.628,2.39,2.48,11.921,1.294,0.9
66,4.3,4.31101403814401,0.119,0.127,8.66,3.051,8.96,1.16,8.694,0.584,0.9
76,3,3.04432090851051,0.85,0.72,2.97,6.513,3.3,1.31,10.421,1.252,4.9
86,2,1.88696080383212,1.477,1.073,-2.38,4.289,-2.78,2.53,12.873,0.954,3.9
96,1.8,1.70562377847196,0.542,0.612,2.88,6.553,2.29,2.63,12.51,1.372,0.3
106,1.6,1.59925920306879,0.293,0.302,5.62,2.344,5.94,1.64,9.575,0.678,0.3
116,2,2.00880570331045,0.076,0.079,0.67,0.615,0.06,1.68,10.115,0.706,0.5
126,1.4,1.37548767094131,0.282,0.301,0.65,3.441,1.24,1.95,10.656,0.61,3.9
136,1.1,0.956058672720004,1.232,0.944,0.62,3.916,0.27,2.05,11.232,0.964,3.7
146,1,1.15691280875714,0.573,0.428,2.18,2.476,2.55,2.42,11.577,0.779,0.7
6,4,4.00819180626457,0.076,0.083,3.54,1.714,3.6,0.52,2.881,0.313,1.7
16,9.5,9.40218125562362,1.596,1.413,10.01,1.394,9.83,0.45,2.911,0.252,0.3
26,8.4,8.26302624625761,2.949,2.2,7.5,3.747,7.35,0.71,4.543,0.656,3.5
36,6.5,6.56221569875529,2.041,2.07,5.8,0.169,5.94,1.19,5.823,0.487,0.7
46,4.6,3.42175694734559,4.608,4.628,5.64,3.414,5.58,1.09,6.902,0.636,3.5
56,3.5,2.48371641230553,5.754,5.347,6.17,4.581,6.04,1.54,8.983,0.79,4.3
66,4.3,4.31164679389437,0.119,0.107,4.22,8.576,3.85,2.3,13.253,1.561,4.9
76,3,2.98303671893346,0.85,0.655,0.91,8.135,1.02,2.24,13.404,1.363,0.1
86,2,1.4128061639698,1.477,1.568,3.44,1.664,3.95,1.75,10.518,0.702,0.3
96,1.8,1.90974322368825,0.542,0.477,2.5,3.658,3.17,2.05,9.497,0.722,0.7
106,1.6,1.66291255153032,0.293,0.242,0.62,4.545,0.63,2.02,9.581,0.758,4.5
116,2,1.99233147503217,0.076,0.078,-1.57,6.897,-1.37,2.58,12.157,1.132,4.9
126,1.4,1.45554131469714,0.282,0.303,3.07,6.78,3.48,2.44,12.46,1.075,1.1
136,1.1,0.902305527438042,1.232,0.992,3.18,4.637,2.93,1.88,10.063,0.711,1.1
146,1,0.811881268857134,0.573,0.462,0.39,3.637,0.2,1.73,10.005,0.939,3.7
6,4,4.03090079626445,0.076,0.085,4.07,0.843,4.13,0.4,2.372,0.161,0.9
16,9.5,9.57009670966615,1.596,1.366,10.01,1.363,9.97,0.43,2.836,0.298,1.5
26,8.4,8.16468592274333,2.949,2.634,7.23,2.227,7.11,0.79,3.977,0.419,2.3
36,6.5,6.11055316613932,2.041,1.728,8.49,4.344,8.32,1.12,6.132,0.922,4.5
46,4.6,3.79715088078542,4.608,3.634,3.76,1.32,3.79,1.14,7.736,0.619,1.3
56,3.5,4.24142769257163,5.754,5.183,4.47,4.642,4.42,1.56,8.728,0.859,4.5
66,4.3,4.28682911913627,0.119,0.111,1.52,2.401,1.53,2.16,9.776,0.443,1.3
76,3,3.34428264781508,0.85,0.979,5.66,1.753,5.65,1.59,10.044,0.72,0.5
86,2,1.9718826262262,1.477,1.674,-2.75,5.343,-2.26,2.22,10.98,1.27,4.7
96,1.8,1.75777822157394,0.542,0.554,2.51,9.441,2.79,2.58,15.877,1.409,4.7
106,1.6,1.58768525509218,0.293,0.31,9.03,9.385,9.43,3.12,15.49,1.593,2.7
116,2,1.9961041057914,0.076,0.086,-4.02,5.787,-4.7,2.2,11.107,1.058,0.1
126,1.4,1.41136773533927,0.282,0.33,5.24,7.601,5.05,2.14,12.126,1.253,4.9
136,1.1,0.929300809301269,1.232,1.12,-4.14,7.754,-4.01,2.2,12.084,1.051,0.7
146,1,1.1092966324444,0.573,0.566,5.48,3.353,5.59,1.6,8.926,0.539,0.1
6,4,3.98560582473144,0.076,0.076,3.25,0.944,3.32,0.47,2.21,0.125,0.1
16,9.5,9.66209524890503,1.596,1.761,9.26,1.902,9.2,0.55,2.776,0.381,1.9
26,8.4,9.2487561085208,2.949,2.713,8.04,2.697,8.14,0.85,4.349,0.382,2.7
36,6.5,6.16283524180294,2.041,1.251,7.25,2.828,7.54,0.98,5.792,0.708,3.1
46,4.6,5.26498171375246,4.608,4.06,2.33,4.844,2.28,1.63,7.539,0.907,4.9
56,3.5,3.18075718001358,5.754,5.862,4.51,6.89,5.34,1.71,11.999,1.416,4.9
66,4.3,4.28099056156709,0.119,0.124,1.38,8.894,1.28,2.69,15.357,1.486,4.9
76,3,3.27222780098525,0.85,1.021,8.89,10.874,8.61,3.08,15.404,1.63,0.9
86,2,2.03184072508736,1.477,1.416,1.39,3.921,1.64,1.7,11.432,0.982,4.5
96,1.8,1.70711085880858,0.542,0.499,1.33,2.564,1.97,2.41,11.133,0.645,0.7
106,1.6,1.61526868262197,0.293,0.31,1.3,4.203,1.12,2.18,11.798,0.826,4.7
116,2,2.02556979336483,0.076,0.075,1.23,5.085,1.7,2.55,11.114,0.944,0.7
126,1.4,1.35799609961695,0.282,0.294,4.38,3.756,4.97,1.97,11.287,0.807,3.7
136,1.1,1.01526646435633,1.232,1.388,-0.37,4.144,-0.16,1.77,10.469,0.875,0.5
146,1,1.09895497608679,0.573,0.48,-3.2,2.752,-3.33,1.91,10.337,0.71,2.9
6,4,4.01261870726647,0.076,0.075,4.23,1.54,4.3,0.59,2.972,0.271,0.1
16,9.5,9.22428435027923,1.596,1.517,9.72,1.503,9.75,0.4,3.046,0.298,1.5
26,8.4,8.82527243686392,2.949,2.695,7.24,4.334,7.19,1.01,5.476,0.549,4.5
36,6.5,6.82445060352833,2.041,1.516,8.05,2.989,8.01,1.3,6.498,0.762,0.7
46,4.6,5.28964190933655,4.608,3.714,3.72,3.759,3.6,0.99,6.456,0.806,3.5
56,3.5,3.64908121331499,5.754,5.166,2.31,5.511,2.12,1.32,9.313,1.004,4.9
66,4.3,4.33239123480273,0.119,0.131,8.09,7.07,8.06,1.99,12.636,1.228,4.9
76,3,2.70614047208357,0.85,0.822,-1.06,3.252,-1.1,2.24,15.269,1.224,2.9
86,2,1.86832615808979,1.477,1.56,2.68,7.744,3.47,2.55,13.338,1.305,1.5
96,1.8,1.69323066582057,0.542,0.541,3.44,2.393,3.26,2.25,11.128,0.674,2.7
106,1.6,1.63342113903466,0.293,0.369,4.18,4.876,4.13,2.17,10.002,0.791,0.5
116,2,2.02201106749277,0.076,0.063,-3.58,0.973,-3.54,1.28,9.059,0.542,1.1
126,1.4,1.37142862772414,0.282,0.32,3.84,3.666,3.74,2.13,10.354,0.789,3.9
136,1.1,1.01871102897216,1.232,1.237,1.91,1.886,1.68,2.06,10.865,0.795,2.5
146,1,0.991117182386073,0.573,0.513,0.69,2.214,0.44,1.88,10.765,0.723,2.1
6,4,4.01833492150915,0.076,0.08,4.79,1.362,4.67,0.51,2.572,0.256,0.1
16,9.5,9.41856634469054,1.596,1.914,9.92,1.771,9.9,0.59,2.774,0.294,1.7
26,8.4,8.8054401236618,2.949,2.816,7.81,3.917,7.5,0.92,5.049,0.61,4.1
36,6.5,6.30811390067497,2.041,1.753,6.12,1.085,6.33,1.06,6.602,0.513,1.3
46,4.6,2.8438425174401,4.608,3.762,5.87,5.757,6.2,1.18,8.484,0.987,4.9
56,3.5,4.48084272700111,5.754,6.114,0.09,4.617,-0.25,1.99,11.008,1.161,4.7
66,4.3,4.29201564349443,0.119,0.147,7.23,6.039,7.03,1.75,10.792,1.101,0.7
76,3,3.19894946037314,0.85,0.802,3.66,9.196,3.99,2.21,12.603,1.978,4.9
86,2,1.90287722387553,1.477,1.677,0.44,9.287,0.44,2.48,12.527,1.905,1.9
96,1.8,1.85454186004625,0.542,0.56,1.99,5.94,2.3,2,10.071,1.127,4.9
106,1.6,1.51611090973748,0.293,0.272,2.6,3.608,2.97,2.06,11.81,0.77,1.3
116,2,1.99472661040821,0.076,0.08,0.39,4.325,-0.13,2.35,12.393,1.01,4.5
126,1.4,1.29462689885308,0.282,0.261,1.34,4.493,1.79,2.5,12.053,0.836,0.7
136,1.1,1.29733865077273,1.232,1.257,-0.63,2.907,-0.4,1.56,10.384,0.806,0.3
146,1,1.04958674945788,0.573,0.399,1.95,2.019,1.79,1.62,9.6,0.761,0.1
6,4,3.99638873234107,0.076,0.077,3.96,1.061,4.09,0.45,2.801,0.25,1.1
16,9.5,9.38795127978708,1.596,1.906,9.78,1.194,9.85,0.48,3.179,0.205,1.1
26,8.4,8.86212301801505,2.949,2.689,8.58,2.999,8.61,0.95,4.618,0.505,2.9
36,6.5,6.79720241186051,2.041,1.948,6.87,1.626,6.69,0.99,5.271,0.278,0.1
46,4.6,4.87200046004967,4.608,4.606,3.76,4.446,3.77,1.05,6.542,0.691,4.5
56,3.5,1.14318771327244,5.754,6.986,4.08,5.028,3.82,1.82,9.517,0.984,4.9
66,4.3,4.31996931605338,0.119,0.143,3.8,4.125,4.06,2.18,11.501,0.828,4.9
76,3,3.07783198385021,0.85,0.825,1.55,4.798,1.9,1.33,10.888,0.948,0.7
86,2,1.973133180883,1.477,1.567,6.78,2.011,5.88,2.19,10.385,0.617,2.7
96,1.8,1.55132757055091,0.542,0.602,-4.7,3.955,-4.98,2.05,11.164,0.773,3.7
106,1.6,1.60485913748865,0.293,0.265,4.93,5.301,4.75,1.84,10.808,0.979,0.1
116,2,1.99972960048,0.076,0.084,0.58,5.473,0.91,2.08,10.69,0.682,4.9
126,1.4,1.33508632865037,0.282,0.302,1.02,6.137,1.08,2.01,10.351,0.901,0.5
136,1.1,1.23748242594433,1.232,1.283,0.16,6.498,-0.01,1.53,10.949,1.309,4.7
146,1,1.11037753447194,0.573,0.541,2,2.359,1.65,2.07,12.333,0.63,0.1
6,4,4.01319941581521,0.076,0.073,3.91,1.408,3.88,0.48,2.707,0.255,0.1
16,9.5,9.14440850236762,1.596,1.714,9.59,2.045,9.65,0.51,3.087,0.416,2.1
26,8.4,9.58298966233297,2.949,3.363,7.96,0.852,7.96,0.67,3.767,0.226,0.5
36,6.5,6.18242994224133,2.041,2.095,6.91,2.311,6.97,0.71,4.119,0.425,2.3
46,4.6,4.15951818932181,4.608,4.743,4.77,5.907,4.77,1.64,7.421,0.736,4.9
56,3.5,3.26511953094765,5.754,6.19,4.89,4.609,4.72,1.8,10.557,0.741,4.3
66,4.3,4.25518295783138,0.119,0.106,-0.98,7.653,-0.58,2.5,14.003,1.244,4.7
76,3,2.92741692807425,0.85,0.755,4.93,6.291,5.62,2.29,14.612,1.141,1.5
86,2,1.84514711424484,1.477,1.876,2.54,6.098,2.62,2.09,11.965,1.139,0.9
96,1.8,1.80653551923203,0.542,0.408,1.03,2.005,1.32,1.77,9.489,0.501,0.3
106,1.6,1.62294018507682,0.293,0.277,3.23,3.105,3.12,1.53,8.7,0.557,0.7
116,2,1.99306277264437,0.076,0.065,-0.48,3.03,-0.7,1.52,9.099,0.691,3.1
126,1.4,1.35735222604392,0.282,0.252,3.78,10.086,3.62,1.92,13.963,1.536,4.9
136,1.1,1.09979729750752,1.232,1.13,0.66,10.627,1.19,2.52,12.327,1.881,1.9
146,1,0.865055214857847,0.573,0.576,1.17,2.067,1.59,1.63,8.401,0.525,2.1
6,4,4.00229551401151,0.076,0.071,4.29,1.718,4.16,0.43,2.632,0.289,1.7
16,9.5,9.77421170684242,1.596,1.501,9.33,1.646,9.19,0.47,2.786,0.27,0.1
26,8.4,7.82462243023476,2.949,2.817,7.61,3.764,7.67,0.82,4.322,0.606,3.7
36,6.5,6.32548464082986,2.041,2.409,6.86,3.799,6.73,1.47,6.527,0.654,3.7
46,4.6,5.03020717023965,4.608,4.198,5.41,0.609,5.16,1.64,7.825,0.433,0.5
56,3.5,2.52947594365943,5.754,6.417,4.08,8.842,3.66,2.23,11.548,1.121,4.9
66,4.3,4.29315191247597,0.119,0.128,2.71,7.075,2.4,2.15,12.74,1.257,0.3
76,3,3.04658390946549,0.85,0.952,4.29,1.553,4.06,1.8,10.301,0.659,0.1
86,2,2.46267483303976,1.477,1.405,0.99,2.147,1.12,2.19,10.724,0.684,2.1
96,1.8,1.74365118471056,0.542,0.492,1.02,2.04,0.78,2.46,11.824,0.784,2.7
106,1.6,1.59360321551275,0.293,0.306,0.76,2.044,0.35,1.78,11.574,0.695,0.7
116,2,2.01167058482985,0.076,0.075,3.42,2.388,3.84,2.09,11.044,0.928,0.5
126,1.4,1.37132678145654,0.282,0.334,-0.45,5.737,0.06,1.96,12.537,0.979,4.9
136,1.1,0.940431123627312,1.232,1.211,3.25,6.193,3.28,2.02,12.012,1.073,1.1
146,1,0.943372052841188,0.573,0.562,2.03,3.09,1.66,1.65,11.195,0.889,2.9
6,4,3.98163150901351,0.076,0.088,3.96,0.877,3.83,0.34,2.346,0.163,0.9
16,9.5,9.37698641343617,1.596,1.318,9.48,0.987,9.4,0.56,2.717,0.242,1.1
26,8.4,7.92168985951225,2.949,2.856,9.66,2.616,9.89,0.73,3.832,0.46,2.5
36,6.5,6.87814301381866,2.041,2.506,6.89,3.608,6.61,1.01,5.751,0.763,3.7
46,4.6,3.63206106921288,4.608,5.464,5.11,5.003,4.84,1.21,8.229,0.692,4.7
56,3.5,1.7134409267477,5.754,5.84,0.1,3.366,0,1.81,10.736,0.687,2.9
66,4.3,4.29426048138277,0.119,0.115,6.65,5.005,6.37,1.99,9.957,0.815,0.3
