"t","igr.mu.obs","igr.mu.sample","igr.sd.obs","igr.sd.sample","igr.mu.pred.EM1","igr.sd.pred.EM1","igr.mu.pred.EM2","igr.mu.pred.EM2.dev","igr.sd.pred.EM2","igr.sd.pred.EM2.dev","igr.sd.pred.EM3"
6,4,3.99216904005652,0.076,0.059,3.49,1.618,3.47,0.46,2.514,0.376,1.7
16,9.5,9.14295780184576,1.403,1.291,9.7,0.563,10.01,0.64,2.999,0.249,0.5
26,8.4,7.5610632542076,6.653,7.269,9.76,6.338,9.45,1.37,7.179,0.866,4.9
36,6.5,6.44364214267495,0.288,0.242,6,3.163,5.65,2.01,10.058,0.837,2.9
46,4.6,4.75806842074743,2.663,3.164,4.63,3.714,4.54,2.21,10.97,0.842,3.7
56,3.5,3.77000735540011,0.985,1.128,2.05,3.554,2.26,1.84,11.161,0.781,1.1
66,4.3,4.60797434654805,0.736,0.673,6.54,2.516,6.28,1.71,10.289,0.672,0.1
76,3,3.04291923858607,0.165,0.173,3.18,3.052,3.19,1.94,9.615,0.693,0.7
86,2,2.00911078201117,0.091,0.093,-0.05,2.706,-0.26,1.26,8.556,0.671,0.1
96,1.8,2.01749670339294,0.63,0.502,0.43,2.776,0.21,1.24,8.48,0.644,2.7
106,1.6,1.71454552725538,0.409,0.364,4.42,4.896,4.47,1.91,10.568,0.878,4.9
116,2,1.94090254740723,0.388,0.348,0.53,5.802,0.55,1.5,10.195,0.926,0.3
126,1.4,1.6279342890902,1.027,1.111,-1.16,5.393,-1.37,1.44,9.058,0.874,4.9
136,1.1,1.0731113954817,0.882,0.932,6.72,5.05,6.88,2.07,12.201,0.886,4.3
146,1,0.950841338929591,0.599,0.673,-3.8,3.469,-3.02,2.66,12.313,0.884,0.1
6,4,4.00182666805151,0.076,0.079,3.27,0.945,3.16,0.44,2.458,0.146,0.9
16,9.5,9.02338337454578,1.403,1.703,9.65,1.278,9.56,0.42,2.888,0.193,1.5
26,8.4,7.31209493209801,6.653,7.656,10.25,2.557,9.99,0.86,3.949,0.479,2.3
36,6.5,6.43236014010692,0.288,0.305,5.99,6.091,5.84,1.31,7.774,0.815,4.9
46,4.6,4.67607694656446,2.663,2.718,7.28,2.531,7.48,1.98,9.131,0.73,0.1
56,3.5,3.58438662037732,0.985,0.984,-0.65,4.462,-0.4,1.13,8.099,0.665,1.7
66,4.3,4.16146975803937,0.736,0.851,3.67,6.641,3.37,1.97,9.558,1.201,4.9
76,3,2.97006155572721,0.165,0.161,3.55,3.033,3.9,1.85,10.968,0.567,0.9
86,2,1.99957455443692,0.091,0.098,4.79,3.454,4.99,2.38,11.238,1.013,3.3
96,1.8,1.82993669481828,0.63,0.571,0.08,4.308,0.27,1.55,10.761,0.975,0.5
106,1.6,1.68441261300592,0.409,0.453,4.8,4.853,4.56,1.53,8.967,1.077,0.7
116,2,2.05491318777279,0.388,0.377,-0.31,3.926,-0.5,1.42,8.256,0.63,4.1
126,1.4,1.71665473571082,1.027,1.037,1.2,3.423,1.19,1.51,9.732,0.771,3.3
136,1.1,1.08627776046879,0.882,0.72,1.03,5.529,1.65,1.93,11.829,0.968,4.5
146,1,0.978087519940416,0.599,0.649,1.76,6.962,2.21,2.13,10.818,1.37,1.1
6,4,3.98017573485649,0.076,0.07,3.89,1.34,3.7,0.53,2.6,0.341,1.3
16,9.5,9.46309584382716,1.403,1.301,9.49,0.553,9.46,0.46,3.258,0.173,0.3
26,8.4,9.6517865806178,6.653,7.039,9.32,7.608,9.35,1.33,8.237,0.986,4.9
36,6.5,6.45998517162398,0.288,0.307,5.53,5.298,5.57,1.66,9.831,0.929,0.3
46,4.6,4.24871299477709,2.663,2.861,7.07,4.239,7.01,1.34,9.258,0.633,4.5
56,3.5,3.74145447159477,0.985,0.866,1.46,2.313,1.87,2.11,10.247,0.577,2.1
66,4.3,4.53917796513919,0.736,0.633,5.02,2.47,4.69,1.94,10.411,0.615,0.7
76,3,3.00241438402393,0.165,0.132,2.19,1.828,2.37,1.88,10.409,0.627,0.7
86,2,2.00054483715853,0.091,0.095,1.08,2.74,0.8,1.89,9.341,0.595,0.5
96,1.8,1.7926470917015,0.63,0.635,0.39,7.296,1.13,1.97,11.882,1.283,4.9
106,1.6,1.58573064126267,0.409,0.402,3.95,5.936,4.09,2.44,12.316,1.016,0.5
116,2,1.96755552260788,0.388,0.443,2.95,5.34,3.32,2.4,11.515,0.83,4.9
126,1.4,1.45775184866783,1.027,1.265,-0.22,3.553,-0.77,2.04,12.877,0.951,1.1
136,1.1,1.04223562372206,0.882,0.918,4.41,6.311,4.92,1.69,10.54,1.069,0.5
146,1,1.0169360063485,0.599,0.665,-2.41,4.394,-1.91,1.8,9.262,0.928,4.3
6,4,4.00931189292481,0.076,0.095,4.12,1.741,4.12,0.42,3.011,0.297,1.7
16,9.5,9.36018058665745,1.403,1.26,9.87,0.471,9.8,0.66,3.257,0.214,0.3
26,8.4,8.47877539670446,6.653,6.144,7.6,5.724,7.82,1.08,6.581,1.053,4.9
36,6.5,6.55671386968088,0.288,0.25,6.35,5.551,6.16,1.75,10.491,1.204,4.9
46,4.6,3.93316656114151,2.663,2.305,3.97,5.857,3.74,2.21,9.728,1.21,1.9
