"t","igr.mu.obs","igr.mu.sample","igr.sd.obs","igr.sd.sample","igr.mu.pred.EM1","igr.sd.pred.EM1","igr.mu.pred.EM2","igr.mu.pred.EM2.dev","igr.sd.pred.EM2","igr.sd.pred.EM2.dev","igr.sd.pred.EM3"
56,3.5,3.47776686194209,0.717,0.699,2.62,4.41,2.48,1.05,7.013,0.728,4.7
66,4.3,4.07379782275763,1.284,1.355,4.59,3.583,4.61,1.22,7.458,0.577,0.5
76,3,2.83957633851083,0.847,0.803,3.68,6.334,3.79,1.4,9.098,0.976,4.9
86,2,2.14729242327336,0.323,0.291,2.92,6.459,2.97,1.85,9.183,1.178,1.1
96,1.8,1.78334629787957,0.196,0.188,4.85,2.821,4.47,1.04,6.991,0.49,3.1
106,1.6,1.50835072807858,0.51,0.593,-2.76,4.886,-2.65,1.86,8.861,0.836,4.7
116,2,2.13655171518789,0.8,1.02,3.57,4.535,3.11,1.48,9.28,0.967,0.1
126,1.4,1.41828107376998,0.149,0.16,2.17,3.292,2.49,1.05,7.014,0.599,0.9
136,1.1,1.10708112936894,0.223,0.276,-2.31,3.478,-2.59,1.53,7.146,0.521,3.7
146,1,1.03838926750349,0.164,0.157,2.7,3.128,2.69,1.4,7.458,0.487,0.5
6,4,3.86682419985343,3.114,3.612,3.93,2.65,3.97,0.68,3.794,0.319,2.7
16,9.5,9.79464046614522,2.595,1.648,9.63,1.947,9.69,0.87,4.987,0.349,2.1
26,8.4,8.79702861313951,2.949,3.318,7.87,4.22,7.88,1.36,6.743,0.604,4.3
36,6.5,6.70719771834488,1.659,1.468,5.22,2.152,5.09,1.44,8.157,0.527,1.9
46,4.6,4.88925733026573,0.959,0.801,4.65,4.313,4.59,1.52,7.259,0.705,0.3
56,3.5,3.4893886731428,0.717,0.803,5.09,2.266,4.78,0.8,6.506,0.398,1.9
66,4.3,4.34587845467936,1.284,1.145,5.23,1.763,5.67,0.91,6.839,0.465,0.3
76,3,3.1129238749116,0.847,0.897,1.81,2.446,1.59,1.65,6.644,0.454,2.5
86,2,2.05861854029135,0.323,0.296,-0.53,2.555,-0.91,1.47,7.728,0.372,2.9
96,1.8,1.8456622905046,0.196,0.191,3.52,3.037,3.5,1.6,8.716,0.592,3.3
106,1.6,1.54039599435542,0.51,0.418,2.24,4.363,2.12,1.64,7.664,0.776,0.1
116,2,1.78343687765084,0.8,0.671,1.83,2.698,1.68,1.34,7.351,0.588,2.3
126,1.4,1.42238076163713,0.149,0.13,1.63,4.689,1.43,1.86,9.293,0.791,4.5
136,1.1,1.10926983931055,0.223,0.211,2,1.384,2.2,1.8,10.345,0.637,0.1
146,1,0.981812371718785,0.164,0.188,-1.79,4.589,-1.87,1.94,8.979,0.956,0.1
6,4,3.96393711272709,3.114,3.005,3.53,2.887,3.41,0.64,3.735,0.404,2.9
16,9.5,9.2775689580609,2.595,2.055,10.89,1.784,10.99,0.83,4.667,0.411,1.7
26,8.4,7.83932698991731,2.949,2.944,8.08,3.269,7.72,1.18,6.3,0.585,3.5
36,6.5,6.25240920304324,1.659,1.835,5.23,2.669,5.37,1.34,7.466,0.532,2.5
46,4.6,4.30436534447073,0.959,0.914,4.32,2.676,4.39,1.24,7.678,0.69,0.3
56,3.5,3.54564202839496,0.717,0.803,4.43,2.424,4.22,1.28,7.727,0.504,2.1
66,4.3,4.19453599853276,1.284,1.112,5.82,0.553,6.29,1.34,7.198,0.468,1.7
76,3,3.22286154355906,0.847,0.955,2.05,1.24,2.55,1.53,7.419,0.619,1.1
86,2,1.93332246805132,0.323,0.35,1.48,1.002,1.36,1.54,7.749,0.555,0.9
96,1.8,1.7377641653885,0.196,0.177,2.69,2.812,2.41,1.31,6.965,0.394,0.7
106,1.6,1.55420203825145,0.51,0.435,-0.49,3.128,-0.9,1.55,7.347,0.471,3.1
116,2,2.16410576859422,0.8,0.843,3.38,2.904,3.12,1.42,7.436,0.383,0.5
126,1.4,1.4027718147744,0.149,0.187,1.03,0.952,0.97,1.21,6.578,0.549,0.7
136,1.1,1.11651618748806,0.223,0.25,5.06,2.858,4.5,1.27,7.247,0.682,2.9
146,1,1.06388771047535,0.164,0.167,-3.1,5.703,-2.98,1.54,9.238,1.249,4.7
6,4,3.78034408952651,3.114,3.114,3.11,3.005,3.1,0.68,3.735,0.554,2.9
16,9.5,9.81919333322246,2.595,2.712,10.19,2.285,10.16,1.11,5.457,0.395,2.3
26,8.4,8.44988408648432,2.949,3.056,9.67,2.029,9.68,0.98,6.065,0.502,1.9
36,6.5,7.21159506536509,1.659,1.538,4.07,4.51,4.17,1.53,7.805,0.66,4.5
46,4.6,4.26125031983784,0.959,1.028,7.31,4.896,7.6,1.55,7.807,0.83,0.1
56,3.5,3.64279011382012,0.717,0.581,1.97,2.554,2.02,1.27,6.248,0.399,2.5
66,4.3,4.3422912973861,1.284,1.222,4.34,1.84,4.25,1,6.618,0.351,0.5
76,3,2.88164683626155,0.847,0.945,3.42,2.429,3.09,1.07,6.923,0.506,2.1
86,2,1.98957377854431,0.323,0.374,2.43,1.354,2.45,1.02,7.186,0.47,0.5
96,1.8,1.79810385096619,0.196,0.194,-0.1,3.207,0.35,1.47,7.347,0.785,3.3
106,1.6,1.49274761994457,0.51,0.395,1.8,2.756,1.94,1.37,7.593,0.589,0.3
116,2,2.15927376360559,0.8,0.849,2.6,3.124,2.88,1.18,6.723,0.588,0.3
126,1.4,1.42078736595429,0.149,0.159,1.35,5.636,1.23,1.65,8.139,0.885,4.9
136,1.1,1.09284450171724,0.223,0.177,0.5,1.218,0.74,1.57,9.643,0.586,0.7
146,1,0.961560929564032,0.164,0.158,2.54,4.599,2.77,1.35,8.568,0.922,1.3
6,4,4.0082128123373,3.114,2.983,4.64,2.766,4.53,0.74,4.13,0.392,2.7
16,9.5,8.89467867739497,2.595,2.936,7.76,1.862,7.73,0.98,5.385,0.383,1.9
26,8.4,8.45112214944975,2.949,3.396,8.39,4.242,8.75,1.42,7.103,0.827,4.3
36,6.5,6.48317361014871,1.659,1.701,7.77,2.06,7.6,1.27,7.911,0.416,0.5
46,4.6,4.66095768707738,0.959,0.996,4.14,4.405,3.85,1.77,8.794,0.886,4.1
56,3.5,3.31321153709028,0.717,0.781,6.91,4.529,6.97,1.35,9.193,0.972,0.5
66,4.3,4.81746773263225,1.284,1.237,1.1,2.592,0.8,1.62,7.988,0.557,2.5
76,3,3.12923726923941,0.847,0.826,2.16,3.79,2.56,1.3,7.482,0.745,0.5
86,2,1.95795028755707,0.323,0.272,1.47,0.602,1.4,1.13,6.346,0.613,0.1
96,1.8,1.82335386437581,0.196,0.195,4.23,3.219,4.17,1.45,6.865,0.659,3.3
106,1.6,1.68618328674327,0.51,0.491,0.23,1.216,0.12,1.59,7.642,0.553,0.5
116,2,1.63946901427172,0.8,0.887,2.2,2.093,2.21,1.21,7.986,0.704,2.1
126,1.4,1.43058684607692,0.149,0.134,2.42,2.459,2.52,1.1,7.912,0.529,0.3
136,1.1,1.08422526845001,0.223,0.298,-0.05,1.646,0.2,1.56,7.052,0.591,0.9
146,1,1.0412264210237,0.164,0.186,0.61,1.897,0.81,1.22,6.785,0.446,0.5
6,4,4.09337402953993,3.114,3.106,3.87,2.306,3.95,0.8,3.765,0.391,2.5
16,9.5,9.69432447393918,2.595,2.765,11.44,2.114,11.53,1.03,4.8,0.267,2.1
26,8.4,8.53525226561534,2.949,2.856,6.82,2.627,7.25,1.26,6.141,0.428,2.3
36,6.5,6.72839169839661,1.659,1.639,4.33,1.765,4.18,1.05,6.646,0.571,1.5
46,4.6,4.74244671691091,0.959,1.127,7,2.842,7.02,1.49,6.701,0.628,0.1
56,3.5,3.46811825332838,0.717,0.803,1.04,3.398,1.29,1.24,6.577,0.547,3.1
66,4.3,4.4030445117277,1.284,1.192,6.37,3.727,6.57,1.4,8.527,0.663,3.7
76,3,3.04452782837561,0.847,1.076,1.99,2.119,2.09,1.76,8.917,0.606,0.3
86,2,2.0257187605418,0.323,0.313,2.93,3.745,3.07,1.52,7.486,0.784,0.3
96,1.8,1.77577706686801,0.196,0.215,1.85,4.915,2.32,1.53,8.221,0.82,4.7
106,1.6,1.63695148911644,0.51,0.451,2.53,3.45,2.89,1.61,10.429,0.818,3.5
116,2,2.03141284933573,0.8,0.875,3.41,5.611,2.91,1.73,9.246,1.038,0.5
126,1.4,1.42541906765231,0.149,0.124,-1.35,4.378,-1.33,1.56,8.551,0.764,4.3
136,1.1,1.05667187104417,0.223,0.204,1.71,5.022,1.71,1.3,8,0.906,0.7
146,1,1.01378729927131,0.164,0.129,1.61,3.172,1.49,1.44,7.324,0.675,3.5
6,4,4.12823759924814,3.114,2.757,3.47,3.769,3.39,0.74,4.512,0.57,3.5
16,9.5,9.93451387976634,2.595,2.444,9.69,1.175,9.74,1.02,5.649,0.325,0.1
26,8.4,8.34641818240976,2.949,2.717,6.82,4.623,6.65,1.31,6.856,0.811,4.7
36,6.5,6.67225398441006,1.659,1.542,7.2,3.075,6.89,1.46,8.016,0.423,0.3
46,4.6,5.15109213690073,0.959,0.777,9.46,1.885,9.6,1.46,7.128,0.542,0.7
56,3.5,3.5180376903228,0.717,0.724,-2.22,5.34,-2.36,1.5,8.693,1.017,4.9
66,4.3,4.03143486812326,1.284,0.955,7.33,6.153,7.08,1.68,8.097,1.078,0.7
76,3,3.12619458289249,0.847,0.903,0.78,1.608,0.88,0.94,5.699,0.354,1.5
86,2,2.00931094027578,0.323,0.281,3.28,2.946,3.04,1.28,6.421,0.628,2.9
96,1.8,1.77944130864478,0.196,0.193,1.83,3.824,1.63,1.29,8.37,0.602,3.9
106,1.6,1.48988813141711,0.51,0.506,2.95,3.631,2.62,1.58,8.287,0.719,1.1
116,2,2.18440396852318,0.8,1.002,0.33,2.136,-0.09,1.41,7.29,0.416,0.7
126,1.4,1.39788444994883,0.149,0.134,2.13,4.65,2.14,1.83,8.034,0.771,4.7
136,1.1,1.11937860327165,0.223,0.28,1.52,3.974,1.17,1.51,8.67,0.549,0.7
146,1,1.0615848363694,0.164,0.16,0.54,2.231,0.45,1.5,7.502,0.526,1.9
6,4,3.77482208285896,3.114,3.258,3.18,3.34,3.25,1.02,4.389,0.496,3.3
16,9.5,9.71231147094272,2.595,2.885,10.62,1.23,10.95,0.89,5.564,0.382,1.1
26,8.4,8.6452472685181,2.949,2.938,7.41,3.803,7.64,0.94,6.651,0.747,3.7
36,6.5,6.97072447510687,1.659,1.528,6.03,2.832,5.76,1.51,8.132,0.797,2.9
46,4.6,4.67676235663708,0.959,0.819,5.79,3.473,5.57,1.76,7.72,0.569,0.3
56,3.5,3.13985917605842,0.717,0.658,2.99,2.968,3.03,1.63,7.978,0.581,2.9
66,4.3,4.16143538734921,1.284,1.142,4.93,3.311,5.14,1.54,7.553,0.668,0.3
76,3,2.90285232084721,0.847,0.955,3.32,0.82,3.67,1.15,6.795,0.436,1.3
86,2,1.91548842855951,0.323,0.365,0.93,2.199,0.89,1.19,7.15,0.515,2.3
96,1.8,1.75531540776498,0.196,0.23,-0.14,2.257,-0.36,1.2,7.222,0.456,0.9
106,1.6,1.46269622048554,0.51,0.449,3.59,1.799,3.55,1.17,7.018,0.4,1.9
116,2,1.98412372655444,0.8,0.829,1.87,1.665,2.19,1.78,7.162,0.428,0.1
126,1.4,1.36038169222059,0.149,0.137,3.39,2.38,3.25,1.11,7.045,0.357,2.7
136,1.1,1.1243349845103,0.223,0.216,-0.77,4.658,-1.17,1.7,9.156,0.813,4.9
146,1,0.994334835441406,0.164,0.172,1.58,3.84,2,1.76,9.344,0.701,0.7
6,4,3.01983666077327,3.114,3.135,4.1,3.708,4.07,0.84,4.505,0.549,3.7
16,9.5,10.0173393319108,2.595,2.337,10.24,1.034,10.75,1.09,5.655,0.408,1.1
26,8.4,8.23221454202507,2.949,2.954,8.09,2.525,8.07,1.27,6.303,0.469,2.5
36,6.5,6.81032569292704,1.659,1.666,4.6,2.138,4.72,1.1,7.132,0.469,2.1
46,4.6,4.68004548203602,0.959,1.048,4.43,1.3,4.08,1.01,7.07,0.517,0.7
56,3.5,3.40056402160975,0.717,0.516,5.49,2.285,5.8,1.23,7.576,0.477,2.1
66,4.3,4.58165415291529,1.284,1.176,3.52,2.648,3.69,1.64,7.566,0.58,0.5
76,3,2.75554294936549,0.847,0.78,3.03,5.823,2.83,1.53,8.719,0.874,4.9
86,2,2.06433956199001,0.323,0.354,3.03,5.485,2.78,2.09,9.275,0.9,1.9
96,1.8,1.74761286654699,0.196,0.172,0.75,1.246,0.18,0.94,7.424,0.409,0.1
106,1.6,1.55066760768492,0.51,0.52,1.22,4.038,1.19,1.8,8.297,0.723,4.3
116,2,1.83285374152557,0.8,0.904,3.31,3.503,3.23,1.45,8.206,0.598,0.3
126,1.4,1.43199653072943,0.149,0.148,0.68,2.845,0.33,1.34,7.178,0.432,0.3
136,1.1,1.03180382549243,0.223,0.235,0.86,6.474,0.99,1.71,9.482,1.17,4.9
146,1,1.05043020802581,0.164,0.176,0.43,4.295,0.89,1.65,10.382,0.917,0.9
6,4,3.48783505122965,3.114,3.332,2.75,2.607,2.69,0.69,3.949,0.468,2.5
16,9.5,8.7768907179994,2.595,1.99,8.92,1.788,8.82,0.92,4.953,0.438,1.9
26,8.4,8.17281466627628,2.949,3.405,11.25,2.968,11.23,1.34,5.973,0.548,2.9
36,6.5,6.49716310942086,1.659,2.136,6.45,3.617,6.34,1.58,7.946,0.554,3.9
46,4.6,4.78210991227269,0.959,0.917,4.1,1.387,4.31,1.65,8.368,0.443,1.5
56,3.5,3.42334172480123,0.717,0.501,2.57,3.247,2.39,1.58,7.67,0.815,0.7
66,4.3,4.20183233867009,1.284,1.272,4,6.403,4.26,1.7,9.079,1.255,4.7
76,3,3.07324038926258,0.847,0.82,2.42,5.738,2.16,1.38,9.803,1.028,0.9
86,2,2.03911597144235,0.323,0.334,2.68,2.371,3.08,1.75,7.414,0.523,0.3
96,1.8,1.75137386714978,0.196,0.162,0.98,4.413,0.98,1.76,8.459,0.933,4.1
106,1.6,1.66780569996057,0.51,0.596,3.64,4.224,3.71,1.51,8.548,0.675,0.1
116,2,1.86556777543744,0.8,0.808,2.98,3.316,3.09,1.16,8.214,0.766,3.3
126,1.4,1.37472195071398,0.149,0.151,0.4,3.754,0.92,2.1,7.399,0.65,1.3
136,1.1,1.11069376054107,0.223,0.247,-1.32,0.435,-0.98,1.04,7.031,0.458,1.1
146,1,1.02093866129703,0.164,0.148,3.35,4.393,3.12,1.78,8.523,0.944,4.3
6,4,4.49761123731661,3.114,3.572,4.03,3.937,4.17,0.81,4.374,0.55,3.9
16,9.5,9.5742534072723,2.595,2.169,10.88,1.899,11.17,1.13,5.764,0.378,0.1
26,8.4,7.69723185538846,2.949,2.598,7.15,4.381,7.15,1.16,6.824,0.689,4.3
36,6.5,6.65727803091343,1.659,2.139,6.77,3.506,6.71,1.29,7.509,0.736,0.3
46,4.6,4.64190436388998,0.959,0.987,4.78,1.33,4.91,0.87,6.567,0.634,1.7
56,3.5,3.44399639327829,0.717,0.655,3.14,1.628,3.24,1.33,6.802,0.345,0.9
66,4.3,4.66450322979443,1.284,1.28,4.31,2.352,4.29,1.48,7.341,0.534,1.9
76,3,3.26298524767513,0.847,0.724,2.57,1.705,2.64,1.28,7.56,0.428,0.1
86,2,2.01760003569479,0.323,0.297,1.15,6.739,0.35,1.56,10.514,1.199,4.9
96,1.8,1.78019736045249,0.196,0.185,5.57,5.491,5.66,2.12,10.492,0.945,0.9
106,1.6,1.58748401686032,0.51,0.453,0.4,2.916,0.29,1.94,8.89,0.605,0.3
116,2,1.98622790289315,0.8,0.999,1.41,1.833,1.4,1.84,8.176,0.409,0.7
126,1.4,1.36124334588108,0.149,0.13,-0.4,1.731,-0.68,1.16,7.844,0.454,2.1
136,1.1,1.09228904478713,0.223,0.243,1.35,2.984,1.24,1.43,7.557,0.513,0.1
146,1,0.938485346850913,0.164,0.152,1.42,2.249,1.46,1.31,7.476,0.492,2.1
6,4,3.83549222798407,3.114,3.014,3.91,3.17,4.07,0.7,4.123,0.514,3.3
16,9.5,9.8636166016134,2.595,2.929,10.91,2.693,11.1,1.13,5.682,0.503,2.9
26,8.4,9.17803011620363,2.949,2.14,6.82,2.208,7.17,1.23,6.784,0.451,2.1
36,6.5,6.6727985584166,1.659,0.939,8.92,2.239,9.17,1.23,7.108,0.515,0.1
46,4.6,4.66977899081517,0.959,0.656,2.51,2.883,2.81,1.34,6.874,0.583,2.9
56,3.5,3.49372449705685,0.717,0.618,5.29,1.583,5.41,1.48,7.474,0.475,0.3
66,4.3,4.29272543975558,1.284,1.332,2.9,3.05,3.24,1.28,7.659,0.616,3.1
76,3,2.74590135583576,0.847,0.991,2.5,2.309,2.48,1.24,8.021,0.513,0.1
86,2,1.98105372312807,0.323,0.358,2.74,1.095,2.61,1.2,7.637,0.628,0.3
96,1.8,1.80768504692511,0.196,0.196,1.35,3.807,1.48,1.25,6.669,0.746,0.3
106,1.6,1.50494535272071,0.51,0.516,2.26,5.053,2.56,1.29,7.282,0.815,4.7
116,2,2.06184340258924,0.8,0.847,1.66,2.808,1.5,1.45,8.473,0.49,0.9
126,1.4,1.39578461020978,0.149,0.141,1.8,2.782,1.8,1.4,7.287,0.663,0.1
136,1.1,1.06659659949643,0.223,0.194,-2.62,1.079,-2.88,1.32,6.963,0.461,0.5
146,1,1.00929374337481,0.164,0.195,2.66,4.051,2.76,1.55,8.226,0.76,3.9
6,4,3.14624033069661,3.114,3.617,3.84,4.007,3.6,0.66,4.549,0.601,4.1
16,9.5,8.69456725144403,2.595,2.426,11.62,2.152,11.11,1.18,5.817,0.455,0.9
26,8.4,8.47917171626729,2.949,2.773,6.82,2.998,6.68,1.02,6.071,0.476,3.3
36,6.5,6.32879898331025,1.659,1.276,6.13,0.899,6.2,1.02,6.653,0.516,0.9
46,4.6,4.69929352857382,0.959,0.928,6.51,1.783,7.02,1.42,6.258,0.421,0.5
56,3.5,3.67184157700615,0.717,0.686,1.79,0.792,1.95,1.25,6.046,0.385,0.5
66,4.3,3.96997389938349,1.284,1.253,4.08,2.521,4.32,1.38,6.318,0.405,2.7
76,3,2.96633178288216,0.847,0.833,4.12,3.825,3.97,1.74,8.226,0.907,3.9
86,2,2.05847495210689,0.323,0.239,2.45,2.315,2.49,1.61,9.094,0.559,2.3
96,1.8,1.83270569267788,0.196,0.199,-0.22,4.613,-0.17,1.44,8.164,1.101,1.1
106,1.6,1.656392204153,0.51,0.498,5.19,0.727,5.5,1.25,6.933,0.349,0.9
116,2,1.97545791785961,0.8,0.797,-0.25,3.328,-0.44,1.35,7.482,0.563,3.3
126,1.4,1.40845384312444,0.149,0.127,1.02,0.92,0.78,1.47,7.98,0.605,0.9
136,1.1,1.05548898090238,0.223,0.222,-0.1,1.465,0.02,1.61,8.212,0.761,0.5
146,1,0.995845330487732,0.164,0.158,0.73,4.897,0.94,1.42,9.723,1.028,4.7
6,4,4.96632471721771,3.114,3.009,2.83,2.449,2.79,0.62,3.036,0.383,2.5
16,9.5,9.1235559824994,2.595,2.482,11.46,2.724,11.28,1,4.994,0.415,2.7
26,8.4,8.55292907080188,2.949,2.652,7.07,2.73,7.09,1.14,6.279,0.433,2.9
36,6.5,6.84263814789484,1.659,1.595,6.96,1.381,6.9,1.07,6.59,0.331,0.3
46,4.6,4.46366489977104,0.959,0.819,5.08,0.651,5.06,1.03,6.295,0.352,0.5
56,3.5,3.700246797222,0.717,0.858,3.68,3.542,3.84,1.53,7.197,0.886,3.7
66,4.3,4.51786738843738,1.284,1.263,2.04,6.84,2,2.03,10.375,1.407,4.9
76,3,3.06093851127089,0.847,0.887,5.92,4.444,5.24,1.96,11.783,1.171,1.1
86,2,2.00993135500192,0.323,0.344,0.29,5.448,0.33,1.73,9.454,1.05,1.3
96,1.8,1.74843974728997,0.196,0.2,2.32,2.756,2.24,1.23,8.122,0.572,2.5
106,1.6,1.46717696742818,0.51,0.558,2.76,1.903,2.79,1.95,8.464,0.478,0.7
116,2,1.80730982326503,0.8,0.516,1.27,3.066,1.24,1.17,7.565,0.654,0.3
126,1.4,1.46524802663501,0.149,0.179,2.37,3.266,2.73,1.37,7.648,0.451,2.9
136,1.1,1.0482271247666,0.223,0.192,2.08,4.353,2.42,1.27,7.206,0.744,0.1
146,1,0.993431450710159,0.164,0.173,-1.48,5.507,-1.53,1.23,7.909,0.924,4.9
6,4,2.63773398039546,3.114,3.61,4.93,2.762,4.96,0.71,3.543,0.34,2.7
16,9.5,9.79219022112079,2.595,2.465,8.13,1.88,8.12,0.7,4.745,0.343,1.7
26,8.4,8.01247970559407,2.949,2.749,10.52,2.676,10.49,1.17,5.872,0.526,2.7
36,6.5,6.41104779944734,1.659,1.774,5.1,1.92,5.1,1.43,6.529,0.66,1.3
46,4.6,4.71857783993782,0.959,0.845,3.64,4.241,3.55,1.94,8.024,0.765,3.7
56,3.5,3.3850414798342,0.717,0.697,5,4.76,4.68,1.54,7.902,0.819,0.3
66,4.3,4.35655261643563,1.284,1.252,2.69,3.825,2.68,1.31,7.407,0.615,3.7
76,3,3.01075982479338,0.847,0.796,3.89,2.087,3.95,1.37,8.555,0.51,0.7
86,2,2.04584738143855,0.323,0.297,2.15,2.738,2.23,1.37,9.135,0.719,2.1
96,1.8,1.76933079324565,0.196,0.224,2.86,3.102,2.96,1.21,9.094,0.658,0.1
106,1.6,1.54464507148022,0.51,0.626,0.97,3.711,1.3,1.23,8.098,0.807,0.3
116,2,2.09966412865873,0.8,0.868,4.62,5.502,5.28,1.61,8.403,0.716,4.9
126,1.4,1.40217636443441,0.149,0.15,-1.07,5.006,-1.62,1.57,9.017,0.763,0.9
136,1.1,1.11303879732467,0.223,0.243,1.98,1.743,1.88,1.76,7.046,0.428,0.1
146,1,0.984678270833323,0.164,0.154,1.21,1.836,1.32,1.49,6.806,0.462,0.3
6,4,3.87930469434584,3.114,2.794,4.48,2.512,4.27,0.9,3.904,0.425,2.5
16,9.5,9.32107108281891,2.595,2.593,8.43,2.716,8.31,0.95,5.693,0.531,2.7
26,8.4,8.37433160531479,2.949,2.334,9.78,2.208,10.07,1.31,6.491,0.564,1.9
36,6.5,6.44674922521157,1.659,1.861,6.44,5.249,6.41,1.78,8.433,1.131,4.9
46,4.6,4.58645281349561,0.959,0.871,3.74,5.892,3.78,1.8,8.13,0.824,1.1
56,3.5,3.515767098984,0.717,0.826,3.09,1.036,3.22,1.14,5.594,0.341,0.5
66,4.3,4.46487907229172,1.284,1.142,3.37,5.681,3.52,1.68,7.939,1.014,4.9
76,3,2.86751051479878,0.847,0.927,2.63,3.614,2.93,1.58,8.87,0.692,0.1
86,2,1.99312389849196,0.323,0.272,4.24,2.692,4.1,1.53,7.816,0.579,0.3
96,1.8,1.77800747000204,0.196,0.2,1.61,3.882,1.64,1.25,8.385,0.802,4.3
106,1.6,1.44463215326183,0.51,0.427,0.95,3.837,0.81,1.23,8.243,0.812,0.5
116,2,2.02663077908042,0.8,0.774,0.34,0.719,0.52,1.1,7.205,0.392,0.9
126,1.4,1.42003335466383,0.149,0.131,3.52,2.651,3.92,1.15,6.934,0.659,0.5
136,1.1,1.08291136916756,0.223,0.234,3.05,5.938,3.34,1.88,8.998,1.019,4.7
146,1,1.04240128523915,0.164,0.17,0.03,4.787,0.19,1.45,9.199,0.791,0.1
6,4,4.01645380004706,3.114,3.301,5.33,4.136,5.2,0.74,4.395,0.534,4.3
16,9.5,9.53301849882747,2.595,2.473,9.27,2.724,9.75,1.04,6.67,0.453,3.1
26,8.4,8.13288382643352,2.949,2.575,7.86,1.025,8.06,1.62,7.258,0.328,1.3
36,6.5,6.32698327799722,1.659,1.552,5.4,2.026,5.38,1.18,7.559,0.568,2.1
46,4.6,4.21467506842166,0.959,0.764,4.51,2.617,4.11,1.61,8.189,0.502,2.5
56,3.5,3.59496101406504,0.717,0.714,4.99,1.407,5.77,1.61,8.512,0.63,2.1
66,4.3,4.02358897363585,1.284,1.121,3.76,3.541,3.73,1.74,7.995,0.902,0.9
76,3,2.81677215186544,0.847,0.874,3.91,1.627,3.73,1.21,7.607,0.418,1.9
86,2,2.05993423726294,0.323,0.258,0.79,0.624,0.91,1.34,7.509,0.463,1.3
96,1.8,1.74568304116454,0.196,0.185,-0.38,6.725,-0.9,1.21,10.323,1.21,4.9
106,1.6,1.4817294986082,0.51,0.553,4.41,7.347,4.42,1.8,9.614,1.211,0.7
116,2,2.18584250329092,0.8,0.829,1.74,4.288,1.34,1.45,7.664,0.927,4.5
126,1.4,1.39099800842657,0.149,0.154,3.44,3.553,3.16,1.49,7.815,0.714,0.1
136,1.1,1.07820204028029,0.223,0.272,1.17,1.351,1.46,1.53,7.205,0.553,0.1
146,1,1.01230068440844,0.164,0.128,-1.39,2.753,-1.69,1.32,7.339,0.465,2.9
6,4,3.50661530572697,3.114,3.073,4.11,3.812,3.94,0.93,4.465,0.475,3.9
16,9.5,9.53041604233543,2.595,2.496,9.68,1.817,9.65,1,5.417,0.34,0.1
26,8.4,8.59736401996259,2.949,2.1,8.19,3.905,7.74,1.3,6.573,0.697,3.9
36,6.5,6.84499235064795,1.659,1.625,3.27,3.497,3.77,1.38,6.212,0.658,0.7
46,4.6,4.86733083129663,0.959,1.199,6.12,2.408,6.52,0.96,6.314,0.513,2.1
56,3.5,3.43491858135718,0.717,0.579,5.11,3.016,5.24,1.29,7.638,0.574,3.3
66,4.3,4.29110219843054,1.284,1.054,3.46,3.529,3.46,1.71,7.338,0.731,0.5
