"mean","sd","var","distr"
1.26766375,0.065788634473216,"obs_error[93]","~ N(1.27,0.07)"
1.1118313365,0.0620261167645913,"obs_error[94]","~ N(1.11,0.06)"
1.006559924,0.0526308863877686,"obs_error[95]","~ N(1.01,0.05)"
2.158777865,0.117686337312735,"obs_error[96]","~ N(2.16,0.12)"
1.26131464,0.0629060077812755,"obs_error[97]","~ N(1.26,0.06)"
1.1118313365,0.0620261167645913,"obs_error[98]","~ N(1.11,0.06)"
1.528326425,0.0679462792903635,"obs_error[99]","~ N(1.53,0.07)"
1.26458731,0.0716214640901951,"obs_error[100]","~ N(1.26,0.07)"
1.994124305,0.107432371535044,"obs_error[101]","~ N(1.99,0.11)"
1.231276,0.062026059042149,"obs_error[102]","~ N(1.23,0.06)"
1.0880075765,0.0554778560413578,"obs_error[103]","~ N(1.09,0.06)"
1.394160455,0.0759662750318461,"obs_error[104]","~ N(1.39,0.08)"
1.2857231,0.0679462852872191,"obs_error[105]","~ N(1.29,0.07)"
0.7905605595,0.041608417539538,"obs_error[106]","~ N(0.79,0.04)"
1.380057375,0.0716214726714914,"obs_error[107]","~ N(1.38,0.07)"
0.9969218355,0.0526309460607071,"obs_error[108]","~ N(1,0.05)"
1.040843939,0.0526309532509847,"obs_error[109]","~ N(1.04,0.05)"
1.986242195,0.107432396914922,"obs_error[110]","~ N(1.99,0.11)"
1.145205899,0.058843198185297,"obs_error[111]","~ N(1.15,0.06)"
0.713724862,0.0392287895021993,"obs_error[112]","~ N(0.71,0.04)"
1.30923743,0.0679463180397781,"obs_error[113]","~ N(1.31,0.07)"
2.12811633,0.107432518355157,"obs_error[114]","~ N(2.13,0.11)"
1.26255004,0.0620260959071675,"obs_error[115]","~ N(1.26,0.06)"
0.874130877,0.0480452506913521,"obs_error[116]","~ N(0.87,0.05)"
1.25446507,0.0679462834569552,"obs_error[117]","~ N(1.25,0.07)"
1.0071451805,0.0526309265828125,"obs_error[118]","~ N(1.01,0.05)"
1.272722635,0.0679462199214024,"obs_error[119]","~ N(1.27,0.07)"
3.131668035,0.151932349274165,"obs_error[120]","~ N(3.13,0.15)"
0.848310985,0.0480452575053788,"obs_error[121]","~ N(0.85,0.05)"
1.34156734,0.0716214789902497,"obs_error[122]","~ N(1.34,0.07)"
0.7031839415,0.039228789977383,"obs_error[123]","~ N(0.7,0.04)"
1.199692995,0.0679462789471238,"obs_error[124]","~ N(1.2,0.07)"
1.85154131,0.0960905303403746,"obs_error[125]","~ N(1.85,0.1)"
2.7420072,0.117686352369028,"obs_error[126]","~ N(2.74,0.12)"
2.041415735,0.107432552803425,"obs_error[127]","~ N(2.04,0.11)"
2.17341718,0.117686342751326,"obs_error[128]","~ N(2.17,0.12)"
1.0777265995,0.0554779244085559,"obs_error[129]","~ N(1.08,0.06)"
2.074197705,0.0744313694409918,"obs_error[130]","~ N(2.07,0.07)"
1.23620776,0.0679462274758246,"obs_error[131]","~ N(1.24,0.07)"
1.095164779,0.0620261906912152,"obs_error[132]","~ N(1.1,0.06)"
1.418943505,0.0679462107843031,"obs_error[133]","~ N(1.42,0.07)"
0.8418560175,0.0480452672327871,"obs_error[134]","~ N(0.84,0.05)"
0.899950766,0.0480452427688903,"obs_error[135]","~ N(0.9,0.05)"
1.341297375,0.075966206311162,"obs_error[136]","~ N(1.34,0.08)"
1.783930295,0.0679462796267797,"obs_error[137]","~ N(1.78,0.07)"
1.28422954,0.0679462900801525,"obs_error[138]","~ N(1.28,0.07)"
1.073083945,0.0588431825136706,"obs_error[139]","~ N(1.07,0.06)"
1.907087535,0.0759662248787903,"obs_error[140]","~ N(1.91,0.08)"
1.4714947,0.0620261972982839,"obs_error[141]","~ N(1.47,0.06)"
1.341297375,0.075966206311162,"obs_error[142]","~ N(1.34,0.08)"
2.682594945,0.151932366239233,"obs_error[143]","~ N(2.68,0.15)"
1.145164767,0.0620262095280529,"obs_error[144]","~ N(1.15,0.06)"
2.10003113,0.0620261471315694,"obs_error[145]","~ N(2.1,0.06)"
1.1565457585,0.0554778920278168,"obs_error[146]","~ N(1.16,0.06)"
1.477973235,0.071621700734434,"obs_error[147]","~ N(1.48,0.07)"
3.20696371,0.166433632681858,"obs_error[148]","~ N(3.21,0.17)"
0.929278119,0.0526309221356824,"obs_error[149]","~ N(0.93,0.05)"
1.314197705,0.0744313694409918,"obs_error[150]","~ N(1.31,0.07)"
2.764244585,0.15193235495466,"obs_error[151]","~ N(2.76,0.15)"
1.61360486,0.0832168208598322,"obs_error[152]","~ N(1.61,0.08)"
0.9894180245,0.0526309818202509,"obs_error[153]","~ N(0.99,0.05)"
1.0068386,0.0526309266190173,"obs_error[154]","~ N(1.01,0.05)"
1.32846408,0.0679462003229229,"obs_error[155]","~ N(1.33,0.07)"
1.38369244,0.0759663050582197,"obs_error[156]","~ N(1.38,0.08)"
1.0927781895,0.0537163464331916,"obs_error[157]","~ N(1.09,0.05)"
0.9257706345,0.048045236462945,"obs_error[158]","~ N(0.93,0.05)"
1.272722635,0.0679462199214024,"obs_error[159]","~ N(1.27,0.07)"
1.211333674,0.0629059449933906,"obs_error[160]","~ N(1.21,0.06)"
1.0194688095,0.0554778741456364,"obs_error[161]","~ N(1.02,0.06)"
0.692643022,0.0392287813415901,"obs_error[162]","~ N(0.69,0.04)"
1.45529669,0.0679463090844749,"obs_error[163]","~ N(1.46,0.07)"
1.217950317,0.0679462690414701,"obs_error[164]","~ N(1.22,0.07)"
1.12570324,0.0554778451263325,"obs_error[165]","~ N(1.13,0.06)"
1.1216455165,0.0537163156380591,"obs_error[166]","~ N(1.12,0.05)"
1.85160771,0.0759662816592366,"obs_error[167]","~ N(1.85,0.08)"
1.51403922,0.0832167933541041,"obs_error[168]","~ N(1.51,0.08)"
1.276488215,0.0554777589988596,"obs_error[169]","~ N(1.28,0.06)"
1.0465579,0.0526309846672616,"obs_error[170]","~ N(1.05,0.05)"
2.00200501,0.107432426151485,"obs_error[171]","~ N(2,0.11)"
1.60135609,0.0679462726357704,"obs_error[172]","~ N(1.6,0.07)"
1.199692995,0.0679462789471238,"obs_error[173]","~ N(1.2,0.07)"
0.9551338745,0.0526309164471776,"obs_error[174]","~ N(0.96,0.05)"
1.528326425,0.0679462792903635,"obs_error[175]","~ N(1.53,0.07)"
1.790370745,0.0759662303610796,"obs_error[176]","~ N(1.79,0.08)"
1.222547905,0.0629060161144598,"obs_error[177]","~ N(1.22,0.06)"
1.722441875,0.0960905055953353,"obs_error[178]","~ N(1.72,0.1)"
1.68293747,0.0960905525358368,"obs_error[179]","~ N(1.68,0.1)"
0.972276021,0.0526309231390424,"obs_error[180]","~ N(0.97,0.05)"
1.199692995,0.0679462789471238,"obs_error[181]","~ N(1.2,0.07)"
1.558760475,0.0832167674054519,"obs_error[182]","~ N(1.56,0.08)"
1.93106872,0.107432436191937,"obs_error[183]","~ N(1.93,0.11)"
1.36731843,0.0679462287926171,"obs_error[184]","~ N(1.37,0.07)"
1.74826173,0.0960905512447835,"obs_error[185]","~ N(1.75,0.1)"
1.469317815,0.0832168024630956,"obs_error[186]","~ N(1.47,0.08)"
0.8418560175,0.0480452672327871,"obs_error[187]","~ N(0.84,0.05)"
1.95471486,0.10743239495759,"obs_error[188]","~ N(1.95,0.11)"
1.42974798,0.0679462173453782,"obs_error[189]","~ N(1.43,0.07)"
1.558760475,0.0832167674054519,"obs_error[190]","~ N(1.56,0.08)"
2.009887975,0.107432391379454,"obs_error[191]","~ N(2.01,0.11)"
2.23088818,0.117686272052446,"obs_error[192]","~ N(2.23,0.12)"
1.34156734,0.0716214789902497,"obs_error[193]","~ N(1.34,0.07)"
0.848310985,0.0480452575053788,"obs_error[194]","~ N(0.85,0.05)"
2.31902346,0.0832168837508291,"obs_error[195]","~ N(2.32,0.08)"
1.58112117,0.0832168528077499,"obs_error[196]","~ N(1.58,0.08)"
1.23620776,0.0679462274758246,"obs_error[197]","~ N(1.24,0.07)"
1.402534675,0.075966141418499,"obs_error[198]","~ N(1.4,0.08)"
1.232660565,0.0629060188458489,"obs_error[199]","~ N(1.23,0.06)"
1.199692995,0.0679462789471238,"obs_error[200]","~ N(1.2,0.07)"
3.585494225,0.186078541244968,"obs_error[201]","~ N(3.59,0.19)"
0.9494199145,0.0526309325036075,"obs_error[202]","~ N(0.95,0.05)"
3.385494225,0.186078541244968,"obs_error[203]","~ N(3.39,0.19)"
1.0547758795,0.0588431244184199,"obs_error[204]","~ N(1.05,0.06)"
2.3409297,0.107432605554264,"obs_error[205]","~ N(2.34,0.11)"
1.4203304,0.0759662436397007,"obs_error[206]","~ N(1.42,0.08)"
1.77408164,0.0960905610576428,"obs_error[207]","~ N(1.77,0.1)"
1.345429105,0.067946285407661,"obs_error[208]","~ N(1.35,0.07)"
1.722441875,0.0960905055953353,"obs_error[209]","~ N(1.72,0.1)"
2.075746265,0.0620260367484263,"obs_error[210]","~ N(2.08,0.06)"
1.41854739,0.0716214838163796,"obs_error[211]","~ N(1.42,0.07)"
1.1118313365,0.0620261167645913,"obs_error[212]","~ N(1.11,0.06)"
2.07604897,0.0679462954992775,"obs_error[213]","~ N(2.08,0.07)"
1.254980355,0.0629059955931448,"obs_error[214]","~ N(1.25,0.06)"
1.305844375,0.0679462302450374,"obs_error[215]","~ N(1.31,0.07)"
1.385762525,0.0620261925371427,"obs_error[216]","~ N(1.39,0.06)"
1.469317815,0.0832168024630956,"obs_error[217]","~ N(1.47,0.08)"
1.154887198,0.0620262005879409,"obs_error[218]","~ N(1.15,0.06)"
1.374761595,0.0716217033042225,"obs_error[219]","~ N(1.37,0.07)"
2.07604897,0.0679462954992775,"obs_error[220]","~ N(2.08,0.07)"
1.40462827,0.0759662570784842,"obs_error[221]","~ N(1.4,0.08)"
3.985494225,0.186078541244968,"obs_error[222]","~ N(3.99,0.19)"
1.267838035,0.052630979774319,"obs_error[223]","~ N(1.27,0.05)"
1.317154325,0.0679462483127234,"obs_error[224]","~ N(1.32,0.07)"
2.927543825,0.151932380393138,"obs_error[225]","~ N(2.93,0.15)"
1.0378148125,0.0526309193036158,"obs_error[226]","~ N(1.04,0.05)"
1.272722635,0.0679462199214024,"obs_error[227]","~ N(1.27,0.07)"
1.92318704,0.107432467212403,"obs_error[228]","~ N(1.92,0.11)"
2.36457235,0.107432448493331,"obs_error[229]","~ N(2.36,0.11)"
1.046557882,0.0526309742309538,"obs_error[230]","~ N(1.05,0.05)"
1.606658735,0.0759662867080383,"obs_error[231]","~ N(1.61,0.08)"
2.968368755,0.151932431262501,"obs_error[232]","~ N(2.97,0.15)"
2.453187695,0.0832168288829949,"obs_error[233]","~ N(2.45,0.08)"
0.935904962,0.0416083723977801,"obs_error[234]","~ N(0.94,0.04)"
1.341297375,0.075966206311162,"obs_error[235]","~ N(1.34,0.08)"
1.616917795,0.083216809587889,"obs_error[236]","~ N(1.62,0.08)"
2.07604897,0.0679462954992775,"obs_error[237]","~ N(2.08,0.07)"
1.539596175,0.0620260035281672,"obs_error[238]","~ N(1.54,0.06)"
0.7031839415,0.039228789977383,"obs_error[239]","~ N(0.7,0.04)"
1.474197705,0.0744313694409918,"obs_error[240]","~ N(1.47,0.07)"
1.070699519,0.0526308693309535,"obs_error[241]","~ N(1.07,0.05)"
1.69662193,0.0960904867481524,"obs_error[242]","~ N(1.7,0.1)"
1.314585605,0.0679462688788815,"obs_error[243]","~ N(1.31,0.07)"
2.88671908,0.151932467159729,"obs_error[244]","~ N(2.89,0.15)"
1.630041295,0.0620261756398476,"obs_error[245]","~ N(1.63,0.06)"
1.070699519,0.0526308693309535,"obs_error[246]","~ N(1.07,0.05)"
1.1118313365,0.0620261167645913,"obs_error[247]","~ N(1.11,0.06)"
1.51403922,0.0832167933541041,"obs_error[248]","~ N(1.51,0.08)"
0.9918102265,0.0526309297849488,"obs_error[249]","~ N(0.99,0.05)"
1.625842335,0.0832168014472999,"obs_error[250]","~ N(1.63,0.08)"
0.7242657915,0.0392287869649751,"obs_error[251]","~ N(0.72,0.04)"
1.799901545,0.0960905502684235,"obs_error[252]","~ N(1.8,0.1)"
1.931068725,0.107432442546375,"obs_error[253]","~ N(1.93,0.11)"
1.85154131,0.0960905303403746,"obs_error[254]","~ N(1.85,0.1)"
1.45529669,0.0679463090844749,"obs_error[255]","~ N(1.46,0.07)"
1.38369261,0.0759662884197723,"obs_error[256]","~ N(1.38,0.08)"
1.68061356,0.0960905166732059,"obs_error[257]","~ N(1.68,0.1)"
6.60670857,1.6285165614006,"B[1]","~ N(6.61,1.63)"
7.086013285,1.78843761138072,"B[2]","~ N(7.09,1.79)"
10.31407378,2.49956867579713,"B[3]","~ N(10.31,2.5)"
10.066210445,2.39974233738155,"B[4]","~ N(10.07,2.4)"
6.875836065,1.68171170981394,"B[5]","~ N(6.88,1.68)"
9.645015775,2.1746971138162,"B[6]","~ N(9.65,2.17)"
8.242299835,1.83546859346411,"B[7]","~ N(8.24,1.84)"
8.38617086,2.11457917047446,"B[8]","~ N(8.39,2.11)"
9.36777601,2.81351429433067,"B[9]","~ N(9.37,2.81)"
8.383191675,2.37166507373369,"B[10]","~ N(8.38,2.37)"
10.210537305,2.32066776783419,"B[11]","~ N(10.21,2.32)"
10.573369245,2.35926739205987,"B[12]","~ N(10.57,2.36)"
15.10110426,3.62091905615657,"B[13]","~ N(15.1,3.62)"
8.97202248,1.96938152122798,"B[14]","~ N(8.97,1.97)"
11.092114125,2.39945715204585,"B[15]","~ N(11.09,2.4)"
11.084077685,2.34727280630458,"B[16]","~ N(11.08,2.35)"
7.43429556,1.65566215891169,"B[17]","~ N(7.43,1.66)"
9.40043473,2.76032154147791,"B[18]","~ N(9.4,2.76)"
10.159732535,2.59397690797236,"B[19]","~ N(10.16,2.59)"
9.550170995,2.20565253907154,"B[20]","~ N(9.55,2.21)"
9.852085865,2.48044674003592,"B[21]","~ N(9.85,2.48)"
7.677949135,1.82215232120085,"B[22]","~ N(7.68,1.82)"
9.602869145,2.1850193187485,"B[23]","~ N(9.6,2.19)"
15.15541001,3.16935469531311,"B[24]","~ N(15.16,3.17)"
8.54170305,2.10527639453357,"B[25]","~ N(8.54,2.11)"
8.776625015,2.07349891018789,"B[26]","~ N(8.78,2.07)"
8.3438758,2.29520876931466,"B[27]","~ N(8.34,2.3)"
10.024764125,2.66576955987766,"B[28]","~ N(10.02,2.67)"
8.50460309,2.39977961275567,"B[29]","~ N(8.5,2.4)"
7.546456095,1.79431097605298,"B[30]","~ N(7.55,1.79)"
10.675137755,2.65657284945232,"B[31]","~ N(10.68,2.66)"
8.52970635,2.01588867704675,"B[32]","~ N(8.53,2.02)"
8.145103655,2.25619739063442,"B[33]","~ N(8.15,2.26)"
7.75387825,1.80062212354198,"B[34]","~ N(7.75,1.8)"
9.874176455,2.27004685961226,"B[35]","~ N(9.87,2.27)"
18.460005,3.8796912135273,"B[36]","~ N(18.46,3.88)"
7.106310565,1.8016759567822,"B[37]","~ N(7.11,1.8)"
8.515163175,2.33697470152354,"B[38]","~ N(8.52,2.34)"
8.72725408,2.12568752700118,"B[39]","~ N(8.73,2.13)"
9.398850415,2.99580813205733,"B[40]","~ N(9.4,3)"
0.02024741995,0.00247167680393869,"C","~ N(0.02,0)"
0.6856480665,0.0751302562894613,"bF","~ N(0.69,0.08)"
3.537224625,0.943659003445233,"bTB1","~ N(3.54,0.94)"
-1.052421203,0.432242942261219,"bTB2","~ N(-1.05,0.43)"
0.718659244,0.0480887910882217,"F[1]","~ N(0.72,0.05)"
0.642002728,0.0817989634681164,"F[2]","~ N(0.64,0.08)"
0.2744723465,0.0374927024073264,"F[3]","~ N(0.27,0.04)"
0.4146109965,0.0788163086544558,"F[4]","~ N(0.41,0.08)"
0.6256249105,0.0543132244314178,"F[5]","~ N(0.63,0.05)"
0.5054757835,0.0936492060010438,"F[6]","~ N(0.51,0.09)"
0.32469055085,0.0943106994764578,"F[7]","~ N(0.32,0.09)"
